Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 11819+'],[' 5916'],"[' 1031.619s (Solving', ' 895.92s 1st Model', ' 369.16s Unsat', ' 0.00s)']",[' 1024.594s'], ,[' 461265834'],"[' 5913040  (Analyzed', ' 5392338)']","[' 13474    (Average', ' 400.20 Last', ' 10367)']",[' 18454.1 '],"[' 5916     (Average Length', ' 2760.70 Splits', ' 0)']","[' 5392338  (Deleted', ' 5305514)']","[' 2534     (Ratio', '   0.05%)']","[' 33229    (Ratio', '   0.62%)']","[' 5392338  (Average Length', '   35.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5392338  (Average', ' 68.41 Max', ' 27249 Sum', ' 368909634)']","[' 5391491  (Average', ' 68.13 Max', ' 27249 Sum', ' 367400669 Ratio', '  99.59%)']","[' 847      (Average', ' 1781.54 Max', ' 5257 Sum', ' 1508965 Ratio', '   0.41%)']", ,[' 353818  '],[' 35518   '],[' 357080  '],[' 234102  '],"[' 702302   (Atom=Atom', ' 200582 Body=Body', ' 136418 Other', ' 365302)']",[' Yes'],"[' 40780    (Eliminated', '    0 Frozen', ' 40780)']","[' 2467     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.8878'],[' 0'], ,[' 470.046'],[' 0'],[' 32.9829'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02702e+09'],[' 9.40262e+08'],[' 0'],[' 2.14417e+10'],[' 0'],[' 0'],[' 1516 '],[' 2674 '],[' 8803 '],[' 8918 '],[' 10611 '],[' 13799 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 13115+'],[' 6564'],"[' 1036.538s (Solving', ' 883.90s 1st Model', ' 455.05s Unsat', ' 0.00s)']",[' 1032.313s'], ,[' 447730316'],"[' 7199340  (Analyzed', ' 6548804)']","[' 15050    (Average', ' 435.14 Last', ' 6252)']",[' 16205.6 '],"[' 6564     (Average Length', ' 2912.79 Splits', ' 0)']","[' 6548804  (Deleted', ' 6446400)']","[' 5469     (Ratio', '   0.08%)']","[' 32851    (Ratio', '   0.50%)']","[' 6548804  (Average Length', '   19.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6548804  (Average', ' 55.39 Max', ' 23650 Sum', ' 362746796)']","[' 6547472  (Average', ' 54.90 Max', ' 23650 Sum', ' 359515930 Ratio', '  99.11%)']","[' 1332     (Average', ' 2425.58 Max', ' 4603 Sum', ' 3230866 Ratio', '   0.89%)']", ,[' 352531  '],[' 34932   '],[' 355958  '],[' 232739  '],"[' 698213   (Atom=Atom', ' 199805 Body=Body', ' 135832 Other', ' 362576)']",[' Yes'],"[' 40359    (Eliminated', '    0 Frozen', ' 40359)']","[' 3193     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.9235'],[' 0'], ,[' 389.466'],[' 0'],[' 35.2685'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.12457e+09'],[' 1.03777e+09'],[' 0'],[' 1.19287e+10'],[' 0'],[' 0'],[' 1283 '],[' 2189 '],[' 3184 '],[' 4468 '],[' 5592 '],[' 8379 '],[' 6 '],[' 0 ']
Solving...,TA73, , ,[' 11935+'],[' 5974'],"[' 1030.634s (Solving', ' 902.14s 1st Model', ' 510.36s Unsat', ' 0.00s)']",[' 1023.422s'], ,[' 508335315'],"[' 6721016  (Analyzed', ' 6200527)']","[' 13923    (Average', ' 445.34 Last', ' 25434)']",[' 16189.4 '],"[' 5975     (Average Length', ' 2688.29 Splits', ' 0)']","[' 6200527  (Deleted', ' 6096723)']","[' 6149     (Ratio', '   0.10%)']","[' 42151    (Ratio', '   0.68%)']","[' 6200527  (Average Length', '   27.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6200527  (Average', ' 69.17 Max', ' 23733 Sum', ' 428902681)']","[' 6199501  (Average', ' 68.82 Max', ' 23733 Sum', ' 426689814 Ratio', '  99.48%)']","[' 1026     (Average', ' 2156.79 Max', ' 4288 Sum', ' 2212867 Ratio', '   0.52%)']", ,[' 353607  '],[' 35211   '],[' 356757  '],[' 233089  '],"[' 699263   (Atom=Atom', ' 199876 Body=Body', ' 136111 Other', ' 363276)']",[' Yes'],"[' 40361    (Eliminated', '    0 Frozen', ' 40361)']","[' 3666     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.7026'],[' 0'], ,[' 413.611'],[' 0'],[' 35.46'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.25267e+09'],[' 1.14971e+09'],[' 0'],[' 1.56878e+10'],[' 0'],[' 0'],[' 1570 '],[' 2544 '],[' 3431 '],[' 4713 '],[' 8760 '],[' 10299 '],[' 6 '],[' 0 ']
Solving...,TA74, , ,[' 14977+'],[' 7494'],"[' 1037.627s (Solving', ' 877.53s 1st Model', ' 561.30s Unsat', ' 0.00s)']",[' 1030.453s'], ,[' 491802235'],"[' 4605744  (Analyzed', ' 4089611)']","[' 10969    (Average', ' 372.83 Last', ' 27019)']",[' 15796.7 '],"[' 7495     (Average Length', ' 3351.25 Splits', ' 0)']","[' 4089611  (Deleted', ' 3993712)']","[' 3978     (Ratio', '   0.10%)']","[' 45302    (Ratio', '   1.11%)']","[' 4089611  (Average Length', '   21.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4089611  (Average', ' 97.77 Max', ' 24000 Sum', ' 399848465)']","[' 4088700  (Average', ' 97.25 Max', ' 24000 Sum', ' 397700588 Ratio', '  99.46%)']","[' 911      (Average', ' 2357.71 Max', ' 5419 Sum', ' 2147877 Ratio', '   0.54%)']", ,[' 353366  '],[' 34914   '],[' 357596  '],[' 233396  '],"[' 700184   (Atom=Atom', ' 200480 Body=Body', ' 135814 Other', ' 363890)']",[' Yes'],"[' 41144    (Eliminated', '    0 Frozen', ' 41144)']","[' 4937     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 26.6966'],[' 0'], ,[' 356.123'],[' 0'],[' 34.2594'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.36635e+09'],[' 1.2561e+09'],[' 0'],[' 9.90206e+09'],[' 0'],[' 0'],[' 1108 '],[' 2106 '],[' 3283 '],[' 4738 '],[' 6246 '],[' 8595 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 11175+'],[' 5594'],"[' 1027.685s (Solving', ' 918.69s 1st Model', ' 435.49s Unsat', ' 0.00s)']",[' 1019.578s'], ,[' 439207387'],"[' 7256044  (Analyzed', ' 6813620)']","[' 15003    (Average', ' 454.15 Last', ' 18461)']",[' 13767.5 '],"[' 5594     (Average Length', ' 2555.30 Splits', ' 0)']","[' 6813620  (Deleted', ' 6699505)']","[' 5888     (Ratio', '   0.09%)']","[' 43384    (Ratio', '   0.64%)']","[' 6813620  (Average Length', '   29.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6813620  (Average', ' 55.52 Max', ' 23434 Sum', ' 378268077)']","[' 6812407  (Average', ' 55.11 Max', ' 23434 Sum', ' 375471114 Ratio', '  99.26%)']","[' 1213     (Average', ' 2305.82 Max', ' 4675 Sum', ' 2796963 Ratio', '   0.74%)']", ,[' 353606  '],[' 35314   '],[' 356490  '],[' 233063  '],"[' 699185   (Atom=Atom', ' 199747 Body=Body', ' 136214 Other', ' 363224)']",[' Yes'],"[' 40198    (Eliminated', '    0 Frozen', ' 40198)']","[' 3741     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 18.174'],[' 0'], ,[' 456.958'],[' 0'],[' 32.1871'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.15986e+09'],[' 1.06436e+09'],[' 0'],[' 1.83506e+10'],[' 0'],[' 0'],[' 1261 '],[' 2314 '],[' 3475 '],[' 4714 '],[' 8711 '],[' 15101 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 11757+'],[' 5885'],"[' 994.139s (Solving', ' 870.38s 1st Model', ' 447.88s Unsat', ' 0.00s)']",[' 988.703s'], ,[' 414231725'],"[' 6347201  (Analyzed', ' 5872637)']","[' 12943    (Average', ' 453.73 Last', ' 38296)']",[' 15223.7 '],"[' 5885     (Average Length', ' 2727.37 Splits', ' 0)']","[' 5872637  (Deleted', ' 5779745)']","[' 3375     (Ratio', '   0.06%)']","[' 37791    (Ratio', '   0.64%)']","[' 5872637  (Average Length', '   24.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5872637  (Average', ' 58.18 Max', ' 25084 Sum', ' 341646130)']","[' 5871627  (Average', ' 57.87 Max', ' 25084 Sum', ' 339845880 Ratio', '  99.47%)']","[' 1010     (Average', ' 1782.43 Max', ' 3014 Sum', ' 1800250 Ratio', '   0.53%)']", ,[' 352042  '],[' 35136   '],[' 355451  '],[' 232701  '],"[' 698099   (Atom=Atom', ' 199563 Body=Body', ' 136036 Other', ' 362500)']",[' Yes'],"[' 40545    (Eliminated', '    0 Frozen', ' 40545)']","[' 3602     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.5337'],[' 0'], ,[' 443.759'],[' 0'],[' 29.9895'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.06944e+09'],[' 9.83662e+08'],[' 0'],[' 1.94979e+10'],[' 0'],[' 0'],[' 1287 '],[' 2249 '],[' 3371 '],[' 5924 '],[' 14143 '],[' 15880 '],[' 6 '],[' 0 ']
Solving...,TA77, , ,[' 13043+'],[' 6527'],"[' 1033.666s (Solving', ' 890.91s 1st Model', ' 383.82s Unsat', ' 0.00s)']",[' 1026.188s'], ,[' 442031781'],"[' 7412829  (Analyzed', ' 6704127)']","[' 15176    (Average', ' 441.76 Last', ' 5625)']",[' 18077.2 '],"[' 6528     (Average Length', ' 2965.59 Splits', ' 0)']","[' 6704127  (Deleted', ' 6615670)']","[' 2071     (Ratio', '   0.03%)']","[' 28141    (Ratio', '   0.42%)']","[' 6704127  (Average Length', '   25.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6704127  (Average', ' 51.21 Max', ' 27371 Sum', ' 343320917)']","[' 6703463  (Average', ' 51.05 Max', ' 27371 Sum', ' 342270415 Ratio', '  99.69%)']","[' 664      (Average', ' 1582.08 Max', ' 4785 Sum', ' 1050502 Ratio', '   0.31%)']", ,[' 351782  '],[' 34738   '],[' 355414  '],[' 232164  '],"[' 696488   (Atom=Atom', ' 199424 Body=Body', ' 135638 Other', ' 361426)']",[' Yes'],"[' 40370    (Eliminated', '    0 Frozen', ' 40370)']","[' 1518     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.3856'],[' 0'], ,[' 471.209'],[' 0'],[' 32.4824'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.00043e+09'],[' 9.18049e+08'],[' 0'],[' 2.13703e+10'],[' 0'],[' 0'],[' 1332 '],[' 2485 '],[' 4842 '],[' 5444 '],[' 8497 '],[' 10521 '],[' 6 '],[' 0 ']
Solving...,TA78, , ,[' 12977+'],[' 6495'],"[' 1033.643s (Solving', ' 891.94s 1st Model', ' 498.40s Unsat', ' 0.00s)']",[' 1025.672s'], ,[' 466409015'],"[' 8135182  (Analyzed', ' 7551201)']","[' 16730    (Average', ' 451.36 Last', ' 78776)']",[' 15716.8 '],"[' 6496     (Average Length', ' 2902.31 Splits', ' 0)']","[' 7551201  (Deleted', ' 7424193)']","[' 7075     (Ratio', '   0.09%)']","[' 41815    (Ratio', '   0.55%)']","[' 7551201  (Average Length', '   18.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7551201  (Average', ' 51.09 Max', ' 22693 Sum', ' 385765989)']","[' 7549788  (Average', ' 50.61 Max', ' 22693 Sum', ' 382178578 Ratio', '  99.07%)']","[' 1413     (Average', ' 2538.86 Max', ' 4652 Sum', ' 3587411 Ratio', '   0.93%)']", ,[' 353014  '],[' 35097   '],[' 356600  '],[' 233091  '],"[' 699269   (Atom=Atom', ' 199992 Body=Body', ' 135997 Other', ' 363280)']",[' Yes'],"[' 40683    (Eliminated', '    0 Frozen', ' 40683)']","[' 4372     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 23.6059'],[' 0'], ,[' 402.204'],[' 0'],[' 33.8569'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.25226e+09'],[' 1.15178e+09'],[' 0'],[' 1.39271e+10'],[' 0'],[' 0'],[' 1324 '],[' 2279 '],[' 3240 '],[' 4415 '],[' 7381 '],[' 9828 '],[' 6 '],[' 0 ']
Solving...,TA79, , ,[' 12549+'],[' 6280'],"[' 1034.232s (Solving', ' 897.81s 1st Model', ' 422.13s Unsat', ' 0.00s)']",[' 1026.172s'], ,[' 442756071'],"[' 4628373  (Analyzed', ' 4192127)']","[' 10637    (Average', ' 394.11 Last', ' 18611)']",[' 16521.3 '],"[' 6281     (Average Length', ' 2903.62 Splits', ' 0)']","[' 4192127  (Deleted', ' 4102828)']","[' 2080     (Ratio', '   0.05%)']","[' 41497    (Ratio', '   0.99%)']","[' 4192127  (Average Length', '   28.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4192127  (Average', ' 85.29 Max', ' 26101 Sum', ' 357556191)']","[' 4191549  (Average', ' 85.02 Max', ' 26101 Sum', ' 356428136 Ratio', '  99.68%)']","[' 578      (Average', ' 1951.65 Max', ' 4682 Sum', ' 1128055 Ratio', '   0.32%)']", ,[' 352653  '],[' 35099   '],[' 356239  '],[' 232864  '],"[' 698588   (Atom=Atom', ' 199763 Body=Body', ' 135999 Other', ' 362826)']",[' Yes'],"[' 40685    (Eliminated', '    0 Frozen', ' 40685)']","[' 3701     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.7256'],[' 0'], ,[' 443.785'],[' 0'],[' 31.3181'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16675e+09'],[' 1.06831e+09'],[' 0'],[' 1.94498e+10'],[' 0'],[' 0'],[' 1089 '],[' 2186 '],[' 7083 '],[' 7381 '],[' 10161 '],[' 12801 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 12701+'],[' 6356'],"[' 1032.128s (Solving', ' 896.47s 1st Model', ' 570.94s Unsat', ' 0.00s)']",[' 1024.766s'], ,[' 497168672'],"[' 4874302  (Analyzed', ' 4439249)']","[' 10845    (Average', ' 409.34 Last', ' 56445)']",[' 15161.2 '],"[' 6356     (Average Length', ' 2860.88 Splits', ' 0)']","[' 4439249  (Deleted', ' 4343016)']","[' 6294     (Ratio', '   0.14%)']","[' 49482    (Ratio', '   1.11%)']","[' 4439249  (Average Length', '   28.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4439249  (Average', ' 94.74 Max', ' 22474 Sum', ' 420554370)']","[' 4438198  (Average', ' 94.20 Max', ' 22474 Sum', ' 418173096 Ratio', '  99.43%)']","[' 1051     (Average', ' 2265.72 Max', ' 4654 Sum', ' 2381274 Ratio', '   0.57%)']", ,[' 353746  '],[' 35289   '],[' 357267  '],[' 233500  '],"[' 700496   (Atom=Atom', ' 200209 Body=Body', ' 136189 Other', ' 364098)']",[' Yes'],"[' 40810    (Eliminated', '    0 Frozen', ' 40810)']","[' 4398     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.9627'],[' 0'], ,[' 384.645'],[' 0'],[' 34.7216'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.34655e+09'],[' 1.2424e+09'],[' 0'],[' 1.2337e+10'],[' 0'],[' 0'],[' 1440 '],[' 2286 '],[' 3344 '],[' 4625 '],[' 9256 '],[' 11750 '],[' 6 '],[' 0 ']
