Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 2769+'],[' 1388'],"[' 1001.878s (Solving', ' 993.50s 1st Model', ' 12.16s Unsat', ' 0.00s)']",[' 997.766s'], ,[' 198585895'],"[' 11599713 (Analyzed', ' 11388954)']","[' 20995    (Average', ' 542.46 Last', ' 10351)']",[' 3299.0  '],"[' 1388     (Average Length', ' 673.97 Splits', ' 0)']","[' 11388954 (Deleted', ' 11272479)']","[' 263      (Ratio', '   0.00%)']","[' 32875    (Ratio', '   0.29%)']","[' 11388954 (Average Length', '   21.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11388954 (Average', ' 17.06 Max', ' 3424 Sum', ' 194343743)']","[' 11388414 (Average', ' 17.03 Max', ' 3424 Sum', ' 193954700 Ratio', '  99.80%)']","[' 540      (Average', ' 720.45 Max', ' 939 Sum', ' 389043 Ratio', '   0.20%)']", ,[' 86948   '],[' 6901    '],[' 87500   '],[' 50829   '],"[' 152483   (Atom=Atom', ' 44676 Body=Body', ' 25976 Other', ' 81831)']",[' Yes'],"[' 8203     (Eliminated', '    0 Frozen', ' 8203)']","[' 5541     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.85392'],[' 0'], ,[' 713.226'],[' 0'],[' 18.467'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.72382e+08'],[' 5.64043e+08'],[' 0'],[' 5.89319e+10'],[' 0'],[' 0'],[' 1230 '],[' 2601 '],[' 3905 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 2901+'],[' 1454'],"[' 1001.808s (Solving', ' 993.67s 1st Model', ' 13.35s Unsat', ' 0.00s)']",[' 1001.063s'], ,[' 219291313'],"[' 13786334 (Analyzed', ' 13537167)']","[' 24759    (Average', ' 546.76 Last', ' 14327)']",[' 3392.6  '],"[' 1454     (Average Length', ' 700.61 Splits', ' 0)']","[' 13537167 (Deleted', ' 13401423)']","[' 258      (Ratio', '   0.00%)']","[' 34431    (Ratio', '   0.25%)']","[' 13537167 (Average Length', '   19.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13537167 (Average', ' 15.86 Max', ' 3429 Sum', ' 214704557)']","[' 13536585 (Average', ' 15.83 Max', ' 3429 Sum', ' 214277702 Ratio', '  99.80%)']","[' 582      (Average', ' 733.43 Max', ' 930 Sum', ' 426855 Ratio', '   0.20%)']", ,[' 87280   '],[' 6964    '],[' 87884   '],[' 51186   '],"[' 153554   (Atom=Atom', ' 44970 Body=Body', ' 26039 Other', ' 82545)']",[' Yes'],"[' 8318     (Eliminated', '    0 Frozen', ' 8318)']","[' 4985     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.92335'],[' 0'], ,[' 714.858'],[' 0'],[' 18.9585'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.38094e+08'],[' 6.17189e+08'],[' 0'],[' 6.23454e+10'],[' 0'],[' 0'],[' 1242 '],[' 2412 '],[' 3751 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 2709+'],[' 1358'],"[' 1002.012s (Solving', ' 993.89s 1st Model', ' 11.27s Unsat', ' 0.00s)']",[' 1000.344s'], ,[' 192210926'],"[' 16048049 (Analyzed', ' 15714776)']","[' 27233    (Average', ' 577.05 Last', ' 372517)']",[' 3502.3  '],"[' 1358     (Average Length', ' 659.56 Splits', ' 0)']","[' 15714776 (Deleted', ' 15567957)']","[' 211      (Ratio', '   0.00%)']","[' 27148    (Ratio', '   0.17%)']","[' 15714776 (Average Length', '   18.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 15714776 (Average', ' 11.93 Max', ' 3509 Sum', ' 187492086)']","[' 15714124 (Average', ' 11.90 Max', ' 3509 Sum', ' 187061368 Ratio', '  99.77%)']","[' 652      (Average', ' 660.61 Max', ' 834 Sum', ' 430718 Ratio', '   0.23%)']", ,[' 86547   '],[' 6833    '],[' 87076   '],[' 50553   '],"[' 151655   (Atom=Atom', ' 44468 Body=Body', ' 25908 Other', ' 81279)']",[' Yes'],"[' 8112     (Eliminated', '    0 Frozen', ' 8112)']","[' 4410     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.86408'],[' 0'], ,[' 754.214'],[' 0'],[' 17.8473'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.66658e+08'],[' 4.60402e+08'],[' 0'],[' 6.82652e+10'],[' 0'],[' 0'],[' 1155 '],[' 2406 '],[' 3722 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 2917+'],[' 1462'],"[' 1001.926s (Solving', ' 993.53s 1st Model', ' 11.59s Unsat', ' 0.00s)']",[' 1000.359s'], ,[' 217917227'],"[' 15027076 (Analyzed', ' 14721758)']","[' 26442    (Average', ' 556.76 Last', ' 116540)']",[' 3313.1  '],"[' 1462     (Average Length', ' 704.21 Splits', ' 0)']","[' 14721758 (Deleted', ' 14579272)']","[' 265      (Ratio', '   0.00%)']","[' 33088    (Ratio', '   0.22%)']","[' 14721758 (Average Length', '   19.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14721758 (Average', ' 14.49 Max', ' 3135 Sum', ' 213304710)']","[' 14721197 (Average', ' 14.46 Max', ' 3135 Sum', ' 212913858 Ratio', '  99.82%)']","[' 561      (Average', ' 696.71 Max', ' 937 Sum', ' 390852 Ratio', '   0.18%)']", ,[' 87316   '],[' 6926    '],[' 87930   '],[' 50916   '],"[' 152744   (Atom=Atom', ' 44738 Body=Body', ' 26001 Other', ' 82005)']",[' Yes'],"[' 8290     (Eliminated', '    0 Frozen', ' 8290)']","[' 5714     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.95764'],[' 0'], ,[' 712.887'],[' 0'],[' 19.0331'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.30317e+08'],[' 6.08752e+08'],[' 0'],[' 6.44302e+10'],[' 0'],[' 0'],[' 1228 '],[' 2249 '],[' 3513 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 2973+'],[' 1490'],"[' 1002.213s (Solving', ' 993.31s 1st Model', ' 24.33s Unsat', ' 0.00s)']",[' 995.703s'], ,[' 219003060'],"[' 9732119  (Analyzed', ' 9430552)']","[' 18466    (Average', ' 510.70 Last', ' 34519)']",[' 3391.3  '],"[' 1490     (Average Length', ' 716.39 Splits', ' 0)']","[' 9430552  (Deleted', ' 9323653)']","[' 311      (Ratio', '   0.00%)']","[' 32524    (Ratio', '   0.34%)']","[' 9430552  (Average Length', '   19.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9430552  (Average', ' 22.75 Max', ' 3762 Sum', ' 214512958)']","[' 9429967  (Average', ' 22.70 Max', ' 3762 Sum', ' 214037605 Ratio', '  99.78%)']","[' 585      (Average', ' 812.57 Max', ' 1017 Sum', ' 475353 Ratio', '   0.22%)']", ,[' 87203   '],[' 6891    '],[' 87825   '],[' 50897   '],"[' 152687   (Atom=Atom', ' 44754 Body=Body', ' 25966 Other', ' 81967)']",[' Yes'],"[' 8263     (Eliminated', '    0 Frozen', ' 8263)']","[' 4282     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.01476'],[' 0'], ,[' 680.073'],[' 0'],[' 19.2413'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.09354e+08'],[' 6.91308e+08'],[' 0'],[' 5.58024e+10'],[' 0'],[' 0'],[' 1088 '],[' 2361 '],[' 3634 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 3209+'],[' 1608'],"[' 1002.464s (Solving', ' 991.82s 1st Model', ' 33.65s Unsat', ' 0.00s)']",[' 998.828s'], ,[' 198050238'],"[' 13881978 (Analyzed', ' 13505857)']","[' 25389    (Average', ' 531.96 Last', ' 79060)']",[' 3574.4  '],"[' 1608     (Average Length', ' 766.88 Splits', ' 0)']","[' 13505857 (Deleted', ' 13364842)']","[' 245      (Ratio', '   0.00%)']","[' 31550    (Ratio', '   0.23%)']","[' 13505857 (Average Length', '   19.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13505857 (Average', ' 14.27 Max', ' 3446 Sum', ' 192746380)']","[' 13505152 (Average', ' 14.23 Max', ' 3446 Sum', ' 192248520 Ratio', '  99.74%)']","[' 705      (Average', ' 706.18 Max', ' 932 Sum', ' 497860 Ratio', '   0.26%)']", ,[' 86672   '],[' 6802    '],[' 87392   '],[' 50350   '],"[' 151046   (Atom=Atom', ' 44296 Body=Body', ' 25877 Other', ' 80873)']",[' Yes'],"[' 8272     (Eliminated', '    0 Frozen', ' 8272)']","[' 4109     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.40644'],[' 0'], ,[' 729.007'],[' 0'],[' 19.2064'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.85144e+08'],[' 4.82058e+08'],[' 0'],[' 6.29769e+10'],[' 0'],[' 0'],[' 1361 '],[' 2533 '],[' 3583 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 2779+'],[' 1393'],"[' 1001.955s (Solving', ' 993.17s 1st Model', ' 46.23s Unsat', ' 0.00s)']",[' 996.516s'], ,[' 208594514'],"[' 13506727 (Analyzed', ' 13147384)']","[' 25662    (Average', ' 512.33 Last', ' 73883)']",[' 3413.3  '],"[' 1393     (Average Length', ' 673.01 Splits', ' 0)']","[' 13147384 (Deleted', ' 13009316)']","[' 251      (Ratio', '   0.00%)']","[' 32098    (Ratio', '   0.24%)']","[' 13147384 (Average Length', '   18.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13147384 (Average', ' 15.51 Max', ' 3362 Sum', ' 203853064)']","[' 13146815 (Average', ' 15.48 Max', ' 3362 Sum', ' 203502596 Ratio', '  99.83%)']","[' 569      (Average', ' 615.94 Max', ' 904 Sum', ' 350468 Ratio', '   0.17%)']", ,[' 87016   '],[' 6913    '],[' 87570   '],[' 50636   '],"[' 151904   (Atom=Atom', ' 44471 Body=Body', ' 25988 Other', ' 81445)']",[' Yes'],"[' 8217     (Eliminated', '    0 Frozen', ' 8217)']","[' 5309     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.98486'],[' 0'], ,[' 697.458'],[' 0'],[' 19.1276'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.8855e+08'],[' 5.70357e+08'],[' 0'],[' 5.83859e+10'],[' 0'],[' 0'],[' 1392 '],[' 2385 '],[' 3635 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 2699+'],[' 1353'],"[' 1002.004s (Solving', ' 994.02s 1st Model', ' 9.89s Unsat', ' 0.00s)']",[' 996.922s'], ,[' 200002493'],"[' 14129645 (Analyzed', ' 13846736)']","[' 25740    (Average', ' 537.95 Last', ' 30832)']",[' 3311.2  '],"[' 1353     (Average Length', ' 652.78 Splits', ' 0)']","[' 13846736 (Deleted', ' 13703955)']","[' 294      (Ratio', '   0.00%)']","[' 30097    (Ratio', '   0.22%)']","[' 13846736 (Average Length', '   20.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13846736 (Average', ' 14.13 Max', ' 3356 Sum', ' 195597656)']","[' 13846166 (Average', ' 14.10 Max', ' 3356 Sum', ' 195194179 Ratio', '  99.79%)']","[' 570      (Average', ' 707.85 Max', ' 899 Sum', ' 403477 Ratio', '   0.21%)']", ,[' 86799   '],[' 6846    '],[' 87304   '],[' 50501   '],"[' 151499   (Atom=Atom', ' 44403 Body=Body', ' 25921 Other', ' 81175)']",[' Yes'],"[' 8101     (Eliminated', '    0 Frozen', ' 8101)']","[' 4944     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.87244'],[' 0'], ,[' 730.31'],[' 0'],[' 18.262'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.24039e+08'],[' 5.12684e+08'],[' 0'],[' 6.2871e+10'],[' 0'],[' 0'],[' 1256 '],[' 2385 '],[' 3690 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 2853+'],[' 1430'],"[' 1001.990s (Solving', ' 993.10s 1st Model', ' 13.77s Unsat', ' 0.00s)']",[' 997.094s'], ,[' 209147395'],"[' 13904240 (Analyzed', ' 13569333)']","[' 24351    (Average', ' 557.24 Last', ' 9692)']",[' 3449.6  '],"[' 1430     (Average Length', ' 688.57 Splits', ' 0)']","[' 13569333 (Deleted', ' 13431212)']","[' 278      (Ratio', '   0.00%)']","[' 33565    (Ratio', '   0.25%)']","[' 13569333 (Average Length', '   20.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13569333 (Average', ' 15.06 Max', ' 3364 Sum', ' 204309422)']","[' 13568817 (Average', ' 15.03 Max', ' 3364 Sum', ' 203972335 Ratio', '  99.84%)']","[' 516      (Average', ' 653.27 Max', ' 879 Sum', ' 337087 Ratio', '   0.16%)']", ,[' 86821   '],[' 6855    '],[' 87400   '],[' 50785   '],"[' 152351   (Atom=Atom', ' 44678 Body=Body', ' 25930 Other', ' 81743)']",[' Yes'],"[' 8184     (Eliminated', '    0 Frozen', ' 8184)']","[' 4972     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.08664'],[' 0'], ,[' 715.764'],[' 0'],[' 19.2939'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.56588e+08'],[' 5.49525e+08'],[' 0'],[' 5.92718e+10'],[' 0'],[' 0'],[' 1166 '],[' 2353 '],[' 3606 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 2993+'],[' 1500'],"[' 1002.202s (Solving', ' 992.93s 1st Model', ' 27.34s Unsat', ' 0.00s)']",[' 995.609s'], ,[' 231756888'],"[' 12193348 (Analyzed', ' 11950469)']","[' 22621    (Average', ' 528.29 Last', ' 58277)']",[' 3346.6  '],"[' 1500     (Average Length', ' 722.74 Splits', ' 0)']","[' 11950469 (Deleted', ' 11815274)']","[' 308      (Ratio', '   0.00%)']","[' 35760    (Ratio', '   0.30%)']","[' 11950469 (Average Length', '   17.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11950469 (Average', ' 19.01 Max', ' 3255 Sum', ' 227215902)']","[' 11949914 (Average', ' 18.98 Max', ' 3255 Sum', ' 226815137 Ratio', '  99.82%)']","[' 555      (Average', ' 722.10 Max', ' 948 Sum', ' 400765 Ratio', '   0.18%)']", ,[' 87043   '],[' 6873    '],[' 87689   '],[' 50863   '],"[' 152585   (Atom=Atom', ' 44738 Body=Body', ' 25948 Other', ' 81899)']",[' Yes'],"[' 8269     (Eliminated', '    0 Frozen', ' 8269)']","[' 5616     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.07501'],[' 0'], ,[' 679.229'],[' 0'],[' 20.4856'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.148e+08'],[' 6.89844e+08'],[' 0'],[' 5.6456e+10'],[' 0'],[' 0'],[' 1136 '],[' 2233 '],[' 3400 '],[' 3 '],[' 0 ']
