Optimal Found Or Timeout,Instances,Solving...,UNKNOWN,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, , , ,[' 1'],[' 7889+'],[' 3947'],"[' 607.954s (Solving', ' 575.44s 1st Model', ' 469.16s Unsat', ' 0.00s)']",[' 606.109s'], ,[' 383749840'],"[' 2135231  (Analyzed', ' 1159491)']","[' 6063     (Average', ' 191.24 Last', ' 198484)']",[' 9631.5  '],"[' 3947     (Average Length', ' 1923.90 Splits', ' 0)']","[' 1159491  (Deleted', ' 1099755)']","[' 253      (Ratio', '   0.02%)']","[' 51925    (Ratio', '   4.48%)']","[' 1159491  (Average Length', '   23.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1159491  (Average', ' 304.61 Max', ' 10428 Sum', ' 353196809)']","[' 1158874  (Average', ' 303.69 Max', ' 9433 Sum', ' 352129399 Ratio', '  99.70%)']","[' 617      (Average', ' 1730.00 Max', ' 1730 Sum', ' 1067410 Ratio', '   0.30%)']", ,[' 155380  '],[' 13358   '],[' 154191  '],[' 76008   '],"[' 265912   (Atom=Atom', ' 74722 Body=Body', ' 44449 Other', ' 146741)']",[' Yes'],"[' 17071    (Eliminated', '    0 Frozen', ' 17071)']","[' 5791     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.74255'],[' 0'], ,[' 181.135'],[' 0'],[' 21.2114'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.24836e+08'],[' 8.27771e+08'],[' 0'],[' 5.07847e+09'],[' 0'],[' 0'],[' 1837 '],[' 3533 '],[' 2 '],[' 0 ']
Solving...,TA62, , , ,[' 1'],[' 7231+'],[' 3618'],"[' 606.045s (Solving', ' 576.72s 1st Model', ' 433.10s Unsat', ' 0.00s)']",[' 604.375s'], ,[' 365750618'],"[' 3780784  (Analyzed', ' 974119)']","[' 5638     (Average', ' 172.78 Last', ' 88445)']",[' 9649.9  '],"[' 3618     (Average Length', ' 1765.88 Splits', ' 0)']","[' 974119   (Deleted', ' 912480)']","[' 198      (Ratio', '   0.02%)']","[' 50574    (Ratio', '   5.19%)']","[' 974119   (Average Length', '   23.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 974119   (Average', ' 343.86 Max', ' 10172 Sum', ' 334956137)']","[' 973561   (Average', ' 342.90 Max', ' 9850 Sum', ' 334021487 Ratio', '  99.72%)']","[' 558      (Average', ' 1675.00 Max', ' 1675 Sum', ' 934650 Ratio', '   0.28%)']", ,[' 156012  '],[' 13502   '],[' 154428  '],[' 76445   '],"[' 266839   (Atom=Atom', ' 74751 Body=Body', ' 44807 Other', ' 147281)']",[' Yes'],"[' 16867    (Eliminated', '    0 Frozen', ' 16867)']","[' 5633     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.17625'],[' 0'], ,[' 197.592'],[' 0'],[' 20.4126'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.99291e+08'],[' 8.09726e+08'],[' 0'],[' 6.99267e+09'],[' 0'],[' 0'],[' 1818 '],[' 3598 '],[' 2 '],[' 0 ']
Solving...,TA63, , , ,[' 1'],[' 7575+'],[' 3790'],"[' 607.807s (Solving', ' 576.48s 1st Model', ' 397.88s Unsat', ' 0.00s)']",[' 605.016s'], ,[' 341162165'],"[' 4459912  (Analyzed', ' 950456)']","[' 5331     (Average', ' 178.29 Last', ' 112383)']",[' 9652.8  '],"[' 3790     (Average Length', ' 1850.19 Splits', ' 0)']","[' 950456   (Deleted', ' 894277)']","[' 199      (Ratio', '   0.02%)']","[' 47105    (Ratio', '   4.96%)']","[' 950456   (Average Length', '   22.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 950456   (Average', ' 324.88 Max', ' 11438 Sum', ' 308786402)']","[' 949873   (Average', ' 323.75 Max', ' 10054 Sum', ' 307706686 Ratio', '  99.65%)']","[' 583      (Average', ' 1852.00 Max', ' 1852 Sum', ' 1079716 Ratio', '   0.35%)']", ,[' 155080  '],[' 13335   '],[' 153734  '],[' 75785   '],"[' 264964   (Atom=Atom', ' 74394 Body=Body', ' 44277 Other', ' 146293)']",[' Yes'],"[' 16873    (Eliminated', '    0 Frozen', ' 16873)']","[' 5623     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.54196'],[' 0'], ,[' 202.877'],[' 0'],[' 19.8299'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.19272e+08'],[' 7.34019e+08'],[' 0'],[' 7.62783e+09'],[' 0'],[' 0'],[' 1698 '],[' 3361 '],[' 2 '],[' 0 ']
Solving...,TA64, , , ,[' 1'],[' 7019+'],[' 3512'],"[' 606.801s (Solving', ' 577.46s 1st Model', ' 402.83s Unsat', ' 0.00s)']",[' 600.078s'], ,[' 328841194'],"[' 4484154  (Analyzed', ' 883376)']","[' 5154     (Average', ' 171.40 Last', ' 93307)']",[' 9544.2  '],"[' 3512     (Average Length', ' 1725.46 Splits', ' 0)']","[' 883376   (Deleted', ' 825493)']","[' 232      (Ratio', '   0.03%)']","[' 46708    (Ratio', '   5.29%)']","[' 883376   (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 883376   (Average', ' 338.05 Max', ' 11269 Sum', ' 298622786)']","[' 882682   (Average', ' 336.68 Max', ' 10898 Sum', ' 297415226 Ratio', '  99.60%)']","[' 694      (Average', ' 1740.00 Max', ' 1740 Sum', ' 1207560 Ratio', '   0.40%)']", ,[' 155074  '],[' 13374   '],[' 153509  '],[' 75682   '],"[' 264880   (Atom=Atom', ' 74345 Body=Body', ' 44508 Other', ' 146027)']",[' Yes'],"[' 16694    (Eliminated', '    0 Frozen', ' 16694)']","[' 5742     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.21616'],[' 0'], ,[' 210.302'],[' 0'],[' 19.7278'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.54133e+08'],[' 6.75193e+08'],[' 0'],[' 7.85969e+09'],[' 0'],[' 0'],[' 1780 '],[' 3321 '],[' 2 '],[' 0 ']
Solving...,TA65, , , ,[' 1'],[' 7367+'],[' 3686'],"[' 607.835s (Solving', ' 575.34s 1st Model', ' 469.80s Unsat', ' 0.00s)']",[' 604.016s'], ,[' 359518154'],"[' 1637405  (Analyzed', ' 928858)']","[' 5076     (Average', ' 182.99 Last', ' 91580)']",[' 9474.7  '],"[' 3686     (Average Length', ' 1787.01 Splits', ' 0)']","[' 928858   (Deleted', ' 867223)']","[' 195      (Ratio', '   0.02%)']","[' 51664    (Ratio', '   5.56%)']","[' 928858   (Average Length', '   23.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 928858   (Average', ' 356.41 Max', ' 10330 Sum', ' 331054329)']","[' 928418   (Average', ' 355.58 Max', ' 9683 Sum', ' 330280809 Ratio', '  99.77%)']","[' 440      (Average', ' 1758.00 Max', ' 1758 Sum', ' 773520 Ratio', '   0.23%)']", ,[' 155629  '],[' 13433   '],[' 154147  '],[' 76154   '],"[' 266043   (Atom=Atom', ' 74602 Body=Body', ' 44586 Other', ' 146855)']",[' Yes'],"[' 16868    (Eliminated', '    0 Frozen', ' 16868)']","[' 4111     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.74401'],[' 0'], ,[' 175.043'],[' 0'],[' 21.1901'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.66671e+08'],[' 7.83678e+08'],[' 0'],[' 4.09447e+09'],[' 0'],[' 0'],[' 1722 '],[' 3334 '],[' 2 '],[' 0 ']
Solving...,TA66, , , ,[' 1'],[' 7057+'],[' 3531'],"[' 607.420s (Solving', ' 577.12s 1st Model', ' 434.01s Unsat', ' 0.00s)']",[' 605.594s'], ,[' 363391928'],"[' 3589016  (Analyzed', ' 989719)']","[' 5513     (Average', ' 179.52 Last', ' 193974)']",[' 9868.8  '],"[' 3531     (Average Length', ' 1726.65 Splits', ' 0)']","[' 989719   (Deleted', ' 927113)']","[' 191      (Ratio', '   0.02%)']","[' 51454    (Ratio', '   5.20%)']","[' 989719   (Average Length', '   23.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 989719   (Average', ' 336.02 Max', ' 10035 Sum', ' 332565088)']","[' 989092   (Average', ' 335.12 Max', ' 9716 Sum', ' 331672240 Ratio', '  99.73%)']","[' 627      (Average', ' 1424.00 Max', ' 1424 Sum', ' 892848 Ratio', '   0.27%)']", ,[' 156012  '],[' 13517   '],[' 154380  '],[' 76414   '],"[' 266731   (Atom=Atom', ' 74690 Body=Body', ' 44826 Other', ' 147215)']",[' Yes'],"[' 16852    (Eliminated', '    0 Frozen', ' 16852)']","[' 6102     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.28964'],[' 0'], ,[' 193.307'],[' 0'],[' 20.4255'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.05492e+08'],[' 8.16759e+08'],[' 0'],[' 6.69403e+09'],[' 0'],[' 0'],[' 1725 '],[' 3474 '],[' 2 '],[' 0 ']
Solving...,TA67, , , ,[' 1'],[' 7559+'],[' 3782'],"[' 607.505s (Solving', ' 575.43s 1st Model', ' 452.06s Unsat', ' 0.00s)']",[' 605.484s'], ,[' 356502898'],"[' 3259372  (Analyzed', ' 1009127)']","[' 5535     (Average', ' 182.32 Last', ' 121946)']",[' 9737.3  '],"[' 3782     (Average Length', ' 1854.70 Splits', ' 0)']","[' 1009127  (Deleted', ' 950362)']","[' 266      (Ratio', '   0.03%)']","[' 51458    (Ratio', '   5.10%)']","[' 1009127  (Average Length', '   23.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1009127  (Average', ' 322.11 Max', ' 10575 Sum', ' 325050951)']","[' 1008520  (Average', ' 321.11 Max', ' 9631 Sum', ' 324036047 Ratio', '  99.69%)']","[' 607      (Average', ' 1672.00 Max', ' 1672 Sum', ' 1014904 Ratio', '   0.31%)']", ,[' 155297  '],[' 13369   '],[' 153969  '],[' 75928   '],"[' 265521   (Atom=Atom', ' 74550 Body=Body', ' 44442 Other', ' 146529)']",[' Yes'],"[' 16938    (Eliminated', '    0 Frozen', ' 16938)']","[' 5897     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.692'],[' 0'], ,[' 190.969'],[' 0'],[' 20.3142'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.86523e+08'],[' 7.97185e+08'],[' 0'],[' 6.45422e+09'],[' 0'],[' 0'],[' 1859 '],[' 3541 '],[' 2 '],[' 0 ']
Solving...,TA68, , , ,[' 1'],[' 7087+'],[' 3546'],"[' 607.619s (Solving', ' 577.14s 1st Model', ' 375.28s Unsat', ' 0.00s)']",[' 605.609s'], ,[' 362692914'],"[' 3366386  (Analyzed', ' 999409)']","[' 5308     (Average', ' 188.28 Last', ' 90990)']",[' 9651.7  '],"[' 3546     (Average Length', ' 1726.13 Splits', ' 0)']","[' 999409   (Deleted', ' 941738)']","[' 233      (Ratio', '   0.02%)']","[' 49431    (Ratio', '   4.95%)']","[' 999409   (Average Length', '   22.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 999409   (Average', ' 333.02 Max', ' 10209 Sum', ' 332818582)']","[' 998772   (Average', ' 332.00 Max', ' 10209 Sum', ' 331799382 Ratio', '  99.69%)']","[' 637      (Average', ' 1600.00 Max', ' 1600 Sum', ' 1019200 Ratio', '   0.31%)']", ,[' 155384  '],[' 13418   '],[' 153756  '],[' 75930   '],"[' 265496   (Atom=Atom', ' 74463 Body=Body', ' 44592 Other', ' 146441)']",[' Yes'],"[' 16707    (Eliminated', '    0 Frozen', ' 16707)']","[' 5785     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.29197'],[' 0'], ,[' 193.387'],[' 0'],[' 20.6505'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.83261e+08'],[' 7.95817e+08'],[' 0'],[' 6.51379e+09'],[' 0'],[' 0'],[' 1797 '],[' 3401 '],[' 2 '],[' 0 ']
Solving...,TA69, , , ,[' 1'],[' 7071+'],[' 3538'],"[' 607.144s (Solving', ' 577.01s 1st Model', ' 458.85s Unsat', ' 0.00s)']",[' 605.328s'], ,[' 362614154'],"[' 2439608  (Analyzed', ' 1015768)']","[' 5199     (Average', ' 195.38 Last', ' 270297)']",[' 9633.6  '],"[' 3538     (Average Length', ' 1727.38 Splits', ' 0)']","[' 1015768  (Deleted', ' 955214)']","[' 263      (Ratio', '   0.03%)']","[' 53498    (Ratio', '   5.27%)']","[' 1015768  (Average Length', '   24.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1015768  (Average', ' 328.67 Max', ' 10193 Sum', ' 333852616)']","[' 1015165  (Average', ' 327.79 Max', ' 9533 Sum', ' 332958367 Ratio', '  99.73%)']","[' 603      (Average', ' 1483.00 Max', ' 1483 Sum', ' 894249 Ratio', '   0.27%)']", ,[' 156008  '],[' 13517   '],[' 154399  '],[' 76433   '],"[' 266884   (Atom=Atom', ' 74757 Body=Body', ' 44892 Other', ' 147235)']",[' Yes'],"[' 16886    (Eliminated', '    0 Frozen', ' 16886)']","[' 5844     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.48312'],[' 0'], ,[' 182.944'],[' 0'],[' 20.8062'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.82755e+08'],[' 7.9845e+08'],[' 0'],[' 5.24637e+09'],[' 0'],[' 0'],[' 1978 '],[' 3706 '],[' 2 '],[' 0 ']
Solving...,TA70, , , ,[' 1'],[' 7995+'],[' 4000'],"[' 609.009s (Solving', ' 573.81s 1st Model', ' 414.09s Unsat', ' 0.00s)']",[' 606.828s'], ,[' 352920104'],"[' 2981792  (Analyzed', ' 970204)']","[' 5455     (Average', ' 177.86 Last', ' 106825)']",[' 9706.5  '],"[' 4000     (Average Length', ' 1946.24 Splits', ' 0)']","[' 970204   (Deleted', ' 909727)']","[' 258      (Ratio', '   0.03%)']","[' 52739    (Ratio', '   5.44%)']","[' 970204   (Average Length', '   24.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 970204   (Average', ' 330.55 Max', ' 10300 Sum', ' 320704995)']","[' 969547   (Average', ' 329.28 Max', ' 9483 Sum', ' 319465893 Ratio', '  99.61%)']","[' 657      (Average', ' 1886.00 Max', ' 1886 Sum', ' 1239102 Ratio', '   0.39%)']", ,[' 156416  '],[' 13506   '],[' 155209  '],[' 76806   '],"[' 268128   (Atom=Atom', ' 75209 Body=Body', ' 44882 Other', ' 148037)']",[' Yes'],"[' 17254    (Eliminated', '    0 Frozen', ' 17254)']","[' 6058     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 7.04614'],[' 0'], ,[' 187.22'],[' 0'],[' 20.3053'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.34873e+08'],[' 7.51843e+08'],[' 0'],[' 5.90517e+09'],[' 0'],[' 0'],[' 1977 '],[' 3668 '],[' 2 '],[' 0 ']
