Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,swv11, ,[' 1'],[' 3075+'],[' 1540'],"[' 361.814s (Solving', ' 351.98s 1st Model', ' 222.45s Unsat', ' 0.00s)']",[' 361.203s'], ,[' 217906626'],"[' 1706813  (Analyzed', ' 1514631)']","[' 5172     (Average', ' 292.85 Last', ' 220998)']",[' 6795.9  '],"[' 1540     (Average Length', ' 762.02 Splits', ' 0)']","[' 1514631  (Deleted', ' 1437303)']","[' 769      (Ratio', '   0.05%)']","[' 56206    (Ratio', '   3.71%)']","[' 1514631  (Average Length', '   51.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1514631  (Average', ' 137.61 Max', ' 7567 Sum', ' 208428758)']","[' 1514108  (Average', ' 137.39 Max', ' 7567 Sum', ' 208102062 Ratio', '  99.84%)']","[' 523      (Average', ' 624.66 Max', ' 4206 Sum', ' 326696 Ratio', '   0.16%)']", ,[' 77088   '],[' 12073   '],[' 77455   '],[' 57713   '],"[' 173135   (Atom=Atom', ' 46758 Body=Body', ' 24153 Other', ' 102224)']",[' Yes'],"[' 12940    (Eliminated', '    0 Frozen', ' 12940)']","[' 5606     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.76149'],[' 0'], ,[' 152.37'],[' 0'],[' 12.3077'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.03935e+08'],[' 6.66223e+08'],[' 0'],[' 8.02681e+09'],[' 0'],[' 0'],[' 2386 '],[' 4576 ']
Solving...,swv12, ,[' 1'],[' 1185+'],[' 595'],"[' 150.936s (Solving', ' 148.14s 1st Model', ' 25.33s Unsat', ' 0.00s)']",[' 150.625s'], ,[' 87707300'],"[' 1048734  (Analyzed', ' 985723)']","[' 2709     (Average', ' 363.87 Last', ' 28442)']",[' 5572.3  '],"[' 595      (Average Length', ' 296.83 Splits', ' 0)']","[' 985723   (Deleted', ' 939174)']","[' 418      (Ratio', '   0.04%)']","[' 26520    (Ratio', '   2.69%)']","[' 985723   (Average Length', '   57.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 985723   (Average', ' 85.79 Max', ' 7802 Sum', ' 84561238)']","[' 985306   (Average', ' 85.57 Max', ' 7802 Sum', ' 84352517 Ratio', '  99.75%)']","[' 417      (Average', ' 500.53 Max', ' 593 Sum', ' 208721 Ratio', '   0.25%)']", ,[' 75795   '],[' 12073   '],[' 75035   '],[' 55904   '],"[' 167708   (Atom=Atom', ' 45181 Body=Body', ' 23921 Other', ' 98606)']",[' Yes'],"[' 11813    (Eliminated', '    0 Frozen', ' 11813)']","[' 4315     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.511427'],[' 0'], ,[' 77.2339'],[' 0'],[' 5.06227'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.17465e+08'],[' 2.01404e+08'],[' 0'],[' 4.76344e+09'],[' 0'],[' 0'],[' 2652 '],[' 10638 ']
Solving...,swv13, ,[' 1'],[' 1061+'],[' 533'],"[' 162.837s (Solving', ' 160.05s 1st Model', ' 37.69s Unsat', ' 0.00s)']",[' 162.641s'], ,[' 91617886'],"[' 1178363  (Analyzed', ' 1113179)']","[' 2886     (Average', ' 385.72 Last', ' 58497)']",[' 5383.5  '],"[' 533      (Average Length', ' 265.87 Splits', ' 0)']","[' 1113179  (Deleted', ' 1065324)']","[' 398      (Ratio', '   0.04%)']","[' 29438    (Ratio', '   2.64%)']","[' 1113179  (Average Length', '   57.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1113179  (Average', ' 79.83 Max', ' 7382 Sum', ' 88859613)']","[' 1112747  (Average', ' 79.64 Max', ' 7382 Sum', ' 88652609 Ratio', '  99.77%)']","[' 432      (Average', ' 479.18 Max', ' 6448 Sum', ' 207004 Ratio', '   0.23%)']", ,[' 75759   '],[' 12112   '],[' 74837   '],[' 55663   '],"[' 166985   (Atom=Atom', ' 45001 Body=Body', ' 23860 Other', ' 98124)']",[' Yes'],"[' 11690    (Eliminated', '    0 Frozen', ' 11690)']","[' 4761     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.457516'],[' 0'], ,[' 80.37'],[' 0'],[' 5.27254'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.49187e+08'],[' 2.31205e+08'],[' 0'],[' 4.98438e+09'],[' 0'],[' 0'],[' 2727 '],[' 11836 ']
Solving...,swv14, ,[' 1'],[' 1323+'],[' 664'],"[' 225.196s (Solving', ' 222.22s 1st Model', ' 99.67s Unsat', ' 0.00s)']",[' 224.813s'], ,[' 123215891'],"[' 1165760  (Analyzed', ' 1121670)']","[' 2875     (Average', ' 390.15 Last', ' 97822)']",[' 5257.9  '],"[' 664      (Average Length', ' 331.39 Splits', ' 0)']","[' 1121670  (Deleted', ' 1062667)']","[' 400      (Ratio', '   0.04%)']","[' 40142    (Ratio', '   3.58%)']","[' 1121670  (Average Length', '   55.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1121670  (Average', ' 106.97 Max', ' 7191 Sum', ' 119981215)']","[' 1121235  (Average', ' 106.74 Max', ' 7110 Sum', ' 119723545 Ratio', '  99.79%)']","[' 435      (Average', ' 592.34 Max', ' 662 Sum', ' 257670 Ratio', '   0.21%)']", ,[' 75723   '],[' 12074   '],[' 74909   '],[' 55551   '],"[' 166649   (Atom=Atom', ' 44950 Body=Body', ' 23799 Other', ' 97900)']",[' Yes'],"[' 11760    (Eliminated', '    0 Frozen', ' 11760)']","[' 6148     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.530635'],[' 0'], ,[' 92.5991'],[' 0'],[' 7.11148'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.34035e+08'],[' 4.08284e+08'],[' 0'],[' 4.99132e+09'],[' 0'],[' 0'],[' 2423 '],[' 10437 ']
Solving...,swv15, ,[' 1'],[' 1445+'],[' 725'],"[' 241.691s (Solving', ' 237.95s 1st Model', ' 114.47s Unsat', ' 0.00s)']",[' 241.156s'], ,[' 130120962'],"[' 1553515  (Analyzed', ' 1488460)']","[' 3879     (Average', ' 383.72 Last', ' 35556)']",[' 5654.0  '],"[' 725      (Average Length', ' 361.74 Splits', ' 0)']","[' 1488460  (Deleted', ' 1428341)']","[' 566      (Ratio', '   0.04%)']","[' 40046    (Ratio', '   2.69%)']","[' 1488460  (Average Length', '   56.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1488460  (Average', ' 84.81 Max', ' 7576 Sum', ' 126237764)']","[' 1488001  (Average', ' 84.64 Max', ' 7305 Sum', ' 125986024 Ratio', '  99.80%)']","[' 459      (Average', ' 548.45 Max', ' 723 Sum', ' 251740 Ratio', '   0.20%)']", ,[' 76482   '],[' 12144   '],[' 76027   '],[' 56940   '],"[' 170816   (Atom=Atom', ' 45971 Body=Body', ' 24167 Other', ' 100678)']",[' Yes'],"[' 12189    (Eliminated', '    0 Frozen', ' 12189)']","[' 6627     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.67488'],[' 0'], ,[' 95.3311'],[' 0'],[' 7.53576'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.70839e+08'],[' 4.44531e+08'],[' 0'],[' 4.32353e+09'],[' 0'],[' 0'],[' 2531 '],[' 9358 ']
Solving...,swv16, ,[' 1'],[' 1243+'],[' 624'],"[' 135.886s (Solving', ' 133.59s 1st Model', ' 11.19s Unsat', ' 0.00s)']",[' 135.734s'], ,[' 55124736'],"[' 1576219  (Analyzed', ' 1542771)']","[' 3708     (Average', ' 416.07 Last', ' 40428)']",[' 3479.2  '],"[' 624      (Average Length', ' 311.40 Splits', ' 0)']","[' 1542771  (Deleted', ' 1502414)']","[' 204      (Ratio', '   0.01%)']","[' 18600    (Ratio', '   1.21%)']","[' 1542771  (Average Length', '   36.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1542771  (Average', ' 34.39 Max', ' 5961 Sum', ' 53055046)']","[' 1542559  (Average', ' 34.31 Max', ' 5832 Sum', ' 52935075 Ratio', '  99.77%)']","[' 212      (Average', ' 565.90 Max', ' 622 Sum', ' 119971 Ratio', '   0.23%)']", ,[' 63682   '],[' 9619    '],[' 62211   '],[' 42455   '],"[' 127361   (Atom=Atom', ' 34926 Body=Body', ' 20727 Other', ' 71708)']",[' Yes'],"[' 8648     (Eliminated', '    0 Frozen', ' 8648)']","[' 2266     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.394912'],[' 0'], ,[' 79.8966'],[' 0'],[' 3.68789'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.52732e+08'],[' 1.32919e+08'],[' 0'],[' 5.41481e+09'],[' 0'],[' 0'],[' 1641 '],[' 9103 ']
Solving...,swv17, ,[' 1'],[' 1117+'],[' 561'],"[' 181.123s (Solving', ' 178.88s 1st Model', ' 56.56s Unsat', ' 0.00s)']",[' 180.688s'], ,[' 56047998'],"[' 2514760  (Analyzed', ' 2481119)']","[' 5858     (Average', ' 423.54 Last', ' 757987)']",[' 3671.1  '],"[' 561      (Average Length', ' 279.85 Splits', ' 0)']","[' 2481119  (Deleted', ' 2431717)']","[' 301      (Ratio', '   0.01%)']","[' 17902    (Ratio', '   0.72%)']","[' 2481119  (Average Length', '   41.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2481119  (Average', ' 21.75 Max', ' 6090 Sum', ' 53960942)']","[' 2480832  (Average', ' 21.69 Max', ' 6090 Sum', ' 53822863 Ratio', '  99.74%)']","[' 287      (Average', ' 481.11 Max', ' 550 Sum', ' 138079 Ratio', '   0.26%)']", ,[' 63575   '],[' 9674    '],[' 62043   '],[' 42661   '],"[' 127979   (Atom=Atom', ' 35075 Body=Body', ' 20784 Other', ' 72120)']",[' Yes'],"[' 8642     (Eliminated', '    0 Frozen', ' 8642)']","[' 2348     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.415146'],[' 0'], ,[' 124.521'],[' 0'],[' 4.19853'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.42266e+08'],[' 1.22e+08'],[' 0'],[' 9.46577e+09'],[' 0'],[' 0'],[' 1759 '],[' 7631 ']
Solving...,swv18, ,[' 1'],[' 2023+'],[' 1014'],"[' 149.544s (Solving', ' 145.11s 1st Model', ' 19.75s Unsat', ' 0.00s)']",[' 149.219s'], ,[' 63718050'],"[' 1550116  (Analyzed', ' 1447160)']","[' 3983     (Average', ' 363.33 Last', ' 28612)']",[' 4759.7  '],"[' 1014     (Average Length', ' 501.44 Splits', ' 0)']","[' 1447160  (Deleted', ' 1406579)']","[' 262      (Ratio', '   0.02%)']","[' 19894    (Ratio', '   1.37%)']","[' 1447160  (Average Length', '   30.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1447160  (Average', ' 40.97 Max', ' 6065 Sum', ' 59287407)']","[' 1446912  (Average', ' 40.87 Max', ' 5927 Sum', ' 59151183 Ratio', '  99.77%)']","[' 248      (Average', ' 549.29 Max', ' 975 Sum', ' 136224 Ratio', '   0.23%)']", ,[' 64510   '],[' 9683    '],[' 63580   '],[' 43721   '],"[' 131159   (Atom=Atom', ' 35940 Body=Body', ' 20979 Other', ' 74240)']",[' Yes'],"[' 9253     (Eliminated', '    0 Frozen', ' 9253)']","[' 3117     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.902773'],[' 0'], ,[' 81.8224'],[' 0'],[' 3.97976'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.92178e+08'],[' 1.71553e+08'],[' 0'],[' 5.39098e+09'],[' 0'],[' 0'],[' 1651 '],[' 3844 ']
Solving...,swv19, ,[' 1'],[' 2557+'],[' 1281'],"[' 263.690s (Solving', ' 257.94s 1st Model', ' 130.90s Unsat', ' 0.00s)']",[' 262.984s'], ,[' 138464719'],"[' 1608470  (Analyzed', ' 1536184)']","[' 4532     (Average', ' 338.96 Last', ' 85693)']",[' 4752.3  '],"[' 1281     (Average Length', ' 627.70 Splits', ' 0)']","[' 1536184  (Deleted', ' 1467137)']","[' 875      (Ratio', '   0.06%)']","[' 39948    (Ratio', '   2.60%)']","[' 1536184  (Average Length', '   29.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1536184  (Average', ' 86.65 Max', ' 6100 Sum', ' 133107579)']","[' 1535903  (Average', ' 86.52 Max', ' 6100 Sum', ' 132911363 Ratio', '  99.85%)']","[' 281      (Average', ' 698.28 Max', ' 2278 Sum', ' 196216 Ratio', '   0.15%)']", ,[' 64805   '],[' 9641    '],[' 64048   '],[' 43584   '],"[' 130748   (Atom=Atom', ' 35913 Body=Body', ' 20869 Other', ' 73966)']",[' Yes'],"[' 9384     (Eliminated', '    0 Frozen', ' 9384)']","[' 3030     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.18721'],[' 0'], ,[' 121.201'],[' 0'],[' 8.30348'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.83074e+08'],[' 4.4124e+08'],[' 0'],[' 6.99115e+09'],[' 0'],[' 0'],[' 1704 '],[' 3071 ']
Solving...,swv20, ,[' 1'],[' 1583+'],[' 794'],"[' 139.553s (Solving', ' 136.47s 1st Model', ' 13.22s Unsat', ' 0.00s)']",[' 138.984s'], ,[' 59043731'],"[' 1316156  (Analyzed', ' 1277471)']","[' 3200     (Average', ' 399.21 Last', ' 10694)']",[' 4055.6  '],"[' 794      (Average Length', ' 396.20 Splits', ' 0)']","[' 1277471  (Deleted', ' 1240314)']","[' 182      (Ratio', '   0.01%)']","[' 19475    (Ratio', '   1.52%)']","[' 1277471  (Average Length', '   39.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1277471  (Average', ' 43.90 Max', ' 6072 Sum', ' 56084512)']","[' 1277236  (Average', ' 43.80 Max', ' 6072 Sum', ' 55947352 Ratio', '  99.76%)']","[' 235      (Average', ' 583.66 Max', ' 791 Sum', ' 137160 Ratio', '   0.24%)']", ,[' 63761   '],[' 9651    '],[' 62690   '],[' 43412   '],"[' 130232   (Atom=Atom', ' 35620 Body=Body', ' 20990 Other', ' 73622)']",[' Yes'],"[' 9080     (Eliminated', '    0 Frozen', ' 9080)']","[' 2741     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.614493'],[' 0'], ,[' 78.4321'],[' 0'],[' 3.70259'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.71966e+08'],[' 1.5313e+08'],[' 0'],[' 5.31636e+09'],[' 0'],[' 0'],[' 1508 '],[' 5542 ']
