Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 3997+'],[' 2002'],"[' 1002.357s (Solving', ' 990.86s 1st Model', ' 324.61s Unsat', ' 0.00s)']",[' 999.641s'], ,[' 260971541'],"[' 10367350 (Analyzed', ' 10053916)']","[' 21618    (Average', ' 465.07 Last', ' 193874)']",[' 3360.1  '],"[' 2002     (Average Length', ' 949.92 Splits', ' 0)']","[' 10053916 (Deleted', ' 9936188)']","[' 388      (Ratio', '   0.00%)']","[' 36182    (Ratio', '   0.36%)']","[' 10053916 (Average Length', '   15.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10053916 (Average', ' 25.43 Max', ' 3159 Sum', ' 255693698)']","[' 10053352 (Average', ' 25.38 Max', ' 3059 Sum', ' 255153114 Ratio', '  99.79%)']","[' 564      (Average', ' 958.48 Max', ' 1627 Sum', ' 540584 Ratio', '   0.21%)']", ,[' 86771   '],[' 6701    '],[' 87829   '],[' 50561   '],"[' 151679   (Atom=Atom', ' 44608 Body=Body', ' 25776 Other', ' 81295)']",[' Yes'],"[' 8509     (Eliminated', '    0 Frozen', ' 8509)']","[' 5631     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.63692'],[' 0'], ,[' 642.646'],[' 0'],[' 20.651'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.58127e+08'],[' 8.06819e+08'],[' 0'],[' 5.21868e+10'],[' 0'],[' 0'],[' 1115 '],[' 2099 '],[' 3038 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 3409+'],[' 1708'],"[' 1002.670s (Solving', ' 991.10s 1st Model', ' 442.64s Unsat', ' 0.00s)']",[' 998.422s'], ,[' 247729898'],"[' 12232166 (Analyzed', ' 11943469)']","[' 23787    (Average', ' 502.10 Last', ' 520822)']",[' 3357.2  '],"[' 1708     (Average Length', ' 817.82 Splits', ' 0)']","[' 11943469 (Deleted', ' 11831197)']","[' 343      (Ratio', '   0.00%)']","[' 37420    (Ratio', '   0.31%)']","[' 11943469 (Average Length', '   18.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11943469 (Average', ' 20.32 Max', ' 3139 Sum', ' 242690143)']","[' 11942936 (Average', ' 20.29 Max', ' 3139 Sum', ' 242283382 Ratio', '  99.83%)']","[' 533      (Average', ' 763.15 Max', ' 987 Sum', ' 406761 Ratio', '   0.17%)']", ,[' 86736   '],[' 6738    '],[' 87562   '],[' 50596   '],"[' 151784   (Atom=Atom', ' 44606 Body=Body', ' 25813 Other', ' 81365)']",[' Yes'],"[' 8314     (Eliminated', '    0 Frozen', ' 8314)']","[' 5503     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.6321'],[' 0'], ,[' 636.142'],[' 0'],[' 21.2766'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.75243e+08'],[' 7.25771e+08'],[' 0'],[' 5.02152e+10'],[' 0'],[' 0'],[' 1193 '],[' 2222 '],[' 3142 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 3709+'],[' 1858'],"[' 1002.248s (Solving', ' 991.29s 1st Model', ' 338.43s Unsat', ' 0.00s)']",[' 999.578s'], ,[' 254675735'],"[' 12675456 (Analyzed', ' 12302985)']","[' 24993    (Average', ' 492.26 Last', ' 239599)']",[' 3505.1  '],"[' 1858     (Average Length', ' 878.81 Splits', ' 0)']","[' 12302985 (Deleted', ' 12173334)']","[' 342      (Ratio', '   0.00%)']","[' 35095    (Ratio', '   0.29%)']","[' 12302985 (Average Length', '   15.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12302985 (Average', ' 20.24 Max', ' 3253 Sum', ' 249060267)']","[' 12302487 (Average', ' 20.21 Max', ' 3253 Sum', ' 248661051 Ratio', '  99.84%)']","[' 498      (Average', ' 801.64 Max', ' 1074 Sum', ' 399216 Ratio', '   0.16%)']", ,[' 86998   '],[' 6779    '],[' 87935   '],[' 50893   '],"[' 152675   (Atom=Atom', ' 44862 Body=Body', ' 25854 Other', ' 81959)']",[' Yes'],"[' 8466     (Eliminated', '    0 Frozen', ' 8466)']","[' 5119     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.61532'],[' 0'], ,[' 656.713'],[' 0'],[' 20.7794'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.95429e+08'],[' 7.4381e+08'],[' 0'],[' 5.23617e+10'],[' 0'],[' 0'],[' 1069 '],[' 2077 '],[' 3036 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 3383+'],[' 1695'],"[' 1002.166s (Solving', ' 992.11s 1st Model', ' 376.33s Unsat', ' 0.00s)']",[' 999.891s'], ,[' 274160295'],"[' 12191877 (Analyzed', ' 11958188)']","[' 24540    (Average', ' 487.29 Last', ' 381757)']",[' 3376.2  '],"[' 1695     (Average Length', ' 806.37 Splits', ' 0)']","[' 11958188 (Deleted', ' 11817726)']","[' 340      (Ratio', '   0.00%)']","[' 37812    (Ratio', '   0.32%)']","[' 11958188 (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11958188 (Average', ' 22.51 Max', ' 3223 Sum', ' 269181828)']","[' 11957698 (Average', ' 22.48 Max', ' 3223 Sum', ' 268810408 Ratio', '  99.86%)']","[' 490      (Average', ' 758.00 Max', ' 999 Sum', ' 371420 Ratio', '   0.14%)']", ,[' 86988   '],[' 6782    '],[' 87788   '],[' 50915   '],"[' 152741   (Atom=Atom', ' 44881 Body=Body', ' 25857 Other', ' 82003)']",[' Yes'],"[' 8332     (Eliminated', '    0 Frozen', ' 8332)']","[' 5540     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.39159'],[' 0'], ,[' 635.628'],[' 0'],[' 21.7745'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.90021e+08'],[' 8.33256e+08'],[' 0'],[' 5.25707e+10'],[' 0'],[' 0'],[' 1134 '],[' 2120 '],[' 3050 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 3307+'],[' 1657'],"[' 1002.350s (Solving', ' 991.91s 1st Model', ' 358.88s Unsat', ' 0.00s)']",[' 1001.156s'], ,[' 239165919'],"[' 12419930 (Analyzed', ' 12168450)']","[' 24161    (Average', ' 503.64 Last', ' 398067)']",[' 3343.3  '],"[' 1657     (Average Length', ' 793.24 Splits', ' 0)']","[' 12168450 (Deleted', ' 12029181)']","[' 453      (Ratio', '   0.00%)']","[' 34875    (Ratio', '   0.29%)']","[' 12168450 (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12168450 (Average', ' 19.26 Max', ' 3134 Sum', ' 234357433)']","[' 12167933 (Average', ' 19.23 Max', ' 3134 Sum', ' 233969582 Ratio', '  99.83%)']","[' 517      (Average', ' 750.20 Max', ' 965 Sum', ' 387851 Ratio', '   0.17%)']", ,[' 86497   '],[' 6750    '],[' 87270   '],[' 50407   '],"[' 151217   (Atom=Atom', ' 44405 Body=Body', ' 25825 Other', ' 80987)']",[' Yes'],"[' 8273     (Eliminated', '    0 Frozen', ' 8273)']","[' 4906     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.31268'],[' 0'], ,[' 679.63'],[' 0'],[' 20.154'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.35415e+08'],[' 6.94703e+08'],[' 0'],[' 5.83826e+10'],[' 0'],[' 0'],[' 1054 '],[' 2210 '],[' 3207 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 3155+'],[' 1581'],"[' 1001.744s (Solving', ' 992.50s 1st Model', ' 223.97s Unsat', ' 0.00s)']",[' 999.578s'], ,[' 226714116'],"[' 14229564 (Analyzed', ' 13892780)']","[' 26555    (Average', ' 523.17 Last', ' 184808)']",[' 3439.0  '],"[' 1581     (Average Length', ' 758.74 Splits', ' 0)']","[' 13892780 (Deleted', ' 13757073)']","[' 278      (Ratio', '   0.00%)']","[' 32385    (Ratio', '   0.23%)']","[' 13892780 (Average Length', '   17.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13892780 (Average', ' 15.96 Max', ' 3362 Sum', ' 221667903)']","[' 13892202 (Average', ' 15.93 Max', ' 3362 Sum', ' 221261195 Ratio', '  99.82%)']","[' 578      (Average', ' 703.65 Max', ' 943 Sum', ' 406708 Ratio', '   0.18%)']", ,[' 86362   '],[' 6716    '],[' 87071   '],[' 50059   '],"[' 150173   (Atom=Atom', ' 44091 Body=Body', ' 25791 Other', ' 80291)']",[' Yes'],"[' 8175     (Eliminated', '    0 Frozen', ' 8175)']","[' 4935     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.18748'],[' 0'], ,[' 694.431'],[' 0'],[' 19.7326'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.38704e+08'],[' 6.09317e+08'],[' 0'],[' 5.40699e+10'],[' 0'],[' 0'],[' 1193 '],[' 2290 '],[' 3220 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 3293+'],[' 1650'],"[' 1002.305s (Solving', ' 990.71s 1st Model', ' 578.83s Unsat', ' 0.00s)']",[' 996.891s'], ,[' 249970478'],"[' 9302850  (Analyzed', ' 8971565)']","[' 19047    (Average', ' 471.02 Last', ' 483589)']",[' 3341.1  '],"[' 1650     (Average Length', ' 786.64 Splits', ' 0)']","[' 8971565  (Deleted', ' 8874684)']","[' 333      (Ratio', '   0.00%)']","[' 35069    (Ratio', '   0.39%)']","[' 8971565  (Average Length', '   17.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8971565  (Average', ' 27.32 Max', ' 3087 Sum', ' 245104397)']","[' 8970988  (Average', ' 27.27 Max', ' 3087 Sum', ' 244662969 Ratio', '  99.82%)']","[' 577      (Average', ' 765.04 Max', ' 1012 Sum', ' 441428 Ratio', '   0.18%)']", ,[' 86633   '],[' 6730    '],[' 87381   '],[' 50304   '],"[' 150908   (Atom=Atom', ' 44322 Body=Body', ' 25805 Other', ' 80781)']",[' Yes'],"[' 8228     (Eliminated', '    0 Frozen', ' 8228)']","[' 5538     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.637'],[' 0'], ,[' 617.009'],[' 0'],[' 21.8742'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.08268e+08'],[' 7.61462e+08'],[' 0'],[' 4.6353e+10'],[' 0'],[' 0'],[' 1264 '],[' 2265 '],[' 3172 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 3491+'],[' 1749'],"[' 1002.541s (Solving', ' 989.56s 1st Model', ' 507.06s Unsat', ' 0.00s)']",[' 993.875s'], ,[' 224041840'],"[' 11194472 (Analyzed', ' 10878977)']","[' 21972    (Average', ' 495.13 Last', ' 271049)']",[' 3387.2  '],"[' 1749     (Average Length', ' 835.46 Splits', ' 0)']","[' 10878977 (Deleted', ' 10763244)']","[' 316      (Ratio', '   0.00%)']","[' 34769    (Ratio', '   0.32%)']","[' 10878977 (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10878977 (Average', ' 20.13 Max', ' 3238 Sum', ' 218959135)']","[' 10878465 (Average', ' 20.09 Max', ' 3238 Sum', ' 218555036 Ratio', '  99.82%)']","[' 512      (Average', ' 789.26 Max', ' 1040 Sum', ' 404099 Ratio', '   0.18%)']", ,[' 86779   '],[' 6753    '],[' 87633   '],[' 50606   '],"[' 151814   (Atom=Atom', ' 44601 Body=Body', ' 25828 Other', ' 81385)']",[' Yes'],"[' 8357     (Eliminated', '    0 Frozen', ' 8357)']","[' 5145     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.00532'],[' 0'], ,[' 597.161'],[' 0'],[' 21.3222'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.80839e+08'],[' 6.47571e+08'],[' 0'],[' 3.31066e+10'],[' 0'],[' 0'],[' 1180 '],[' 2203 '],[' 3153 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 3473+'],[' 1740'],"[' 1003.655s (Solving', ' 987.95s 1st Model', ' 538.29s Unsat', ' 0.00s)']",[' 994.641s'], ,[' 190036282'],"[' 9114032  (Analyzed', ' 8842108)']","[' 19166    (Average', ' 461.34 Last', ' 319016)']",[' 3444.3  '],"[' 1740     (Average Length', ' 838.55 Splits', ' 0)']","[' 8842108  (Deleted', ' 8734627)']","[' 284      (Ratio', '   0.00%)']","[' 33548    (Ratio', '   0.38%)']","[' 8842108  (Average Length', '   16.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8842108  (Average', ' 20.93 Max', ' 3191 Sum', ' 185058230)']","[' 8841528  (Average', ' 20.88 Max', ' 3191 Sum', ' 184638403 Ratio', '  99.77%)']","[' 580      (Average', ' 723.84 Max', ' 965 Sum', ' 419827 Ratio', '   0.23%)']", ,[' 86569   '],[' 6719    '],[' 87436   '],[' 50483   '],"[' 151445   (Atom=Atom', ' 44512 Body=Body', ' 25794 Other', ' 81139)']",[' Yes'],"[' 8336     (Eliminated', '    0 Frozen', ' 8336)']","[' 5124     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.51755'],[' 0'], ,[' 607.202'],[' 0'],[' 20.7268'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.58824e+08'],[' 5.47661e+08'],[' 0'],[' 3.50799e+10'],[' 0'],[' 0'],[' 1019 '],[' 2061 '],[' 3045 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 3887+'],[' 1947'],"[' 1004.354s (Solving', ' 985.51s 1st Model', ' 673.35s Unsat', ' 0.00s)']",[' 986.969s'], ,[' 206114084'],"[' 5493051  (Analyzed', ' 5203402)']","[' 13159    (Average', ' 395.43 Last', ' 380114)']",[' 3408.4  '],"[' 1947     (Average Length', ' 931.04 Splits', ' 0)']","[' 5203402  (Deleted', ' 5134998)']","[' 296      (Ratio', '   0.01%)']","[' 33293    (Ratio', '   0.64%)']","[' 5203402  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5203402  (Average', ' 38.64 Max', ' 3252 Sum', ' 201059431)']","[' 5202875  (Average', ' 38.55 Max', ' 3252 Sum', ' 200574797 Ratio', '  99.76%)']","[' 527      (Average', ' 919.61 Max', ' 1239 Sum', ' 484634 Ratio', '   0.24%)']", ,[' 86746   '],[' 6708    '],[' 87774   '],[' 50537   '],"[' 151607   (Atom=Atom', ' 44577 Body=Body', ' 25783 Other', ' 81247)']",[' Yes'],"[' 8486     (Eliminated', '    0 Frozen', ' 8486)']","[' 5063     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.30216'],[' 0'], ,[' 564.68'],[' 0'],[' 21.9679'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.50381e+08'],[' 6.34019e+08'],[' 0'],[' 2.50414e+10'],[' 0'],[' 0'],[' 1022 '],[' 2009 '],[' 2921 '],[' 3 '],[' 0 ']
