Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 7165+'],[' 3589'],"[' 1019.245s (Solving', ' 946.58s 1st Model', ' 337.44s Unsat', ' 0.00s)']",[' 1015.688s'], ,[' 286720552'],"[' 6471009  (Analyzed', ' 5962617)']","[' 13199    (Average', ' 451.75 Last', ' 131574)']",[' 7121.0  '],"[' 3589     (Average Length', ' 1610.36 Splits', ' 0)']","[' 5962617  (Deleted', ' 5836279)']","[' 126      (Ratio', '   0.00%)']","[' 57428    (Ratio', '   0.96%)']","[' 5962617  (Average Length', '   19.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5962617  (Average', ' 45.21 Max', ' 8693 Sum', ' 269572785)']","[' 5960350  (Average', ' 44.60 Max', ' 8693 Sum', ' 265903021 Ratio', '  98.64%)']","[' 2267     (Average', ' 1618.78 Max', ' 2595 Sum', ' 3669764 Ratio', '   1.36%)']", ,[' 381912  '],[' 18230   '],[' 382980  '],[' 222811  '],"[' 668429   (Atom=Atom', ' 206579 Body=Body', ' 119130 Other', ' 342720)']",[' Yes'],"[' 21298    (Eliminated', '    0 Frozen', ' 21298)']","[' 10628    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.417'],[' 0'], ,[' 655.767'],[' 0'],[' 21.4376'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.0456e+09'],[' 9.54285e+08'],[' 0'],[' 6.6336e+10'],[' 0'],[' 0'],[' 1358 '],[' 2770 '],[' 3794 '],[' 5053 '],[' 6043 '],[' 6847 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 7755+'],[' 3884'],"[' 1017.764s (Solving', ' 942.29s 1st Model', ' 502.63s Unsat', ' 0.00s)']",[' 1014.000s'], ,[' 324757421'],"[' 5090539  (Analyzed', ' 4516126)']","[' 11962    (Average', ' 377.54 Last', ' 127240)']",[' 6733.0  '],"[' 3884     (Average Length', ' 1702.45 Splits', ' 0)']","[' 4516126  (Deleted', ' 4396991)']","[' 127      (Ratio', '   0.00%)']","[' 63126    (Ratio', '   1.40%)']","[' 4516126  (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4516126  (Average', ' 68.05 Max', ' 8016 Sum', ' 307317726)']","[' 4514239  (Average', ' 67.36 Max', ' 8016 Sum', ' 304211256 Ratio', '  98.99%)']","[' 1887     (Average', ' 1646.25 Max', ' 2736 Sum', ' 3106470 Ratio', '   1.01%)']", ,[' 379918  '],[' 17967   '],[' 381112  '],[' 221847  '],"[' 665537   (Atom=Atom', ' 205878 Body=Body', ' 118867 Other', ' 340792)']",[' Yes'],"[' 21161    (Eliminated', '    0 Frozen', ' 21161)']","[' 11084    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.5483'],[' 0'], ,[' 595.5'],[' 0'],[' 23.1863'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24727e+09'],[' 1.12579e+09'],[' 0'],[' 5.73655e+10'],[' 0'],[' 0'],[' 1122 '],[' 2055 '],[' 2976 '],[' 4025 '],[' 4923 '],[' 5718 '],[' 6 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 7027+'],[' 3520'],"[' 1006.963s (Solving', ' 929.79s 1st Model', ' 418.57s Unsat', ' 0.00s)']",[' 1034.906s'], ,[' 284292299'],"[' 6095483  (Analyzed', ' 5360987)']","[' 12945    (Average', ' 414.14 Last', ' 86055)']",[' 6977.5  '],"[' 3520     (Average Length', ' 1585.32 Splits', ' 0)']","[' 5360987  (Deleted', ' 5240284)']","[' 127      (Ratio', '   0.00%)']","[' 56507    (Ratio', '   1.05%)']","[' 5360987  (Average Length', '   17.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5360987  (Average', ' 49.89 Max', ' 8396 Sum', ' 267451381)']","[' 5358893  (Average', ' 49.27 Max', ' 8396 Sum', ' 264148801 Ratio', '  98.77%)']","[' 2094     (Average', ' 1577.16 Max', ' 2542 Sum', ' 3302580 Ratio', '   1.23%)']", ,[' 380811  '],[' 18021   '],[' 381829  '],[' 222785  '],"[' 668351   (Atom=Atom', ' 206762 Body=Body', ' 118921 Other', ' 342668)']",[' Yes'],"[' 21039    (Eliminated', '    0 Frozen', ' 21039)']","[' 10221    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.4325'],[' 0'], ,[' 632.048'],[' 0'],[' 23.0042'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.06367e+09'],[' 9.69492e+08'],[' 0'],[' 5.46118e+10'],[' 0'],[' 0'],[' 1399 '],[' 2320 '],[' 3356 '],[' 4464 '],[' 5465 '],[' 6293 '],[' 6 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 7123+'],[' 3568'],"[' 1017.270s (Solving', ' 946.07s 1st Model', ' 321.35s Unsat', ' 0.00s)']",[' 1013.547s'], ,[' 271420454'],"[' 4829434  (Analyzed', ' 4283736)']","[' 10532    (Average', ' 406.74 Last', ' 79169)']",[' 6937.4  '],"[' 3568     (Average Length', ' 1595.54 Splits', ' 0)']","[' 4283736  (Deleted', ' 4172007)']","[' 125      (Ratio', '   0.00%)']","[' 55405    (Ratio', '   1.29%)']","[' 4283736  (Average Length', '   17.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4283736  (Average', ' 59.51 Max', ' 8449 Sum', ' 254904155)']","[' 4281571  (Average', ' 58.69 Max', ' 8449 Sum', ' 251414573 Ratio', '  98.63%)']","[' 2165     (Average', ' 1611.82 Max', ' 2543 Sum', ' 3489582 Ratio', '   1.37%)']", ,[' 379773  '],[' 17982   '],[' 380794  '],[' 221354  '],"[' 664058   (Atom=Atom', ' 205370 Body=Body', ' 118882 Other', ' 339806)']",[' Yes'],"[' 21003    (Eliminated', '    0 Frozen', ' 21003)']","[' 10133    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.8194'],[' 0'], ,[' 644.919'],[' 0'],[' 21.7524'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02775e+09'],[' 9.429e+08'],[' 0'],[' 6.09201e+10'],[' 0'],[' 0'],[' 1224 '],[' 2203 '],[' 3245 '],[' 4325 '],[' 5313 '],[' 6114 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 7669+'],[' 3841'],"[' 1017.881s (Solving', ' 942.93s 1st Model', ' 489.58s Unsat', ' 0.00s)']",[' 1013.656s'], ,[' 329040142'],"[' 4010372  (Analyzed', ' 3598941)']","[' 9953     (Average', ' 361.59 Last', ' 56281)']",[' 6946.8  '],"[' 3841     (Average Length', ' 1718.01 Splits', ' 0)']","[' 3598941  (Deleted', ' 3491463)']","[' 176      (Ratio', '   0.00%)']","[' 64883    (Ratio', '   1.80%)']","[' 3598941  (Average Length', '   18.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3598941  (Average', ' 86.51 Max', ' 8328 Sum', ' 311350541)']","[' 3596992  (Average', ' 85.62 Max', ' 8328 Sum', ' 308154703 Ratio', '  98.97%)']","[' 1949     (Average', ' 1639.73 Max', ' 2799 Sum', ' 3195838 Ratio', '   1.03%)']", ,[' 382077  '],[' 18154   '],[' 383294  '],[' 223641  '],"[' 670919   (Atom=Atom', ' 207485 Body=Body', ' 119054 Other', ' 344380)']",[' Yes'],"[' 21371    (Eliminated', '    0 Frozen', ' 21371)']","[' 11667    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.6763'],[' 0'], ,[' 596.131'],[' 0'],[' 23.0421'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.2881e+09'],[' 1.17481e+09'],[' 0'],[' 6.021e+10'],[' 0'],[' 0'],[' 1246 '],[' 2306 '],[' 3531 '],[' 4529 '],[' 5500 '],[' 6274 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 6915+'],[' 3464'],"[' 850.623s (Solving', ' 780.71s 1st Model', ' 513.14s Unsat', ' 0.00s)']",[' 849.484s'], ,[' 235102361'],"[' 4912205  (Analyzed', ' 2270359)']","[' 7910     (Average', ' 287.02 Last', ' 653515)']",[' 9264.3  '],"[' 3463     (Average Length', ' 1569.65 Splits', ' 0)']","[' 2270359  (Deleted', ' 2203825)']","[' 123      (Ratio', '   0.01%)']","[' 36042    (Ratio', '   1.59%)']","[' 2270359  (Average Length', '   15.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2270359  (Average', ' 91.60 Max', ' 11029 Sum', ' 207955136)']","[' 2268905  (Average', ' 90.47 Max', ' 11029 Sum', ' 205392965 Ratio', '  98.77%)']","[' 1454     (Average', ' 1762.15 Max', ' 2436 Sum', ' 2562171 Ratio', '   1.23%)']", ,[' 383237  '],[' 17965   '],[' 384173  '],[' 228435  '],"[' 685301   (Atom=Atom', ' 212468 Body=Body', ' 118865 Other', ' 353968)']",[' Yes'],"[' 20901    (Eliminated', '    0 Frozen', ' 20901)']","[' 6362     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.2669'],[' 0'], ,[' 562.577'],[' 0'],[' 17.4329'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.63733e+08'],[' 8.01609e+08'],[' 0'],[' 6.22937e+10'],[' 0'],[' 0'],[' 3652 '],[' 4597 '],[' 5700 '],[' 6870 '],[' 7770 '],[' 8617 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 7403+'],[' 3708'],"[' 1015.704s (Solving', ' 934.89s 1st Model', ' 417.95s Unsat', ' 0.00s)']",[' 1011.531s'], ,[' 263430562'],"[' 7775150  (Analyzed', ' 6808478)']","[' 13879    (Average', ' 490.56 Last', ' 442753)']",[' 7318.9  '],"[' 3708     (Average Length', ' 1642.09 Splits', ' 0)']","[' 6808478  (Deleted', ' 6691264)']","[' 103      (Ratio', '   0.00%)']","[' 48703    (Ratio', '   0.72%)']","[' 6808478  (Average Length', '   18.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6808478  (Average', ' 35.92 Max', ' 8933 Sum', ' 244554484)']","[' 6806254  (Average', ' 35.38 Max', ' 8933 Sum', ' 240877948 Ratio', '  98.50%)']","[' 2224     (Average', ' 1653.12 Max', ' 2640 Sum', ' 3676536 Ratio', '   1.50%)']", ,[' 380244  '],[' 17999   '],[' 381335  '],[' 222205  '],"[' 666611   (Atom=Atom', ' 206204 Body=Body', ' 118899 Other', ' 341508)']",[' Yes'],"[' 21090    (Eliminated', '    0 Frozen', ' 21090)']","[' 9050     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 17.1746'],[' 0'], ,[' 633.491'],[' 0'],[' 22.2729'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.29879e+08'],[' 8.45476e+08'],[' 0'],[' 5.10146e+10'],[' 0'],[' 0'],[' 1374 '],[' 2395 '],[' 3458 '],[' 4533 '],[' 5536 '],[' 6322 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 7157+'],[' 3585'],"[' 1018.267s (Solving', ' 940.78s 1st Model', ' 569.91s Unsat', ' 0.00s)']",[' 1014.391s'], ,[' 284407821'],"[' 5392432  (Analyzed', ' 4789113)']","[' 11847    (Average', ' 404.25 Last', ' 167327)']",[' 6771.4  '],"[' 3585     (Average Length', ' 1586.36 Splits', ' 0)']","[' 4789113  (Deleted', ' 4666053)']","[' 124      (Ratio', '   0.00%)']","[' 59995    (Ratio', '   1.25%)']","[' 4789113  (Average Length', '   19.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4789113  (Average', ' 55.98 Max', ' 8171 Sum', ' 268088195)']","[' 4787052  (Average', ' 55.29 Max', ' 8171 Sum', ' 264775846 Ratio', '  98.76%)']","[' 2061     (Average', ' 1607.16 Max', ' 2542 Sum', ' 3312349 Ratio', '   1.24%)']", ,[' 381043  '],[' 18042   '],[' 382028  '],[' 223093  '],"[' 669275   (Atom=Atom', ' 207049 Body=Body', ' 118942 Other', ' 343284)']",[' Yes'],"[' 21027    (Eliminated', '    0 Frozen', ' 21027)']","[' 11214    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.0441'],[' 0'], ,[' 598.884'],[' 0'],[' 23.0084'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.04822e+09'],[' 9.542e+08'],[' 0'],[' 4.8594e+10'],[' 0'],[' 0'],[' 1306 '],[' 2273 '],[' 3291 '],[' 4239 '],[' 5213 '],[' 6040 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 7487+'],[' 3750'],"[' 1018.027s (Solving', ' 941.68s 1st Model', ' 634.13s Unsat', ' 0.00s)']",[' 1013.484s'], ,[' 310325710'],"[' 4616830  (Analyzed', ' 4041919)']","[' 10056    (Average', ' 401.94 Last', ' 176074)']",[' 6760.5  '],"[' 3750     (Average Length', ' 1657.02 Splits', ' 0)']","[' 4041919  (Deleted', ' 3927000)']","[' 123      (Ratio', '   0.00%)']","[' 65033    (Ratio', '   1.61%)']","[' 4041919  (Average Length', '   19.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4041919  (Average', ' 72.63 Max', ' 8082 Sum', ' 293581063)']","[' 4039938  (Average', ' 71.80 Max', ' 8082 Sum', ' 290215210 Ratio', '  98.85%)']","[' 1981     (Average', ' 1699.07 Max', ' 2618 Sum', ' 3365853 Ratio', '   1.15%)']", ,[' 382809  '],[' 18156   '],[' 383965  '],[' 225174  '],"[' 675518   (Atom=Atom', ' 209016 Body=Body', ' 119056 Other', ' 347446)']",[' Yes'],"[' 21312    (Eliminated', '    0 Frozen', ' 21312)']","[' 11566    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.0322'],[' 0'], ,[' 574.31'],[' 0'],[' 23.8926'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.18128e+09'],[' 1.07766e+09'],[' 0'],[' 4.70908e+10'],[' 0'],[' 0'],[' 1217 '],[' 2083 '],[' 3105 '],[' 4197 '],[' 5178 '],[' 6019 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 7007+'],[' 3510'],"[' 1015.873s (Solving', ' 948.19s 1st Model', ' 203.45s Unsat', ' 0.00s)']",[' 1010.875s'], ,[' 259234965'],"[' 4907101  (Analyzed', ' 4393238)']","[' 10997    (Average', ' 399.49 Last', ' 45909)']",[' 7334.3  '],"[' 3510     (Average Length', ' 1561.61 Splits', ' 0)']","[' 4393238  (Deleted', ' 4287643)']","[' 97       (Ratio', '   0.00%)']","[' 49009    (Ratio', '   1.12%)']","[' 4393238  (Average Length', '   19.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4393238  (Average', ' 55.03 Max', ' 9382 Sum', ' 241748859)']","[' 4390938  (Average', ' 54.19 Max', ' 9382 Sum', ' 238089114 Ratio', '  98.49%)']","[' 2300     (Average', ' 1591.19 Max', ' 2517 Sum', ' 3659745 Ratio', '   1.51%)']", ,[' 381840  '],[' 18140   '],[' 382771  '],[' 223204  '],"[' 669608   (Atom=Atom', ' 207062 Body=Body', ' 119040 Other', ' 343506)']",[' Yes'],"[' 21071    (Eliminated', '    0 Frozen', ' 21071)']","[' 8464     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.2981'],[' 0'], ,[' 680.522'],[' 0'],[' 20.392'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.00341e+09'],[' 9.19707e+08'],[' 0'],[' 7.00741e+10'],[' 0'],[' 0'],[' 1214 '],[' 2420 '],[' 3448 '],[' 4356 '],[' 5417 '],[' 6182 '],[' 6 '],[' 0 ']
