Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 1835+'],[' 924'],"[' 601.635s (Solving', ' 597.25s 1st Model', ' 2.84s Unsat', ' 0.00s)']",[' 599.813s'], ,[' 40907667'],"[' 20065912 (Analyzed', ' 20006760)']","[' 40046    (Average', ' 499.59 Last', ' 9390)']",[' 2384.5  '],"[' 924      (Average Length', ' 554.43 Splits', ' 0)']","[' 20006760 (Deleted', ' 19702954)']","[' 20       (Ratio', '   0.00%)']","[' 3606     (Ratio', '   0.02%)']","[' 20006760 (Average Length', '   12.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 20006760 (Average', '  1.94 Max', ' 3205 Sum', ' 38764046)']","[' 20006365 (Average', '  1.93 Max', ' 3205 Sum', ' 38556860 Ratio', '  99.47%)']","[' 395      (Average', ' 524.52 Max', ' 794 Sum', ' 207186 Ratio', '   0.53%)']", ,[' 91935   '],[' 3981    '],[' 84163   '],[' 32041   '],"[' 83651    (Atom=Atom', ' 23704 Body=Body', ' 14882 Other', ' 45065)']",[' Yes'],"[' 5520     (Eliminated', '    0 Frozen', ' 5520)']","[' 680      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.921794'],[' 0'], ,[' 429.418'],[' 0'],[' 11.4177'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.0167e+08'],[' 5.30631e+07'],[' 0'],[' 2.54995e+10'],[' 0'],[' 0'],[' 741 '],[' 1619 '],[' 2281 '],[' 2927 '],[' 3509 '],[' 4169 '],[' 6 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 2205+'],[' 1109'],"[' 526.216s (Solving', ' 521.71s 1st Model', ' 3.05s Unsat', ' 21.76s)']",[' 525.219s'], ,[' 48673795'],"[' 23350552 (Analyzed', ' 23272761)']","[' 44519    (Average', ' 522.76 Last', ' 25674)']",[' 2469.3  '],"[' 1109     (Average Length', ' 614.62 Splits', ' 0)']","[' 23272761 (Deleted', ' 22993071)']","[' 18       (Ratio', '   0.00%)']","[' 4060     (Ratio', '   0.02%)']","[' 23272761 (Average Length', '   13.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 23272761 (Average', '  1.98 Max', ' 3215 Sum', ' 46132592)']","[' 23272305 (Average', '  1.97 Max', ' 3215 Sum', ' 45825896 Ratio', '  99.34%)']","[' 456      (Average', ' 672.58 Max', ' 859 Sum', ' 306696 Ratio', '   0.66%)']", ,[' 92934   '],[' 4089    '],[' 85267   '],[' 32759   '],"[' 85875    (Atom=Atom', ' 24321 Body=Body', ' 15206 Other', ' 46348)']",[' Yes'],"[' 5787     (Eliminated', '    0 Frozen', ' 5787)']","[' 671      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.941898'],[' 0'], ,[' 372.598'],[' 0'],[' 9.28141'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.22058e+08'],[' 6.38297e+07'],[' 0'],[' 2.59427e+10'],[' 0'],[' 0'],[' 771 '],[' 1669 '],[' 2198 '],[' 3069 '],[' 3730 '],[' 4352 '],[' 5 '],[' 1 ']
Solving...,TA63, ,[' 1'],[' 2099+'],[' 1056'],"[' 601.499s (Solving', ' 596.86s 1st Model', ' 3.06s Unsat', ' 0.00s)']",[' 600.484s'], ,[' 52651313'],"[' 25644595 (Analyzed', ' 25562825)']","[' 47141    (Average', ' 542.26 Last', ' 2159)']",[' 2603.4  '],"[' 1056     (Average Length', ' 602.43 Splits', ' 0)']","[' 25562825 (Deleted', ' 25278634)']","[' 16       (Ratio', '   0.00%)']","[' 3726     (Ratio', '   0.01%)']","[' 25562825 (Average Length', '   12.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 25562825 (Average', '  1.96 Max', ' 3260 Sum', ' 49991063)']","[' 25562433 (Average', '  1.95 Max', ' 3260 Sum', ' 49773408 Ratio', '  99.56%)']","[' 392      (Average', ' 555.24 Max', ' 812 Sum', ' 217655 Ratio', '   0.44%)']", ,[' 92422   '],[' 4025    '],[' 84745   '],[' 32414   '],"[' 84688    (Atom=Atom', ' 24012 Body=Body', ' 15014 Other', ' 45662)']",[' Yes'],"[' 5675     (Eliminated', '    0 Frozen', ' 5675)']","[' 676      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.997266'],[' 0'], ,[' 430.011'],[' 0'],[' 11.6046'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.34519e+08'],[' 7.07337e+07'],[' 0'],[' 2.96579e+10'],[' 0'],[' 0'],[' 935 '],[' 1614 '],[' 2278 '],[' 2881 '],[' 3436 '],[' 4043 '],[' 6 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 2217+'],[' 1115'],"[' 601.466s (Solving', ' 596.70s 1st Model', ' 3.31s Unsat', ' 0.00s)']",[' 600.234s'], ,[' 54706196'],"[' 25905184 (Analyzed', ' 25790127)']","[' 48957    (Average', ' 526.79 Last', ' 10194)']",[' 2610.8  '],"[' 1115     (Average Length', ' 631.19 Splits', ' 0)']","[' 25790127 (Deleted', ' 25472333)']","[' 18       (Ratio', '   0.00%)']","[' 4106     (Ratio', '   0.02%)']","[' 25790127 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 25790127 (Average', '  2.01 Max', ' 3252 Sum', ' 51920641)']","[' 25789681 (Average', '  2.00 Max', ' 3252 Sum', ' 51635947 Ratio', '  99.45%)']","[' 446      (Average', ' 638.33 Max', ' 868 Sum', ' 284694 Ratio', '   0.55%)']", ,[' 92820   '],[' 4090    '],[' 85145   '],[' 32732   '],"[' 85851    (Atom=Atom', ' 24331 Body=Body', ' 15209 Other', ' 46311)']",[' Yes'],"[' 5765     (Eliminated', '    0 Frozen', ' 5765)']","[' 736      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.00981'],[' 0'], ,[' 420.561'],[' 0'],[' 10.7502'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.53977e+08'],[' 8.65845e+07'],[' 0'],[' 2.87478e+10'],[' 0'],[' 0'],[' 975 '],[' 1639 '],[' 2229 '],[' 2953 '],[' 3479 '],[' 3958 '],[' 6 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 2203+'],[' 1108'],"[' 503.943s (Solving', ' 499.42s 1st Model', ' 3.02s Unsat', ' 1.68s)']",[' 503.141s'], ,[' 34980284'],"[' 18424405 (Analyzed', ' 18309787)']","[' 36409    (Average', ' 502.89 Last', ' 121426)']",[' 2502.7  '],"[' 1108     (Average Length', ' 646.06 Splits', ' 0)']","[' 18309787 (Deleted', ' 18084954)']","[' 25       (Ratio', '   0.00%)']","[' 3098     (Ratio', '   0.02%)']","[' 18309787 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 18309787 (Average', '  1.78 Max', ' 3261 Sum', ' 32597526)']","[' 18309306 (Average', '  1.76 Max', ' 3261 Sum', ' 32284394 Ratio', '  99.04%)']","[' 481      (Average', ' 651.00 Max', ' 941 Sum', ' 313132 Ratio', '   0.96%)']", ,[' 92742   '],[' 4050    '],[' 85029   '],[' 32642   '],"[' 85287    (Atom=Atom', ' 24164 Body=Body', ' 15089 Other', ' 46034)']",[' Yes'],"[' 5738     (Eliminated', '    0 Frozen', ' 5738)']","[' 448      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.938206'],[' 0'], ,[' 374.963'],[' 0'],[' 10.0846'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.5421e+07'],[' 4.20732e+07'],[' 0'],[' 2.77051e+10'],[' 0'],[' 0'],[' 657 '],[' 1336 '],[' 2059 '],[' 2645 '],[' 3311 '],[' 4019 '],[' 5 '],[' 1 ']
Solving...,TA66, ,[' 1'],[' 2081+'],[' 1047'],"[' 601.410s (Solving', ' 597.15s 1st Model', ' 2.67s Unsat', ' 0.00s)']",[' 600.359s'], ,[' 54938189'],"[' 28745927 (Analyzed', ' 28670054)']","[' 53727    (Average', ' 533.62 Last', ' 49754)']",[' 2269.3  '],"[' 1047     (Average Length', ' 592.06 Splits', ' 0)']","[' 28670054 (Deleted', ' 28341418)']","[' 16       (Ratio', '   0.00%)']","[' 3852     (Ratio', '   0.01%)']","[' 28670054 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 28670054 (Average', '  1.84 Max', ' 3049 Sum', ' 52687385)']","[' 28669436 (Average', '  1.82 Max', ' 3049 Sum', ' 52294154 Ratio', '  99.25%)']","[' 618      (Average', ' 636.30 Max', ' 869 Sum', ' 393231 Ratio', '   0.75%)']", ,[' 92841   '],[' 4091    '],[' 85114   '],[' 32686   '],"[' 85682    (Atom=Atom', ' 24267 Body=Body', ' 15212 Other', ' 46203)']",[' Yes'],"[' 5731     (Eliminated', '    0 Frozen', ' 5731)']","[' 777      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.864075'],[' 0'], ,[' 419.611'],[' 0'],[' 9.86313'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.38234e+08'],[' 6.9811e+07'],[' 0'],[' 3.01497e+10'],[' 0'],[' 0'],[' 797 '],[' 1485 '],[' 2009 '],[' 2697 '],[' 3332 '],[' 4005 '],[' 6 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 2119+'],[' 1066'],"[' 408.706s (Solving', ' 404.35s 1st Model', ' 3.39s Unsat', ' 0.41s)']",[' 407.984s'], ,[' 40380816'],"[' 17737851 (Analyzed', ' 17638128)']","[' 34590    (Average', ' 509.92 Last', ' 47742)']",[' 2504.9  '],"[' 1065     (Average Length', ' 618.23 Splits', ' 0)']","[' 17638128 (Deleted', ' 17423043)']","[' 11       (Ratio', '   0.00%)']","[' 3172     (Ratio', '   0.02%)']","[' 17638128 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 17638128 (Average', '  2.16 Max', ' 3218 Sum', ' 38016026)']","[' 17637645 (Average', '  2.14 Max', ' 3218 Sum', ' 37694439 Ratio', '  99.15%)']","[' 483      (Average', ' 665.81 Max', ' 866 Sum', ' 321587 Ratio', '   0.85%)']", ,[' 92423   '],[' 4040    '],[' 84778   '],[' 32447   '],"[' 84958    (Atom=Atom', ' 24082 Body=Body', ' 15059 Other', ' 45817)']",[' Yes'],"[' 5702     (Eliminated', '    0 Frozen', ' 5702)']","[' 589      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.927982'],[' 0'], ,[' 284.127'],[' 0'],[' 7.98333'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02353e+08'],[' 5.71582e+07'],[' 0'],[' 2.0222e+10'],[' 0'],[' 0'],[' 959 '],[' 1501 '],[' 2201 '],[' 2786 '],[' 3373 '],[' 4096 '],[' 5 '],[' 1 ']
Solving...,TA68, ,[' 1'],[' 2171+'],[' 1092'],"[' 601.511s (Solving', ' 596.61s 1st Model', ' 3.51s Unsat', ' 0.00s)']",[' 600.156s'], ,[' 54639067'],"[' 27971271 (Analyzed', ' 27876858)']","[' 54995    (Average', ' 506.90 Last', ' 674)']",[' 2508.0  '],"[' 1092     (Average Length', ' 623.91 Splits', ' 0)']","[' 27876858 (Deleted', ' 27519861)']","[' 19       (Ratio', '   0.00%)']","[' 3854     (Ratio', '   0.01%)']","[' 27876858 (Average Length', '   12.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 27876858 (Average', '  1.86 Max', ' 3052 Sum', ' 51987932)']","[' 27876305 (Average', '  1.85 Max', ' 3052 Sum', ' 51658868 Ratio', '  99.37%)']","[' 553      (Average', ' 595.05 Max', ' 832 Sum', ' 329064 Ratio', '   0.63%)']", ,[' 92084   '],[' 3992    '],[' 84491   '],[' 32240   '],"[' 84309    (Atom=Atom', ' 23916 Body=Body', ' 14915 Other', ' 45478)']",[' Yes'],"[' 5670     (Eliminated', '    0 Frozen', ' 5670)']","[' 686      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.03709'],[' 0'], ,[' 414.765'],[' 0'],[' 10.5053'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.37227e+08'],[' 7.11064e+07'],[' 0'],[' 3.01136e+10'],[' 0'],[' 0'],[' 818 '],[' 1392 '],[' 1931 '],[' 2546 '],[' 3140 '],[' 3691 '],[' 6 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 2065+'],[' 1039'],"[' 601.440s (Solving', ' 597.06s 1st Model', ' 3.06s Unsat', ' 0.00s)']",[' 599.391s'], ,[' 57048555'],"[' 28057745 (Analyzed', ' 27982638)']","[' 53242    (Average', ' 525.57 Last', ' 42492)']",[' 2454.4  '],"[' 1039     (Average Length', ' 587.65 Splits', ' 0)']","[' 27982638 (Deleted', ' 27656425)']","[' 26       (Ratio', '   0.00%)']","[' 4528     (Ratio', '   0.02%)']","[' 27982638 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 27982638 (Average', '  1.95 Max', ' 3165 Sum', ' 54468144)']","[' 27982148 (Average', '  1.94 Max', ' 3165 Sum', ' 54178860 Ratio', '  99.47%)']","[' 490      (Average', ' 590.38 Max', ' 815 Sum', ' 289284 Ratio', '   0.53%)']", ,[' 93098   '],[' 4130    '],[' 85368   '],[' 32892   '],"[' 86245    (Atom=Atom', ' 24415 Body=Body', ' 15329 Other', ' 46501)']",[' Yes'],"[' 5771     (Eliminated', '    0 Frozen', ' 5771)']","[' 832      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.905784'],[' 0'], ,[' 419.809'],[' 0'],[' 9.54861'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.4355e+08'],[' 7.42189e+07'],[' 0'],[' 2.90551e+10'],[' 0'],[' 0'],[' 897 '],[' 1540 '],[' 2297 '],[' 2952 '],[' 3724 '],[' 4262 '],[' 6 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 1915+'],[' 964'],"[' 32662.841s (Solving', ' 32658.69s 1st Model', ' 3.05s Unsat', ' 32160.36s)']",[' 522.781s'], ,[' 39478873'],"[' 20100503 (Analyzed', ' 19986077)']","[' 40696    (Average', ' 491.11 Last', ' 32839)']",[' 2475.5  '],"[' 964      (Average Length', ' 563.57 Splits', ' 0)']","[' 19986077 (Deleted', ' 19718252)']","[' 20       (Ratio', '   0.00%)']","[' 3315     (Ratio', '   0.02%)']","[' 19986077 (Average Length', '   13.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 19986077 (Average', '  1.86 Max', ' 3439 Sum', ' 37105532)']","[' 19985749 (Average', '  1.85 Max', ' 3439 Sum', ' 36899761 Ratio', '  99.45%)']","[' 328      (Average', ' 627.35 Max', ' 805 Sum', ' 205771 Ratio', '   0.55%)']", ,[' 93075   '],[' 4115    '],[' 85205   '],[' 32798   '],"[' 85877    (Atom=Atom', ' 24280 Body=Body', ' 15284 Other', ' 46313)']",[' Yes'],"[' 5698     (Eliminated', '    0 Frozen', ' 5698)']","[' 515      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.851981'],[' 0'], ,[' 32522.3'],[' 0'],[' 10.1229'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.51209e+07'],[' 4.83188e+07'],[' 0'],[' 2.72857e+10'],[' 0'],[' 0'],[' 705 '],[' 1391 '],[' 2249 '],[' 2926 '],[' 3772 '],[' 4453 '],[' 5 '],[' 1 ']
