Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solving...,TA71, ,[' 1'],[' 8491+'],[' 4250'],"[' 1021.390s (Solving', ' 932.19s 1st Model', ' 463.86s Unsat', ' 0.00s)']", 1019.219s, ,[' 575489283'],"[' 1924166  (Analyzed', ' 1616971)']","[' 5678     (Average', ' 284.78 Last', ' 88379)']",[' 14492.5 '],"[' 4250     (Average Length', ' 1963.07 Splits', ' 0)']","[' 1616971  (Deleted', ' 1521541)']","[' 1631     (Ratio', '   0.10%)']","[' 69564    (Ratio', '   4.30%)']","[' 1616971  (Average Length', '   33.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1616971  (Average', ' 325.16 Max', ' 19094 Sum', ' 525778689)']","[' 1614679  (Average', ' 322.63 Max', ' 19094 Sum', ' 521687140 Ratio', '  99.22%)']","[' 2292     (Average', ' 1785.14 Max', ' 3740 Sum', ' 4091549 Ratio', '   0.78%)']", ,[' 387560  '],[' 34662   '],[' 385637  '],[' 268412  '],"[' 805232   (Atom=Atom', ' 239420 Body=Body', ' 131890 Other', ' 433922)']",[' Yes'],"[' 34729    (Eliminated', '    0 Frozen', ' 34729)']","[' 11921    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.1577'],[' 0'], ,[' 426.298'],[' 0'],[' 35.2061'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68467e+09'],[' 1.5771e+09'],[' 0'],[' 1.99863e+10'],[' 0'],[' 0'],1977,3402,5640,7110,4,0
Solving...,TA72, ,[' 1'],[' 9941+'],[' 4975'],"[' 1027.285s (Solving', ' 914.57s 1st Model', ' 465.55s Unsat', ' 0.00s)']", 1022.938s, ,[' 512151521'],"[' 1504567  (Analyzed', ' 1159974)']","[' 4909     (Average', ' 236.30 Last', ' 138882)']",[' 14125.5 '],"[' 4975     (Average Length', ' 2268.52 Splits', ' 0)']","[' 1159974  (Deleted', ' 1066886)']","[' 1622     (Ratio', '   0.14%)']","[' 62912    (Ratio', '   5.42%)']","[' 1159974  (Average Length', '   28.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1159974  (Average', ' 395.38 Max', ' 18642 Sum', ' 458630240)']","[' 1157347  (Average', ' 390.21 Max', ' 18642 Sum', ' 452630768 Ratio', '  98.69%)']","[' 2627     (Average', ' 2283.77 Max', ' 4247 Sum', ' 5999472 Ratio', '   1.31%)']", ,[' 382207  '],[' 34127   '],[' 380656  '],[' 265018  '],"[' 795050   (Atom=Atom', ' 236725 Body=Body', ' 131191 Other', ' 427134)']",[' Yes'],"[' 34547    (Eliminated', '    0 Frozen', ' 34547)']","[' 11702    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.0576'],[' 0'], ,[' 400.408'],[' 0'],[' 35.7211'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.52896e+09'],[' 1.43077e+09'],[' 0'],[' 1.39505e+10'],[' 0'],[' 0'],1631,3142,5089,6520,4,0
Solving...,TA73, ,[' 1'],[' 9045+'],[' 4527'],"[' 1025.796s (Solving', ' 920.37s 1st Model', ' 394.49s Unsat', ' 0.00s)']", 1020.297s, ,[' 523697009'],"[' 2414205  (Analyzed', ' 1777458)']","[' 5971     (Average', ' 297.68 Last', ' 26897)']",[' 14529.5 '],"[' 4527     (Average Length', ' 2057.50 Splits', ' 0)']","[' 1777458  (Deleted', ' 1692177)']","[' 1788     (Ratio', '   0.10%)']","[' 56231    (Ratio', '   3.16%)']","[' 1777458  (Average Length', '   31.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1777458  (Average', ' 266.06 Max', ' 18850 Sum', ' 472905357)']","[' 1774479  (Average', ' 262.38 Max', ' 18850 Sum', ' 466369877 Ratio', '  98.62%)']","[' 2979     (Average', ' 2193.85 Max', ' 3853 Sum', ' 6535480 Ratio', '   1.38%)']", ,[' 387951  '],[' 34273   '],[' 386262  '],[' 267607  '],"[' 802817   (Atom=Atom', ' 238901 Body=Body', ' 131604 Other', ' 432312)']",[' Yes'],"[' 34556    (Eliminated', '    0 Frozen', ' 34556)']","[' 9455     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 18.9134'],[' 0'], ,[' 407.288'],[' 0'],[' 39.3506'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.34838e+09'],[' 1.2596e+09'],[' 0'],[' 1.19192e+10'],[' 0'],[' 0'],2099,3679,5157,6878,4,0
Solving...,TA74, ,[' 1'],[' 9499+'],[' 4754'],"[' 1026.151s (Solving', ' 917.40s 1st Model', ' 701.62s Unsat', ' 0.00s)']", 1021.297s, ,[' 522173953'],"[' 1054953  (Analyzed', ' 673188)']","[' 4245     (Average', ' 158.58 Last', ' 104625)']",[' 13773.2 '],"[' 4754     (Average Length', ' 2183.94 Splits', ' 0)']","[' 673188   (Deleted', ' 593789)']","[' 1532     (Ratio', '   0.23%)']","[' 60074    (Ratio', '   8.92%)']","[' 673188   (Average Length', '   25.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 673188   (Average', ' 702.60 Max', ' 18340 Sum', ' 472984107)']","[' 670386   (Average', ' 693.06 Max', ' 18340 Sum', ' 466559382 Ratio', '  98.64%)']","[' 2802     (Average', ' 2292.91 Max', ' 4083 Sum', ' 6424725 Ratio', '   1.36%)']", ,[' 383821  '],[' 34140   '],[' 382291  '],[' 265208  '],"[' 795620   (Atom=Atom', ' 236678 Body=Body', ' 131428 Other', ' 427514)']",[' Yes'],"[' 34610    (Eliminated', '    0 Frozen', ' 34610)']","[' 11078    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.5888'],[' 0'], ,[' 366.377'],[' 0'],[' 38.9487'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.4492e+09'],[' 1.36437e+09'],[' 0'],[' 8.94323e+09'],[' 0'],[' 0'],1647,3292,4668,6270,4,0
Solving...,TA75, ,[' 1'],[' 8883+'],[' 4446'],"[' 1025.651s (Solving', ' 918.74s 1st Model', ' 377.27s Unsat', ' 0.00s)']", 1021.344s, ,[' 485944046'],"[' 1483496  (Analyzed', ' 1111576)']","[' 4604     (Average', ' 241.44 Last', ' 17308)']",[' 14179.2 '],"[' 4446     (Average Length', ' 2062.96 Splits', ' 0)']","[' 1111576  (Deleted', ' 1025064)']","[' 1362     (Ratio', '   0.12%)']","[' 55443    (Ratio', '   4.99%)']","[' 1111576  (Average Length', '   29.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1111576  (Average', ' 393.97 Max', ' 19021 Sum', ' 437931535)']","[' 1108605  (Average', ' 388.23 Max', ' 19021 Sum', ' 431549112 Ratio', '  98.54%)']","[' 2971     (Average', ' 2148.24 Max', ' 3913 Sum', ' 6382423 Ratio', '   1.46%)']", ,[' 385541  '],[' 34518   '],[' 383641  '],[' 266084  '],"[' 798248   (Atom=Atom', ' 237380 Body=Body', ' 131602 Other', ' 429266)']",[' Yes'],"[' 34615    (Eliminated', '    0 Frozen', ' 34615)']","[' 9462     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.1595'],[' 0'], ,[' 398.096'],[' 0'],[' 38.9816'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31668e+09'],[' 1.23713e+09'],[' 0'],[' 1.09837e+10'],[' 0'],[' 0'],1824,3569,5099,6928,4,0
Solving...,TA76, ,[' 1'],[' 10229+'],[' 5119'],"[' 1030.093s (Solving', ' 905.10s 1st Model', ' 576.71s Unsat', ' 0.00s)']", 1025.313s, ,[' 504892402'],"[' 1136212  (Analyzed', ' 771832)']","[' 4329     (Average', ' 178.29 Last', ' 39970)']",[' 14365.7 '],"[' 5119     (Average Length', ' 2328.00 Splits', ' 0)']","[' 771832   (Deleted', ' 685633)']","[' 1456     (Ratio', '   0.19%)']","[' 58734    (Ratio', '   7.61%)']","[' 771832   (Average Length', '   25.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 771832   (Average', ' 582.09 Max', ' 18452 Sum', ' 449276299)']","[' 769099   (Average', ' 573.67 Max', ' 18452 Sum', ' 442780653 Ratio', '  98.55%)']","[' 2733     (Average', ' 2376.75 Max', ' 4355 Sum', ' 6495646 Ratio', '   1.45%)']", ,[' 385856  '],[' 34079   '],[' 384704  '],[' 266917  '],"[' 800747   (Atom=Atom', ' 238345 Body=Body', ' 131470 Other', ' 430932)']",[' Yes'],"[' 34925    (Eliminated', '    0 Frozen', ' 34925)']","[' 10816    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.8888'],[' 0'], ,[' 360.484'],[' 0'],[' 37.5501'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.42516e+09'],[' 1.33646e+09'],[' 0'],[' 8.74179e+09'],[' 0'],[' 0'],1762,3080,4691,6293,4,0
Solving...,TA77, ,[' 1'],[' 9731+'],[' 4870'],"[' 1026.627s (Solving', ' 914.02s 1st Model', ' 436.55s Unsat', ' 0.00s)']", 1022.297s, ,[' 535061428'],"[' 1778497  (Analyzed', ' 1331290)']","[' 5357     (Average', ' 248.51 Last', ' 36548)']",[' 14328.0 '],"[' 4870     (Average Length', ' 2270.55 Splits', ' 0)']","[' 1331290  (Deleted', ' 1238646)']","[' 1341     (Ratio', '   0.10%)']","[' 59828    (Ratio', '   4.49%)']","[' 1331290  (Average Length', '   27.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1331290  (Average', ' 362.33 Max', ' 18145 Sum', ' 482370767)']","[' 1328367  (Average', ' 357.33 Max', ' 18145 Sum', ' 475703470 Ratio', '  98.62%)']","[' 2923     (Average', ' 2280.98 Max', ' 4271 Sum', ' 6667297 Ratio', '   1.38%)']", ,[' 383377  '],[' 34110   '],[' 381982  '],[' 265334  '],"[' 795998   (Atom=Atom', ' 236890 Body=Body', ' 131342 Other', ' 427766)']",[' Yes'],"[' 34712    (Eliminated', '    0 Frozen', ' 34712)']","[' 10598    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.9651'],[' 0'], ,[' 379.963'],[' 0'],[' 38.6447'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43803e+09'],[' 1.34343e+09'],[' 0'],[' 1.04259e+10'],[' 0'],[' 0'],1711,3317,4746,6353,4,0
Solving...,TA78, ,[' 1'],[' 9823+'],[' 4916'],"[' 1026.934s (Solving', ' 911.87s 1st Model', ' 351.06s Unsat', ' 0.00s)']", 1022.609s, ,[' 505031934'],"[' 1718972  (Analyzed', ' 1345084)']","[' 5076     (Average', ' 264.99 Last', ' 25412)']",[' 14753.5 '],"[' 4916     (Average Length', ' 2261.52 Splits', ' 0)']","[' 1345084  (Deleted', ' 1255452)']","[' 1479     (Ratio', '   0.11%)']","[' 57017    (Ratio', '   4.24%)']","[' 1345084  (Average Length', '   27.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1345084  (Average', ' 334.02 Max', ' 19061 Sum', ' 449283150)']","[' 1342290  (Average', ' 329.41 Max', ' 19061 Sum', ' 443087491 Ratio', '  98.62%)']","[' 2794     (Average', ' 2217.49 Max', ' 4245 Sum', ' 6195659 Ratio', '   1.38%)']", ,[' 383982  '],[' 34164   '],[' 382807  '],[' 266792  '],"[' 800372   (Atom=Atom', ' 238086 Body=Body', ' 131604 Other', ' 430682)']",[' Yes'],"[' 34948    (Eliminated', '    0 Frozen', ' 34948)']","[' 10486    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.6907'],[' 0'], ,[' 405.418'],[' 0'],[' 36.9406'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.40908e+09'],[' 1.32117e+09'],[' 0'],[' 1.33498e+10'],[' 0'],[' 0'],1801,3391,4969,6428,4,0
Solving...,TA79, ,[' 1'],[' 10169+'],[' 5089'],"[' 1027.762s (Solving', ' 910.11s 1st Model', ' 444.97s Unsat', ' 0.00s)']", 1023.688s, ,[' 514510263'],"[' 1282170  (Analyzed', ' 940050)']","[' 4615     (Average', ' 203.69 Last', ' 64981)']",[' 14444.1 '],"[' 5089     (Average Length', ' 2310.38 Splits', ' 0)']","[' 940050   (Deleted', ' 855375)']","[' 1439     (Ratio', '   0.15%)']","[' 56995    (Ratio', '   6.06%)']","[' 940050   (Average Length', '   28.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 940050   (Average', ' 488.24 Max', ' 18320 Sum', ' 458970992)']","[' 937113   (Average', ' 481.10 Max', ' 18320 Sum', ' 452257420 Ratio', '  98.54%)']","[' 2937     (Average', ' 2285.86 Max', ' 4338 Sum', ' 6713572 Ratio', '   1.46%)']", ,[' 384901  '],[' 34139   '],[' 383735  '],[' 266175  '],"[' 798521   (Atom=Atom', ' 237557 Body=Body', ' 131516 Other', ' 429448)']",[' Yes'],"[' 34959    (Eliminated', '    0 Frozen', ' 34959)']","[' 10613    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.8649'],[' 0'], ,[' 382.407'],[' 0'],[' 37.1313'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.44481e+09'],[' 1.3606e+09'],[' 0'],[' 1.10929e+10'],[' 0'],[' 0'],1730,3282,4681,6301,4,0
