Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 8731+'],[' 4368'],"[' 1047.360s (Solving', ' 875.55s 1st Model', ' 449.55s Unsat', ' 0.00s)']",[' 1003.984s'], ,[' 268417763'],"[' 1890757  (Analyzed', ' 253167)']","[' 3107     (Average', ' 81.48 Last', ' 9692)']",[' 17528.3 '],"[' 4368     (Average Length', ' 2099.94 Splits', ' 0)']","[' 253167   (Deleted', ' 216342)']","[' 39       (Ratio', '   0.02%)']","[' 19707    (Ratio', '   7.78%)']","[' 253167   (Average Length', '   31.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 253167   (Average', ' 791.40 Max', ' 28343 Sum', ' 200356741)']","[' 252119   (Average', ' 787.15 Max', ' 28343 Sum', ' 199279397 Ratio', '  99.46%)']","[' 1048     (Average', ' 1028.00 Max', ' 1028 Sum', ' 1077344 Ratio', '   0.54%)']", ,[' 434134  '],[' 32806   '],[' 421506  '],[' 194540  '],"[' 600707   (Atom=Atom', ' 167598 Body=Body', ' 113920 Other', ' 319189)']",[' Yes'],"[' 36869    (Eliminated', '    0 Frozen', ' 36869)']","[' 3598     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 31.3172'],[' 0'], ,[' 302.231'],[' 0'],[' 39.0877'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.73872e+08'],[' 3.44159e+08'],[' 0'],[' 2.91555e+09'],[' 0'],[' 0'],[' 1977 '],[' 4384 '],[' 7551 '],[' 13317 '],[' 4 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 8579+'],[' 4293'],"[' 1042.622s (Solving', ' 883.15s 1st Model', ' 581.35s Unsat', ' 0.00s)']",[' 1004.281s'], ,[' 270225765'],"[' 2212319  (Analyzed', ' 169662)']","[' 2930     (Average', ' 57.91 Last', ' 31971)']",[' 16337.6 '],"[' 4293     (Average Length', ' 2059.35 Splits', ' 0)']","[' 169662   (Deleted', ' 137875)']","[' 38       (Ratio', '   0.02%)']","[' 19556    (Ratio', '  11.53%)']","[' 169662   (Average Length', '   27.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 169662   (Average', ' 1225.67 Max', ' 26604 Sum', ' 207949481)']","[' 168649   (Average', ' 1218.73 Max', ' 26604 Sum', ' 206771442 Ratio', '  99.43%)']","[' 1013     (Average', ' 1162.92 Max', ' 3298 Sum', ' 1178039 Ratio', '   0.57%)']", ,[' 428530  '],[' 32057   '],[' 416375  '],[' 190532  '],"[' 588882   (Atom=Atom', ' 164373 Body=Body', ' 111485 Other', ' 313024)']",[' Yes'],"[' 36115    (Eliminated', '    0 Frozen', ' 36115)']","[' 3315     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 29.7483'],[' 0'], ,[' 306.222'],[' 0'],[' 38.9341'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.90354e+08'],[' 3.62161e+08'],[' 0'],[' 3.21221e+09'],[' 0'],[' 0'],[' 1638 '],[' 3713 '],[' 8029 '],[' 15674 '],[' 4 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 8895+'],[' 4450'],"[' 1047.249s (Solving', ' 874.52s 1st Model', ' 408.07s Unsat', ' 0.00s)']",[' 1001.563s'], ,[' 260339895'],"[' 2289312  (Analyzed', ' 591249)']","[' 3647     (Average', ' 162.12 Last', ' 3167)']",[' 17402.0 '],"[' 4450     (Average Length', ' 2129.81 Splits', ' 0)']","[' 591249   (Deleted', ' 553285)']","[' 35       (Ratio', '   0.01%)']","[' 18348    (Ratio', '   3.10%)']","[' 591249   (Average Length', '   33.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 591249   (Average', ' 324.50 Max', ' 28144 Sum', ' 191861171)']","[' 590118   (Average', ' 322.22 Max', ' 28144 Sum', ' 190514768 Ratio', '  99.30%)']","[' 1131     (Average', ' 1190.45 Max', ' 3963 Sum', ' 1346403 Ratio', '   0.70%)']", ,[' 431347  '],[' 32413   '],[' 419136  '],[' 192448  '],"[' 595085   (Atom=Atom', ' 166042 Body=Body', ' 112556 Other', ' 316487)']",[' Yes'],"[' 36640    (Eliminated', '    0 Frozen', ' 36640)']","[' 2982     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 31.6459'],[' 0'], ,[' 326.373'],[' 0'],[' 38.0171'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.56154e+08'],[' 3.25234e+08'],[' 0'],[' 3.46716e+09'],[' 0'],[' 0'],[' 2099 '],[' 3925 '],[' 9358 '],[' 16348 '],[' 4 '],[' 0 ']
Solving...,TA74, , ,[' 9079+'],[' 4543'],"[' 1047.965s (Solving', ' 872.71s 1st Model', ' 597.94s Unsat', ' 0.00s)']",[' 998.828s'], ,[' 276381190'],"[' 1200966  (Analyzed', ' 174415)']","[' 3072     (Average', ' 56.78 Last', ' 42107)']",[' 16194.6 '],"[' 4544     (Average Length', ' 2177.68 Splits', ' 0)']","[' 174415   (Deleted', ' 141342)']","[' 47       (Ratio', '   0.03%)']","[' 21028    (Ratio', '  12.06%)']","[' 174415   (Average Length', '   26.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 174415   (Average', ' 1236.91 Max', ' 26153 Sum', ' 215735467)']","[' 172170   (Average', ' 1213.04 Max', ' 26153 Sum', ' 211572493 Ratio', '  98.07%)']","[' 2245     (Average', ' 1854.33 Max', ' 2514 Sum', ' 4162974 Ratio', '   1.93%)']", ,[' 429606  '],[' 32206   '],[' 417482  '],[' 191406  '],"[' 592563   (Atom=Atom', ' 165451 Body=Body', ' 112142 Other', ' 314970)']",[' Yes'],"[' 36415    (Eliminated', '    0 Frozen', ' 36415)']","[' 3979     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 32.1019'],[' 0'], ,[' 269.967'],[' 0'],[' 40.1386'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.09918e+08'],[' 3.80494e+08'],[' 0'],[' 1.94079e+09'],[' 0'],[' 0'],[' 1655 '],[' 3460 '],[' 5830 '],[' 11603 '],[' 4 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 8977+'],[' 4492'],"[' 1046.065s (Solving', ' 876.77s 1st Model', ' 438.58s Unsat', ' 0.00s)']",[' 993.875s'], ,[' 262413638'],"[' 2117635  (Analyzed', ' 273703)']","[' 3018     (Average', ' 90.69 Last', ' 2955)']",[' 16227.1 '],"[' 4492     (Average Length', ' 2160.42 Splits', ' 0)']","[' 273703   (Deleted', ' 243788)']","[' 56       (Ratio', '   0.02%)']","[' 19222    (Ratio', '   7.02%)']","[' 273703   (Average Length', '   29.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 273703   (Average', ' 728.08 Max', ' 27049 Sum', ' 199276960)']","[' 272355   (Average', ' 720.50 Max', ' 27049 Sum', ' 197202432 Ratio', '  98.96%)']","[' 1348     (Average', ' 1538.97 Max', ' 2529 Sum', ' 2074528 Ratio', '   1.04%)']", ,[' 432576  '],[' 32565   '],[' 420322  '],[' 193430  '],"[' 597380   (Atom=Atom', ' 166599 Body=Body', ' 113049 Other', ' 317732)']",[' Yes'],"[' 36821    (Eliminated', '    0 Frozen', ' 36821)']","[' 3272     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 31.1506'],[' 0'], ,[' 304.525'],[' 0'],[' 38.6022'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.72431e+08'],[' 3.43716e+08'],[' 0'],[' 3.09689e+09'],[' 0'],[' 0'],[' 1824 '],[' 3671 '],[' 9691 '],[' 16978 '],[' 4 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 8629+'],[' 4319'],"[' 1044.266s (Solving', ' 878.27s 1st Model', ' 572.07s Unsat', ' 0.00s)']",[' 973.703s'], ,[' 256636266'],"[' 2494911  (Analyzed', ' 214576)']","[' 3064     (Average', ' 70.03 Last', ' 46126)']",[' 17160.9 '],"[' 4319     (Average Length', ' 2072.28 Splits', ' 0)']","[' 214576   (Deleted', ' 176760)']","[' 37       (Ratio', '   0.02%)']","[' 20613    (Ratio', '   9.61%)']","[' 214576   (Average Length', '   27.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 214576   (Average', ' 889.47 Max', ' 27207 Sum', ' 190859579)']","[' 213518   (Average', ' 880.99 Max', ' 27207 Sum', ' 189038784 Ratio', '  99.05%)']","[' 1058     (Average', ' 1720.98 Max', ' 3265 Sum', ' 1820795 Ratio', '   0.95%)']", ,[' 428850  '],[' 32084   '],[' 416685  '],[' 190559  '],"[' 589639   (Atom=Atom', ' 164721 Body=Body', ' 111666 Other', ' 313252)']",[' Yes'],"[' 36178    (Eliminated', '    0 Frozen', ' 36178)']","[' 3113     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 31.0957'],[' 0'], ,[' 315.074'],[' 0'],[' 36.8597'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.75701e+08'],[' 3.45598e+08'],[' 0'],[' 3.69977e+09'],[' 0'],[' 0'],[' 1764 '],[' 4144 '],[' 7684 '],[' 14543 '],[' 4 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 9555+'],[' 4781'],"[' 1048.841s (Solving', ' 867.06s 1st Model', ' 433.78s Unsat', ' 0.00s)']",[' 980.078s'], ,[' 267023951'],"[' 1474526  (Analyzed', ' 349779)']","[' 3572     (Average', ' 97.92 Last', ' 11504)']",[' 16990.8 '],"[' 4781     (Average Length', ' 2298.97 Splits', ' 0)']","[' 349779   (Deleted', ' 312760)']","[' 41       (Ratio', '   0.01%)']","[' 20061    (Ratio', '   5.74%)']","[' 349779   (Average Length', '   28.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 349779   (Average', ' 562.03 Max', ' 27335 Sum', ' 196585832)']","[' 348852   (Average', ' 559.13 Max', ' 27335 Sum', ' 195572773 Ratio', '  99.48%)']","[' 927      (Average', ' 1092.84 Max', ' 2701 Sum', ' 1013059 Ratio', '   0.52%)']", ,[' 428776  '],[' 32038   '],[' 417055  '],[' 190694  '],"[' 589917   (Atom=Atom', ' 164706 Body=Body', ' 111412 Other', ' 313799)']",[' Yes'],"[' 36564    (Eliminated', '    0 Frozen', ' 36564)']","[' 3385     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 33.4696'],[' 0'], ,[' 280.216'],[' 0'],[' 38.7221'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.80372e+08'],[' 3.49088e+08'],[' 0'],[' 2.26875e+09'],[' 0'],[' 0'],[' 1711 '],[' 3799 '],[' 8788 '],[' 16543 '],[' 4 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 8675+'],[' 4340'],"[' 1046.655s (Solving', ' 878.41s 1st Model', ' 375.63s Unsat', ' 0.00s)']",[' 985.625s'], ,[' 254448688'],"[' 2687928  (Analyzed', ' 331662)']","[' 2937     (Average', ' 112.93 Last', ' 1467)']",[' 17312.5 '],"[' 4340     (Average Length', ' 2086.57 Splits', ' 0)']","[' 331662   (Deleted', ' 296621)']","[' 49       (Ratio', '   0.01%)']","[' 18988    (Ratio', '   5.73%)']","[' 331662   (Average Length', '   28.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 331662   (Average', ' 564.34 Max', ' 27389 Sum', ' 187168655)']","[' 330523   (Average', ' 560.27 Max', ' 27389 Sum', ' 185820778 Ratio', '  99.28%)']","[' 1139     (Average', ' 1183.39 Max', ' 2761 Sum', ' 1347877 Ratio', '   0.72%)']", ,[' 431906  '],[' 32423   '],[' 419749  '],[' 193118  '],"[' 590765   (Atom=Atom', ' 164912 Body=Body', ' 111844 Other', ' 314009)']",[' Yes'],"[' 36267    (Eliminated', '    0 Frozen', ' 36267)']","[' 3410     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 30.846'],[' 0'], ,[' 332.115'],[' 0'],[' 36.41'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.59726e+08'],[' 3.29108e+08'],[' 0'],[' 3.94283e+09'],[' 0'],[' 0'],[' 1801 '],[' 4582 '],[' 7228 '],[' 15875 '],[' 4 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 9869+'],[' 4938'],"[' 1051.585s (Solving', ' 859.69s 1st Model', ' 483.54s Unsat', ' 0.00s)']",[' 986.047s'], ,[' 255914719'],"[' 1780651  (Analyzed', ' 200668)']","[' 3237     (Average', ' 61.99 Last', ' 42567)']",[' 17491.3 '],"[' 4938     (Average Length', ' 2380.65 Splits', ' 0)']","[' 200668   (Deleted', ' 164978)']","[' 42       (Ratio', '   0.02%)']","[' 20030    (Ratio', '   9.98%)']","[' 200668   (Average Length', '   28.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 200668   (Average', ' 900.14 Max', ' 27894 Sum', ' 180630083)']","[' 199741   (Average', ' 894.99 Max', ' 27894 Sum', ' 179596604 Ratio', '  99.43%)']","[' 927      (Average', ' 1114.86 Max', ' 3767 Sum', ' 1033479 Ratio', '   0.57%)']", ,[' 431446  '],[' 32266   '],[' 419679  '],[' 192533  '],"[' 592844   (Atom=Atom', ' 165707 Body=Body', ' 111885 Other', ' 315252)']",[' Yes'],"[' 36757    (Eliminated', '    0 Frozen', ' 36757)']","[' 3510     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 34.9569'],[' 0'], ,[' 282.07'],[' 0'],[' 36.3376'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.75705e+08'],[' 3.45253e+08'],[' 0'],[' 2.61613e+09'],[' 0'],[' 0'],[' 1730 '],[' 4925 '],[' 9107 '],[' 11523 '],[' 4 '],[' 0 ']
Solving...,TA80, , ,[' 8289+'],[' 4149'],"[' 1045.596s (Solving', ' 879.34s 1st Model', ' 457.66s Unsat', ' 0.01s)']",[' 984.094s'], ,[' 264177746'],"[' 1673358  (Analyzed', ' 260160)']","[' 3117     (Average', ' 83.46 Last', ' 13899)']",[' 16301.3 '],"[' 4150     (Average Length', ' 2008.82 Splits', ' 0)']","[' 260160   (Deleted', ' 228456)']","[' 37       (Ratio', '   0.01%)']","[' 21554    (Ratio', '   8.28%)']","[' 260160   (Average Length', '   29.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 260160   (Average', ' 785.49 Max', ' 27047 Sum', ' 204351996)']","[' 259095   (Average', ' 781.58 Max', ' 27047 Sum', ' 203335353 Ratio', '  99.50%)']","[' 1065     (Average', ' 954.59 Max', ' 3335 Sum', ' 1016643 Ratio', '   0.50%)']", ,[' 433127  '],[' 32681   '],[' 420416  '],[' 193870  '],"[' 596897   (Atom=Atom', ' 166543 Body=Body', ' 113211 Other', ' 317143)']",[' Yes'],"[' 36548    (Eliminated', '    0 Frozen', ' 36548)']","[' 3774     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 30.4788'],[' 0'], ,[' 294.286'],[' 0'],[' 39.5368'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.85721e+08'],[' 3.55895e+08'],[' 0'],[' 2.48618e+09'],[' 0'],[' 0'],[' 1800 '],[' 4119 '],[' 9078 '],[' 17425 '],[' 4 '],[' 0 ']
