Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 10879+'],[' 5446'],"[' 1027.873s (Solving', ' 910.30s 1st Model', ' 426.78s Unsat', ' 0.00s)']",[' 1023.656s'], ,[' 375970041'],"[' 5514128  (Analyzed', ' 5076727)']","[' 12897    (Average', ' 393.64 Last', ' 92540)']",[' 12713.6 '],"[' 5446     (Average Length', ' 2537.75 Splits', ' 0)']","[' 5076727  (Deleted', ' 4957006)']","[' 1818     (Ratio', '   0.04%)']","[' 52880    (Ratio', '   1.04%)']","[' 5076727  (Average Length', '   27.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5076727  (Average', ' 63.85 Max', ' 15854 Sum', ' 324167138)']","[' 5075048  (Average', ' 62.96 Max', ' 15854 Sum', ' 319655262 Ratio', '  98.61%)']","[' 1679     (Average', ' 2687.24 Max', ' 4830 Sum', ' 4511876 Ratio', '   1.39%)']", ,[' 442919  '],[' 26427   '],[' 445754  '],[' 286065  '],"[' 858191   (Atom=Atom', ' 261636 Body=Body', ' 127327 Other', ' 469228)']",[' Yes'],"[' 31257    (Eliminated', '    0 Frozen', ' 31257)']","[' 8224     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 23.4291'],[' 0'], ,[' 532.995'],[' 0'],[' 26.8385'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43884e+09'],[' 1.33884e+09'],[' 0'],[' 3.29778e+10'],[' 0'],[' 0'],[' 1358 '],[' 2424 '],[' 9309 '],[' 9216 '],[' 10233 '],[' 11189 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 12215+'],[' 6114'],"[' 1030.314s (Solving', ' 900.12s 1st Model', ' 590.76s Unsat', ' 0.00s)']",[' 1027.250s'], ,[' 436194489'],"[' 3763076  (Analyzed', ' 3352426)']","[' 9894     (Average', ' 338.83 Last', ' 198336)']",[' 10544.8 '],"[' 6114     (Average Length', ' 2679.35 Splits', ' 0)']","[' 3352426  (Deleted', ' 3237522)']","[' 3450     (Ratio', '   0.10%)']","[' 66467    (Ratio', '   1.98%)']","[' 3352426  (Average Length', '   17.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3352426  (Average', ' 117.66 Max', ' 15103 Sum', ' 394450482)']","[' 3349930  (Average', ' 115.55 Max', ' 15103 Sum', ' 387382362 Ratio', '  98.21%)']","[' 2496     (Average', ' 2831.78 Max', ' 4944 Sum', ' 7068120 Ratio', '   1.79%)']", ,[' 436356  '],[' 26253   '],[' 439299  '],[' 274889  '],"[' 824663   (Atom=Atom', ' 250634 Body=Body', ' 127153 Other', ' 446876)']",[' Yes'],"[' 31196    (Eliminated', '    0 Frozen', ' 31196)']","[' 11169    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.3241'],[' 0'], ,[' 448.945'],[' 0'],[' 30.0735'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70148e+09'],[' 1.58373e+09'],[' 0'],[' 2.04652e+10'],[' 0'],[' 0'],[' 1122 '],[' 2064 '],[' 2970 '],[' 3912 '],[' 4836 '],[' 5680 '],[' 6 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 11125+'],[' 5569'],"[' 1027.492s (Solving', ' 911.51s 1st Model', ' 468.01s Unsat', ' 0.00s)']",[' 1025.484s'], ,[' 422226849'],"[' 5522076  (Analyzed', ' 5153174)']","[' 12386    (Average', ' 416.05 Last', ' 37143)']",[' 10466.4 '],"[' 5569     (Average Length', ' 2437.77 Splits', ' 0)']","[' 5153174  (Deleted', ' 5021739)']","[' 3107     (Ratio', '   0.06%)']","[' 66397    (Ratio', '   1.29%)']","[' 5153174  (Average Length', '   19.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5153174  (Average', ' 74.24 Max', ' 12857 Sum', ' 382562755)']","[' 5150851  (Average', ' 73.11 Max', ' 12857 Sum', ' 376749035 Ratio', '  98.48%)']","[' 2323     (Average', ' 2502.68 Max', ' 4522 Sum', ' 5813720 Ratio', '   1.52%)']", ,[' 437156  '],[' 26345   '],[' 439749  '],[' 275052  '],"[' 825152   (Atom=Atom', ' 250705 Body=Body', ' 127245 Other', ' 447202)']",[' Yes'],"[' 30907    (Eliminated', '    0 Frozen', ' 30907)']","[' 10369    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.6956'],[' 0'], ,[' 500.258'],[' 0'],[' 28.301'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.5992e+09'],[' 1.48614e+09'],[' 0'],[' 2.863e+10'],[' 0'],[' 0'],[' 1399 '],[' 2384 '],[' 3252 '],[' 4284 '],[' 5238 '],[' 6556 '],[' 6 '],[' 0 ']
Solving...,TA74, , ,[' 13113+'],[' 6563'],"[' 1033.520s (Solving', ' 891.20s 1st Model', ' 454.91s Unsat', ' 0.00s)']",[' 1030.375s'], ,[' 388066636'],"[' 4616987  (Analyzed', ' 4060228)']","[' 11491    (Average', ' 353.34 Last', ' 79169)']",[' 12731.9 '],"[' 6564     (Average Length', ' 2950.04 Splits', ' 0)']","[' 4060228  (Deleted', ' 3950472)']","[' 2001     (Ratio', '   0.05%)']","[' 50723    (Ratio', '   1.25%)']","[' 4060228  (Average Length', '   21.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4060228  (Average', ' 80.35 Max', ' 16531 Sum', ' 326239200)']","[' 4058847  (Average', ' 79.55 Max', ' 16531 Sum', ' 322977072 Ratio', '  99.00%)']","[' 1381     (Average', ' 2362.15 Max', ' 5479 Sum', ' 3262128 Ratio', '   1.00%)']", ,[' 441591  '],[' 26299   '],[' 445072  '],[' 284173  '],"[' 852515   (Atom=Atom', ' 259872 Body=Body', ' 127199 Other', ' 465444)']",[' Yes'],"[' 31780    (Eliminated', '    0 Frozen', ' 31780)']","[' 8143     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 28.3999'],[' 0'], ,[' 490.287'],[' 0'],[' 26.8195'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.59775e+09'],[' 1.48841e+09'],[' 0'],[' 2.84137e+10'],[' 0'],[' 0'],[' 1224 '],[' 2104 '],[' 4487 '],[' 5230 '],[' 6253 '],[' 7186 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 12907+'],[' 6460'],"[' 1032.244s (Solving', ' 889.99s 1st Model', ' 565.25s Unsat', ' 0.00s)']",[' 1029.000s'], ,[' 457572208'],"[' 3007387  (Analyzed', ' 2552719)']","[' 8284     (Average', ' 308.15 Last', ' 262791)']",[' 10984.4 '],"[' 6460     (Average Length', ' 2845.29 Splits', ' 0)']","[' 2552719  (Deleted', ' 2446671)']","[' 3398     (Ratio', '   0.13%)']","[' 69689    (Ratio', '   2.73%)']","[' 2552719  (Average Length', '   20.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2552719  (Average', ' 161.12 Max', ' 12916 Sum', ' 411298938)']","[' 2550220  (Average', ' 158.36 Max', ' 12916 Sum', ' 404244650 Ratio', '  98.28%)']","[' 2499     (Average', ' 2822.84 Max', ' 5244 Sum', ' 7054288 Ratio', '   1.72%)']", ,[' 437845  '],[' 26430   '],[' 441097  '],[' 275870  '],"[' 827606   (Atom=Atom', ' 251438 Body=Body', ' 127330 Other', ' 448838)']",[' Yes'],"[' 31673    (Eliminated', '    0 Frozen', ' 31673)']","[' 11410    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 28.0428'],[' 0'], ,[' 418.335'],[' 0'],[' 29.7562'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.91635e+09'],[' 1.78665e+09'],[' 0'],[' 1.89243e+10'],[' 0'],[' 0'],[' 1246 '],[' 2226 '],[' 3195 '],[' 4221 '],[' 5154 '],[' 5942 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 12589+'],[' 6301'],"[' 1031.709s (Solving', ' 895.95s 1st Model', ' 562.59s Unsat', ' 0.00s)']",[' 1028.719s'], ,[' 441720529'],"[' 5445736  (Analyzed', ' 4958103)']","[' 12906    (Average', ' 384.17 Last', ' 43165)']",[' 10595.9 '],"[' 6301     (Average Length', ' 2757.60 Splits', ' 0)']","[' 4958103  (Deleted', ' 4831205)']","[' 3632     (Ratio', '   0.07%)']","[' 67741    (Ratio', '   1.37%)']","[' 4958103  (Average Length', '   16.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4958103  (Average', ' 80.44 Max', ' 12498 Sum', ' 398843065)']","[' 4955482  (Average', ' 78.95 Max', ' 12498 Sum', ' 391438178 Ratio', '  98.14%)']","[' 2621     (Average', ' 2825.21 Max', ' 5099 Sum', ' 7404887 Ratio', '   1.86%)']", ,[' 436263  '],[' 26249   '],[' 439387  '],[' 273526  '],"[' 820574   (Atom=Atom', ' 249275 Body=Body', ' 127149 Other', ' 444150)']",[' Yes'],"[' 31347    (Eliminated', '    0 Frozen', ' 31347)']","[' 10940    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 26.4859'],[' 0'], ,[' 449.957'],[' 0'],[' 29.6487'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.79597e+09'],[' 1.67685e+09'],[' 0'],[' 2.13857e+10'],[' 0'],[' 0'],[' 1144 '],[' 2169 '],[' 3094 '],[' 4016 '],[' 4959 '],[' 5865 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 11561+'],[' 5787'],"[' 1028.690s (Solving', ' 902.33s 1st Model', ' 374.86s Unsat', ' 0.00s)']",[' 1025.922s'], ,[' 356767801'],"[' 7296430  (Analyzed', ' 6565524)']","[' 14607    (Average', ' 449.48 Last', ' 63351)']",[' 12910.8 '],"[' 5787     (Average Length', ' 2646.12 Splits', ' 0)']","[' 6565524  (Deleted', ' 6451787)']","[' 2162     (Ratio', '   0.03%)']","[' 41062    (Ratio', '   0.63%)']","[' 6565524  (Average Length', '   24.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6565524  (Average', ' 45.88 Max', ' 16036 Sum', ' 301200485)']","[' 6563602  (Average', ' 45.11 Max', ' 16036 Sum', ' 296170743 Ratio', '  98.33%)']","[' 1922     (Average', ' 2616.93 Max', ' 4979 Sum', ' 5029742 Ratio', '   1.67%)']", ,[' 440899  '],[' 26210   '],[' 443877  '],[' 283719  '],"[' 851153   (Atom=Atom', ' 259507 Body=Body', ' 127110 Other', ' 464536)']",[' Yes'],"[' 31188    (Eliminated', '    0 Frozen', ' 31188)']","[' 6465     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.4732'],[' 0'], ,[' 546.609'],[' 0'],[' 26.0669'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.36062e+09'],[' 1.27163e+09'],[' 0'],[' 3.35913e+10'],[' 0'],[' 0'],[' 1374 '],[' 2140 '],[' 6597 '],[' 7207 '],[' 8201 '],[' 9151 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 10617+'],[' 5315'],"[' 1024.458s (Solving', ' 918.95s 1st Model', ' 491.32s Unsat', ' 0.00s)']",[' 1021.094s'], ,[' 388138601'],"[' 5028018  (Analyzed', ' 4709708)']","[' 11410    (Average', ' 412.77 Last', ' 206232)']",[' 9595.1  '],"[' 5315     (Average Length', ' 2339.92 Splits', ' 0)']","[' 4709708  (Deleted', ' 4589557)']","[' 3554     (Ratio', '   0.08%)']","[' 65515    (Ratio', '   1.39%)']","[' 4709708  (Average Length', '   22.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4709708  (Average', ' 75.41 Max', ' 12596 Sum', ' 355156263)']","[' 4707315  (Average', ' 74.08 Max', ' 12596 Sum', ' 348878978 Ratio', '  98.23%)']","[' 2393     (Average', ' 2623.19 Max', ' 3924 Sum', ' 6277285 Ratio', '   1.77%)']", ,[' 436345  '],[' 26335   '],[' 438778  '],[' 273984  '],"[' 821948   (Atom=Atom', ' 249647 Body=Body', ' 127235 Other', ' 445066)']",[' Yes'],"[' 30741    (Eliminated', '    0 Frozen', ' 30741)']","[' 10251    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 20.4264'],[' 0'], ,[' 513.477'],[' 0'],[' 27.3598'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.48422e+09'],[' 1.37558e+09'],[' 0'],[' 3.03027e+10'],[' 0'],[' 0'],[' 1306 '],[' 2223 '],[' 3196 '],[' 4252 '],[' 5120 '],[' 9559 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 11271+'],[' 5642'],"[' 1030.329s (Solving', ' 901.98s 1st Model', ' 462.34s Unsat', ' 0.00s)']",[' 1024.891s'], ,[' 386296321'],"[' 4025642  (Analyzed', ' 3632335)']","[' 9522     (Average', ' 381.47 Last', ' 54699)']",[' 11160.2 '],"[' 5642     (Average Length', ' 2522.34 Splits', ' 0)']","[' 3632335  (Deleted', ' 3522557)']","[' 2623     (Ratio', '   0.07%)']","[' 57382    (Ratio', '   1.58%)']","[' 3632335  (Average Length', '   21.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3632335  (Average', ' 94.00 Max', ' 15219 Sum', ' 341457494)']","[' 3630356  (Average', ' 92.74 Max', ' 15219 Sum', ' 336874226 Ratio', '  98.66%)']","[' 1979     (Average', ' 2315.95 Max', ' 4779 Sum', ' 4583268 Ratio', '   1.34%)']", ,[' 439313  '],[' 26462   '],[' 442106  '],[' 278338  '],"[' 835010   (Atom=Atom', ' 253874 Body=Body', ' 127362 Other', ' 453774)']",[' Yes'],"[' 31240    (Eliminated', '    0 Frozen', ' 31240)']","[' 9364     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.3718'],[' 0'], ,[' 480.498'],[' 0'],[' 28.5359'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51876e+09'],[' 1.41671e+09'],[' 0'],[' 2.53263e+10'],[' 0'],[' 0'],[' 1217 '],[' 2087 '],[' 3079 '],[' 5323 '],[' 5972 '],[' 6859 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 13329+'],[' 6671'],"[' 1034.021s (Solving', ' 879.86s 1st Model', ' 462.51s Unsat', ' 0.00s)']",[' 1030.547s'], ,[' 421007844'],"[' 3328258  (Analyzed', ' 2899645)']","[' 8906     (Average', ' 325.58 Last', ' 35712)']",[' 11740.6 '],"[' 6671     (Average Length', ' 2881.84 Splits', ' 0)']","[' 2899645  (Deleted', ' 2795494)']","[' 2595     (Ratio', '   0.09%)']","[' 62560    (Ratio', '   2.16%)']","[' 2899645  (Average Length', '   21.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2899645  (Average', ' 125.97 Max', ' 14598 Sum', ' 365275884)']","[' 2897857  (Average', ' 124.57 Max', ' 14598 Sum', ' 361205967 Ratio', '  98.89%)']","[' 1788     (Average', ' 2276.24 Max', ' 5290 Sum', ' 4069917 Ratio', '   1.11%)']", ,[' 439768  '],[' 26450   '],[' 443095  '],[' 277995  '],"[' 833981   (Atom=Atom', ' 253543 Body=Body', ' 127350 Other', ' 453088)']",[' Yes'],"[' 31739    (Eliminated', '    0 Frozen', ' 31739)']","[' 9326     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 30.6389'],[' 0'], ,[' 436.753'],[' 0'],[' 29.1719'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.70148e+09'],[' 1.58972e+09'],[' 0'],[' 1.91983e+10'],[' 0'],[' 0'],[' 1214 '],[' 2264 '],[' 3143 '],[' 4031 '],[' 5048 '],[' 5892 '],[' 6 '],[' 0 ']
