Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 11887+'],[' 5948'],"[' 1035.394s (Solving', ' 890.23s 1st Model', ' 527.93s Unsat', ' 0.00s)']",[' 1032.125s'], ,[' 602907078'],"[' 1841266  (Analyzed', ' 1051100)']","[' 5514     (Average', ' 190.62 Last', ' 17963)']",[' 18595.9 '],"[' 5948     (Average Length', ' 2748.86 Splits', ' 0)']","[' 1051100  (Deleted', ' 973126)']","[' 2169     (Ratio', '   0.21%)']","[' 55720    (Ratio', '   5.30%)']","[' 1051100  (Average Length', '   33.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1051100  (Average', ' 488.25 Max', ' 26364 Sum', ' 513199990)']","[' 1048951  (Average', ' 483.03 Max', ' 26364 Sum', ' 507709162 Ratio', '  98.93%)']","[' 2149     (Average', ' 2555.06 Max', ' 5250 Sum', ' 5490828 Ratio', '   1.07%)']", ,[' 469476  '],[' 38358   '],[' 472725  '],[' 306344  '],"[' 919028   (Atom=Atom', ' 269984 Body=Body', ' 139258 Other', ' 509786)']",[' Yes'],"[' 43607    (Eliminated', '    0 Frozen', ' 43607)']","[' 8513     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 26.1667'],[' 0'], ,[' 345.564'],[' 0'],[' 38.4337'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68643e+09'],[' 1.59341e+09'],[' 0'],[' 7.71097e+09'],[' 0'],[' 0'],[' 1977 '],[' 3500 '],[' 5594 '],[' 8263 '],[' 4 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 11787+'],[' 5898'],"[' 1035.311s (Solving', ' 891.95s 1st Model', ' 615.33s Unsat', ' 0.00s)']",[' 1032.594s'], ,[' 611090957'],"[' 1347203  (Analyzed', ' 865923)']","[' 4780     (Average', ' 181.16 Last', ' 138882)']",[' 17953.7 '],"[' 5898     (Average Length', ' 2722.10 Splits', ' 0)']","[' 865923   (Deleted', ' 784229)']","[' 2123     (Ratio', '   0.25%)']","[' 58872    (Ratio', '   6.80%)']","[' 865923   (Average Length', '   26.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 865923   (Average', ' 606.33 Max', ' 25439 Sum', ' 525037831)']","[' 863958   (Average', ' 601.27 Max', ' 25439 Sum', ' 520656356 Ratio', '  99.17%)']","[' 1965     (Average', ' 2229.76 Max', ' 5157 Sum', ' 4381475 Ratio', '   0.83%)']", ,[' 466031  '],[' 37824   '],[' 469237  '],[' 303070  '],"[' 909206   (Atom=Atom', ' 267244 Body=Body', ' 138724 Other', ' 503238)']",[' Yes'],"[' 43024    (Eliminated', '    0 Frozen', ' 43024)']","[' 9909     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.4598'],[' 0'], ,[' 335.623'],[' 0'],[' 38.0677'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.8104e+09'],[' 1.71237e+09'],[' 0'],[' 7.27269e+09'],[' 0'],[' 0'],[' 1631 '],[' 3172 '],[' 4851 '],[' 7393 '],[' 4 '],[' 0 ']
Solving...,TA73, , ,[' 13357+'],[' 6683'],"[' 1039.789s (Solving', ' 882.68s 1st Model', ' 523.34s Unsat', ' 0.00s)']",[' 1036.266s'], ,[' 609242727'],"[' 2562854  (Analyzed', ' 1995712)']","[' 7039     (Average', ' 283.52 Last', ' 18377)']",[' 18627.8 '],"[' 6684     (Average Length', ' 3095.29 Splits', ' 0)']","[' 1995712  (Deleted', ' 1914526)']","[' 4180     (Ratio', '   0.21%)']","[' 49285    (Ratio', '   2.47%)']","[' 1995712  (Average Length', '   32.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1995712  (Average', ' 255.66 Max', ' 25795 Sum', ' 510216256)']","[' 1993777  (Average', ' 252.86 Max', ' 25795 Sum', ' 504628655 Ratio', '  98.90%)']","[' 1935     (Average', ' 2887.65 Max', ' 5778 Sum', ' 5587601 Ratio', '   1.10%)']", ,[' 469866  '],[' 38084   '],[' 473669  '],[' 306620  '],"[' 919856   (Atom=Atom', ' 270534 Body=Body', ' 138984 Other', ' 510338)']",[' Yes'],"[' 43887    (Eliminated', '    0 Frozen', ' 43887)']","[' 7674     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 27.8394'],[' 0'], ,[' 361.946'],[' 0'],[' 38.3098'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.66016e+09'],[' 1.56031e+09'],[' 0'],[' 9.41315e+09'],[' 0'],[' 0'],[' 2099 '],[' 3523 '],[' 5180 '],[' 8992 '],[' 4 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 12711+'],[' 6360'],"[' 1035.331s (Solving', ' 887.19s 1st Model', ' 670.28s Unsat', ' 0.00s)']",[' 1032.719s'], ,[' 606344901'],"[' 1209021  (Analyzed', ' 594892)']","[' 4961     (Average', ' 119.91 Last', ' 104625)']",[' 17294.7 '],"[' 6360     (Average Length', ' 2979.30 Splits', ' 0)']","[' 594892   (Deleted', ' 516532)']","[' 2827     (Ratio', '   0.48%)']","[' 56326    (Ratio', '   9.47%)']","[' 594892   (Average Length', '   26.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 594892   (Average', ' 879.26 Max', ' 23755 Sum', ' 523066370)']","[' 592128   (Average', ' 865.00 Max', ' 23755 Sum', ' 514579079 Ratio', '  98.38%)']","[' 2764     (Average', ' 3070.66 Max', ' 4539 Sum', ' 8487291 Ratio', '   1.62%)']", ,[' 466729  '],[' 37825   '],[' 470448  '],[' 303619  '],"[' 910853   (Atom=Atom', ' 267792 Body=Body', ' 138725 Other', ' 504336)']",[' Yes'],"[' 43528    (Eliminated', '    0 Frozen', ' 43528)']","[' 10442    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 26.4264'],[' 0'], ,[' 329.893'],[' 0'],[' 37.8892'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.83238e+09'],[' 1.73804e+09'],[' 0'],[' 6.64428e+09'],[' 0'],[' 0'],[' 1647 '],[' 3343 '],[' 5072 '],[' 10432 '],[' 4 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 12445+'],[' 6227'],"[' 1038.496s (Solving', ' 882.78s 1st Model', ' 478.87s Unsat', ' 0.00s)']",[' 1035.469s'], ,[' 597944129'],"[' 1728013  (Analyzed', ' 1100453)']","[' 5675     (Average', ' 193.91 Last', ' 15514)']",[' 18474.4 '],"[' 6227     (Average Length', ' 2903.19 Splits', ' 0)']","[' 1100453  (Deleted', ' 1016722)']","[' 1992     (Ratio', '   0.18%)']","[' 56772    (Ratio', '   5.16%)']","[' 1100453  (Average Length', '   29.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1100453  (Average', ' 458.28 Max', ' 26006 Sum', ' 504320032)']","[' 1098389  (Average', ' 454.55 Max', ' 26006 Sum', ' 500214272 Ratio', '  99.19%)']","[' 2064     (Average', ' 1989.22 Max', ' 4423 Sum', ' 4105760 Ratio', '   0.81%)']", ,[' 468698  '],[' 38210   '],[' 472306  '],[' 304869  '],"[' 914603   (Atom=Atom', ' 268657 Body=Body', ' 139110 Other', ' 506836)']",[' Yes'],"[' 43818    (Eliminated', '    0 Frozen', ' 43818)']","[' 9468     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 27.437'],[' 0'], ,[' 339.088'],[' 0'],[' 37.5111'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.74769e+09'],[' 1.6488e+09'],[' 0'],[' 7.8305e+09'],[' 0'],[' 0'],[' 1824 '],[' 3470 '],[' 5344 '],[' 9451 '],[' 4 '],[' 0 ']
Solving...,TA76, , ,[' 12931+'],[' 6470'],"[' 1037.902s (Solving', ' 881.58s 1st Model', ' 548.04s Unsat', ' 0.00s)']",[' 1034.969s'], ,[' 596832790'],"[' 1405518  (Analyzed', ' 824612)']","[' 5237     (Average', ' 157.46 Last', ' 39970)']",[' 18002.8 '],"[' 6471     (Average Length', ' 3007.50 Splits', ' 0)']","[' 824612   (Deleted', ' 745216)']","[' 2769     (Ratio', '   0.34%)']","[' 56436    (Ratio', '   6.84%)']","[' 824612   (Average Length', '   27.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 824612   (Average', ' 614.37 Max', ' 24804 Sum', ' 506614825)']","[' 822058   (Average', ' 605.25 Max', ' 24804 Sum', ' 499096186 Ratio', '  98.52%)']","[' 2554     (Average', ' 2943.87 Max', ' 4570 Sum', ' 7518639 Ratio', '   1.48%)']", ,[' 466955  '],[' 37870   '],[' 470814  '],[' 302831  '],"[' 908489   (Atom=Atom', ' 266959 Body=Body', ' 138770 Other', ' 502760)']",[' Yes'],"[' 43538    (Eliminated', '    0 Frozen', ' 43538)']","[' 9456     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 27.7826'],[' 0'], ,[' 333.366'],[' 0'],[' 37.2381'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.78542e+09'],[' 1.68256e+09'],[' 0'],[' 7.20342e+09'],[' 0'],[' 0'],[' 1762 '],[' 3190 '],[' 4928 '],[' 8202 '],[' 4 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 13833+'],[' 6920'],"[' 1041.239s (Solving', ' 875.17s 1st Model', ' 455.92s Unsat', ' 0.00s)']",[' 1039.125s'], ,[' 587235179'],"[' 2525260  (Analyzed', ' 1587472)']","[' 6662     (Average', ' 238.29 Last', ' 40670)']",[' 18514.0 '],"[' 6920     (Average Length', ' 3235.62 Splits', ' 0)']","[' 1587472  (Deleted', ' 1499276)']","[' 1569     (Ratio', '   0.10%)']","[' 51600    (Ratio', '   3.25%)']","[' 1587472  (Average Length', '   28.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1587472  (Average', ' 305.35 Max', ' 25716 Sum', ' 484733966)']","[' 1585650  (Average', ' 302.59 Max', ' 25716 Sum', ' 480355454 Ratio', '  99.10%)']","[' 1822     (Average', ' 2403.14 Max', ' 4899 Sum', ' 4378512 Ratio', '   0.90%)']", ,[' 466958  '],[' 37740   '],[' 471165  '],[' 304001  '],"[' 911999   (Atom=Atom', ' 268259 Body=Body', ' 138640 Other', ' 505100)']",[' Yes'],"[' 43927    (Eliminated', '    0 Frozen', ' 43927)']","[' 8832     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 29.5126'],[' 0'], ,[' 350.383'],[' 0'],[' 36.7689'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6748e+09'],[' 1.57447e+09'],[' 0'],[' 8.78295e+09'],[' 0'],[' 0'],[' 1711 '],[' 3245 '],[' 5213 '],[' 11674 '],[' 4 '],[' 0 ']
Solving...,TA78, , ,[' 13289+'],[' 6649'],"[' 1040.217s (Solving', ' 876.91s 1st Model', ' 443.85s Unsat', ' 0.00s)']",[' 1036.469s'], ,[' 590003582'],"[' 1942894  (Analyzed', ' 1260997)']","[' 6243     (Average', ' 201.99 Last', ' 23498)']",[' 18496.8 '],"[' 6650     (Average Length', ' 3082.51 Splits', ' 0)']","[' 1260997  (Deleted', ' 1178067)']","[' 1906     (Ratio', '   0.15%)']","[' 55007    (Ratio', '   4.36%)']","[' 1260997  (Average Length', '   28.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1260997  (Average', ' 389.06 Max', ' 26070 Sum', ' 490600184)']","[' 1259156  (Average', ' 385.93 Max', ' 26070 Sum', ' 486653187 Ratio', '  99.20%)']","[' 1841     (Average', ' 2143.94 Max', ' 5746 Sum', ' 3946997 Ratio', '   0.80%)']", ,[' 467112  '],[' 37786   '],[' 470925  '],[' 303648  '],"[' 910940   (Atom=Atom', ' 267860 Body=Body', ' 138686 Other', ' 504394)']",[' Yes'],"[' 43589    (Eliminated', '    0 Frozen', ' 43589)']","[' 8721     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 29.1009'],[' 0'], ,[' 339.352'],[' 0'],[' 37.0527'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72436e+09'],[' 1.62254e+09'],[' 0'],[' 7.8014e+09'],[' 0'],[' 0'],[' 1801 '],[' 3339 '],[' 5717 '],[' 7756 '],[' 4 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 14209+'],[' 7109'],"[' 1041.744s (Solving', ' 873.56s 1st Model', ' 500.95s Unsat', ' 0.00s)']",[' 1039.484s'], ,[' 591051744'],"[' 1447339  (Analyzed', ' 823470)']","[' 5279     (Average', ' 155.99 Last', ' 16188)']",[' 18493.5 '],"[' 7109     (Average Length', ' 3279.53 Splits', ' 0)']","[' 823470   (Deleted', ' 745108)']","[' 1669     (Ratio', '   0.20%)']","[' 53793    (Ratio', '   6.53%)']","[' 823470   (Average Length', '   29.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 823470   (Average', ' 591.30 Max', ' 26689 Sum', ' 486920702)']","[' 821589   (Average', ' 585.54 Max', ' 26689 Sum', ' 482176740 Ratio', '  99.03%)']","[' 1881     (Average', ' 2522.04 Max', ' 6133 Sum', ' 4743962 Ratio', '   0.97%)']", ,[' 468759  '],[' 37911   '],[' 472896  '],[' 305102  '],"[' 915302   (Atom=Atom', ' 269189 Body=Body', ' 138811 Other', ' 507302)']",[' Yes'],"[' 44048    (Eliminated', '    0 Frozen', ' 44048)']","[' 8720     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 29.9138'],[' 0'], ,[' 324.547'],[' 0'],[' 36.9843'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.75438e+09'],[' 1.65925e+09'],[' 0'],[' 6.60624e+09'],[' 0'],[' 0'],[' 1730 '],[' 3252 '],[' 5134 '],[' 7563 '],[' 4 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 13265+'],[' 6637'],"[' 1039.612s (Solving', ' 880.34s 1st Model', ' 495.91s Unsat', ' 0.00s)']",[' 1036.891s'], ,[' 594525415'],"[' 1820027  (Analyzed', ' 1134356)']","[' 5802     (Average', ' 195.51 Last', ' 40007)']",[' 18283.1 '],"[' 6637     (Average Length', ' 3081.39 Splits', ' 0)']","[' 1134356  (Deleted', ' 1049505)']","[' 1823     (Ratio', '   0.16%)']","[' 55950    (Ratio', '   4.93%)']","[' 1134356  (Average Length', '   29.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1134356  (Average', ' 438.28 Max', ' 25979 Sum', ' 497162763)']","[' 1132459  (Average', ' 434.43 Max', ' 25979 Sum', ' 492803303 Ratio', '  99.12%)']","[' 1897     (Average', ' 2298.08 Max', ' 4739 Sum', ' 4359460 Ratio', '   0.88%)']", ,[' 467648  '],[' 38078   '],[' 471473  '],[' 304147  '],"[' 912437   (Atom=Atom', ' 268067 Body=Body', ' 138978 Other', ' 505392)']",[' Yes'],"[' 43903    (Eliminated', '    0 Frozen', ' 43903)']","[' 8648     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 28.3216'],[' 0'], ,[' 341.112'],[' 0'],[' 37.1382'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7391e+09'],[' 1.63965e+09'],[' 0'],[' 7.8675e+09'],[' 0'],[' 0'],[' 1800 '],[' 3223 '],[' 5108 '],[' 9802 '],[' 4 '],[' 0 ']
