Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA61, ,[' 1'],[' 3815+'],[' 1910'],"[' 533.392s (Solving', ' 522.11s 1st Model', ' 387.32s Unsat', ' 0.00s)']",[' 532.219s'], ,[' 292448982'],"[' 1984032  (Analyzed', ' 1861743)']","[' 5978     (Average', ' 311.43 Last', ' 189277)']",[' 7296.6  '],"[' 1910     (Average Length', ' 954.41 Splits', ' 0)']","[' 1861743  (Deleted', ' 1810171)']","[' 355      (Ratio', '   0.02%)']","[' 34766    (Ratio', '   1.87%)']","[' 1861743  (Average Length', '   30.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1861743  (Average', ' 150.71 Max', ' 12544 Sum', ' 280584384)']","[' 1861368  (Average', ' 150.36 Max', ' 12544 Sum', ' 279931855 Ratio', '  99.77%)']","[' 375      (Average', ' 1740.08 Max', ' 1908 Sum', ' 652529 Ratio', '   0.23%)']", ,[' 128383  '],[' 19350   '],[' 126108  '],[' 86018   '],"[' 258050   (Atom=Atom', ' 70848 Body=Body', ' 41618 Other', ' 145584)']",[' Yes'],"[' 18075    (Eliminated', '    0 Frozen', ' 18075)']","[' 4706     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.37727'],[' 0'], ,[' 210.217'],[' 0'],[' 18.0481'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.22242e+08'],[' 8.16803e+08'],[' 0'],[' 9.27767e+09'],[' 0'],[' 0'],[' 1831 '],[' 17241 ']
Solving...,TA62, ,[' 1'],[' 4527+'],[' 2266'],"[' 511.136s (Solving', ' 496.82s 1st Model', ' 358.62s Unsat', ' 0.00s)']",[' 508.953s'], ,[' 265882041'],"[' 1517379  (Analyzed', ' 1364887)']","[' 5031     (Average', ' 271.30 Last', ' 143218)']",[' 7587.3  '],"[' 2266     (Average Length', ' 1132.39 Splits', ' 0)']","[' 1364887  (Deleted', ' 1314536)']","[' 256      (Ratio', '   0.02%)']","[' 34700    (Ratio', '   2.54%)']","[' 1364887  (Average Length', '   32.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1364887  (Average', ' 184.50 Max', ' 13297 Sum', ' 251822728)']","[' 1364410  (Average', ' 183.79 Max', ' 12759 Sum', ' 250856624 Ratio', '  99.62%)']","[' 477      (Average', ' 2025.38 Max', ' 2264 Sum', ' 966104 Ratio', '   0.38%)']", ,[' 129639  '],[' 19486   '],[' 127732  '],[' 86966   '],"[' 260894   (Atom=Atom', ' 71648 Body=Body', ' 41766 Other', ' 147480)']",[' Yes'],"[' 18579    (Eliminated', '    0 Frozen', ' 18579)']","[' 5065     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.90657'],[' 0'], ,[' 193.017'],[' 0'],[' 16.842'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.57477e+08'],[' 7.73687e+08'],[' 0'],[' 7.67149e+09'],[' 0'],[' 0'],[' 1809 '],[' 16757 ']
Solving...,TA63, ,[' 1'],[' 4035+'],[' 2020'],"[' 375.053s (Solving', ' 362.81s 1st Model', ' 226.01s Unsat', ' 0.00s)']",[' 373.578s'], ,[' 207709015'],"[' 1275782  (Analyzed', ' 1110516)']","[' 4033     (Average', ' 275.36 Last', ' 156959)']",[' 7317.8  '],"[' 2020     (Average Length', ' 1009.42 Splits', ' 0)']","[' 1110516  (Deleted', ' 1065052)']","[' 229      (Ratio', '   0.02%)']","[' 28544    (Ratio', '   2.57%)']","[' 1110516  (Average Length', '   33.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1110516  (Average', ' 175.87 Max', ' 12705 Sum', ' 195301234)']","[' 1110146  (Average', ' 175.25 Max', ' 12705 Sum', ' 194613852 Ratio', '  99.65%)']","[' 370      (Average', ' 1857.79 Max', ' 2018 Sum', ' 687382 Ratio', '   0.35%)']", ,[' 129075  '],[' 19312   '],[' 127000  '],[' 86224   '],"[' 258668   (Atom=Atom', ' 71002 Body=Body', ' 41670 Other', ' 145996)']",[' Yes'],"[' 18237    (Eliminated', '    0 Frozen', ' 18237)']","[' 3911     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.5726'],[' 0'], ,[' 151.316'],[' 0'],[' 13.046'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.80835e+08'],[' 5.20618e+08'],[' 0'],[' 6.7805e+09'],[' 0'],[' 0'],[' 1678 '],[' 15570 ']
Solving...,TA64, ,[' 1'],[' 3209+'],[' 1607'],"[' 517.095s (Solving', ' 506.13s 1st Model', ' 371.80s Unsat', ' 0.00s)']",[' 514.078s'], ,[' 229365796'],"[' 1356535  (Analyzed', ' 1212377)']","[' 4410     (Average', ' 274.92 Last', ' 88407)']",[' 7453.3  '],"[' 1607     (Average Length', ' 802.86 Splits', ' 0)']","[' 1212377  (Deleted', ' 1161759)']","[' 327      (Ratio', '   0.03%)']","[' 32027    (Ratio', '   2.64%)']","[' 1212377  (Average Length', '   32.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1212377  (Average', ' 180.49 Max', ' 12782 Sum', ' 218826736)']","[' 1212028  (Average', ' 180.09 Max', ' 12774 Sum', ' 218337932 Ratio', '  99.78%)']","[' 349      (Average', ' 1400.58 Max', ' 1605 Sum', ' 488804 Ratio', '   0.22%)']", ,[' 129179  '],[' 19344   '],[' 126940  '],[' 86752   '],"[' 260252   (Atom=Atom', ' 71249 Body=Body', ' 41951 Other', ' 147052)']",[' Yes'],"[' 18105    (Eliminated', '    0 Frozen', ' 18105)']","[' 4378     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.35046'],[' 0'], ,[' 200.997'],[' 0'],[' 16.8884'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.6756e+08'],[' 5.98912e+08'],[' 0'],[' 6.62937e+09'],[' 0'],[' 0'],[' 1768 '],[' 17396 ']
Solving...,TA65, ,[' 1'],[' 3979+'],[' 1992'],"[' 366.611s (Solving', ' 351.69s 1st Model', ' 212.03s Unsat', ' 0.00s)']",[' 364.781s'], ,[' 174862447'],"[' 1006681  (Analyzed', ' 833749)']","[' 3294     (Average', ' 253.11 Last', ' 97974)']",[' 7379.4  '],"[' 1992     (Average Length', ' 995.42 Splits', ' 0)']","[' 833749   (Deleted', ' 791510)']","[' 214      (Ratio', '   0.03%)']","[' 26685    (Ratio', '   3.20%)']","[' 833749   (Average Length', '   35.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 833749   (Average', ' 194.94 Max', ' 12434 Sum', ' 162529603)']","[' 833379   (Average', ' 194.12 Max', ' 12434 Sum', ' 161845171 Ratio', '  99.58%)']","[' 370      (Average', ' 1849.82 Max', ' 1990 Sum', ' 684432 Ratio', '   0.42%)']", ,[' 128737  '],[' 19332   '],[' 126510  '],[' 86028   '],"[' 258080   (Atom=Atom', ' 70910 Body=Body', ' 41566 Other', ' 145604)']",[' Yes'],"[' 18105    (Eliminated', '    0 Frozen', ' 18105)']","[' 3388     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.96361'],[' 0'], ,[' 147.57'],[' 0'],[' 12.3841'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.40374e+08'],[' 3.94925e+08'],[' 0'],[' 5.21306e+09'],[' 0'],[' 0'],[' 1719 '],[' 17561 ']
Solving...,TA66, ,[' 1'],[' 3793+'],[' 1899'],"[' 723.933s (Solving', ' 710.81s 1st Model', ' 573.23s Unsat', ' 0.00s)']",[' 721.250s'], ,[' 321043801'],"[' 2018150  (Analyzed', ' 1895029)']","[' 5732     (Average', ' 330.61 Last', ' 107751)']",[' 7213.1  '],"[' 1899     (Average Length', ' 948.93 Splits', ' 0)']","[' 1895029  (Deleted', ' 1834831)']","[' 318      (Ratio', '   0.02%)']","[' 40260    (Ratio', '   2.12%)']","[' 1895029  (Average Length', '   31.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1895029  (Average', ' 163.26 Max', ' 12917 Sum', ' 309384245)']","[' 1894655  (Average', ' 162.91 Max', ' 11991 Sum', ' 308724718 Ratio', '  99.79%)']","[' 374      (Average', ' 1763.44 Max', ' 1897 Sum', ' 659527 Ratio', '   0.21%)']", ,[' 129634  '],[' 19434   '],[' 127594  '],[' 87151   '],"[' 261449   (Atom=Atom', ' 71651 Body=Body', ' 41948 Other', ' 147850)']",[' Yes'],"[' 18394    (Eliminated', '    0 Frozen', ' 18394)']","[' 5538     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.68978'],[' 0'], ,[' 262.268'],[' 0'],[' 22.8418'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20349e+09'],[' 1.08742e+09'],[' 0'],[' 9.46309e+09'],[' 0'],[' 0'],[' 1710 '],[' 17196 ']
Solving...,TA67, ,[' 1'],[' 3953+'],[' 1979'],"[' 533.292s (Solving', ' 521.13s 1st Model', ' 385.01s Unsat', ' 0.00s)']",[' 531.563s'], ,[' 288043904'],"[' 1640728  (Analyzed', ' 1518538)']","[' 5118     (Average', ' 296.71 Last', ' 139124)']",[' 7494.6  '],"[' 1979     (Average Length', ' 988.88 Splits', ' 0)']","[' 1518538  (Deleted', ' 1467654)']","[' 309      (Ratio', '   0.02%)']","[' 36445    (Ratio', '   2.40%)']","[' 1518538  (Average Length', '   33.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1518538  (Average', ' 181.41 Max', ' 12804 Sum', ' 275473728)']","[' 1518147  (Average', ' 180.95 Max', ' 12804 Sum', ' 274784848 Ratio', '  99.75%)']","[' 391      (Average', ' 1761.84 Max', ' 1977 Sum', ' 688880 Ratio', '   0.25%)']", ,[' 129442  '],[' 19323   '],[' 127516  '],[' 86848   '],"[' 260540   (Atom=Atom', ' 71425 Body=Body', ' 41871 Other', ' 147244)']",[' Yes'],"[' 18397    (Eliminated', '    0 Frozen', ' 18397)']","[' 5147     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.58336'],[' 0'], ,[' 199.399'],[' 0'],[' 18.0456'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.42686e+08'],[' 8.49624e+08'],[' 0'],[' 8.19747e+09'],[' 0'],[' 0'],[' 1817 '],[' 17409 ']
Solving...,TA68, ,[' 1'],[' 3251+'],[' 1628'],"[' 423.043s (Solving', ' 412.87s 1st Model', ' 280.07s Unsat', ' 0.00s)']",[' 421.969s'], ,[' 234840435'],"[' 1425574  (Analyzed', ' 1307686)']","[' 4269     (Average', ' 306.32 Last', ' 103298)']",[' 7333.9  '],"[' 1628     (Average Length', ' 813.38 Splits', ' 0)']","[' 1307686  (Deleted', ' 1258818)']","[' 281      (Ratio', '   0.02%)']","[' 33685    (Ratio', '   2.58%)']","[' 1307686  (Average Length', '   33.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1307686  (Average', ' 171.67 Max', ' 12294 Sum', ' 224491680)']","[' 1307280  (Average', ' 171.22 Max', ' 12294 Sum', ' 223905818 Ratio', '  99.74%)']","[' 406      (Average', ' 1443.01 Max', ' 1626 Sum', ' 585862 Ratio', '   0.26%)']", ,[' 128498  '],[' 19349   '],[' 125924  '],[' 85750   '],"[' 257246   (Atom=Atom', ' 70598 Body=Body', ' 41600 Other', ' 145048)']",[' Yes'],"[' 17775    (Eliminated', '    0 Frozen', ' 17775)']","[' 4948     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.13659'],[' 0'], ,[' 168.518'],[' 0'],[' 14.4253'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.14857e+08'],[' 6.44615e+08'],[' 0'],[' 7.27707e+09'],[' 0'],[' 0'],[' 1807 '],[' 17177 ']
Solving...,TA69, ,[' 1'],[' 3715+'],[' 1860'],"[' 451.229s (Solving', ' 437.89s 1st Model', ' 300.36s Unsat', ' 0.00s)']",[' 449.781s'], ,[' 197353309'],"[' 1832523  (Analyzed', ' 1702473)']","[' 5535     (Average', ' 307.58 Last', ' 344625)']",[' 8292.5  '],"[' 1860     (Average Length', ' 929.27 Splits', ' 0)']","[' 1702473  (Deleted', ' 1648082)']","[' 324      (Ratio', '   0.02%)']","[' 29019    (Ratio', '   1.70%)']","[' 1702473  (Average Length', '   48.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1702473  (Average', ' 107.99 Max', ' 13541 Sum', ' 183857880)']","[' 1702054  (Average', ' 107.64 Max', ' 13541 Sum', ' 183249272 Ratio', '  99.67%)']","[' 419      (Average', ' 1452.53 Max', ' 1857 Sum', ' 608608 Ratio', '   0.33%)']", ,[' 129712  '],[' 19429   '],[' 127666  '],[' 87168   '],"[' 261500   (Atom=Atom', ' 71640 Body=Body', ' 41976 Other', ' 147884)']",[' Yes'],"[' 18383    (Eliminated', '    0 Frozen', ' 18383)']","[' 3890     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.82275'],[' 0'], ,[' 249.934'],[' 0'],[' 13.1576'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.9967e+08'],[' 4.50725e+08'],[' 0'],[' 1.49171e+10'],[' 0'],[' 0'],[' 1979 '],[' 16803 ']
Solving...,TA70, ,[' 1'],[' 3833+'],[' 1919'],"[' 280.035s (Solving', ' 268.05s 1st Model', ' 132.99s Unsat', ' 0.00s)']",[' 278.969s'], ,[' 163749699'],"[' 977432   (Analyzed', ' 861129)']","[' 3053     (Average', ' 282.06 Last', ' 154935)']",[' 7369.0  '],"[' 1919     (Average Length', ' 958.93 Splits', ' 0)']","[' 861129   (Deleted', ' 820694)']","[' 231      (Ratio', '   0.03%)']","[' 26687    (Ratio', '   3.10%)']","[' 861129   (Average Length', '   42.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 861129   (Average', ' 176.33 Max', ' 13739 Sum', ' 151840487)']","[' 860768   (Average', ' 175.58 Max', ' 12574 Sum', ' 151195621 Ratio', '  99.58%)']","[' 361      (Average', ' 1786.33 Max', ' 1917 Sum', ' 644866 Ratio', '   0.42%)']", ,[' 129785  '],[' 19413   '],[' 127766  '],[' 87141   '],"[' 261419   (Atom=Atom', ' 71661 Body=Body', ' 41928 Other', ' 147830)']",[' Yes'],"[' 18394    (Eliminated', '    0 Frozen', ' 18394)']","[' 3385     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.4339'],[' 0'], ,[' 120.355'],[' 0'],[' 9.87144'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.77575e+08'],[' 3.37644e+08'],[' 0'],[' 5.89038e+09'],[' 0'],[' 0'],[' 1975 '],[' 19202 ']
