Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 13851+'],[' 6929'],"[' 1566.876s (Solving', ' 1372.73s 1st Model', ' 1022.15s Unsat', ' 0.00s)']",[' 1561.359s'], ,[' 961561362'],"[' 1508419  (Analyzed', ' 389731)']","[' 5699     (Average', ' 68.39 Last', ' 27235)']",[' 26441.3 '],"[' 6929     (Average Length', ' 3254.19 Splits', ' 0)']","[' 389731   (Deleted', ' 330334)']","[' 2109     (Ratio', '   0.54%)']","[' 45901    (Ratio', '  11.78%)']","[' 389731   (Average Length', '   47.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 389731   (Average', ' 2072.75 Max', ' 34444 Sum', ' 807816795)']","[' 387162   (Average', ' 2051.89 Max', ' 34444 Sum', ' 799685773 Ratio', '  98.99%)']","[' 2569     (Average', ' 3165.05 Max', ' 6151 Sum', ' 8131022 Ratio', '   1.01%)']", ,[' 449255  '],[' 55145   '],[' 443990  '],[' 313888  '],"[' 941660   (Atom=Atom', ' 270178 Body=Body', ' 146608 Other', ' 524874)']",[' Yes'],"[' 51858    (Eliminated', '    0 Frozen', ' 51858)']","[' 5326     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 31.6607'],[' 0'], ,[' 564.544'],[' 0'],[' 70.7543'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.09763e+09'],[' 2.00079e+09'],[' 0'],[' 1.25482e+10'],[' 0'],[' 0'],[' 2712 '],[' 5060 '],[' 7150 '],[' 3 '],[' 1 ']
Solving...,TA72, ,[' 1'],[' 8433+'],[' 4220'],"[' 1108.237s (Solving', ' 1002.03s 1st Model', ' 732.23s Unsat', ' 0.00s)']",[' 1103.953s'], ,[' 759011295'],"[' 1033860  (Analyzed', ' 649422)']","[' 4117     (Average', ' 157.74 Last', ' 42215)']",[' 24152.2 '],"[' 4220     (Average Length', ' 2108.49 Splits', ' 0)']","[' 649422   (Deleted', ' 578364)']","[' 590      (Ratio', '   0.09%)']","[' 53543    (Ratio', '   8.24%)']","[' 649422   (Average Length', '   55.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 649422   (Average', ' 1027.67 Max', ' 33658 Sum', ' 667390948)']","[' 648446   (Average', ' 1024.69 Max', ' 33658 Sum', ' 665457320 Ratio', '  99.71%)']","[' 976      (Average', ' 1981.18 Max', ' 2227 Sum', ' 1933628 Ratio', '   0.29%)']", ,[' 433766  '],[' 54717   '],[' 423673  '],[' 300700  '],"[' 902096   (Atom=Atom', ' 260379 Body=Body', ' 143219 Other', ' 498498)']",[' Yes'],"[' 46535    (Eliminated', '    0 Frozen', ' 46535)']","[' 6789     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 17.9386'],[' 0'], ,[' 396.711'],[' 0'],[' 46.8693'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.72489e+09'],[' 1.6353e+09'],[' 0'],[' 1.19793e+10'],[' 0'],[' 0'],[' 2232 '],[' 17193 '],[' 18896 '],[' 3 '],[' 1 ']
Solving...,TA73, ,[' 1'],[' 13691+'],[' 6849'],"[' 2219.312s (Solving', ' 1993.45s 1st Model', ' 1562.33s Unsat', ' 0.00s)']",[' 2209.844s'], ,[' 1247311961'],"[' 2584045  (Analyzed', ' 714814)']","[' 6585     (Average', ' 108.55 Last', ' 41295)']",[' 29909.6 '],"[' 6849     (Average Length', ' 3364.25 Splits', ' 0)']","[' 714814   (Deleted', ' 643609)']","[' 1337     (Ratio', '   0.19%)']","[' 54795    (Ratio', '   7.67%)']","[' 714814   (Average Length', '   60.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 714814   (Average', ' 1491.07 Max', ' 35485 Sum', ' 1065840285)']","[' 713560   (Average', ' 1487.67 Max', ' 35485 Sum', ' 1063409059 Ratio', '  99.77%)']","[' 1254     (Average', ' 1938.78 Max', ' 28443 Sum', ' 2431226 Ratio', '   0.23%)']", ,[' 440436  '],[' 55212   '],[' 432019  '],[' 303149  '],"[' 909443   (Atom=Atom', ' 262932 Body=Body', ' 143115 Other', ' 503396)']",[' Yes'],"[' 48795    (Eliminated', '    0 Frozen', ' 48795)']","[' 3063     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 38.5761'],[' 0'], ,[' 888.641'],[' 0'],[' 98.3504'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.90699e+09'],[' 2.78162e+09'],[' 0'],[' 2.66124e+10'],[' 0'],[' 0'],[' 2542 '],[' 16805 '],[' 11409 '],[' 3 '],[' 1 ']
Solving...,TA74, ,[' 1'],[' 9191+'],[' 4599'],"[' 914.457s (Solving', ' 793.77s 1st Model', ' 511.67s Unsat', ' 0.00s)']",[' 910.641s'], ,[' 587084022'],"[' 777933   (Analyzed', ' 420767)']","[' 3376     (Average', ' 124.63 Last', ' 15715)']",[' 25465.8 '],"[' 4599     (Average Length', ' 2296.53 Splits', ' 0)']","[' 420767   (Deleted', ' 385937)']","[' 621      (Ratio', '   0.15%)']","[' 24827    (Ratio', '   5.90%)']","[' 420767   (Average Length', '   61.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 420767   (Average', ' 1148.08 Max', ' 35931 Sum', ' 483074478)']","[' 419441   (Average', ' 1141.04 Max', ' 35931 Sum', ' 480109902 Ratio', '  99.39%)']","[' 1326     (Average', ' 2235.73 Max', ' 2385 Sum', ' 2964576 Ratio', '   0.61%)']", ,[' 434412  '],[' 54652   '],[' 424300  '],[' 299682  '],"[' 899042   (Atom=Atom', ' 259734 Body=Body', ' 142846 Other', ' 496462)']",[' Yes'],"[' 46538    (Eliminated', '    0 Frozen', ' 46538)']","[' 2149     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.8535'],[' 0'], ,[' 350.422'],[' 0'],[' 40.7325'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20947e+09'],[' 1.15606e+09'],[' 0'],[' 1.05944e+10'],[' 0'],[' 0'],[' 2182 '],[' 15661 '],[' 17385 '],[' 3 '],[' 1 ']
Solving...,TA75, ,[' 1'],[' 15569+'],[' 7788'],"[' 2571.813s (Solving', ' 2328.12s 1st Model', ' 1894.56s Unsat', ' 0.00s)']",[' 2564.484s'], ,[' 1466573758'],"[' 2831797  (Analyzed', ' 922007)']","[' 8388     (Average', ' 109.92 Last', ' 29973)']",[' 29942.3 '],"[' 7788     (Average Length', ' 3816.54 Splits', ' 0)']","[' 922007   (Deleted', ' 842606)']","[' 1458     (Ratio', '   0.16%)']","[' 65824    (Ratio', '   7.14%)']","[' 922007   (Average Length', '   58.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 922007   (Average', ' 1370.61 Max', ' 35742 Sum', ' 1263713703)']","[' 920809   (Average', ' 1367.49 Max', ' 35742 Sum', ' 1260835939 Ratio', '  99.77%)']","[' 1198     (Average', ' 2402.14 Max', ' 6516 Sum', ' 2877764 Ratio', '   0.23%)']", ,[' 442552  '],[' 55385   '],[' 435536  '],[' 307218  '],"[' 921650   (Atom=Atom', ' 266275 Body=Body', ' 143841 Other', ' 511534)']",[' Yes'],"[' 50369    (Eliminated', '    0 Frozen', ' 50369)']","[' 3494     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 41.6811'],[' 0'], ,[' 1055.11'],[' 0'],[' 109.911'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.45803e+09'],[' 3.30906e+09'],[' 0'],[' 3.56299e+10'],[' 0'],[' 0'],[' 2340 '],[' 16010 '],[' 10786 '],[' 3 '],[' 1 ']
Solving...,TA76, ,[' 1'],[' 14503+'],[' 7255'],"[' 2612.744s (Solving', ' 2376.05s 1st Model', ' 1940.04s Unsat', ' 0.00s)']",[' 2605.594s'], ,[' 1474202696'],"[' 2820176  (Analyzed', ' 779404)']","[' 7627     (Average', ' 102.19 Last', ' 25580)']",[' 29459.5 '],"[' 7255     (Average Length', ' 3573.09 Splits', ' 0)']","[' 779404   (Deleted', ' 696266)']","[' 1411     (Ratio', '   0.18%)']","[' 67321    (Ratio', '   8.64%)']","[' 779404   (Average Length', '   51.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 779404   (Average', ' 1650.85 Max', ' 35179 Sum', ' 1286677298)']","[' 778170   (Average', ' 1647.41 Max', ' 35179 Sum', ' 1284000963 Ratio', '  99.79%)']","[' 1234     (Average', ' 2168.83 Max', ' 6941 Sum', ' 2676335 Ratio', '   0.21%)']", ,[' 438175  '],[' 54918   '],[' 430484  '],[' 303247  '],"[' 909737   (Atom=Atom', ' 263100 Body=Body', ' 143045 Other', ' 503592)']",[' Yes'],"[' 49122    (Eliminated', '    0 Frozen', ' 49122)']","[' 3528     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 40.8914'],[' 0'], ,[' 1037.42'],[' 0'],[' 115.22'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.52728e+09'],[' 3.3715e+09'],[' 0'],[' 3.12304e+10'],[' 0'],[' 0'],[' 2361 '],[' 17282 '],[' 12173 '],[' 3 '],[' 1 ']
Solving...,TA77, ,[' 1'],[' 9959+'],[' 4983'],"[' 892.245s (Solving', ' 756.03s 1st Model', ' 461.81s Unsat', ' 0.00s)']",[' 889.109s'], ,[' 522248673'],"[' 865070   (Analyzed', ' 447081)']","[' 3707     (Average', ' 120.60 Last', ' 18959)']",[' 25354.3 '],"[' 4983     (Average Length', ' 2490.03 Splits', ' 0)']","[' 447081   (Deleted', ' 408717)']","[' 547      (Ratio', '   0.12%)']","[' 23350    (Ratio', '   5.22%)']","[' 447081   (Average Length', '   70.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 447081   (Average', ' 918.22 Max', ' 36032 Sum', ' 410517593)']","[' 445977   (Average', ' 912.19 Max', ' 36032 Sum', ' 407823452 Ratio', '  99.34%)']","[' 1104     (Average', ' 2440.35 Max', ' 2683 Sum', ' 2694141 Ratio', '   0.66%)']", ,[' 436170  '],[' 54647   '],[' 426908  '],[' 302260  '],"[' 906776   (Atom=Atom', ' 261852 Body=Body', ' 143306 Other', ' 501618)']",[' Yes'],"[' 47385    (Eliminated', '    0 Frozen', ' 47385)']","[' 2916     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.4061'],[' 0'], ,[' 329.799'],[' 0'],[' 37.3321'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.08007e+09'],[' 1.03133e+09'],[' 0'],[' 9.09724e+09'],[' 0'],[' 0'],[' 2332 '],[' 17818 '],[' 19566 '],[' 3 '],[' 1 ']
Solving...,TA78, ,[' 1'],[' 13037+'],[' 6522'],"[' 1830.241s (Solving', ' 1636.48s 1st Model', ' 1253.29s Unsat', ' 0.00s)']",[' 1825.469s'], ,[' 1130419040'],"[' 2098181  (Analyzed', ' 793536)']","[' 6732     (Average', ' 117.88 Last', ' 38261)']",[' 29238.6 '],"[' 6522     (Average Length', ' 3234.56 Splits', ' 0)']","[' 793536   (Deleted', ' 724056)']","[' 1364     (Ratio', '   0.17%)']","[' 51783    (Ratio', '   6.53%)']","[' 793536   (Average Length', '   45.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 793536   (Average', ' 1211.86 Max', ' 35690 Sum', ' 961652799)']","[' 792475   (Average', ' 1208.93 Max', ' 35690 Sum', ' 959330856 Ratio', '  99.76%)']","[' 1061     (Average', ' 2188.45 Max', ' 5408 Sum', ' 2321943 Ratio', '   0.24%)']", ,[' 437302  '],[' 54861   '],[' 429307  '],[' 303391  '],"[' 910169   (Atom=Atom', ' 262997 Body=Body', ' 143292 Other', ' 503880)']",[' Yes'],"[' 48700    (Eliminated', '    0 Frozen', ' 48700)']","[' 3456     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 32.8973'],[' 0'], ,[' 730.146'],[' 0'],[' 79.6114'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.57745e+09'],[' 2.46267e+09'],[' 0'],[' 2.55315e+10'],[' 0'],[' 0'],[' 2291 '],[' 17409 '],[' 11466 '],[' 3 '],[' 1 ']
Solving...,TA79, ,[' 1'],[' 10119+'],[' 5063'],"[' 888.068s (Solving', ' 776.87s 1st Model', ' 499.57s Unsat', ' 0.00s)']",[' 886.141s'], ,[' 648358032'],"[' 1020471  (Analyzed', ' 508207)']","[' 4120     (Average', ' 123.35 Last', ' 43202)']",[' 24066.3 '],"[' 5063     (Average Length', ' 2530.09 Splits', ' 0)']","[' 508207   (Deleted', ' 462950)']","[' 754      (Ratio', '   0.15%)']","[' 33837    (Ratio', '   6.66%)']","[' 508207   (Average Length', '   60.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 508207   (Average', ' 1066.26 Max', ' 34805 Sum', ' 541882774)']","[' 506970   (Average', ' 1059.95 Max', ' 34805 Sum', ' 538675376 Ratio', '  99.41%)']","[' 1237     (Average', ' 2592.88 Max', ' 2944 Sum', ' 3207398 Ratio', '   0.59%)']", ,[' 434942  '],[' 54756   '],[' 425616  '],[' 301556  '],"[' 904664   (Atom=Atom', ' 261190 Body=Body', ' 143264 Other', ' 500210)']",[' Yes'],"[' 47421    (Eliminated', '    0 Frozen', ' 47421)']","[' 4237     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 19.1156'],[' 0'], ,[' 327.203'],[' 0'],[' 36.6472'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.33671e+09'],[' 1.27351e+09'],[' 0'],[' 1.09548e+10'],[' 0'],[' 0'],[' 2237 '],[' 16166 '],[' 17719 '],[' 3 '],[' 1 ']
Solving...,TA80, ,[' 1'],[' 12585+'],[' 6296'],"[' 1244.390s (Solving', ' 1095.29s 1st Model', ' 777.28s Unsat', ' 0.00s)']",[' 1241.875s'], ,[' 866932669'],"[' 1221513  (Analyzed', ' 456089)']","[' 4915     (Average', ' 92.80 Last', ' 99226)']",[' 25756.7 '],"[' 6296     (Average Length', ' 2940.80 Splits', ' 0)']","[' 456089   (Deleted', ' 405159)']","[' 2623     (Ratio', '   0.58%)']","[' 38350    (Ratio', '   8.41%)']","[' 456089   (Average Length', '   37.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 456089   (Average', ' 1600.47 Max', ' 34756 Sum', ' 729956415)']","[' 453612   (Average', ' 1583.93 Max', ' 34756 Sum', ' 722414821 Ratio', '  98.97%)']","[' 2477     (Average', ' 3044.65 Max', ' 5485 Sum', ' 7541594 Ratio', '   1.03%)']", ,[' 446148  '],[' 54986   '],[' 439876  '],[' 311683  '],"[' 935045   (Atom=Atom', ' 268457 Body=Body', ' 146124 Other', ' 520464)']",[' Yes'],"[' 50708    (Eliminated', '    0 Frozen', ' 50708)']","[' 4404     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 25.7851'],[' 0'], ,[' 456.779'],[' 0'],[' 52.744'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.93928e+09'],[' 1.85379e+09'],[' 0'],[' 1.33659e+10'],[' 0'],[' 0'],[' 2341 '],[' 4581 '],[' 6523 '],[' 3 '],[' 1 ']
