Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 5337+'],[' 2672'],"[' 1004.165s (Solving', ' 985.41s 1st Model', ' 618.09s Unsat', ' 0.00s)']",[' 1000.656s'], ,[' 366173734'],"[' 7739288  (Analyzed', ' 7479575)']","[' 17725    (Average', ' 421.98 Last', ' 193874)']",[' 4657.0  '],"[' 2672     (Average Length', ' 1277.98 Splits', ' 0)']","[' 7479575  (Deleted', ' 7374816)']","[' 880      (Ratio', '   0.01%)']","[' 55020    (Ratio', '   0.74%)']","[' 7479575  (Average Length', '   17.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7479575  (Average', ' 47.73 Max', ' 5081 Sum', ' 356983294)']","[' 7478963  (Average', ' 47.62 Max', ' 5081 Sum', ' 356206029 Ratio', '  99.78%)']","[' 612      (Average', ' 1270.04 Max', ' 2456 Sum', ' 777265 Ratio', '   0.22%)']", ,[' 83381   '],[' 9175    '],[' 85088   '],[' 50543   '],"[' 151625   (Atom=Atom', ' 42116 Body=Body', ' 28250 Other', ' 81259)']",[' Yes'],"[' 11632    (Eliminated', '    0 Frozen', ' 11632)']","[' 6545     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.50275'],[' 0'], ,[' 476.643'],[' 0'],[' 25.2955'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.50218e+09'],[' 1.32147e+09'],[' 0'],[' 2.50225e+10'],[' 0'],[' 0'],[' 1115 '],[' 2125 '],[' 3028 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 5255+'],[' 2631'],"[' 1003.917s (Solving', ' 986.48s 1st Model', ' 593.90s Unsat', ' 0.00s)']",[' 1002.063s'], ,[' 362450388'],"[' 12296738 (Analyzed', ' 12138338)']","[' 24477    (Average', ' 495.91 Last', ' 715236)']",[' 4863.6  '],"[' 2631     (Average Length', ' 1258.93 Splits', ' 0)']","[' 12138338 (Deleted', ' 12000157)']","[' 781      (Ratio', '   0.01%)']","[' 55764    (Ratio', '   0.46%)']","[' 12138338 (Average Length', '   19.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12138338 (Average', ' 29.05 Max', ' 4597 Sum', ' 352580681)']","[' 12137788 (Average', ' 28.99 Max', ' 4597 Sum', ' 351941560 Ratio', '  99.82%)']","[' 550      (Average', ' 1162.04 Max', ' 2397 Sum', ' 639121 Ratio', '   0.18%)']", ,[' 83445   '],[' 9242    '],[' 85092   '],[' 50702   '],"[' 152102   (Atom=Atom', ' 42208 Body=Body', ' 28317 Other', ' 81577)']",[' Yes'],"[' 11639    (Eliminated', '    0 Frozen', ' 11639)']","[' 6647     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.43419'],[' 0'], ,[' 523.301'],[' 0'],[' 24.8952'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43136e+09'],[' 1.24395e+09'],[' 0'],[' 3.12895e+10'],[' 0'],[' 0'],[' 1193 '],[' 2162 '],[' 3117 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 5305+'],[' 2656'],"[' 1004.286s (Solving', ' 986.25s 1st Model', ' 575.23s Unsat', ' 0.00s)']",[' 1001.281s'], ,[' 353611894'],"[' 11803236 (Analyzed', ' 11626616)']","[' 24201    (Average', ' 480.42 Last', ' 191726)']",[' 4749.2  '],"[' 2656     (Average Length', ' 1265.78 Splits', ' 0)']","[' 11626616 (Deleted', ' 11479885)']","[' 813      (Ratio', '   0.01%)']","[' 52015    (Ratio', '   0.45%)']","[' 11626616 (Average Length', '   15.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11626616 (Average', ' 29.60 Max', ' 4574 Sum', ' 344115336)']","[' 11626035 (Average', ' 29.54 Max', ' 4574 Sum', ' 343441504 Ratio', '  99.80%)']","[' 581      (Average', ' 1159.78 Max', ' 2424 Sum', ' 673832 Ratio', '   0.20%)']", ,[' 83576   '],[' 9229    '],[' 85251   '],[' 50716   '],"[' 152144   (Atom=Atom', ' 42235 Body=Body', ' 28304 Other', ' 81605)']",[' Yes'],"[' 11654    (Eliminated', '    0 Frozen', ' 11654)']","[' 6354     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.42146'],[' 0'], ,[' 505.782'],[' 0'],[' 24.9265'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43687e+09'],[' 1.25243e+09'],[' 0'],[' 2.66831e+10'],[' 0'],[' 0'],[' 1069 '],[' 2035 '],[' 2981 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 4749+'],[' 2378'],"[' 1003.987s (Solving', ' 986.79s 1st Model', ' 416.43s Unsat', ' 0.00s)']",[' 1001.344s'], ,[' 347475744'],"[' 9953132  (Analyzed', ' 9701582)']","[' 20432    (Average', ' 474.82 Last', ' 199759)']",[' 4649.1  '],"[' 2378     (Average Length', ' 1130.54 Splits', ' 0)']","[' 9701582  (Deleted', ' 9564493)']","[' 961      (Ratio', '   0.01%)']","[' 54597    (Ratio', '   0.56%)']","[' 9701582  (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9701582  (Average', ' 34.92 Max', ' 5066 Sum', ' 338762902)']","[' 9701033  (Average', ' 34.86 Max', ' 5066 Sum', ' 338178907 Ratio', '  99.83%)']","[' 549      (Average', ' 1063.74 Max', ' 2152 Sum', ' 583995 Ratio', '   0.17%)']", ,[' 83283   '],[' 9238    '],[' 84684   '],[' 50487   '],"[' 151457   (Atom=Atom', ' 41997 Body=Body', ' 28313 Other', ' 81147)']",[' Yes'],"[' 11389    (Eliminated', '    0 Frozen', ' 11389)']","[' 6501     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.43653'],[' 0'], ,[' 479.97'],[' 0'],[' 25.5734'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.41239e+09'],[' 1.24085e+09'],[' 0'],[' 2.37091e+10'],[' 0'],[' 0'],[' 1134 '],[' 2005 '],[' 2912 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4857+'],[' 2432'],"[' 1004.470s (Solving', ' 987.23s 1st Model', ' 595.84s Unsat', ' 0.00s)']",[' 1002.047s'], ,[' 338678773'],"[' 9703728  (Analyzed', ' 9508243)']","[' 20618    (Average', ' 461.16 Last', ' 192870)']",[' 4637.9  '],"[' 2432     (Average Length', ' 1173.26 Splits', ' 0)']","[' 9508243  (Deleted', ' 9378943)']","[' 958      (Ratio', '   0.01%)']","[' 53017    (Ratio', '   0.56%)']","[' 9508243  (Average Length', '   17.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9508243  (Average', ' 34.70 Max', ' 4752 Sum', ' 329980867)']","[' 9507679  (Average', ' 34.64 Max', ' 4468 Sum', ' 329379529 Ratio', '  99.82%)']","[' 564      (Average', ' 1066.20 Max', ' 2249 Sum', ' 601338 Ratio', '   0.18%)']", ,[' 83181   '],[' 9194    '],[' 84691   '],[' 50403   '],"[' 151205   (Atom=Atom', ' 41957 Body=Body', ' 28269 Other', ' 80979)']",[' Yes'],"[' 11454    (Eliminated', '    0 Frozen', ' 11454)']","[' 5957     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.46968'],[' 0'], ,[' 494.839'],[' 0'],[' 24.9954'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31728e+09'],[' 1.14776e+09'],[' 0'],[' 2.47502e+10'],[' 0'],[' 0'],[' 1054 '],[' 2091 '],[' 3033 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4589+'],[' 2298'],"[' 1003.390s (Solving', ' 988.29s 1st Model', ' 277.25s Unsat', ' 0.00s)']",[' 1001.516s'], ,[' 348692011'],"[' 13392320 (Analyzed', ' 13220742)']","[' 24806    (Average', ' 532.97 Last', ' 181289)']",[' 4829.0  '],"[' 2298     (Average Length', ' 1104.43 Splits', ' 0)']","[' 13220742 (Deleted', ' 13073325)']","[' 792      (Ratio', '   0.01%)']","[' 52979    (Ratio', '   0.40%)']","[' 13220742 (Average Length', '   18.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13220742 (Average', ' 25.69 Max', ' 5218 Sum', ' 339690754)']","[' 13220177 (Average', ' 25.65 Max', ' 5218 Sum', ' 339141576 Ratio', '  99.84%)']","[' 565      (Average', ' 972.00 Max', ' 2113 Sum', ' 549178 Ratio', '   0.16%)']", ,[' 83043   '],[' 9204    '],[' 84405   '],[' 50278   '],"[' 150830   (Atom=Atom', ' 41822 Body=Body', ' 28279 Other', ' 80729)']",[' Yes'],"[' 11316    (Eliminated', '    0 Frozen', ' 11316)']","[' 5936     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.99674'],[' 0'], ,[' 557.903'],[' 0'],[' 24.604'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.29663e+09'],[' 1.12498e+09'],[' 0'],[' 3.36123e+10'],[' 0'],[' 0'],[' 1193 '],[' 2258 '],[' 3192 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4655+'],[' 2331'],"[' 1003.545s (Solving', ' 987.22s 1st Model', ' 627.19s Unsat', ' 0.00s)']",[' 1002.047s'], ,[' 373262837'],"[' 9990812  (Analyzed', ' 9816587)']","[' 20415    (Average', ' 480.85 Last', ' 143168)']",[' 4728.9  '],"[' 2331     (Average Length', ' 1108.89 Splits', ' 0)']","[' 9816587  (Deleted', ' 9704631)']","[' 835      (Ratio', '   0.01%)']","[' 53068    (Ratio', '   0.54%)']","[' 9816587  (Average Length', '   19.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9816587  (Average', ' 37.12 Max', ' 4709 Sum', ' 364440332)']","[' 9816044  (Average', ' 37.07 Max', ' 4709 Sum', ' 363859262 Ratio', '  99.84%)']","[' 543      (Average', ' 1070.11 Max', ' 2115 Sum', ' 581070 Ratio', '   0.16%)']", ,[' 83154   '],[' 9203    '],[' 84524   '],[' 50339   '],"[' 151013   (Atom=Atom', ' 41884 Body=Body', ' 28278 Other', ' 80851)']",[' Yes'],"[' 11323    (Eliminated', '    0 Frozen', ' 11323)']","[' 6781     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.15745'],[' 0'], ,[' 492.917'],[' 0'],[' 25.6895'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51414e+09'],[' 1.32372e+09'],[' 0'],[' 2.67479e+10'],[' 0'],[' 0'],[' 1264 '],[' 2242 '],[' 3189 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 5013+'],[' 2510'],"[' 1004.305s (Solving', ' 986.50s 1st Model', ' 599.88s Unsat', ' 0.00s)']",[' 1001.359s'], ,[' 357275599'],"[' 11584469 (Analyzed', ' 11321192)']","[' 23051    (Average', ' 491.14 Last', ' 369483)']",[' 4715.5  '],"[' 2510     (Average Length', ' 1202.38 Splits', ' 0)']","[' 11321192 (Deleted', ' 11180189)']","[' 1045     (Ratio', '   0.01%)']","[' 54951    (Ratio', '   0.49%)']","[' 11321192 (Average Length', '   18.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11321192 (Average', ' 30.75 Max', ' 4695 Sum', ' 348079964)']","[' 11320604 (Average', ' 30.69 Max', ' 4695 Sum', ' 347402150 Ratio', '  99.81%)']","[' 588      (Average', ' 1152.74 Max', ' 2272 Sum', ' 677814 Ratio', '   0.19%)']", ,[' 83387   '],[' 9247    '],[' 84956   '],[' 50612   '],"[' 151832   (Atom=Atom', ' 42113 Body=Body', ' 28322 Other', ' 81397)']",[' Yes'],"[' 11566    (Eliminated', '    0 Frozen', ' 11566)']","[' 6780     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.44567'],[' 0'], ,[' 494.063'],[' 0'],[' 25.0421'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.48824e+09'],[' 1.31092e+09'],[' 0'],[' 2.6837e+10'],[' 0'],[' 0'],[' 1180 '],[' 2161 '],[' 3140 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4499+'],[' 2253'],"[' 1003.885s (Solving', ' 988.20s 1st Model', ' 512.85s Unsat', ' 0.00s)']",[' 1001.156s'], ,[' 340603871'],"[' 13159524 (Analyzed', ' 12909898)']","[' 23942    (Average', ' 539.22 Last', ' 185271)']",[' 4609.8  '],"[' 2253     (Average Length', ' 1079.82 Splits', ' 0)']","[' 12909898 (Deleted', ' 12756104)']","[' 878      (Ratio', '   0.01%)']","[' 55125    (Ratio', '   0.43%)']","[' 12909898 (Average Length', '   17.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12909898 (Average', ' 25.73 Max', ' 4903 Sum', ' 332201992)']","[' 12909336 (Average', ' 25.69 Max', ' 4903 Sum', ' 331600246 Ratio', '  99.82%)']","[' 562      (Average', ' 1070.72 Max', ' 2067 Sum', ' 601746 Ratio', '   0.18%)']", ,[' 82975   '],[' 9201    '],[' 84291   '],[' 50191   '],"[' 150569   (Atom=Atom', ' 41738 Body=Body', ' 28276 Other', ' 80555)']",[' Yes'],"[' 11267    (Eliminated', '    0 Frozen', ' 11267)']","[' 7068     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.91973'],[' 0'], ,[' 518.9'],[' 0'],[' 24.5785'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.40684e+09'],[' 1.23473e+09'],[' 0'],[' 2.91085e+10'],[' 0'],[' 0'],[' 1019 '],[' 2058 '],[' 2997 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 4885+'],[' 2446'],"[' 1003.819s (Solving', ' 987.18s 1st Model', ' 669.37s Unsat', ' 0.00s)']",[' 1001.234s'], ,[' 400560899'],"[' 7014948  (Analyzed', ' 6866591)']","[' 16503    (Average', ' 416.08 Last', ' 380114)']",[' 4573.1  '],"[' 2446     (Average Length', ' 1174.59 Splits', ' 0)']","[' 6866591  (Deleted', ' 6767406)']","[' 819      (Ratio', '   0.01%)']","[' 54675    (Ratio', '   0.80%)']","[' 6866591  (Average Length', '   16.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6866591  (Average', ' 57.11 Max', ' 4550 Sum', ' 392133626)']","[' 6866035  (Average', ' 57.01 Max', ' 4550 Sum', ' 391477669 Ratio', '  99.83%)']","[' 556      (Average', ' 1179.78 Max', ' 2233 Sum', ' 655957 Ratio', '   0.17%)']", ,[' 83173   '],[' 9181    '],[' 84676   '],[' 50314   '],"[' 150938   (Atom=Atom', ' 41881 Body=Body', ' 28256 Other', ' 80801)']",[' Yes'],"[' 11434    (Eliminated', '    0 Frozen', ' 11434)']","[' 6609     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.13594'],[' 0'], ,[' 455.071'],[' 0'],[' 26.4552'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6801e+09'],[' 1.47095e+09'],[' 0'],[' 2.37272e+10'],[' 0'],[' 0'],[' 1022 '],[' 2009 '],[' 2923 '],[' 3 '],[' 0 ']
