Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA31, ,[' 1'],[' 2333+'],[' 1169'],"[' 150.841s (Solving', ' 147.24s 1st Model', ' 21.39s Unsat', ' 0.00s)']",[' 150.219s'], ,[' 61477695'],"[' 2136848  (Analyzed', ' 2067859)']","[' 4852     (Average', ' 426.19 Last', ' 29451)']",[' 2564.4  '],"[' 1169     (Average Length', ' 575.66 Splits', ' 0)']","[' 2067859  (Deleted', ' 2032736)']","[' 395      (Ratio', '   0.02%)']","[' 13949    (Ratio', '   0.67%)']","[' 2067859  (Average Length', '   15.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2067859  (Average', ' 28.55 Max', ' 2989 Sum', ' 59042869)']","[' 2067704  (Average', ' 28.51 Max', ' 2989 Sum', ' 58946472 Ratio', '  99.84%)']","[' 155      (Average', ' 621.92 Max', ' 1111 Sum', '  96397 Ratio', '   0.16%)']", ,[' 34824   '],[' 4335    '],[' 35104   '],[' 22295   '],"[' 66881    (Atom=Atom', ' 18788 Body=Body', ' 10900 Other', ' 37193)']",[' Yes'],"[' 5065     (Eliminated', '    0 Frozen', ' 5065)']","[' 1466     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.83468'],[' 0'], ,[' 77.3354'],[' 0'],[' 4.16886'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.87412e+08'],[' 1.55093e+08'],[' 0'],[' 4.26954e+09'],[' 0'],[' 0'],[' 1054 '],[' 2128 ']
Solving...,TA32, ,[' 1'],[' 2385+'],[' 1195'],"[' 172.066s (Solving', ' 168.24s 1st Model', ' 42.61s Unsat', ' 0.00s)']",[' 171.313s'], ,[' 61394858'],"[' 2973822  (Analyzed', ' 2923503)']","[' 6916     (Average', ' 422.72 Last', ' 129159)']",[' 2738.9  '],"[' 1195     (Average Length', ' 584.26 Splits', ' 0)']","[' 2923503  (Deleted', ' 2877982)']","[' 416      (Ratio', '   0.01%)']","[' 15397    (Ratio', '   0.53%)']","[' 2923503  (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2923503  (Average', ' 20.08 Max', ' 3101 Sum', ' 58710630)']","[' 2923300  (Average', ' 20.04 Max', ' 2772 Sum', ' 58580213 Ratio', '  99.78%)']","[' 203      (Average', ' 642.45 Max', ' 1121 Sum', ' 130417 Ratio', '   0.22%)']", ,[' 35614   '],[' 4464    '],[' 36018   '],[' 23194   '],"[' 69578    (Atom=Atom', ' 19456 Body=Body', ' 11131 Other', ' 38991)']",[' Yes'],"[' 5318     (Eliminated', '    0 Frozen', ' 5318)']","[' 1400     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.868419'],[' 0'], ,[' 97.0353'],[' 0'],[' 4.40368'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.82048e+08'],[' 1.48627e+08'],[' 0'],[' 5.74403e+09'],[' 0'],[' 0'],[' 1273 '],[' 2300 ']
Solving...,TA33, ,[' 1'],[' 2169+'],[' 1087'],"[' 158.498s (Solving', ' 154.85s 1st Model', ' 29.50s Unsat', ' 0.00s)']",[' 157.969s'], ,[' 58590534'],"[' 2815936  (Analyzed', ' 2740749)']","[' 6402     (Average', ' 428.11 Last', ' 80571)']",[' 2693.8  '],"[' 1087     (Average Length', ' 537.20 Splits', ' 0)']","[' 2740749  (Deleted', ' 2699833)']","[' 332      (Ratio', '   0.01%)']","[' 14074    (Ratio', '   0.51%)']","[' 2740749  (Average Length', '   16.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2740749  (Average', ' 20.47 Max', ' 2927 Sum', ' 56094771)']","[' 2740561  (Average', ' 20.43 Max', ' 2927 Sum', ' 55999996 Ratio', '  99.83%)']","[' 188      (Average', ' 504.12 Max', ' 990 Sum', '  94775 Ratio', '   0.17%)']", ,[' 34957   '],[' 4373    '],[' 35241   '],[' 22578   '],"[' 67730    (Atom=Atom', ' 18970 Body=Body', ' 11001 Other', ' 37759)']",[' Yes'],"[' 5107     (Eliminated', '    0 Frozen', ' 5107)']","[' 1445     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.798655'],[' 0'], ,[' 86.7905'],[' 0'],[' 4.12649'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7281e+08'],[' 1.39902e+08'],[' 0'],[' 5.03561e+09'],[' 0'],[' 0'],[' 1211 '],[' 2216 ']
Solving...,TA34, ,[' 1'],[' 2269+'],[' 1137'],"[' 152.915s (Solving', ' 149.28s 1st Model', ' 23.08s Unsat', ' 0.00s)']",[' 152.125s'], ,[' 58549255'],"[' 2404408  (Analyzed', ' 2285096)']","[' 5758     (Average', ' 396.86 Last', ' 59371)']",[' 2662.0  '],"[' 1137     (Average Length', ' 559.28 Splits', ' 0)']","[' 2285096  (Deleted', ' 2247319)']","[' 409      (Ratio', '   0.02%)']","[' 13988    (Ratio', '   0.61%)']","[' 2285096  (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2285096  (Average', ' 24.51 Max', ' 3061 Sum', ' 56011897)']","[' 2284865  (Average', ' 24.45 Max', ' 3023 Sum', ' 55879902 Ratio', '  99.76%)']","[' 231      (Average', ' 571.41 Max', ' 1069 Sum', ' 131995 Ratio', '   0.24%)']", ,[' 35255   '],[' 4372    '],[' 35563   '],[' 22527   '],"[' 67577    (Atom=Atom', ' 18942 Body=Body', ' 10978 Other', ' 37657)']",[' Yes'],"[' 5130     (Eliminated', '    0 Frozen', ' 5130)']","[' 1455     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.820573'],[' 0'], ,[' 82.5809'],[' 0'],[' 4.03078'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.76769e+08'],[' 1.44633e+08'],[' 0'],[' 4.83985e+09'],[' 0'],[' 0'],[' 1179 '],[' 2233 ']
Solving...,TA35, ,[' 1'],[' 2153+'],[' 1079'],"[' 378.413s (Solving', ' 374.69s 1st Model', ' 249.01s Unsat', ' 0.00s)']",[' 377.125s'], ,[' 113562206'],"[' 5047283  (Analyzed', ' 4966878)']","[' 11584    (Average', ' 428.77 Last', ' 605812)']",[' 2739.9  '],"[' 1079     (Average Length', ' 529.29 Splits', ' 0)']","[' 4966878  (Deleted', ' 4912202)']","[' 481      (Ratio', '   0.01%)']","[' 16703    (Ratio', '   0.34%)']","[' 4966878  (Average Length', '   15.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4966878  (Average', ' 22.32 Max', ' 3042 Sum', ' 110852209)']","[' 4966709  (Average', ' 22.30 Max', ' 2969 Sum', ' 110772490 Ratio', '  99.93%)']","[' 169      (Average', ' 471.71 Max', ' 1030 Sum', '  79719 Ratio', '   0.07%)']", ,[' 35292   '],[' 4401    '],[' 35571   '],[' 22699   '],"[' 68093    (Atom=Atom', ' 19048 Body=Body', ' 11044 Other', ' 38001)']",[' Yes'],"[' 5130     (Eliminated', '    0 Frozen', ' 5130)']","[' 1061     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.814806'],[' 0'], ,[' 221.256'],[' 0'],[' 8.84332'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.07801e+08'],[' 3.38128e+08'],[' 0'],[' 1.39644e+10'],[' 0'],[' 0'],[' 1185 '],[' 2212 ']
Solving...,TA36, ,[' 1'],[' 2383+'],[' 1194'],"[' 187.401s (Solving', ' 183.48s 1st Model', ' 57.33s Unsat', ' 0.00s)']",[' 186.828s'], ,[' 65349780'],"[' 2671543  (Analyzed', ' 2574867)']","[' 6286     (Average', ' 409.62 Last', ' 200556)']",[' 2648.6  '],"[' 1194     (Average Length', ' 589.67 Splits', ' 0)']","[' 2574867  (Deleted', ' 2536998)']","[' 370      (Ratio', '   0.01%)']","[' 14491    (Ratio', '   0.56%)']","[' 2574867  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2574867  (Average', ' 24.37 Max', ' 3088 Sum', ' 62739091)']","[' 2574662  (Average', ' 24.32 Max', ' 2926 Sum', ' 62614002 Ratio', '  99.80%)']","[' 205      (Average', ' 610.19 Max', ' 1084 Sum', ' 125089 Ratio', '   0.20%)']", ,[' 35124   '],[' 4370    '],[' 35521   '],[' 22688   '],"[' 68060    (Atom=Atom', ' 19073 Body=Body', ' 11008 Other', ' 37979)']",[' Yes'],"[' 5217     (Eliminated', '    0 Frozen', ' 5217)']","[' 1699     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.844807'],[' 0'], ,[' 105.054'],[' 0'],[' 4.66065'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.10563e+08'],[' 1.73255e+08'],[' 0'],[' 6.3278e+09'],[' 0'],[' 0'],[' 1125 '],[' 2136 ']
Solving...,TA37, ,[' 1'],[' 2267+'],[' 1136'],"[' 168.718s (Solving', ' 165.05s 1st Model', ' 38.17s Unsat', ' 0.00s)']",[' 167.875s'], ,[' 60428970'],"[' 2860869  (Analyzed', ' 2674943)']","[' 6310     (Average', ' 423.92 Last', ' 274057)']",[' 2646.6  '],"[' 1136     (Average Length', ' 561.57 Splits', ' 0)']","[' 2674943  (Deleted', ' 2630564)']","[' 427      (Ratio', '   0.02%)']","[' 12732    (Ratio', '   0.48%)']","[' 2674943  (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2674943  (Average', ' 21.62 Max', ' 3410 Sum', ' 57823132)']","[' 2674766  (Average', ' 21.58 Max', ' 3410 Sum', ' 57718464 Ratio', '  99.82%)']","[' 177      (Average', ' 591.34 Max', ' 1105 Sum', ' 104668 Ratio', '   0.18%)']", ,[' 34766   '],[' 4326    '],[' 35089   '],[' 22370   '],"[' 67106    (Atom=Atom', ' 18823 Body=Body', ' 10940 Other', ' 37343)']",[' Yes'],"[' 5099     (Eliminated', '    0 Frozen', ' 5099)']","[' 1202     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.819203'],[' 0'], ,[' 96.7738'],[' 0'],[' 4.32783'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7428e+08'],[' 1.41148e+08'],[' 0'],[' 5.89561e+09'],[' 0'],[' 0'],[' 1095 '],[' 2145 ']
Solving...,TA38, ,[' 1'],[' 2535+'],[' 1270'],"[' 247.582s (Solving', ' 243.51s 1st Model', ' 117.04s Unsat', ' 0.00s)']",[' 246.672s'], ,[' 91891050'],"[' 2836162  (Analyzed', ' 2730514)']","[' 6802     (Average', ' 401.43 Last', ' 259391)']",[' 2634.8  '],"[' 1270     (Average Length', ' 621.67 Splits', ' 0)']","[' 2730514  (Deleted', ' 2694445)']","[' 488      (Ratio', '   0.02%)']","[' 15253    (Ratio', '   0.56%)']","[' 2730514  (Average Length', '   14.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2730514  (Average', ' 32.66 Max', ' 3034 Sum', ' 89165362)']","[' 2730298  (Average', ' 32.60 Max', ' 2811 Sum', ' 89023393 Ratio', '  99.84%)']","[' 216      (Average', ' 657.26 Max', ' 1201 Sum', ' 141969 Ratio', '   0.16%)']", ,[' 35099   '],[' 4331    '],[' 35514   '],[' 22490   '],"[' 67466    (Atom=Atom', ' 18947 Body=Body', ' 10936 Other', ' 37583)']",[' Yes'],"[' 5196     (Eliminated', '    0 Frozen', ' 5196)']","[' 1417     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.885194'],[' 0'], ,[' 133.351'],[' 0'],[' 6.50298'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.1711e+08'],[' 2.66639e+08'],[' 0'],[' 7.61624e+09'],[' 0'],[' 0'],[' 1058 '],[' 2013 ']
Solving...,TA39, ,[' 1'],[' 2193+'],[' 1099'],"[' 256.562s (Solving', ' 253.13s 1st Model', ' 127.08s Unsat', ' 0.00s)']",[' 255.797s'], ,[' 78240725'],"[' 4195600  (Analyzed', ' 4069898)']","[' 9685     (Average', ' 420.23 Last', ' 258681)']",[' 2712.5  '],"[' 1099     (Average Length', ' 537.54 Splits', ' 0)']","[' 4069898  (Deleted', ' 4016696)']","[' 515      (Ratio', '   0.01%)']","[' 14741    (Ratio', '   0.36%)']","[' 4069898  (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4069898  (Average', ' 18.56 Max', ' 2985 Sum', ' 75528170)']","[' 4069695  (Average', ' 18.53 Max', ' 2778 Sum', ' 75430955 Ratio', '  99.87%)']","[' 203      (Average', ' 478.89 Max', ' 1035 Sum', '  97215 Ratio', '   0.13%)']", ,[' 35413   '],[' 4412    '],[' 35664   '],[' 22643   '],"[' 67925    (Atom=Atom', ' 19026 Body=Body', ' 11010 Other', ' 37889)']",[' Yes'],"[' 5113     (Eliminated', '    0 Frozen', ' 5113)']","[' 1681     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.825564'],[' 0'], ,[' 155.262'],[' 0'],[' 6.28674'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.54241e+08'],[' 2.07293e+08'],[' 0'],[' 1.00001e+10'],[' 0'],[' 0'],[' 1424 '],[' 2184 ']
Solving...,TA40, ,[' 1'],[' 2273+'],[' 1139'],"[' 181.977s (Solving', ' 178.24s 1st Model', ' 51.81s Unsat', ' 0.01s)']",[' 181.203s'], ,[' 68657226'],"[' 2620037  (Analyzed', ' 2437954)']","[' 6177     (Average', ' 394.68 Last', ' 111987)']",[' 2643.6  '],"[' 1139     (Average Length', ' 559.88 Splits', ' 0)']","[' 2437954  (Deleted', ' 2398590)']","[' 387      (Ratio', '   0.02%)']","[' 14220    (Ratio', '   0.58%)']","[' 2437954  (Average Length', '   14.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2437954  (Average', ' 27.08 Max', ' 3035 Sum', ' 66016633)']","[' 2437760  (Average', ' 27.04 Max', ' 2880 Sum', ' 65911388 Ratio', '  99.84%)']","[' 194      (Average', ' 542.50 Max', ' 1090 Sum', ' 105245 Ratio', '   0.16%)']", ,[' 35027   '],[' 4367    '],[' 35335   '],[' 22558   '],"[' 67670    (Atom=Atom', ' 18970 Body=Body', ' 10981 Other', ' 37719)']",[' Yes'],"[' 5125     (Eliminated', '    0 Frozen', ' 5125)']","[' 1586     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.799731'],[' 0'], ,[' 95.5874'],[' 0'],[' 4.75796'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.35747e+08'],[' 1.95462e+08'],[' 0'],[' 5.39601e+09'],[' 0'],[' 0'],[' 1034 '],[' 1980 ']
