Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 7617+'],[' 3811'],"[' 1011.013s (Solving', ' 959.45s 1st Model', ' 776.28s Unsat', ' 0.00s)']",[' 988.625s'], ,[' 432660095'],"[' 2155207  (Analyzed', ' 1451816)']","[' 6878     (Average', ' 211.08 Last', ' 159926)']",[' 10269.1 '],"[' 3811     (Average Length', ' 1862.51 Splits', ' 0)']","[' 1451816  (Deleted', ' 1386491)']","[' 531      (Ratio', '   0.04%)']","[' 54300    (Ratio', '   3.74%)']","[' 1451816  (Average Length', '   23.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1451816  (Average', ' 276.10 Max', ' 12699 Sum', ' 400842111)']","[' 1451164  (Average', ' 275.28 Max', ' 10914 Sum', ' 399663061 Ratio', '  99.71%)']","[' 652      (Average', ' 1808.36 Max', ' 6486 Sum', ' 1179050 Ratio', '   0.29%)']", ,[' 122872  '],[' 15614   '],[' 125475  '],[' 76543   '],"[' 229625   (Atom=Atom', ' 61927 Body=Body', ' 41064 Other', ' 126634)']",[' Yes'],"[' 19217    (Eliminated', '    0 Frozen', ' 19217)']","[' 6359     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.9877'],[' 0'], ,[' 367.302'],[' 0'],[' 33.6817'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16324e+09'],[' 1.04567e+09'],[' 0'],[' 8.83709e+09'],[' 0'],[' 0'],[' 1839 '],[' 3612 '],[' 2 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 8305+'],[' 4155'],"[' 997.332s (Solving', ' 937.08s 1st Model', ' 696.15s Unsat', ' 0.00s)']",[' 976.578s'], ,[' 417667584'],"[' 2281098  (Analyzed', ' 1105927)']","[' 6020     (Average', ' 183.71 Last', ' 143218)']",[' 10365.5 '],"[' 4155     (Average Length', ' 2023.38 Splits', ' 0)']","[' 1105927  (Deleted', ' 1041419)']","[' 308      (Ratio', '   0.03%)']","[' 53320    (Ratio', '   4.82%)']","[' 1105927  (Average Length', '   24.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1105927  (Average', ' 345.92 Max', ' 11507 Sum', ' 382565419)']","[' 1105445  (Average', ' 345.02 Max', ' 11507 Sum', ' 381565103 Ratio', '  99.74%)']","[' 482      (Average', ' 2075.34 Max', ' 3848 Sum', ' 1000316 Ratio', '   0.26%)']", ,[' 123552  '],[' 15802   '],[' 126399  '],[' 77411   '],"[' 232229   (Atom=Atom', ' 62607 Body=Body', ' 41252 Other', ' 128370)']",[' Yes'],"[' 19649    (Eliminated', '    0 Frozen', ' 19649)']","[' 6130     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 12.5194'],[' 0'], ,[' 353.632'],[' 0'],[' 33.8145'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.12423e+09'],[' 1.02075e+09'],[' 0'],[' 8.24855e+09'],[' 0'],[' 0'],[' 1809 '],[' 3663 '],[' 2 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 8551+'],[' 4278'],"[' 999.257s (Solving', ' 932.35s 1st Model', ' 701.11s Unsat', ' 0.01s)']",[' 975.328s'], ,[' 402057219'],"[' 2367801  (Analyzed', ' 1165033)']","[' 6126     (Average', ' 190.18 Last', ' 261340)']",[' 10553.0 '],"[' 4278     (Average Length', ' 2080.04 Splits', ' 0)']","[' 1165033  (Deleted', ' 1101365)']","[' 324      (Ratio', '   0.03%)']","[' 50164    (Ratio', '   4.31%)']","[' 1165033  (Average Length', '   22.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1165033  (Average', ' 313.68 Max', ' 11328 Sum', ' 365447877)']","[' 1164469  (Average', ' 312.72 Max', ' 11162 Sum', ' 364334193 Ratio', '  99.70%)']","[' 564      (Average', ' 1974.62 Max', ' 3958 Sum', ' 1113684 Ratio', '   0.30%)']", ,[' 123247  '],[' 15582   '],[' 126209  '],[' 76886   '],"[' 230654   (Atom=Atom', ' 62302 Body=Body', ' 41032 Other', ' 127320)']",[' Yes'],"[' 19544    (Eliminated', '    0 Frozen', ' 19544)']","[' 6223     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.9252'],[' 0'], ,[' 363.847'],[' 0'],[' 33.0949'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.08431e+09'],[' 9.80489e+08'],[' 0'],[' 8.20215e+09'],[' 0'],[' 0'],[' 1676 '],[' 3392 '],[' 2 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 7509+'],[' 3757'],"[' 1002.630s (Solving', ' 938.67s 1st Model', ' 795.22s Unsat', ' 0.00s)']",[' 979.172s'], ,[' 412139805'],"[' 2406071  (Analyzed', ' 1237981)']","[' 6187     (Average', ' 200.09 Last', ' 231434)']",[' 10636.0 '],"[' 3757     (Average Length', ' 1839.57 Splits', ' 0)']","[' 1237981  (Deleted', ' 1172689)']","[' 335      (Ratio', '   0.03%)']","[' 53233    (Ratio', '   4.30%)']","[' 1237981  (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1237981  (Average', ' 305.49 Max', ' 11304 Sum', ' 378191309)']","[' 1237637  (Average', ' 305.06 Max', ' 10807 Sum', ' 377662061 Ratio', '  99.86%)']","[' 344      (Average', ' 1538.51 Max', ' 3540 Sum', ' 529248 Ratio', '   0.14%)']", ,[' 122887  '],[' 15645   '],[' 125472  '],[' 76589   '],"[' 229763   (Atom=Atom', ' 61942 Body=Body', ' 41095 Other', ' 126726)']",[' Yes'],"[' 19230    (Eliminated', '    0 Frozen', ' 19230)']","[' 4595     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 12.9912'],[' 0'], ,[' 354.075'],[' 0'],[' 33.9309'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.12576e+09'],[' 1.01856e+09'],[' 0'],[' 8.33972e+09'],[' 0'],[' 0'],[' 1765 '],[' 3411 '],[' 2 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 8205+'],[' 4105'],"[' 998.837s (Solving', ' 935.28s 1st Model', ' 664.37s Unsat', ' 0.00s)']",[' 974.953s'], ,[' 396277239'],"[' 3295612  (Analyzed', ' 1112523)']","[' 6105     (Average', ' 182.23 Last', ' 148679)']",[' 10474.9 '],"[' 4105     (Average Length', ' 1997.31 Splits', ' 0)']","[' 1112523  (Deleted', ' 1049665)']","[' 558      (Ratio', '   0.05%)']","[' 51852    (Ratio', '   4.66%)']","[' 1112523  (Average Length', '   22.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1112523  (Average', ' 323.69 Max', ' 12261 Sum', ' 360111410)']","[' 1111926  (Average', ' 322.65 Max', ' 11467 Sum', ' 358960552 Ratio', '  99.68%)']","[' 597      (Average', ' 1927.74 Max', ' 3721 Sum', ' 1150858 Ratio', '   0.32%)']", ,[' 123267  '],[' 15631   '],[' 126075  '],[' 76955   '],"[' 230861   (Atom=Atom', ' 62322 Body=Body', ' 41081 Other', ' 127458)']",[' Yes'],"[' 19439    (Eliminated', '    0 Frozen', ' 19439)']","[' 6153     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.266'],[' 0'], ,[' 378.141'],[' 0'],[' 32.5761'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.08429e+09'],[' 9.82714e+08'],[' 0'],[' 1.00674e+10'],[' 0'],[' 0'],[' 1706 '],[' 3503 '],[' 2 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 7229+'],[' 3617'],"[' 998.350s (Solving', ' 952.79s 1st Model', ' 800.69s Unsat', ' 0.00s)']",[' 973.094s'], ,[' 411987584'],"[' 3616871  (Analyzed', ' 1163806)']","[' 5954     (Average', ' 195.47 Last', ' 91950)']",[' 10185.9 '],"[' 3617     (Average Length', ' 1782.81 Splits', ' 0)']","[' 1163806  (Deleted', ' 1101198)']","[' 364      (Ratio', '   0.03%)']","[' 55092    (Ratio', '   4.73%)']","[' 1163806  (Average Length', '   23.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1163806  (Average', ' 326.21 Max', ' 12006 Sum', ' 379646685)']","[' 1163317  (Average', ' 325.44 Max', ' 11192 Sum', ' 378747962 Ratio', '  99.76%)']","[' 489      (Average', ' 1837.88 Max', ' 3437 Sum', ' 898723 Ratio', '   0.24%)']", ,[' 122975  '],[' 15757   '],[' 125417  '],[' 76789   '],"[' 230363   (Atom=Atom', ' 62030 Body=Body', ' 41207 Other', ' 127126)']",[' Yes'],"[' 19199    (Eliminated', '    0 Frozen', ' 19199)']","[' 5959     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 9.80628'],[' 0'], ,[' 383.338'],[' 0'],[' 32.5228'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16504e+09'],[' 1.05836e+09'],[' 0'],[' 1.12466e+10'],[' 0'],[' 0'],[' 1724 '],[' 3546 '],[' 2 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 7339+'],[' 3672'],"[' 998.400s (Solving', ' 943.35s 1st Model', ' 772.56s Unsat', ' 0.00s)']",[' 975.891s'], ,[' 416988971'],"[' 2381588  (Analyzed', ' 1161312)']","[' 6028     (Average', ' 192.65 Last', ' 115956)']",[' 10190.3 '],"[' 3672     (Average Length', ' 1801.56 Splits', ' 0)']","[' 1161312  (Deleted', ' 1097095)']","[' 462      (Ratio', '   0.04%)']","[' 54846    (Ratio', '   4.72%)']","[' 1161312  (Average Length', '   23.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1161312  (Average', ' 332.16 Max', ' 11085 Sum', ' 385744366)']","[' 1160735  (Average', ' 331.26 Max', ' 11085 Sum', ' 384701940 Ratio', '  99.73%)']","[' 577      (Average', ' 1806.63 Max', ' 3378 Sum', ' 1042426 Ratio', '   0.27%)']", ,[' 122767  '],[' 15646   '],[' 125230  '],[' 76470   '],"[' 229406   (Atom=Atom', ' 61822 Body=Body', ' 41096 Other', ' 126488)']",[' Yes'],"[' 19109    (Eliminated', '    0 Frozen', ' 19109)']","[' 6194     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 11.7399'],[' 0'], ,[' 361.275'],[' 0'],[' 33.8689'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.13229e+09'],[' 1.02799e+09'],[' 0'],[' 8.88839e+09'],[' 0'],[' 0'],[' 1833 '],[' 3549 '],[' 2 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 7581+'],[' 3793'],"[' 1001.605s (Solving', ' 937.41s 1st Model', ' 717.43s Unsat', ' 0.01s)']",[' 982.969s'], ,[' 417982570'],"[' 1999869  (Analyzed', ' 1155420)']","[' 6048     (Average', ' 191.04 Last', ' 103298)']",[' 10638.4 '],"[' 3793     (Average Length', ' 1847.29 Splits', ' 0)']","[' 1155420  (Deleted', ' 1092258)']","[' 329      (Ratio', '   0.03%)']","[' 53414    (Ratio', '   4.62%)']","[' 1155420  (Average Length', '   23.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1155420  (Average', ' 332.79 Max', ' 11814 Sum', ' 384516176)']","[' 1154784  (Average', ' 331.96 Max', ' 11375 Sum', ' 383553779 Ratio', '  99.75%)']","[' 636      (Average', ' 1513.20 Max', ' 3576 Sum', ' 962397 Ratio', '   0.25%)']", ,[' 122972  '],[' 15664   '],[' 125563  '],[' 76693   '],"[' 230075   (Atom=Atom', ' 62027 Body=Body', ' 41114 Other', ' 126934)']",[' Yes'],"[' 19255    (Eliminated', '    0 Frozen', ' 19255)']","[' 6739     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.0127'],[' 0'], ,[' 347.82'],[' 0'],[' 34.202'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.14125e+09'],[' 1.03821e+09'],[' 0'],[' 7.65012e+09'],[' 0'],[' 0'],[' 1807 '],[' 3555 '],[' 2 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 6797+'],[' 3401'],"[' 1001.711s (Solving', ' 948.30s 1st Model', ' 658.65s Unsat', ' 0.00s)']",[' 985.719s'], ,[' 448210826'],"[' 2874281  (Analyzed', ' 1316165)']","[' 5899     (Average', ' 223.12 Last', ' 203026)']",[' 10311.8 '],"[' 3401     (Average Length', ' 1669.31 Splits', ' 0)']","[' 1316165  (Deleted', ' 1243601)']","[' 425      (Ratio', '   0.03%)']","[' 60933    (Ratio', '   4.63%)']","[' 1316165  (Average Length', '   24.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1316165  (Average', ' 317.44 Max', ' 12417 Sum', ' 417802094)']","[' 1315564  (Average', ' 316.76 Max', ' 10671 Sum', ' 416904032 Ratio', '  99.79%)']","[' 601      (Average', ' 1494.28 Max', ' 3196 Sum', ' 898062 Ratio', '   0.21%)']", ,[' 122750  '],[' 15776   '],[' 124978  '],[' 76583   '],"[' 229745   (Atom=Atom', ' 61805 Body=Body', ' 41226 Other', ' 126714)']",[' Yes'],"[' 19004    (Eliminated', '    0 Frozen', ' 19004)']","[' 6808     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 10.9522'],[' 0'], ,[' 369.36'],[' 0'],[' 32.9846'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.24356e+09'],[' 1.13193e+09'],[' 0'],[' 1.06895e+10'],[' 0'],[' 0'],[' 1977 '],[' 3749 '],[' 2 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 7807+'],[' 3906'],"[' 1009.616s (Solving', ' 970.23s 1st Model', ' 545.44s Unsat', ' 0.00s)']",[' 1005.984s'], ,[' 528626783'],"[' 2667850  (Analyzed', ' 1864419)']","[' 7002     (Average', ' 266.27 Last', ' 154935)']",[' 10358.1 '],"[' 3906     (Average Length', ' 1915.96 Splits', ' 0)']","[' 1864419  (Deleted', ' 1781116)']","[' 548      (Ratio', '   0.03%)']","[' 69155    (Ratio', '   3.71%)']","[' 1864419  (Average Length', '   25.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1864419  (Average', ' 265.88 Max', ' 11139 Sum', ' 495714978)']","[' 1863799  (Average', ' 265.25 Max', ' 11139 Sum', ' 494545351 Ratio', '  99.76%)']","[' 620      (Average', ' 1886.50 Max', ' 3642 Sum', ' 1169627 Ratio', '   0.24%)']", ,[' 123313  '],[' 15776   '],[' 125981  '],[' 77146   '],"[' 231434   (Atom=Atom', ' 62368 Body=Body', ' 41226 Other', ' 127840)']",[' Yes'],"[' 19444    (Eliminated', '    0 Frozen', ' 19444)']","[' 7981     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 8.44183'],[' 0'], ,[' 369.89'],[' 0'],[' 32.0569'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.58401e+09'],[' 1.44027e+09'],[' 0'],[' 1.29141e+10'],[' 0'],[' 0'],[' 1975 '],[' 3828 '],[' 2 '],[' 0 ']
