Optimal Found Or Timeout,Instances,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Optimization,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward
UNKNOWN,TA31,[' 2171+'],[' 2172'],"[' 17999.945s (Solving', ' 17989.78s 1st Model', ' 14836.06s Unsat', ' 0.00s)']",[' 17996.766s'], ,[' 3923974245'],"[' 10154097 (Analyzed', ' 10154097)']","[' 21457    (Average', ' 473.23 Last', ' 31190)']",[' 5923.5  '],"[' 2172     (Average Length', ' 1.00 Splits', ' 0)']","[' 67367927 (Deleted', ' 67186988)']","[' 1950     (Ratio', '   0.00%)']","[' 61903    (Ratio', '   0.09%)']","[' 10154097 (Average Length', '   37.1 Ratio', '  15.07%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 57213830 (Average Length', '   21.3 Ratio', '  84.93%) ']","[' 10154097 (Average', '  8.71 Max', ' 6399 Sum', ' 88403287)']","[' 10154097 (Average', '  8.71 Max', ' 6399 Sum', ' 88403287 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39327   '],[' 6975    '],[' 38877   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 9146     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1985'],[' 1.79854'],[' 0'], ,[' 5637.3'],[' 0'],[' 328.584'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.49425e+10'],[' 3.22214e+10'],[' 0'],[' 3.31553e+11'],[' 0'],[' 0']
UNKNOWN,TA32,[' 2247+'],[' 2248'],"[' 17999.936s (Solving', ' 17990.14s 1st Model', ' 17319.78s Unsat', ' 0.00s)']",[' 17996.078s'], ,[' 4124973529'],"[' 9480329  (Analyzed', ' 9480329)']","[' 22441    (Average', ' 422.46 Last', ' 14561)']",[' 5894.5  '],"[' 2248     (Average Length', ' 1.00 Splits', ' 0)']","[' 65353241 (Deleted', ' 65194966)']","[' 2083     (Ratio', '   0.00%)']","[' 63225    (Ratio', '   0.10%)']","[' 9480329  (Average Length', '   36.0 Ratio', '  14.51%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 55872912 (Average Length', '   21.2 Ratio', '  85.49%) ']","[' 9480329  (Average', '  9.13 Max', ' 6352 Sum', ' 86521908)']","[' 9480329  (Average', '  9.13 Max', ' 6352 Sum', ' 86521908 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39403   '],[' 6975    '],[' 38953   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 9222     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2041'],[' 1.90574'],[' 0'], ,[' 5615.2'],[' 0'],[' 341.874'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.53891e+10'],[' 3.25483e+10'],[' 0'],[' 3.29421e+11'],[' 0'],[' 0']
UNKNOWN,TA33,[' 1970+'],[' 1971'],"[' 17999.930s (Solving', ' 17990.14s 1st Model', ' 17201.66s Unsat', ' 0.00s)']",[' 17995.563s'], ,[' 3946961187'],"[' 9687116  (Analyzed', ' 9687116)']","[' 22417    (Average', ' 432.13 Last', ' 29188)']",[' 5785.1  '],"[' 1971     (Average Length', ' 1.00 Splits', ' 0)']","[' 65334759 (Deleted', ' 65178818)']","[' 2063     (Ratio', '   0.00%)']","[' 62352    (Ratio', '   0.10%)']","[' 9687116  (Average Length', '   36.1 Ratio', '  14.83%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 55647643 (Average Length', '   21.1 Ratio', '  85.17%) ']","[' 9687116  (Average', '  8.88 Max', ' 6394 Sum', ' 86067471)']","[' 9687116  (Average', '  8.88 Max', ' 6394 Sum', ' 86067471 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39126   '],[' 6975    '],[' 38676   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 8945     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2059'],[' 1.68316'],[' 0'], ,[' 5774.11'],[' 0'],[' 331.289'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.42511e+10'],[' 3.15655e+10'],[' 0'],[' 3.08821e+11'],[' 0'],[' 0']
UNKNOWN,TA34,[' 1552+'],[' 1553'],"[' 17999.910s (Solving', ' 17993.51s 1st Model', ' 16539.74s Unsat', ' 0.00s)']",[' 17992.203s'], ,[' 3732370654'],"[' 9209448  (Analyzed', ' 9209448)']","[' 20342    (Average', ' 452.73 Last', ' 31952)']",[' 5853.6  '],"[' 1553     (Average Length', ' 1.00 Splits', ' 0)']","[' 61504737 (Deleted', ' 61357182)']","[' 2198     (Ratio', '   0.00%)']","[' 66068    (Ratio', '   0.11%)']","[' 9209448  (Average Length', '   37.0 Ratio', '  14.97%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 52295289 (Average Length', '   21.5 Ratio', '  85.03%) ']","[' 9209448  (Average', '  8.94 Max', ' 4630 Sum', ' 82359744)']","[' 9209448  (Average', '  8.94 Max', ' 4630 Sum', ' 82359744 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 38708   '],[' 6975    '],[' 38258   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 8527     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2079'],[' 1.31713'],[' 0'], ,[' 5671.05'],[' 0'],[' 320.813'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.43612e+10'],[' 3.18234e+10'],[' 0'],[' 2.72866e+11'],[' 0'],[' 0']
UNKNOWN,TA35,[' 2012+'],[' 2013'],"[' 17999.922s (Solving', ' 17990.46s 1st Model', ' 17143.02s Unsat', ' 0.00s)']",[' 17995.500s'], ,[' 4035435545'],"[' 9605476  (Analyzed', ' 9605476)']","[' 22253    (Average', ' 431.65 Last', ' 26196)']",[' 5884.3  '],"[' 2013     (Average Length', ' 1.00 Splits', ' 0)']","[' 65775337 (Deleted', ' 65577203)']","[' 2422     (Ratio', '   0.00%)']","[' 69710    (Ratio', '   0.11%)']","[' 9605476  (Average Length', '   32.0 Ratio', '  14.60%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 56169861 (Average Length', '   20.9 Ratio', '  85.40%) ']","[' 9605476  (Average', '  8.39 Max', ' 6234 Sum', ' 80545125)']","[' 9605476  (Average', '  8.39 Max', ' 6234 Sum', ' 80545125 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39168   '],[' 6975    '],[' 38718   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 8987     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2063'],[' 1.67371'],[' 0'], ,[' 5565.47'],[' 0'],[' 329.866'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.36944e+10'],[' 3.12371e+10'],[' 0'],[' 3.20049e+11'],[' 0'],[' 0']
UNKNOWN,TA36,[' 2291+'],[' 2292'],"[' 17999.936s (Solving', ' 17988.71s 1st Model', ' 17905.67s Unsat', ' 0.00s)']",[' 17995.859s'], ,[' 4076868081'],"[' 10885054 (Analyzed', ' 10885054)']","[' 23710    (Average', ' 459.09 Last', ' 42044)']",[' 5853.4  '],"[' 2292     (Average Length', ' 1.00 Splits', ' 0)']","[' 70455368 (Deleted', ' 70289069)']","[' 1963     (Ratio', '   0.00%)']","[' 61137    (Ratio', '   0.09%)']","[' 10885054 (Average Length', '   35.6 Ratio', '  15.45%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 59570314 (Average Length', '   21.0 Ratio', '  84.55%) ']","[' 10885054 (Average', '  8.35 Max', ' 6195 Sum', ' 90893355)']","[' 10885054 (Average', '  8.35 Max', ' 6195 Sum', ' 90893355 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39447   '],[' 6975    '],[' 38997   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 9266     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2033'],[' 1.94111'],[' 0'], ,[' 5767'],[' 0'],[' 336.006'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.48232e+10'],[' 3.20564e+10'],[' 0'],[' 3.494e+11'],[' 0'],[' 0']
UNKNOWN,TA37,[' 2203+'],[' 2204'],"[' 17999.910s (Solving', ' 17989.60s 1st Model', ' 17777.82s Unsat', ' 0.00s)']",[' 17995.891s'], ,[' 4103704824'],"[' 10040062 (Analyzed', ' 10040062)']","[' 22756    (Average', ' 441.21 Last', ' 47347)']",[' 5861.4  '],"[' 2204     (Average Length', ' 1.00 Splits', ' 0)']","[' 68887553 (Deleted', ' 68729836)']","[' 1962     (Ratio', '   0.00%)']","[' 58016    (Ratio', '   0.08%)']","[' 10040062 (Average Length', '   34.3 Ratio', '  14.57%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 58847491 (Average Length', '   19.6 Ratio', '  85.43%) ']","[' 10040062 (Average', '  9.06 Max', ' 6349 Sum', ' 90927893)']","[' 10040062 (Average', '  9.06 Max', ' 6349 Sum', ' 90927893 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39359   '],[' 6975    '],[' 38909   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 9178     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1991'],[' 1.87071'],[' 0'], ,[' 5742.19'],[' 0'],[' 341.995'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.57747e+10'],[' 3.29196e+10'],[' 0'],[' 3.36013e+11'],[' 0'],[' 0']
UNKNOWN,TA38,[' 1678+'],[' 1679'],"[' 17999.922s (Solving', ' 17992.29s 1st Model', ' 17819.29s Unsat', ' 0.00s)']",[' 17996.281s'], ,[' 3866665398'],"[' 9145095  (Analyzed', ' 9145095)']","[' 19776    (Average', ' 462.43 Last', ' 37971)']",[' 5829.7  '],"[' 1679     (Average Length', ' 1.00 Splits', ' 0)']","[' 63323400 (Deleted', ' 63183339)']","[' 1951     (Ratio', '   0.00%)']","[' 59999    (Ratio', '   0.09%)']","[' 9145095  (Average Length', '   36.7 Ratio', '  14.44%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 54178305 (Average Length', '   20.4 Ratio', '  85.56%) ']","[' 9145095  (Average', '  9.49 Max', ' 4792 Sum', ' 86819490)']","[' 9145095  (Average', '  9.49 Max', ' 4792 Sum', ' 86819490 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 38834   '],[' 6975    '],[' 38384   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 8653     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1891'],[' 1.42074'],[' 0'], ,[' 5801.52'],[' 0'],[' 328.425'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.57443e+10'],[' 3.3072e+10'],[' 0'],[' 2.83143e+11'],[' 0'],[' 0']
UNKNOWN,TA39,[' 2012+'],[' 2013'],"[' 17999.898s (Solving', ' 17990.81s 1st Model', ' 15412.53s Unsat', ' 0.00s)']",[' 17995.359s'], ,[' 4089091439'],"[' 11088203 (Analyzed', ' 11088203)']","[' 24172    (Average', ' 458.72 Last', ' 19435)']",[' 5887.6  '],"[' 2013     (Average Length', ' 1.00 Splits', ' 0)']","[' 72010176 (Deleted', ' 71827475)']","[' 2261     (Ratio', '   0.00%)']","[' 63292    (Ratio', '   0.09%)']","[' 11088203 (Average Length', '   34.1 Ratio', '  15.40%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 60921973 (Average Length', '   21.1 Ratio', '  84.60%) ']","[' 11088203 (Average', '  7.77 Max', ' 6320 Sum', ' 86186152)']","[' 11088203 (Average', '  7.77 Max', ' 6320 Sum', ' 86186152 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39168   '],[' 6975    '],[' 38718   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 8987     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1962'],[' 1.71212'],[' 0'], ,[' 5786.72'],[' 0'],[' 336.302'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.40804e+10'],[' 3.14697e+10'],[' 0'],[' 3.37979e+11'],[' 0'],[' 0']
UNKNOWN,TA40,[' 2283+'],[' 2284'],"[' 17999.926s (Solving', ' 17988.40s 1st Model', ' 17586.99s Unsat', ' 0.00s)']",[' 17995.641s'], ,[' 3922047477'],"[' 9415926  (Analyzed', ' 9415926)']","[' 21630    (Average', ' 435.32 Last', ' 18226)']",[' 5812.7  '],"[' 2284     (Average Length', ' 1.00 Splits', ' 0)']","[' 65091694 (Deleted', ' 64931365)']","[' 1979     (Ratio', '   0.00%)']","[' 61466    (Ratio', '   0.09%)']","[' 9415926  (Average Length', '   36.1 Ratio', '  14.47%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 55675768 (Average Length', '   20.6 Ratio', '  85.53%) ']","[' 9415926  (Average', '  9.38 Max', ' 6188 Sum', ' 88365310)']","[' 9415926  (Average', '  9.38 Max', ' 6188 Sum', ' 88365310 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 39439   '],[' 6975    '],[' 38989   '],[' 34366   '],"[' 90044    (Atom=Atom', ' 21314 Body=Body', ' 21315 Other', ' 47415)']",[' Yes'],"[' 9258     (Eliminated', '    0 Frozen', ' 6975)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1912'],[' 1.94841'],[' 0'], ,[' 5625.95'],[' 0'],[' 332.396'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.55589e+10'],[' 3.28685e+10'],[' 0'],[' 3.29718e+11'],[' 0'],[' 0']
