Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 5157+'],[' 2582'],"[' 1004.018s (Solving', ' 987.56s 1st Model', ' 647.50s Unsat', ' 0.00s)']",[' 1001.453s'], ,[' 376670129'],"[' 9521576  (Analyzed', ' 9227919)']","[' 20824    (Average', ' 443.14 Last', ' 199675)']",[' 4334.5  '],"[' 2582     (Average Length', ' 1231.53 Splits', ' 0)']","[' 9227919  (Deleted', ' 9121418)']","[' 651      (Ratio', '   0.01%)']","[' 49668    (Ratio', '   0.54%)']","[' 9227919  (Average Length', '   16.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9227919  (Average', ' 39.91 Max', ' 3945 Sum', ' 368250515)']","[' 9227370  (Average', ' 39.84 Max', ' 3945 Sum', ' 367608639 Ratio', '  99.83%)']","[' 549      (Average', ' 1169.17 Max', ' 2330 Sum', ' 641876 Ratio', '   0.17%)']", ,[' 79616   '],[' 8343    '],[' 81212   '],[' 46938   '],"[' 140810   (Atom=Atom', ' 39343 Body=Body', ' 27418 Other', ' 74049)']",[' Yes'],"[' 10689    (Eliminated', '    0 Frozen', ' 10689)']","[' 6675     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.09242'],[' 0'], ,[' 508.789'],[' 0'],[' 25.2302'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.47535e+09'],[' 1.27522e+09'],[' 0'],[' 3.10523e+10'],[' 0'],[' 0'],[' 1115 '],[' 2087 '],[' 2989 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4711+'],[' 2359'],"[' 1003.768s (Solving', ' 988.84s 1st Model', ' 556.95s Unsat', ' 0.00s)']",[' 1001.063s'], ,[' 335326587'],"[' 12689781 (Analyzed', ' 12354197)']","[' 25307    (Average', ' 488.17 Last', ' 270386)']",[' 4362.9  '],"[' 2359     (Average Length', ' 1131.53 Splits', ' 0)']","[' 12354197 (Deleted', ' 12228991)']","[' 638      (Ratio', '   0.01%)']","[' 49486    (Ratio', '   0.40%)']","[' 12354197 (Average Length', '   19.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12354197 (Average', ' 26.47 Max', ' 4700 Sum', ' 327012024)']","[' 12353654 (Average', ' 26.42 Max', ' 4700 Sum', ' 326451362 Ratio', '  99.83%)']","[' 543      (Average', ' 1032.53 Max', ' 2186 Sum', ' 560662 Ratio', '   0.17%)']", ,[' 79494   '],[' 8399    '],[' 80915   '],[' 46907   '],"[' 140717   (Atom=Atom', ' 39256 Body=Body', ' 27474 Other', ' 73987)']",[' Yes'],"[' 10570    (Eliminated', '    0 Frozen', ' 10570)']","[' 6093     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.95195'],[' 0'], ,[' 546.12'],[' 0'],[' 24.005'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.23546e+09'],[' 1.05251e+09'],[' 0'],[' 3.38556e+10'],[' 0'],[' 0'],[' 1193 '],[' 2160 '],[' 3080 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 4639+'],[' 2323'],"[' 1003.612s (Solving', ' 987.56s 1st Model', ' 589.55s Unsat', ' 0.00s)']",[' 1000.031s'], ,[' 313042289'],"[' 11090893 (Analyzed', ' 10777490)']","[' 22838    (Average', ' 471.91 Last', ' 192012)']",[' 4377.4  '],"[' 2323     (Average Length', ' 1103.49 Splits', ' 0)']","[' 10777490 (Deleted', ' 10652414)']","[' 649      (Ratio', '   0.01%)']","[' 45795    (Ratio', '   0.42%)']","[' 10777490 (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10777490 (Average', ' 28.29 Max', ' 4078 Sum', ' 304885926)']","[' 10776964 (Average', ' 28.24 Max', ' 4078 Sum', ' 304350511 Ratio', '  99.82%)']","[' 526      (Average', ' 1017.90 Max', ' 2120 Sum', ' 535415 Ratio', '   0.18%)']", ,[' 79572   '],[' 8398    '],[' 80941   '],[' 46877   '],"[' 140627   (Atom=Atom', ' 39227 Body=Body', ' 27473 Other', ' 73927)']",[' Yes'],"[' 10517    (Eliminated', '    0 Frozen', ' 10517)']","[' 5915     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.21779'],[' 0'], ,[' 528.524'],[' 0'],[' 23.6305'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.19104e+09'],[' 1.02022e+09'],[' 0'],[' 2.86765e+10'],[' 0'],[' 0'],[' 1069 '],[' 2039 '],[' 2972 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 4201+'],[' 2104'],"[' 1002.343s (Solving', ' 989.33s 1st Model', ' 473.09s Unsat', ' 0.00s)']",[' 1000.094s'], ,[' 350770703'],"[' 11052673 (Analyzed', ' 10887857)']","[' 23295    (Average', ' 467.39 Last', ' 369813)']",[' 4124.7  '],"[' 2104     (Average Length', ' 1003.46 Splits', ' 0)']","[' 10887857 (Deleted', ' 10751213)']","[' 727      (Ratio', '   0.01%)']","[' 48718    (Ratio', '   0.45%)']","[' 10887857 (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10887857 (Average', ' 31.57 Max', ' 4057 Sum', ' 343770203)']","[' 10887311 (Average', ' 31.53 Max', ' 4057 Sum', ' 343277858 Ratio', '  99.86%)']","[' 546      (Average', ' 901.73 Max', ' 1856 Sum', ' 492345 Ratio', '   0.14%)']", ,[' 79373   '],[' 8437    '],[' 80537   '],[' 46792   '],"[' 140372   (Atom=Atom', ' 39103 Body=Body', ' 27512 Other', ' 73757)']",[' Yes'],"[' 10351    (Eliminated', '    0 Frozen', ' 10351)']","[' 5887     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.58928'],[' 0'], ,[' 535.286'],[' 0'],[' 24.837'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.32013e+09'],[' 1.13388e+09'],[' 0'],[' 3.28465e+10'],[' 0'],[' 0'],[' 1134 '],[' 2005 '],[' 2931 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4039+'],[' 2023'],"[' 1003.364s (Solving', ' 989.86s 1st Model', ' 626.65s Unsat', ' 0.00s)']",[' 999.000s'], ,[' 320427086'],"[' 10601754 (Analyzed', ' 10353744)']","[' 22083    (Average', ' 468.86 Last', ' 418133)']",[' 4176.0  '],"[' 2023     (Average Length', ' 971.73 Splits', ' 0)']","[' 10353744 (Deleted', ' 10230744)']","[' 840      (Ratio', '   0.01%)']","[' 48909    (Ratio', '   0.47%)']","[' 10353744 (Average Length', '   17.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10353744 (Average', ' 30.28 Max', ' 4211 Sum', ' 313499974)']","[' 10353192 (Average', ' 30.23 Max', ' 4105 Sum', ' 312948103 Ratio', '  99.82%)']","[' 552      (Average', ' 999.77 Max', ' 2996 Sum', ' 551871 Ratio', '   0.18%)']", ,[' 79111   '],[' 8371    '],[' 80219   '],[' 46498   '],"[' 139490   (Atom=Atom', ' 38875 Body=Body', ' 27446 Other', ' 73169)']",[' Yes'],"[' 10229    (Eliminated', '    0 Frozen', ' 10229)']","[' 5797     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.65936'],[' 0'], ,[' 535.173'],[' 0'],[' 23.4998'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.21173e+09'],[' 1.0417e+09'],[' 0'],[' 3.00571e+10'],[' 0'],[' 0'],[' 1054 '],[' 2084 '],[' 2999 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 4433+'],[' 2220'],"[' 1003.421s (Solving', ' 987.19s 1st Model', ' 311.28s Unsat', ' 0.00s)']",[' 1000.438s'], ,[' 300673816'],"[' 14546222 (Analyzed', ' 14351294)']","[' 25946    (Average', ' 553.12 Last', ' 175875)']",[' 4429.7  '],"[' 2220     (Average Length', ' 1069.52 Splits', ' 0)']","[' 14351294 (Deleted', ' 14201237)']","[' 602      (Ratio', '   0.00%)']","[' 44855    (Ratio', '   0.31%)']","[' 14351294 (Average Length', '   18.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14351294 (Average', ' 20.40 Max', ' 4231 Sum', ' 292706800)']","[' 14350709 (Average', ' 20.36 Max', ' 4231 Sum', ' 292179322 Ratio', '  99.82%)']","[' 585      (Average', ' 901.67 Max', ' 2053 Sum', ' 527478 Ratio', '   0.18%)']", ,[' 79319   '],[' 8375    '],[' 80621   '],[' 46676   '],"[' 140024   (Atom=Atom', ' 39049 Body=Body', ' 27450 Other', ' 73525)']",[' Yes'],"[' 10427    (Eliminated', '    0 Frozen', ' 10427)']","[' 5271     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.03755'],[' 0'], ,[' 598.064'],[' 0'],[' 22.7215'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.74045e+08'],[' 8.21062e+08'],[' 0'],[' 3.72696e+10'],[' 0'],[' 0'],[' 1193 '],[' 2299 '],[' 3227 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4375+'],[' 2191'],"[' 1003.204s (Solving', ' 987.40s 1st Model', ' 612.70s Unsat', ' 0.00s)']",[' 999.750s'], ,[' 330452129'],"[' 9246185  (Analyzed', ' 9062761)']","[' 19070    (Average', ' 475.24 Last', ' 198048)']",[' 4291.7  '],"[' 2191     (Average Length', ' 1049.84 Splits', ' 0)']","[' 9062761  (Deleted', ' 8954642)']","[' 608      (Ratio', '   0.01%)']","[' 46429    (Ratio', '   0.51%)']","[' 9062761  (Average Length', '   18.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9062761  (Average', ' 35.64 Max', ' 4861 Sum', ' 322993761)']","[' 9062187  (Average', ' 35.58 Max', ' 4861 Sum', ' 322446808 Ratio', '  99.83%)']","[' 574      (Average', ' 952.88 Max', ' 2423 Sum', ' 546953 Ratio', '   0.17%)']", ,[' 79361   '],[' 8392    '],[' 80624   '],[' 46765   '],"[' 140291   (Atom=Atom', ' 39121 Body=Body', ' 27467 Other', ' 73703)']",[' Yes'],"[' 10405    (Eliminated', '    0 Frozen', ' 10405)']","[' 5729     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.09647'],[' 0'], ,[' 517.217'],[' 0'],[' 23.987'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.23493e+09'],[' 1.06002e+09'],[' 0'],[' 2.9161e+10'],[' 0'],[' 0'],[' 1264 '],[' 2267 '],[' 3214 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 4261+'],[' 2134'],"[' 1002.865s (Solving', ' 989.30s 1st Model', ' 578.41s Unsat', ' 0.00s)']",[' 1001.328s'], ,[' 352688111'],"[' 13316638 (Analyzed', ' 13058159)']","[' 25223    (Average', ' 517.71 Last', ' 358759)']",[' 4289.2  '],"[' 2134     (Average Length', ' 1027.48 Splits', ' 0)']","[' 13058159 (Deleted', ' 12915535)']","[' 664      (Ratio', '   0.01%)']","[' 49659    (Ratio', '   0.38%)']","[' 13058159 (Average Length', '   18.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13058159 (Average', ' 26.43 Max', ' 4086 Sum', ' 345101086)']","[' 13057635 (Average', ' 26.39 Max', ' 4086 Sum', ' 344587702 Ratio', '  99.85%)']","[' 524      (Average', ' 979.74 Max', ' 1975 Sum', ' 513384 Ratio', '   0.15%)']", ,[' 79349   '],[' 8414    '],[' 80579   '],[' 46739   '],"[' 140213   (Atom=Atom', ' 39073 Body=Body', ' 27489 Other', ' 73651)']",[' Yes'],"[' 10394    (Eliminated', '    0 Frozen', ' 10394)']","[' 6240     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.61076'],[' 0'], ,[' 529.27'],[' 0'],[' 24.4059'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.38143e+09'],[' 1.19387e+09'],[' 0'],[' 3.31855e+10'],[' 0'],[' 0'],[' 1180 '],[' 2177 '],[' 3143 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4505+'],[' 2256'],"[' 1003.011s (Solving', ' 988.78s 1st Model', ' 603.67s Unsat', ' 0.00s)']",[' 1000.594s'], ,[' 343810392'],"[' 14203116 (Analyzed', ' 13966655)']","[' 26729    (Average', ' 522.53 Last', ' 298401)']",[' 4281.7  '],"[' 2256     (Average Length', ' 1082.17 Splits', ' 0)']","[' 13966655 (Deleted', ' 13812530)']","[' 626      (Ratio', '   0.00%)']","[' 49202    (Ratio', '   0.35%)']","[' 13966655 (Average Length', '   16.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13966655 (Average', ' 24.06 Max', ' 4408 Sum', ' 335994938)']","[' 13966103 (Average', ' 24.02 Max', ' 4408 Sum', ' 335450908 Ratio', '  99.84%)']","[' 552      (Average', ' 985.56 Max', ' 2078 Sum', ' 544030 Ratio', '   0.16%)']", ,[' 79297   '],[' 8359    '],[' 80632   '],[' 46678   '],"[' 140030   (Atom=Atom', ' 39067 Body=Body', ' 27434 Other', ' 73529)']",[' Yes'],"[' 10444    (Eliminated', '    0 Frozen', ' 10444)']","[' 6233     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.858'],[' 0'], ,[' 547.777'],[' 0'],[' 24.208'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.29809e+09'],[' 1.11297e+09'],[' 0'],[' 3.4706e+10'],[' 0'],[' 0'],[' 1019 '],[' 2055 '],[' 2996 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 4775+'],[' 2391'],"[' 1003.286s (Solving', ' 988.66s 1st Model', ' 649.44s Unsat', ' 0.00s)']",[' 1000.500s'], ,[' 375636998'],"[' 7240454  (Analyzed', ' 7011176)']","[' 17403    (Average', ' 402.87 Last', ' 380114)']",[' 4232.9  '],"[' 2391     (Average Length', ' 1140.02 Splits', ' 0)']","[' 7011176  (Deleted', ' 6923507)']","[' 608      (Ratio', '   0.01%)']","[' 49190    (Ratio', '   0.70%)']","[' 7011176  (Average Length', '   16.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7011176  (Average', ' 52.50 Max', ' 4057 Sum', ' 368067323)']","[' 7010558  (Average', ' 52.40 Max', ' 4057 Sum', ' 367361703 Ratio', '  99.81%)']","[' 618      (Average', ' 1141.78 Max', ' 2121 Sum', ' 705620 Ratio', '   0.19%)']", ,[' 79451   '],[' 8349    '],[' 80881   '],[' 46767   '],"[' 140297   (Atom=Atom', ' 39166 Body=Body', ' 27424 Other', ' 73707)']",[' Yes'],"[' 10529    (Eliminated', '    0 Frozen', ' 10529)']","[' 6363     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.88039'],[' 0'], ,[' 487.642'],[' 0'],[' 25.3293'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.51749e+09'],[' 1.31376e+09'],[' 0'],[' 2.81094e+10'],[' 0'],[' 0'],[' 1022 '],[' 1979 '],[' 2909 '],[' 3 '],[' 0 ']
