Optimal Found Or Timeout,Instances,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Optimization,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward
UNKNOWN,TA21,[' 1475+'],[' 1476'],"[' 17999.917s (Solving', ' 17995.26s 1st Model', ' 13890.67s Unsat', ' 0.00s)']",[' 17991.984s'], ,[' 2582646162'],"[' 40494729 (Analyzed', ' 40494729)']","[' 72241    (Average', ' 560.55 Last', ' 47943)']",[' 3533.5  '],"[' 1476     (Average Length', ' 1.00 Splits', ' 0)']","[' 190294871 (Deleted', ' 189673892)']","[' 2037     (Ratio', '   0.00%)']","[' 34555    (Ratio', '   0.02%)']","[' 40494729 (Average Length', '   23.1 Ratio', '  21.28%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 149800142 (Average Length', '   12.0 Ratio', '  78.72%) ']","[' 40494729 (Average', '  2.92 Max', ' 3050 Sum', ' 118247500)']","[' 40494729 (Average', '  2.92 Max', ' 3050 Sum', ' 118247500 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24516   '],[' 4200    '],[' 24116   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5675     (Eliminated', '    0 Frozen', ' 4200)']","[' 14       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1682'],[' 1.06034'],[' 0'], ,[' 7615.88'],[' 0'],[' 274.14'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.81741e+10'],[' 1.56576e+10'],[' 0'],[' 5.73551e+11'],[' 0'],[' 0']
UNKNOWN,TA22,[' 1536+'],[' 1537'],"[' 17999.948s (Solving', ' 17995.39s 1st Model', ' 17288.83s Unsat', ' 0.00s)']",[' 17990.016s'], ,[' 3086017735'],"[' 40097500 (Analyzed', ' 40097500)']","[' 72940    (Average', ' 549.73 Last', ' 98410)']",[' 3554.2  '],"[' 1537     (Average Length', ' 1.00 Splits', ' 0)']","[' 193539842 (Deleted', ' 193029694)']","[' 2227     (Ratio', '   0.00%)']","[' 36035    (Ratio', '   0.02%)']","[' 40097500 (Average Length', '   24.9 Ratio', '  20.72%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 153442342 (Average Length', '   12.3 Ratio', '  79.28%) ']","[' 40097500 (Average', '  3.26 Max', ' 2974 Sum', ' 130777025)']","[' 40097500 (Average', '  3.26 Max', ' 2974 Sum', ' 130777025 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24577   '],[' 4200    '],[' 24177   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5736     (Eliminated', '    0 Frozen', ' 4200)']","[' 18       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1671'],[' 1.0592'],[' 0'], ,[' 8142.93'],[' 0'],[' 317.249'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.17245e+10'],[' 1.88613e+10'],[' 0'],[' 5.96873e+11'],[' 0'],[' 0']
UNKNOWN,TA23,[' 1235+'],[' 1236'],"[' 17999.938s (Solving', ' 17996.15s 1st Model', ' 6957.03s Unsat', ' 0.00s)']",[' 17992.500s'], ,[' 2244057437'],"[' 40129892 (Analyzed', ' 40129892)']","[' 66038    (Average', ' 607.68 Last', ' 729870)']",[' 3505.3  '],"[' 1236     (Average Length', ' 1.00 Splits', ' 0)']","[' 171144732 (Deleted', ' 170434103)']","[' 2508     (Ratio', '   0.00%)']","[' 40833    (Ratio', '   0.02%)']","[' 40129892 (Average Length', '   23.3 Ratio', '  23.45%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 131014840 (Average Length', '   11.3 Ratio', '  76.55%) ']","[' 40129892 (Average', '  2.85 Max', ' 1778 Sum', ' 114272065)']","[' 40129892 (Average', '  2.85 Max', ' 1778 Sum', ' 114272065 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24276   '],[' 4200    '],[' 23876   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5435     (Eliminated', '    0 Frozen', ' 4200)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1588'],[' 0.778661'],[' 0'], ,[' 6763.3'],[' 0'],[' 236.019'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.65072e+10'],[' 1.41529e+10'],[' 0'],[' 4.63532e+11'],[' 0'],[' 0']
UNKNOWN,TA24,[' 1508+'],[' 1509'],"[' 17999.946s (Solving', ' 17995.70s 1st Model', ' 17399.62s Unsat', ' 0.00s)']",[' 17993.125s'], ,[' 3418673000'],"[' 36136415 (Analyzed', ' 36136415)']","[' 70764    (Average', ' 510.66 Last', ' 91692)']",[' 3545.9  '],"[' 1509     (Average Length', ' 1.00 Splits', ' 0)']","[' 196773046 (Deleted', ' 196073221)']","[' 2505     (Ratio', '   0.00%)']","[' 41500    (Ratio', '   0.02%)']","[' 36136415 (Average Length', '   21.8 Ratio', '  18.36%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 160636631 (Average Length', '   12.8 Ratio', '  81.64%) ']","[' 36136415 (Average', '  3.32 Max', ' 3036 Sum', ' 119963477)']","[' 36136415 (Average', '  3.32 Max', ' 3036 Sum', ' 119963477 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24549   '],[' 4200    '],[' 24149   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5708     (Eliminated', '    0 Frozen', ' 4200)']","[' 12       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1685'],[' 0.953029'],[' 0'], ,[' 8053.4'],[' 0'],[' 316.888'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.12806e+10'],[' 1.83923e+10'],[' 0'],[' 6.23351e+11'],[' 0'],[' 0']
UNKNOWN,TA25,[' 1603+'],[' 1604'],"[' 17999.946s (Solving', ' 17995.49s 1st Model', ' 17022.47s Unsat', ' 0.00s)']",[' 17985.500s'], ,[' 2589800755'],"[' 39707268 (Analyzed', ' 39707268)']","[' 72176    (Average', ' 550.15 Last', ' 111228)']",[' 3546.1  '],"[' 1604     (Average Length', ' 1.00 Splits', ' 0)']","[' 183464287 (Deleted', ' 182842891)']","[' 2180     (Ratio', '   0.00%)']","[' 37072    (Ratio', '   0.02%)']","[' 39707268 (Average Length', '   23.6 Ratio', '  21.64%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 143757019 (Average Length', '   12.0 Ratio', '  78.36%) ']","[' 39707268 (Average', '  2.91 Max', ' 3588 Sum', ' 115622457)']","[' 39707268 (Average', '  2.91 Max', ' 3588 Sum', ' 115622457 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24644   '],[' 4200    '],[' 24244   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5803     (Eliminated', '    0 Frozen', ' 4200)']","[' 16       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1641'],[' 1.00596'],[' 0'], ,[' 7774.06'],[' 0'],[' 272.325'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.76726e+10'],[' 1.52713e+10'],[' 0'],[' 5.77618e+11'],[' 0'],[' 0']
UNKNOWN,TA26,[' 1746+'],[' 1747'],"[' 17999.916s (Solving', ' 17994.78s 1st Model', ' 16776.49s Unsat', ' 0.00s)']",[' 17980.688s'], ,[' 2961924239'],"[' 34654584 (Analyzed', ' 34654584)']","[' 59256    (Average', ' 584.83 Last', ' 222859)']",[' 3557.2  '],"[' 1747     (Average Length', ' 1.00 Splits', ' 0)']","[' 169946127 (Deleted', ' 169542794)']","[' 1666     (Ratio', '   0.00%)']","[' 28807    (Ratio', '   0.02%)']","[' 34654584 (Average Length', '   25.9 Ratio', '  20.39%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 135291543 (Average Length', '   12.7 Ratio', '  79.61%) ']","[' 34654584 (Average', '  3.35 Max', ' 3532 Sum', ' 116202889)']","[' 34654584 (Average', '  3.35 Max', ' 3532 Sum', ' 116202889 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24787   '],[' 4200    '],[' 24387   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5946     (Eliminated', '    0 Frozen', ' 4200)']","[' 3        (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1707'],[' 1.18496'],[' 0'], ,[' 8568.99'],[' 0'],[' 307.34'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.11661e+10'],[' 1.85839e+10'],[' 0'],[' 5.66731e+11'],[' 0'],[' 0']
UNKNOWN,TA27,[' 1589+'],[' 1590'],"[' 17999.959s (Solving', ' 17994.82s 1st Model', ' 13838.76s Unsat', ' 0.00s)']",[' 17994.109s'], ,[' 2966353560'],"[' 37466905 (Analyzed', ' 37466905)']","[' 68391    (Average', ' 547.83 Last', ' 129091)']",[' 3522.2  '],"[' 1590     (Average Length', ' 1.00 Splits', ' 0)']","[' 191490047 (Deleted', ' 190878963)']","[' 2406     (Ratio', '   0.00%)']","[' 37273    (Ratio', '   0.02%)']","[' 37466905 (Average Length', '   23.2 Ratio', '  19.57%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 154023142 (Average Length', '   12.5 Ratio', '  80.43%) ']","[' 37466905 (Average', '  3.20 Max', ' 3597 Sum', ' 119992901)']","[' 37466905 (Average', '  3.20 Max', ' 3597 Sum', ' 119992901 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24630   '],[' 4200    '],[' 24230   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5789     (Eliminated', '    0 Frozen', ' 4200)']","[' 19       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1726'],[' 1.11883'],[' 0'], ,[' 8064.65'],[' 0'],[' 296.703'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.0888e+10'],[' 1.80757e+10'],[' 0'],[' 6.12008e+11'],[' 0'],[' 0']
UNKNOWN,TA28,[' 1664+'],[' 1665'],"[' 17999.955s (Solving', ' 17995.57s 1st Model', ' 9903.02s Unsat', ' 0.00s)']",[' 17997.828s'], ,[' 2784052341'],"[' 39810301 (Analyzed', ' 39810301)']","[' 68846    (Average', ' 578.25 Last', ' 85858)']",[' 3526.6  '],"[' 1665     (Average Length', ' 1.00 Splits', ' 0)']","[' 185162777 (Deleted', ' 184519872)']","[' 2136     (Ratio', '   0.00%)']","[' 35723    (Ratio', '   0.02%)']","[' 39810301 (Average Length', '   24.0 Ratio', '  21.50%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 145352476 (Average Length', '   11.6 Ratio', '  78.50%) ']","[' 39810301 (Average', '  3.08 Max', ' 3620 Sum', ' 122612696)']","[' 39810301 (Average', '  3.08 Max', ' 3620 Sum', ' 122612696 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24705   '],[' 4200    '],[' 24305   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5864     (Eliminated', '    0 Frozen', ' 4200)']","[' 26       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1637'],[' 1.04373'],[' 0'], ,[' 7634.28'],[' 0'],[' 274.085'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.89128e+10'],[' 1.62094e+10'],[' 0'],[' 5.99219e+11'],[' 0'],[' 0']
UNKNOWN,TA29,[' 1690+'],[' 1691'],"[' 17999.905s (Solving', ' 17994.59s 1st Model', ' 17839.38s Unsat', ' 0.00s)']",[' 17996.719s'], ,[' 2359608660'],"[' 41422492 (Analyzed', ' 41422492)']","[' 74178    (Average', ' 558.42 Last', ' 121263)']",[' 3523.2  '],"[' 1691     (Average Length', ' 1.00 Splits', ' 0)']","[' 178562749 (Deleted', ' 177785337)']","[' 1865     (Ratio', '   0.00%)']","[' 35648    (Ratio', '   0.02%)']","[' 41422492 (Average Length', '   22.7 Ratio', '  23.20%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 137140257 (Average Length', '   11.2 Ratio', '  76.80%) ']","[' 41422492 (Average', '  2.86 Max', ' 3579 Sum', ' 118506889)']","[' 41422492 (Average', '  2.86 Max', ' 3579 Sum', ' 118506889 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24731   '],[' 4200    '],[' 24331   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5890     (Eliminated', '    0 Frozen', ' 4200)']","[' 11       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1641'],[' 1.03498'],[' 0'], ,[' 7000.54'],[' 0'],[' 250.367'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.53633e+10'],[' 1.29626e+10'],[' 0'],[' 5.67813e+11'],[' 0'],[' 0']
UNKNOWN,TA30,[' 1613+'],[' 1614'],"[' 17999.948s (Solving', ' 17995.68s 1st Model', ' 15817.73s Unsat', ' 0.00s)']",[' 17994.078s'], ,[' 3195005945'],"[' 36149613 (Analyzed', ' 36149613)']","[' 65834    (Average', ' 549.10 Last', ' 39905)']",[' 3525.3  '],"[' 1614     (Average Length', ' 1.00 Splits', ' 0)']","[' 183523975 (Deleted', ' 183024302)']","[' 2204     (Ratio', '   0.00%)']","[' 34985    (Ratio', '   0.02%)']","[' 36149613 (Average Length', '   25.3 Ratio', '  19.70%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 147374362 (Average Length', '   12.8 Ratio', '  80.30%) ']","[' 36149613 (Average', '  3.41 Max', ' 3370 Sum', ' 123100745)']","[' 36149613 (Average', '  3.41 Max', ' 3370 Sum', ' 123100745 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 24654   '],[' 4200    '],[' 24254   '],[' 20561   '],"[' 54079    (Atom=Atom', ' 12959 Body=Body', ' 12960 Other', ' 28160)']",[' Yes'],"[' 5813     (Eliminated', '    0 Frozen', ' 4200)']","[' 14       (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1643'],[' 1.00266'],[' 0'], ,[' 8050.57'],[' 0'],[' 310.349'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.23743e+10'],[' 1.95061e+10'],[' 0'],[' 5.91832e+11'],[' 0'],[' 0']
