Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 
Solving...,TA41, ,[' 1'],[' 2957+'],[' 1481'],"[' 447.161s (Solving', ' 439.36s 1st Model', ' 305.51s Unsat', ' 0.00s)']",[' 443.250s'], ,[' 143704496'],"[' 3402507  (Analyzed', ' 3220630)']","[' 8941     (Average', ' 360.21 Last', ' 274370)']",[' 3616.9  '],"[' 1481     (Average Length', ' 733.99 Splits', ' 0)']","[' 3220630  (Deleted', ' 3182472)']","[' 371      (Ratio', '   0.01%)']","[' 17384    (Ratio', '   0.54%)']","[' 3220630  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3220630  (Average', ' 43.19 Max', ' 3762 Sum', ' 139105351)']","[' 3220457  (Average', ' 43.15 Max', ' 3762 Sum', ' 138982194 Ratio', '  99.91%)']","[' 173      (Average', ' 711.89 Max', ' 1435 Sum', ' 123157 Ratio', '   0.09%)']", ,[' 46958   '],[' 5733    '],[' 47409   '],[' 30012   '],"[' 90032    (Atom=Atom', ' 25261 Body=Body', ' 14619 Other', ' 50152)']",[' Yes'],"[' 6784     (Eliminated', '    0 Frozen', ' 6784)']","[' 1562     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.84829'],[' 0'], ,[' 221.497'],[' 0'],[' 12.6688'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 4.67684e+08'],[' 3.92363e+08'],[' 0'],[' 8.74549e+09'],[' 0'],[' 0'],[' 1162 '],[' 2368 ']
Solving...,TA42, ,[' 1'],[' 3411+'],[' 1708'],"[' 343.339s (Solving', ' 335.51s 1st Model', ' 198.66s Unsat', ' 0.00s)']",[' 341.016s'], ,[' 106531201'],"[' 3240393  (Analyzed', ' 2836400)']","[' 8132     (Average', ' 348.79 Last', ' 146005)']",[' 3696.8  '],"[' 1708     (Average Length', ' 836.17 Splits', ' 0)']","[' 2836400  (Deleted', ' 2798525)']","[' 393      (Ratio', '   0.01%)']","[' 13600    (Ratio', '   0.48%)']","[' 2836400  (Average Length', '   13.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2836400  (Average', ' 35.69 Max', ' 4138 Sum', ' 101218903)']","[' 2836153  (Average', ' 35.61 Max', ' 4138 Sum', ' 101010406 Ratio', '  99.79%)']","[' 247      (Average', ' 844.12 Max', ' 1599 Sum', ' 208497 Ratio', '   0.21%)']", ,[' 46729   '],[' 5635    '],[' 47393   '],[' 29923   '],"[' 89765    (Atom=Atom', ' 25240 Body=Body', ' 14551 Other', ' 49974)']",[' Yes'],"[' 6899     (Eliminated', '    0 Frozen', ' 6899)']","[' 1409     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.91796'],[' 0'], ,[' 201.094'],[' 0'],[' 9.15796'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.98415e+08'],[' 2.46176e+08'],[' 0'],[' 1.03311e+10'],[' 0'],[' 0'],[' 1319 '],[' 2339 ']
Solving...,TA43, ,[' 1'],[' 3463+'],[' 1734'],"[' 597.481s (Solving', ' 590.09s 1st Model', ' 452.56s Unsat', ' 0.00s)']",[' 595.781s'], ,[' 193230821'],"[' 6274017  (Analyzed', ' 5740854)']","[' 15560    (Average', ' 368.95 Last', ' 587709)']",[' 3648.9  '],"[' 1734     (Average Length', ' 853.18 Splits', ' 0)']","[' 5740854  (Deleted', ' 5698945)']","[' 488      (Ratio', '   0.01%)']","[' 16584    (Ratio', '   0.29%)']","[' 5740854  (Average Length', '   13.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5740854  (Average', ' 32.67 Max', ' 4098 Sum', ' 187579548)']","[' 5740616  (Average', ' 32.64 Max', ' 3613 Sum', ' 187377969 Ratio', '  99.89%)']","[' 238      (Average', ' 846.97 Max', ' 1617 Sum', ' 201579 Ratio', '   0.11%)']", ,[' 46802   '],[' 5687    '],[' 47485   '],[' 30128   '],"[' 90380    (Atom=Atom', ' 25398 Body=Body', ' 14598 Other', ' 50384)']",[' Yes'],"[' 6970     (Eliminated', '    0 Frozen', ' 6970)']","[' 1904     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.73128'],[' 0'], ,[' 345.312'],[' 0'],[' 15.8994'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.53766e+08'],[' 5.41326e+08'],[' 0'],[' 1.91907e+10'],[' 0'],[' 0'],[' 1069 '],[' 2155 ']
Solving...,TA44, ,[' 1'],[' 3295+'],[' 1650'],"[' 550.743s (Solving', ' 544.37s 1st Model', ' 412.23s Unsat', ' 0.00s)']",[' 549.328s'], ,[' 189881923'],"[' 4742573  (Analyzed', ' 4514597)']","[' 12406    (Average', ' 363.90 Last', ' 443408)']",[' 3626.2  '],"[' 1650     (Average Length', ' 810.33 Splits', ' 0)']","[' 4514597  (Deleted', ' 4474532)']","[' 469      (Ratio', '   0.01%)']","[' 17370    (Ratio', '   0.38%)']","[' 4514597  (Average Length', '   14.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4514597  (Average', ' 40.94 Max', ' 4281 Sum', ' 184841247)']","[' 4514341  (Average', ' 40.90 Max', ' 3798 Sum', ' 184633415 Ratio', '  99.89%)']","[' 256      (Average', ' 811.84 Max', ' 1570 Sum', ' 207832 Ratio', '   0.11%)']", ,[' 46442   '],[' 5656    '],[' 47091   '],[' 30045   '],"[' 90131    (Atom=Atom', ' 25308 Body=Body', ' 14605 Other', ' 50218)']",[' Yes'],"[' 6905     (Eliminated', '    0 Frozen', ' 6905)']","[' 1693     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.51262'],[' 0'], ,[' 320.937'],[' 0'],[' 14.5864'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.40553e+08'],[' 5.36234e+08'],[' 0'],[' 1.87374e+10'],[' 0'],[' 0'],[' 1266 '],[' 2334 ']
Solving...,TA45, ,[' 1'],[' 3635+'],[' 1820'],"[' 294.853s (Solving', ' 287.78s 1st Model', ' 155.02s Unsat', ' 0.00s)']",[' 294.172s'], ,[' 112166247'],"[' 2725476  (Analyzed', ' 2497538)']","[' 7044     (Average', ' 354.56 Last', ' 313344)']",[' 3709.7  '],"[' 1820     (Average Length', ' 893.54 Splits', ' 0)']","[' 2497538  (Deleted', ' 2456140)']","[' 429      (Ratio', '   0.02%)']","[' 15346    (Ratio', '   0.61%)']","[' 2497538  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2497538  (Average', ' 42.80 Max', ' 4143 Sum', ' 106882470)']","[' 2497249  (Average', ' 42.69 Max', ' 3775 Sum', ' 106607580 Ratio', '  99.74%)']","[' 289      (Average', ' 951.18 Max', ' 1664 Sum', ' 274890 Ratio', '   0.26%)']", ,[' 46643   '],[' 5698    '],[' 47398   '],[' 30272   '],"[' 90812    (Atom=Atom', ' 25534 Body=Body', ' 14606 Other', ' 50672)']",[' Yes'],"[' 7053     (Eliminated', '    0 Frozen', ' 7053)']","[' 1496     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.64972'],[' 0'], ,[' 162.089'],[' 0'],[' 8.34081'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.30018e+08'],[' 2.7497e+08'],[' 0'],[' 8.84922e+09'],[' 0'],[' 0'],[' 1268 '],[' 2365 ']
Solving...,TA46, ,[' 1'],[' 3331+'],[' 1668'],"[' 496.620s (Solving', ' 489.51s 1st Model', ' 352.40s Unsat', ' 0.00s)']",[' 495.406s'], ,[' 174771585'],"[' 5211874  (Analyzed', ' 4742542)']","[' 13061    (Average', ' 363.11 Last', ' 386255)']",[' 3602.2  '],"[' 1668     (Average Length', ' 818.43 Splits', ' 0)']","[' 4742542  (Deleted', ' 4693878)']","[' 529      (Ratio', '   0.01%)']","[' 18642    (Ratio', '   0.39%)']","[' 4742542  (Average Length', '   15.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4742542  (Average', ' 35.73 Max', ' 4226 Sum', ' 169444059)']","[' 4742311  (Average', ' 35.69 Max', ' 3652 Sum', ' 169259748 Ratio', '  99.89%)']","[' 231      (Average', ' 797.88 Max', ' 1550 Sum', ' 184311 Ratio', '   0.11%)']", ,[' 46817   '],[' 5711    '],[' 47427   '],[' 30147   '],"[' 90437    (Atom=Atom', ' 25408 Body=Body', ' 14607 Other', ' 50422)']",[' Yes'],"[' 6921     (Eliminated', '    0 Frozen', ' 6921)']","[' 2111     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.6658'],[' 0'], ,[' 272.327'],[' 0'],[' 13.6683'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.7297e+08'],[' 4.77042e+08'],[' 0'],[' 1.48343e+10'],[' 0'],[' 0'],[' 1370 '],[' 2392 ']
Solving...,TA47, ,[' 1'],[' 3733+'],[' 1869'],"[' 619.802s (Solving', ' 611.27s 1st Model', ' 473.12s Unsat', ' 0.00s)']",[' 618.172s'], ,[' 191180604'],"[' 5824178  (Analyzed', ' 5358214)']","[' 14408    (Average', ' 371.89 Last', ' 424163)']",[' 3848.5  '],"[' 1869     (Average Length', ' 913.15 Splits', ' 0)']","[' 5358214  (Deleted', ' 5307561)']","[' 448      (Ratio', '   0.01%)']","[' 15044    (Ratio', '   0.28%)']","[' 5358214  (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5358214  (Average', ' 34.53 Max', ' 4096 Sum', ' 185014140)']","[' 5357992  (Average', ' 34.49 Max', ' 4058 Sum', ' 184830972 Ratio', '  99.90%)']","[' 222      (Average', ' 825.08 Max', ' 1583 Sum', ' 183168 Ratio', '   0.10%)']", ,[' 47101   '],[' 5694    '],[' 47918   '],[' 30332   '],"[' 90992    (Atom=Atom', ' 25597 Body=Body', ' 14603 Other', ' 50792)']",[' Yes'],"[' 7111     (Eliminated', '    0 Frozen', ' 7111)']","[' 1461     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.98199'],[' 0'], ,[' 377.989'],[' 0'],[' 16.0187'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.04168e+08'],[' 4.97349e+08'],[' 0'],[' 2.18122e+10'],[' 0'],[' 0'],[' 1222 '],[' 2264 ']
Solving...,TA48, ,[' 1'],[' 3329+'],[' 1667'],"[' 387.572s (Solving', ' 380.77s 1st Model', ' 247.27s Unsat', ' 0.00s)']",[' 386.516s'], ,[' 131423662'],"[' 4099945  (Analyzed', ' 3763029)']","[' 10043    (Average', ' 374.69 Last', ' 354009)']",[' 3701.1  '],"[' 1667     (Average Length', ' 812.70 Splits', ' 0)']","[' 3763029  (Deleted', ' 3720813)']","[' 415      (Ratio', '   0.01%)']","[' 15815    (Ratio', '   0.42%)']","[' 3763029  (Average Length', '   14.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3763029  (Average', ' 33.53 Max', ' 4214 Sum', ' 126184885)']","[' 3762767  (Average', ' 33.48 Max', ' 3651 Sum', ' 125995645 Ratio', '  99.85%)']","[' 262      (Average', ' 722.29 Max', ' 1576 Sum', ' 189240 Ratio', '   0.15%)']", ,[' 46497   '],[' 5703    '],[' 47031   '],[' 29881   '],"[' 89639    (Atom=Atom', ' 25217 Body=Body', ' 14532 Other', ' 49890)']",[' Yes'],"[' 6837     (Eliminated', '    0 Frozen', ' 6837)']","[' 1599     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.61683'],[' 0'], ,[' 230.097'],[' 0'],[' 10.2934'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.85346e+08'],[' 3.16807e+08'],[' 0'],[' 1.35332e+10'],[' 0'],[' 0'],[' 1407 '],[' 2434 ']
Solving...,TA49, ,[' 1'],[' 3275+'],[' 1640'],"[' 289.779s (Solving', ' 282.62s 1st Model', ' 147.10s Unsat', ' 0.00s)']",[' 288.766s'], ,[' 105842730'],"[' 2549407  (Analyzed', ' 2144688)']","[' 6227     (Average', ' 344.42 Last', ' 202372)']",[' 3693.3  '],"[' 1640     (Average Length', ' 804.88 Splits', ' 0)']","[' 2144688  (Deleted', ' 2105692)']","[' 480      (Ratio', '   0.02%)']","[' 17177    (Ratio', '   0.80%)']","[' 2144688  (Average Length', '   15.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2144688  (Average', ' 46.94 Max', ' 4315 Sum', ' 100677485)']","[' 2144465  (Average', ' 46.86 Max', ' 3797 Sum', ' 100505424 Ratio', '  99.83%)']","[' 223      (Average', ' 771.57 Max', ' 1359 Sum', ' 172061 Ratio', '   0.17%)']", ,[' 47034   '],[' 5742    '],[' 47669   '],[' 30333   '],"[' 90995    (Atom=Atom', ' 25524 Body=Body', ' 14677 Other', ' 50794)']",[' Yes'],"[' 6977     (Eliminated', '    0 Frozen', ' 6977)']","[' 1693     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.68123'],[' 0'], ,[' 159.073'],[' 0'],[' 7.91717'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 3.27494e+08'],[' 2.7676e+08'],[' 0'],[' 8.75264e+09'],[' 0'],[' 0'],[' 1314 '],[' 2405 ']
Solving...,TA50, ,[' 1'],[' 3709+'],[' 1857'],"[' 485.606s (Solving', ' 477.92s 1st Model', ' 342.27s Unsat', ' 0.00s)']",[' 483.953s'], ,[' 166601356'],"[' 5292979  (Analyzed', ' 4914929)']","[' 12942    (Average', ' 379.77 Last', ' 467682)']",[' 3626.2  '],"[' 1857     (Average Length', ' 909.70 Splits', ' 0)']","[' 4914929  (Deleted', ' 4873082)']","[' 438      (Ratio', '   0.01%)']","[' 14979    (Ratio', '   0.30%)']","[' 4914929  (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4914929  (Average', ' 32.76 Max', ' 4327 Sum', ' 161037594)']","[' 4914696  (Average', ' 32.72 Max', ' 4327 Sum', ' 160796359 Ratio', '  99.85%)']","[' 233      (Average', ' 1035.34 Max', ' 1714 Sum', ' 241235 Ratio', '   0.15%)']", ,[' 46725   '],[' 5651    '],[' 47540   '],[' 30155   '],"[' 90461    (Atom=Atom', ' 25451 Body=Body', ' 14572 Other', ' 50438)']",[' Yes'],"[' 7066     (Eliminated', '    0 Frozen', ' 7066)']","[' 1614     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.78634'],[' 0'], ,[' 268.081'],[' 0'],[' 13.2978'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 5.34542e+08'],[' 4.38217e+08'],[' 0'],[' 1.33081e+10'],[' 0'],[' 0'],[' 1079 '],[' 2219 ']
