Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 11169+'],[' 5591'],"[' 1023.514s (Solving', ' 939.81s 1st Model', ' 642.30s Unsat', ' 0.00s)']",[' 1015.688s'], ,[' 516122590'],"[' 5658700  (Analyzed', ' 4981348)']","[' 13103    (Average', ' 380.17 Last', ' 91652)']",[' 9862.6  '],"[' 5591     (Average Length', ' 2477.04 Splits', ' 0)']","[' 4981348  (Deleted', ' 4837554)']","[' 160      (Ratio', '   0.00%)']","[' 90056    (Ratio', '   1.81%)']","[' 4981348  (Average Length', '   19.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4981348  (Average', ' 95.97 Max', ' 11422 Sum', ' 478061060)']","[' 4979213  (Average', ' 95.08 Max', ' 11422 Sum', ' 473634858 Ratio', '  99.07%)']","[' 2135     (Average', ' 2073.16 Max', ' 3831 Sum', ' 4426202 Ratio', '   0.93%)']", ,[' 348875  '],[' 21645   '],[' 341038  '],[' 138333  '],"[' 411501   (Atom=Atom', ' 117139 Body=Body', ' 77765 Other', ' 216597)']",[' Yes'],"[' 26207    (Eliminated', '    0 Frozen', ' 26207)']","[' 13807    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.2897'],[' 0'], ,[' 375.89'],[' 0'],[' 36.6258'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20653e+09'],[' 1.06762e+09'],[' 0'],[' 1.35442e+10'],[' 0'],[' 0'],[' 1358 '],[' 2457 '],[' 3417 '],[' 4384 '],[' 5342 '],[' 6160 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 11907+'],[' 5960'],"[' 1021.490s (Solving', ' 941.16s 1st Model', ' 554.10s Unsat', ' 0.00s)']",[' 1018.109s'], ,[' 540937289'],"[' 5227461  (Analyzed', ' 4732361)']","[' 12345    (Average', ' 383.34 Last', ' 123666)']",[' 9087.7  '],"[' 5960     (Average Length', ' 2550.81 Splits', ' 0)']","[' 4732361  (Deleted', ' 4582279)']","[' 183      (Ratio', '   0.00%)']","[' 95290    (Ratio', '   2.01%)']","[' 4732361  (Average Length', '   17.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4732361  (Average', ' 107.29 Max', ' 10181 Sum', ' 507758535)']","[' 4729751  (Average', ' 105.87 Max', ' 10181 Sum', ' 501016366 Ratio', '  98.67%)']","[' 2610     (Average', ' 2583.21 Max', ' 3923 Sum', ' 6742169 Ratio', '   1.33%)']", ,[' 347133  '],[' 21458   '],[' 339393  '],[' 137338  '],"[' 410151   (Atom=Atom', ' 116900 Body=Body', ' 77350 Other', ' 215901)']",[' Yes'],"[' 26078    (Eliminated', '    0 Frozen', ' 26078)']","[' 17309    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.0642'],[' 0'], ,[' 372.637'],[' 0'],[' 33.1078'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.3335e+09'],[' 1.17371e+09'],[' 0'],[' 1.41651e+10'],[' 0'],[' 0'],[' 1122 '],[' 2057 '],[' 2943 '],[' 3844 '],[' 4786 '],[' 5625 '],[' 6 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 9779+'],[' 4896'],"[' 1018.554s (Solving', ' 951.51s 1st Model', ' 441.18s Unsat', ' 0.00s)']",[' 1015.328s'], ,[' 531512385'],"[' 6659154  (Analyzed', ' 6245647)']","[' 15047    (Average', ' 415.08 Last', ' 62875)']",[' 8991.5  '],"[' 4896     (Average Length', ' 2161.94 Splits', ' 0)']","[' 6245647  (Deleted', ' 6089704)']","[' 154      (Ratio', '   0.00%)']","[' 90805    (Ratio', '   1.45%)']","[' 6245647  (Average Length', '   19.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6245647  (Average', ' 80.46 Max', ' 10870 Sum', ' 502514216)']","[' 6243093  (Average', ' 79.59 Max', ' 10870 Sum', ' 497094322 Ratio', '  98.92%)']","[' 2554     (Average', ' 2122.12 Max', ' 3388 Sum', ' 5419894 Ratio', '   1.08%)']", ,[' 347911  '],[' 21605   '],[' 339586  '],[' 137507  '],"[' 407457   (Atom=Atom', ' 115966 Body=Body', ' 77391 Other', ' 214100)']",[' Yes'],"[' 25518    (Eliminated', '    0 Frozen', ' 25518)']","[' 15970    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 12.8099'],[' 0'], ,[' 410.611'],[' 0'],[' 33.4835'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.23432e+09'],[' 1.08786e+09'],[' 0'],[' 1.70297e+10'],[' 0'],[' 0'],[' 1399 '],[' 2384 '],[' 3259 '],[' 4311 '],[' 5357 '],[' 6132 '],[' 6 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 10873+'],[' 5443'],"[' 1020.129s (Solving', ' 946.24s 1st Model', ' 578.46s Unsat', ' 0.00s)']",[' 1015.094s'], ,[' 531243713'],"[' 5542382  (Analyzed', ' 5041025)']","[' 13113    (Average', ' 384.43 Last', ' 156575)']",[' 8962.0  '],"[' 5443     (Average Length', ' 2369.22 Splits', ' 0)']","[' 5041025  (Deleted', ' 4893994)']","[' 172      (Ratio', '   0.00%)']","[' 91938    (Ratio', '   1.82%)']","[' 5041025  (Average Length', '   18.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5041025  (Average', ' 99.25 Max', ' 10348 Sum', ' 500307618)']","[' 5038543  (Average', ' 98.07 Max', ' 10348 Sum', ' 494372087 Ratio', '  98.81%)']","[' 2482     (Average', ' 2391.43 Max', ' 3697 Sum', ' 5935531 Ratio', '   1.19%)']", ,[' 347948  '],[' 21566   '],[' 339949  '],[' 137839  '],"[' 408856   (Atom=Atom', ' 116456 Body=Body', ' 77421 Other', ' 214979)']",[' Yes'],"[' 25818    (Eliminated', '    0 Frozen', ' 25818)']","[' 16164    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.9216'],[' 0'], ,[' 390.805'],[' 0'],[' 33.9391'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.2523e+09'],[' 1.10414e+09'],[' 0'],[' 1.52595e+10'],[' 0'],[' 0'],[' 1224 '],[' 2196 '],[' 3117 '],[' 4049 '],[' 5011 '],[' 5836 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 11327+'],[' 5670'],"[' 1022.459s (Solving', ' 943.59s 1st Model', ' 669.15s Unsat', ' 0.00s)']",[' 1019.734s'], ,[' 545405039'],"[' 3827507  (Analyzed', ' 3421439)']","[' 10161    (Average', ' 336.72 Last', ' 196912)']",[' 9265.7  '],"[' 5670     (Average Length', ' 2471.24 Splits', ' 0)']","[' 3421439  (Deleted', ' 3287379)']","[' 188      (Ratio', '   0.01%)']","[' 94877    (Ratio', '   2.77%)']","[' 3421439  (Average Length', '   19.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3421439  (Average', ' 149.42 Max', ' 10765 Sum', ' 511246709)']","[' 3419221  (Average', ' 147.90 Max', ' 10765 Sum', ' 506036295 Ratio', '  98.98%)']","[' 2218     (Average', ' 2349.15 Max', ' 3985 Sum', ' 5210414 Ratio', '   1.02%)']", ,[' 348729  '],[' 21645   '],[' 340934  '],[' 138290  '],"[' 411352   (Atom=Atom', ' 117104 Body=Body', ' 77687 Other', ' 216561)']",[' Yes'],"[' 26173    (Eliminated', '    0 Frozen', ' 26173)']","[' 16118    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.7549'],[' 0'], ,[' 355.83'],[' 0'],[' 33.8556'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.37536e+09'],[' 1.21832e+09'],[' 0'],[' 1.28901e+10'],[' 0'],[' 0'],[' 1246 '],[' 2251 '],[' 3188 '],[' 4199 '],[' 5110 '],[' 5896 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 12233+'],[' 6123'],"[' 1024.363s (Solving', ' 938.51s 1st Model', ' 560.28s Unsat', ' 0.00s)']",[' 1021.328s'], ,[' 525054084'],"[' 6044771  (Analyzed', ' 5356752)']","[' 14298    (Average', ' 374.65 Last', ' 88817)']",[' 9593.5  '],"[' 6123     (Average Length', ' 2662.97 Splits', ' 0)']","[' 5356752  (Deleted', ' 5204189)']","[' 165      (Ratio', '   0.00%)']","[' 90686    (Ratio', '   1.69%)']","[' 5356752  (Average Length', '   16.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5356752  (Average', ' 90.92 Max', ' 10818 Sum', ' 487046365)']","[' 5354556  (Average', ' 89.86 Max', ' 10818 Sum', ' 481348924 Ratio', '  98.83%)']","[' 2196     (Average', ' 2594.46 Max', ' 4155 Sum', ' 5697441 Ratio', '   1.17%)']", ,[' 348125  '],[' 21520   '],[' 340621  '],[' 138142  '],"[' 410209   (Atom=Atom', ' 116977 Body=Body', ' 77249 Other', ' 215983)']",[' Yes'],"[' 26239    (Eliminated', '    0 Frozen', ' 26239)']","[' 14069    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.3871'],[' 0'], ,[' 371.759'],[' 0'],[' 33.5579'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.25018e+09'],[' 1.1049e+09'],[' 0'],[' 1.37773e+10'],[' 0'],[' 0'],[' 1144 '],[' 2162 '],[' 3102 '],[' 4084 '],[' 4983 '],[' 5887 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 11291+'],[' 5652'],"[' 1021.182s (Solving', ' 943.75s 1st Model', ' 549.95s Unsat', ' 0.00s)']",[' 1017.844s'], ,[' 519242788'],"[' 8260757  (Analyzed', ' 7185012)']","[' 16165    (Average', ' 444.48 Last', ' 109997)']",[' 9434.1  '],"[' 5652     (Average Length', ' 2467.90 Splits', ' 0)']","[' 7185012  (Deleted', ' 7027477)']","[' 106      (Ratio', '   0.00%)']","[' 85685    (Ratio', '   1.19%)']","[' 7185012  (Average Length', '   19.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7185012  (Average', ' 67.33 Max', ' 10533 Sum', ' 483777931)']","[' 7182586  (Average', ' 66.55 Max', ' 10533 Sum', ' 478134022 Ratio', '  98.83%)']","[' 2426     (Average', ' 2326.43 Max', ' 3760 Sum', ' 5643909 Ratio', '   1.17%)']", ,[' 346864  '],[' 21452   '],[' 339096  '],[' 137020  '],"[' 409116   (Atom=Atom', ' 116543 Body=Body', ' 77293 Other', ' 215280)']",[' Yes'],"[' 26003    (Eliminated', '    0 Frozen', ' 26003)']","[' 14676    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.6448'],[' 0'], ,[' 399.815'],[' 0'],[' 32.9425'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.18049e+09'],[' 1.04047e+09'],[' 0'],[' 1.59617e+10'],[' 0'],[' 0'],[' 1374 '],[' 2225 '],[' 3192 '],[' 4208 '],[' 5210 '],[' 6017 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 10103+'],[' 5058'],"[' 1019.650s (Solving', ' 948.53s 1st Model', ' 546.50s Unsat', ' 0.00s)']",[' 1016.563s'], ,[' 521873776'],"[' 6103405  (Analyzed', ' 5459121)']","[' 13910    (Average', ' 392.46 Last', ' 194997)']",[' 9269.1  '],"[' 5058     (Average Length', ' 2227.77 Splits', ' 0)']","[' 5459121  (Deleted', ' 5308319)']","[' 186      (Ratio', '   0.00%)']","[' 90822    (Ratio', '   1.66%)']","[' 5459121  (Average Length', '   20.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5459121  (Average', ' 89.89 Max', ' 10766 Sum', ' 490735098)']","[' 5456464  (Average', ' 88.84 Max', ' 10766 Sum', ' 484982267 Ratio', '  98.83%)']","[' 2657     (Average', ' 2165.16 Max', ' 3394 Sum', ' 5752831 Ratio', '   1.17%)']", ,[' 347799  '],[' 21605   '],[' 339556  '],[' 137427  '],"[' 408997   (Atom=Atom', ' 116391 Body=Body', ' 77616 Other', ' 214990)']",[' Yes'],"[' 25735    (Eliminated', '    0 Frozen', ' 25735)']","[' 16424    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 13.4358'],[' 0'], ,[' 404.117'],[' 0'],[' 33.6996'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.21498e+09'],[' 1.07017e+09'],[' 0'],[' 1.69275e+10'],[' 0'],[' 0'],[' 1306 '],[' 2279 '],[' 3232 '],[' 4308 '],[' 5207 '],[' 6053 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 10877+'],[' 5445'],"[' 1021.054s (Solving', ' 943.56s 1st Model', ' 534.15s Unsat', ' 0.00s)']",[' 1017.719s'], ,[' 527173282'],"[' 5070016  (Analyzed', ' 4451636)']","[' 11818    (Average', ' 376.68 Last', ' 188478)']",[' 9225.8  '],"[' 5445     (Average Length', ' 2388.00 Splits', ' 0)']","[' 4451636  (Deleted', ' 4304253)']","[' 140      (Ratio', '   0.00%)']","[' 94094    (Ratio', '   2.11%)']","[' 4451636  (Average Length', '   19.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4451636  (Average', ' 111.16 Max', ' 10518 Sum', ' 494837147)']","[' 4449051  (Average', ' 109.81 Max', ' 10518 Sum', ' 488841232 Ratio', '  98.79%)']","[' 2585     (Average', ' 2319.50 Max', ' 3752 Sum', ' 5995915 Ratio', '   1.21%)']", ,[' 348883  '],[' 21693   '],[' 340832  '],[' 138357  '],"[' 411937   (Atom=Atom', ' 117246 Body=Body', ' 77965 Other', ' 216726)']",[' Yes'],"[' 26060    (Eliminated', '    0 Frozen', ' 26060)']","[' 16482    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 14.4796'],[' 0'], ,[' 378.18'],[' 0'],[' 33.6998'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.26809e+09'],[' 1.12372e+09'],[' 0'],[' 1.43595e+10'],[' 0'],[' 0'],[' 1217 '],[' 2103 '],[' 3132 '],[' 4070 '],[' 5028 '],[' 5868 '],[' 6 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 10999+'],[' 5506'],"[' 1021.311s (Solving', ' 941.42s 1st Model', ' 441.15s Unsat', ' 0.00s)']",[' 1017.781s'], ,[' 518373653'],"[' 4631960  (Analyzed', ' 4114265)']","[' 11670    (Average', ' 352.55 Last', ' 80061)']",[' 9605.1  '],"[' 5506     (Average Length', ' 2415.05 Splits', ' 0)']","[' 4114265  (Deleted', ' 3976805)']","[' 164      (Ratio', '   0.00%)']","[' 89006    (Ratio', '   2.16%)']","[' 4114265  (Average Length', '   20.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4114265  (Average', ' 117.57 Max', ' 10811 Sum', ' 483727445)']","[' 4111728  (Average', ' 116.13 Max', ' 10811 Sum', ' 477791352 Ratio', '  98.77%)']","[' 2537     (Average', ' 2339.81 Max', ' 3761 Sum', ' 5936093 Ratio', '   1.23%)']", ,[' 349560  '],[' 21747   '],[' 341652  '],[' 138945  '],"[' 411435   (Atom=Atom', ' 117183 Body=Body', ' 77916 Other', ' 216336)']",[' Yes'],"[' 26124    (Eliminated', '    0 Frozen', ' 26124)']","[' 15926    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.077'],[' 0'], ,[' 390.264'],[' 0'],[' 33.8883'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20059e+09'],[' 1.06101e+09'],[' 0'],[' 1.48451e+10'],[' 0'],[' 0'],[' 1214 '],[' 2220 '],[' 3185 '],[' 4082 '],[' 5017 '],[' 5816 '],[' 6 '],[' 0 ']
