Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 1171+'],[' 592'],"[' 929.709s (Solving', ' 927.08s 1st Model', ' 1.63s Unsat', ' 93.94s)']",[' 928.063s'], ,[' 51097460'],"[' 29536376 (Analyzed', ' 29505526)']","[' 55761    (Average', ' 529.14 Last', ' 5853)']",[' 1589.8  '],"[' 592      (Average Length', ' 289.24 Splits', ' 0)']","[' 29505526 (Deleted', ' 29121166)']","[' 27       (Ratio', '   0.00%)']","[' 3923     (Ratio', '   0.01%)']","[' 29505526 (Average Length', '   12.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 29505526 (Average', '  1.68 Max', ' 2359 Sum', ' 49559185)']","[' 29505113 (Average', '  1.68 Max', ' 2359 Sum', ' 49440043 Ratio', '  99.76%)']","[' 413      (Average', ' 288.48 Max', ' 518 Sum', ' 119142 Ratio', '   0.24%)']", ,[' 77114   '],[' 3828    '],[' 76941   '],[' 42909   '],"[' 128723   (Atom=Atom', ' 39829 Body=Body', ' 22903 Other', ' 65991)']",[' Yes'],"[' 4405     (Eliminated', '    0 Frozen', ' 4405)']","[' 654      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.634118'],[' 0'], ,[' 753.365'],[' 0'],[' 12.839'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.40469e+08'],[' 7.23397e+07'],[' 0'],[' 1.04084e+11'],[' 0'],[' 0'],[' 734 '],[' 1561 '],[' 2050 '],[' 2737 '],[' 3354 '],[' 4337 '],[' 5 '],[' 1 ']
Solving...,TA52, ,[' 1'],[' 931+'],[' 472'],"[' 1000.730s (Solving', ' 997.80s 1st Model', ' 1.79s Unsat', ' 0.00s)']",[' 999.234s'], ,[' 65223966'],"[' 35636241 (Analyzed', ' 35613512)']","[' 62737    (Average', ' 567.66 Last', ' 380706)']",[' 1798.8  '],"[' 472      (Average Length', ' 231.04 Splits', ' 0)']","[' 35613512 (Deleted', ' 35229579)']","[' 7        (Ratio', '   0.00%)']","[' 4569     (Ratio', '   0.01%)']","[' 35613512 (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 35613512 (Average', '  1.78 Max', ' 2393 Sum', ' 63259633)']","[' 35613158 (Average', '  1.77 Max', ' 2393 Sum', ' 63198946 Ratio', '  99.90%)']","[' 354      (Average', ' 171.43 Max', ' 354 Sum', '  60687 Ratio', '   0.10%)']", ,[' 77845   '],[' 3885    '],[' 77555   '],[' 43490   '],"[' 130466   (Atom=Atom', ' 40353 Body=Body', ' 22960 Other', ' 67153)']",[' Yes'],"[' 4345     (Eliminated', '    0 Frozen', ' 4345)']","[' 724      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.659167'],[' 0'], ,[' 804.256'],[' 0'],[' 13.4319'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.68478e+08'],[' 8.44918e+07'],[' 0'],[' 1.13229e+11'],[' 0'],[' 0'],[' 814 '],[' 1713 '],[' 2341 '],[' 2942 '],[' 3575 '],[' 4337 '],[' 6 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 1245+'],[' 629'],"[' 871.979s (Solving', ' 868.51s 1st Model', ' 1.83s Unsat', ' 37.45s)']",[' 870.484s'], ,[' 37054433'],"[' 23325475 (Analyzed', ' 23298874)']","[' 47218    (Average', ' 493.43 Last', ' 107206)']",[' 1926.6  '],"[' 629      (Average Length', ' 307.20 Splits', ' 0)']","[' 23298874 (Deleted', ' 22958625)']","[' 30       (Ratio', '   0.00%)']","[' 2804     (Ratio', '   0.01%)']","[' 23298874 (Average Length', '   11.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 23298874 (Average', '  1.52 Max', ' 2485 Sum', ' 35368171)']","[' 23298567 (Average', '  1.52 Max', ' 2485 Sum', ' 35300372 Ratio', '  99.81%)']","[' 307      (Average', ' 220.84 Max', ' 474 Sum', '  67799 Ratio', '   0.19%)']", ,[' 76528   '],[' 3767    '],[' 76390   '],[' 43013   '],"[' 129035   (Atom=Atom', ' 39994 Body=Body', ' 22842 Other', ' 66199)']",[' Yes'],"[' 4379     (Eliminated', '    0 Frozen', ' 4379)']","[' 330      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.807625'],[' 0'], ,[' 737.608'],[' 0'],[' 11.2475'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.02363e+08'],[' 5.0128e+07'],[' 0'],[' 1.09278e+11'],[' 0'],[' 0'],[' 696 '],[' 1330 '],[' 1803 '],[' 2343 '],[' 3061 '],[' 3944 '],[' 5 '],[' 1 ']
Solving...,TA54, ,[' 1'],[' 1277+'],[' 645'],"[' 1000.853s (Solving', ' 997.43s 1st Model', ' 6.60s Unsat', ' 0.00s)']",[' 999.375s'], ,[' 59690483'],"[' 34050639 (Analyzed', ' 34013608)']","[' 62740    (Average', ' 542.14 Last', ' 265525)']",[' 1783.2  '],"[' 645      (Average Length', ' 312.14 Splits', ' 0)']","[' 34013608 (Deleted', ' 33583083)']","[' 9        (Ratio', '   0.00%)']","[' 4522     (Ratio', '   0.01%)']","[' 34013608 (Average Length', '   13.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 34013608 (Average', '  1.70 Max', ' 2257 Sum', ' 57734701)']","[' 34013132 (Average', '  1.69 Max', ' 2257 Sum', ' 57628180 Ratio', '  99.82%)']","[' 476      (Average', ' 223.78 Max', ' 455 Sum', ' 106521 Ratio', '   0.18%)']", ,[' 76884   '],[' 3907    '],[' 76750   '],[' 42739   '],"[' 128213   (Atom=Atom', ' 39580 Body=Body', ' 22982 Other', ' 65651)']",[' Yes'],"[' 4523     (Eliminated', '    0 Frozen', ' 4523)']","[' 941      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.832437'],[' 0'], ,[' 802.029'],[' 0'],[' 13.0409'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.63412e+08'],[' 8.18854e+07'],[' 0'],[' 1.07619e+11'],[' 0'],[' 0'],[' 654 '],[' 1255 '],[' 2114 '],[' 2638 '],[' 3297 '],[' 3903 '],[' 6 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 1007+'],[' 510'],"[' 1000.856s (Solving', ' 998.17s 1st Model', ' 1.55s Unsat', ' 0.00s)']",[' 999.516s'], ,[' 61489990'],"[' 35576707 (Analyzed', ' 35540897)']","[' 65675    (Average', ' 541.16 Last', ' 49404)']",[' 1790.8  '],"[' 510      (Average Length', ' 249.36 Splits', ' 0)']","[' 35540897 (Deleted', ' 35103213)']","[' 9        (Ratio', '   0.00%)']","[' 4023     (Ratio', '   0.01%)']","[' 35540897 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 35540897 (Average', '  1.68 Max', ' 2451 Sum', ' 59596033)']","[' 35540572 (Average', '  1.67 Max', ' 2451 Sum', ' 59517287 Ratio', '  99.87%)']","[' 325      (Average', ' 242.30 Max', ' 395 Sum', '  78746 Ratio', '   0.13%)']", ,[' 77359   '],[' 3847    '],[' 77104   '],[' 43482   '],"[' 130442   (Atom=Atom', ' 40383 Body=Body', ' 22922 Other', ' 67137)']",[' Yes'],"[' 4342     (Eliminated', '    0 Frozen', ' 4342)']","[' 620      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.649101'],[' 0'], ,[' 801.135'],[' 0'],[' 13.0945'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.6838e+08'],[' 8.46365e+07'],[' 0'],[' 1.09852e+11'],[' 0'],[' 0'],[' 769 '],[' 1325 '],[' 2229 '],[' 3110 '],[' 3601 '],[' 4578 '],[' 6 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 969+'],[' 491'],"[' 911.974s (Solving', ' 909.01s 1st Model', ' 1.87s Unsat', ' 76.77s)']",[' 910.641s'], ,[' 62743015'],"[' 38107872 (Analyzed', ' 38073661)']","[' 68105    (Average', ' 559.04 Last', ' 192677)']",[' 1949.6  '],"[' 491      (Average Length', ' 238.45 Splits', ' 0)']","[' 38073661 (Deleted', ' 37657726)']","[' 25       (Ratio', '   0.00%)']","[' 3594     (Ratio', '   0.01%)']","[' 38073661 (Average Length', '   13.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 38073661 (Average', '  1.59 Max', ' 2532 Sum', ' 60689559)']","[' 38073413 (Average', '  1.59 Max', ' 2532 Sum', ' 60659115 Ratio', '  99.95%)']","[' 248      (Average', ' 122.76 Max', ' 345 Sum', '  30444 Ratio', '   0.05%)']", ,[' 76975   '],[' 3797    '],[' 76702   '],[' 43329   '],"[' 129983   (Atom=Atom', ' 40280 Body=Body', ' 22872 Other', ' 66831)']",[' Yes'],"[' 4274     (Eliminated', '    0 Frozen', ' 4274)']","[' 606      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.696039'],[' 0'], ,[' 702.833'],[' 0'],[' 11.9886'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.64541e+08'],[' 7.77272e+07'],[' 0'],[' 9.58542e+10'],[' 0'],[' 0'],[' 917 '],[' 1685 '],[' 2346 '],[' 2858 '],[' 3437 '],[' 4098 '],[' 5 '],[' 1 ']
Solving...,TA57, ,[' 1'],[' 1313+'],[' 663'],"[' 1000.748s (Solving', ' 997.50s 1st Model', ' 1.95s Unsat', ' 0.00s)']",[' 999.703s'], ,[' 52541806'],"[' 31900802 (Analyzed', ' 31862493)']","[' 60130    (Average', ' 529.89 Last', ' 49247)']",[' 1877.8  '],"[' 663      (Average Length', ' 322.85 Splits', ' 0)']","[' 31862493 (Deleted', ' 31471790)']","[' 10       (Ratio', '   0.00%)']","[' 3062     (Ratio', '   0.01%)']","[' 31862493 (Average Length', '   13.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 31862493 (Average', '  1.59 Max', ' 2382 Sum', ' 50503053)']","[' 31862162 (Average', '  1.58 Max', ' 2382 Sum', ' 50416436 Ratio', '  99.83%)']","[' 331      (Average', ' 261.68 Max', ' 507 Sum', '  86617 Ratio', '   0.17%)']", ,[' 76787   '],[' 3759    '],[' 76674   '],[' 42837   '],"[' 128507   (Atom=Atom', ' 39826 Body=Body', ' 22834 Other', ' 65847)']",[' Yes'],"[' 4396     (Eliminated', '    0 Frozen', ' 4396)']","[' 553      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.837628'],[' 0'], ,[' 821.682'],[' 0'],[' 13.3654'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.37865e+08'],[' 6.57886e+07'],[' 0'],[' 1.1803e+11'],[' 0'],[' 0'],[' 884 '],[' 1655 '],[' 2219 '],[' 2784 '],[' 3429 '],[' 4033 '],[' 6 '],[' 0 ']
Solving...,TA58, , ,[' 1395'],[' 704'],"[' 837.639s (Solving', ' 834.27s 1st Model', ' 2.26s Unsat', ' 0.00s)']",[' 836.313s'], ,[' 48951735'],"[' 29079049 (Analyzed', ' 29042582)']","[' 54695    (Average', ' 530.99 Last', ' 214081)']",[' 1920.4  '],"[' 704      (Average Length', ' 341.21 Splits', ' 0)']","[' 29042582 (Deleted', ' 28666090)']","[' 16       (Ratio', '   0.00%)']","[' 2583     (Ratio', '   0.01%)']","[' 29042582 (Average Length', '   11.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 29042582 (Average', '  1.62 Max', ' 2471 Sum', ' 47040050)']","[' 29042296 (Average', '  1.62 Max', ' 2471 Sum', ' 46959947 Ratio', '  99.83%)']","[' 286      (Average', ' 280.08 Max', ' 505 Sum', '  80103 Ratio', '   0.17%)']", ,[' 76936   '],[' 3797    '],[' 76862   '],[' 43380   '],"[' 130136   (Atom=Atom', ' 40331 Body=Body', ' 22872 Other', ' 66933)']",[' Yes'],"[' 4473     (Eliminated', '    0 Frozen', ' 4473)']","[' 460      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.875568'],[' 0'], ,[' 666.391'],[' 0'],[' 12.1099'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.36054e+08'],[' 6.78936e+07'],[' 0'],[' 8.65288e+10'],[' 0'],[' 0'],[' 619 '],[' 1278 '],[' 1900 '],[' 2380 '],[' 3064 '],[' 3651 '],[' 5 '],[' 1 ']
Solving...,TA59, ,[' 1'],[' 1091+'],[' 552'],"[' 1000.815s (Solving', ' 997.96s 1st Model', ' 1.99s Unsat', ' 0.00s)']",[' 998.813s'], ,[' 56757786'],"[' 31511260 (Analyzed', ' 31472490)']","[' 58517    (Average', ' 537.83 Last', ' 16523)']",[' 1834.0  '],"[' 552      (Average Length', ' 267.69 Splits', ' 0)']","[' 31472490 (Deleted', ' 31083420)']","[' 6        (Ratio', '   0.00%)']","[' 4223     (Ratio', '   0.01%)']","[' 31472490 (Average Length', '   12.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 31472490 (Average', '  1.74 Max', ' 2394 Sum', ' 54903871)']","[' 31472208 (Average', '  1.74 Max', ' 2394 Sum', ' 54831008 Ratio', '  99.87%)']","[' 282      (Average', ' 258.38 Max', ' 423 Sum', '  72863 Ratio', '   0.13%)']", ,[' 76857   '],[' 3816    '],[' 76640   '],[' 43357   '],"[' 130067   (Atom=Atom', ' 40289 Body=Body', ' 22891 Other', ' 66887)']",[' Yes'],"[' 4349     (Eliminated', '    0 Frozen', ' 4349)']","[' 658      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.726621'],[' 0'], ,[' 814.745'],[' 0'],[' 13.3405'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.54468e+08'],[' 8.14838e+07'],[' 0'],[' 1.15718e+11'],[' 0'],[' 0'],[' 659 '],[' 1252 '],[' 1872 '],[' 2526 '],[' 3047 '],[' 3934 '],[' 6 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 1301+'],[' 657'],"[' 1000.876s (Solving', ' 997.49s 1st Model', ' 1.92s Unsat', ' 0.00s)']",[' 999.078s'], ,[' 49684435'],"[' 31120228 (Analyzed', ' 31068334)']","[' 57549    (Average', ' 539.86 Last', ' 27913)']",[' 1893.3  '],"[' 657      (Average Length', ' 322.53 Splits', ' 0)']","[' 31068334 (Deleted', ' 30664366)']","[' 8        (Ratio', '   0.00%)']","[' 3172     (Ratio', '   0.01%)']","[' 31068334 (Average Length', '   12.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 31068334 (Average', '  1.54 Max', ' 2432 Sum', ' 47812861)']","[' 31067964 (Average', '  1.54 Max', ' 2432 Sum', ' 47701741 Ratio', '  99.77%)']","[' 370      (Average', ' 300.32 Max', ' 489 Sum', ' 111120 Ratio', '   0.23%)']", ,[' 77157   '],[' 3846    '],[' 77050   '],[' 43654   '],"[' 130958   (Atom=Atom', ' 40556 Body=Body', ' 22921 Other', ' 67481)']",[' Yes'],"[' 4489     (Eliminated', '    0 Frozen', ' 4489)']","[' 567      (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 0.83643'],[' 0'], ,[' 816.194'],[' 0'],[' 13.3034'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.37694e+08'],[' 6.52756e+07'],[' 0'],[' 1.09951e+11'],[' 0'],[' 0'],[' 647 '],[' 1190 '],[' 1938 '],[' 2453 '],[' 3120 '],[' 3824 '],[' 6 '],[' 0 ']
