Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 4255+'],[' 2131'],"[' 1002.582s (Solving', ' 989.85s 1st Model', ' 566.06s Unsat', ' 0.00s)']",[' 999.547s'], ,[' 339048932'],"[' 10358561 (Analyzed', ' 10061038)']","[' 22384    (Average', ' 449.47 Last', ' 821683)']",[' 3813.9  '],"[' 2131     (Average Length', ' 1017.08 Splits', ' 0)']","[' 10061038 (Deleted', ' 9947980)']","[' 468      (Ratio', '   0.00%)']","[' 41306    (Ratio', '   0.41%)']","[' 10061038 (Average Length', '   15.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10061038 (Average', ' 33.06 Max', ' 3626 Sum', ' 332574545)']","[' 10060484 (Average', ' 33.00 Max', ' 3626 Sum', ' 332047354 Ratio', '  99.84%)']","[' 554      (Average', ' 951.61 Max', ' 1949 Sum', ' 527191 Ratio', '   0.16%)']", ,[' 75451   '],[' 7498    '],[' 76655   '],[' 43032   '],"[' 129092   (Atom=Atom', ' 36282 Body=Body', ' 26573 Other', ' 66237)']",[' Yes'],"[' 9452     (Eliminated', '    0 Frozen', ' 9452)']","[' 5424     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.60806'],[' 0'], ,[' 559.942'],[' 0'],[' 23.9538'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20683e+09'],[' 1.01632e+09'],[' 0'],[' 3.62574e+10'],[' 0'],[' 0'],[' 1119 '],[' 2122 '],[' 2975 '],[' 3 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 3991+'],[' 1999'],"[' 1002.824s (Solving', ' 990.86s 1st Model', ' 337.41s Unsat', ' 0.00s)']",[' 1001.266s'], ,[' 328501795'],"[' 11674153 (Analyzed', ' 11348547)']","[' 23147    (Average', ' 490.28 Last', ' 465075)']",[' 3838.3  '],"[' 1999     (Average Length', ' 960.34 Splits', ' 0)']","[' 11348547 (Deleted', ' 11230726)']","[' 523      (Ratio', '   0.00%)']","[' 44614    (Ratio', '   0.39%)']","[' 11348547 (Average Length', '   17.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11348547 (Average', ' 28.39 Max', ' 3614 Sum', ' 322146426)']","[' 11347975 (Average', ' 28.34 Max', ' 3614 Sum', ' 321625506 Ratio', '  99.84%)']","[' 572      (Average', ' 910.70 Max', ' 1810 Sum', ' 520920 Ratio', '   0.16%)']", ,[' 75531   '],[' 7585    '],[' 76625   '],[' 43172   '],"[' 129512   (Atom=Atom', ' 36335 Body=Body', ' 26660 Other', ' 66517)']",[' Yes'],"[' 9429     (Eliminated', '    0 Frozen', ' 9429)']","[' 6093     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.3691'],[' 0'], ,[' 579.53'],[' 0'],[' 22.7262'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16894e+09'],[' 9.85802e+08'],[' 0'],[' 4.03e+10'],[' 0'],[' 0'],[' 1211 '],[' 2241 '],[' 3109 '],[' 3 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 2921+'],[' 1464'],"[' 669.252s (Solving', ' 661.01s 1st Model', ' 39.72s Unsat', ' 0.00s)']",[' 668.156s'], ,[' 206209150'],"[' 10004045 (Analyzed', ' 9950668)']","[' 17852    (Average', ' 557.40 Last', ' 39159)']",[' 4638.5  '],"[' 1463     (Average Length', ' 730.27 Splits', ' 0)']","[' 9950668  (Deleted', ' 9852791)']","[' 215      (Ratio', '   0.00%)']","[' 19846    (Ratio', '   0.20%)']","[' 9950668  (Average Length', '   14.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9950668  (Average', ' 20.11 Max', ' 5230 Sum', ' 200101272)']","[' 9950427  (Average', ' 20.10 Max', ' 5230 Sum', ' 199961733 Ratio', '  99.93%)']","[' 241      (Average', ' 579.00 Max', ' 579 Sum', ' 139539 Ratio', '   0.07%)']", ,[' 75059   '],[' 7573    '],[' 75766   '],[' 42609   '],"[' 127823   (Atom=Atom', ' 35784 Body=Body', ' 26648 Other', ' 65391)']",[' Yes'],"[' 9030     (Eliminated', '    0 Frozen', ' 9030)']","[' 2819     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.76555'],[' 0'], ,[' 396.938'],[' 0'],[' 14.1108'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.10535e+08'],[' 5.90389e+08'],[' 0'],[' 3.0797e+10'],[' 0'],[' 0'],[' 1054 '],[' 7000 '],[' 7219 '],[' 3 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 3071+'],[' 1539'],"[' 670.061s (Solving', ' 659.81s 1st Model', ' 559.08s Unsat', ' 0.00s)']",[' 668.656s'], ,[' 202685611'],"[' 5304142  (Analyzed', ' 5072305)']","[' 13273    (Average', ' 382.15 Last', ' 650930)']",[' 5359.0  '],"[' 1538     (Average Length', ' 740.86 Splits', ' 0)']","[' 5072305  (Deleted', ' 5013599)']","[' 293      (Ratio', '   0.01%)']","[' 26125    (Ratio', '   0.52%)']","[' 5072305  (Average Length', '   14.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5072305  (Average', ' 38.47 Max', ' 4981 Sum', ' 195153718)']","[' 5072054  (Average', ' 38.44 Max', ' 4981 Sum', ' 194954367 Ratio', '  99.90%)']","[' 251      (Average', ' 794.23 Max', ' 2737 Sum', ' 199351 Ratio', '   0.10%)']", ,[' 75139   '],[' 7591    '],[' 75821   '],[' 42734   '],"[' 128198   (Atom=Atom', ' 35891 Body=Body', ' 26666 Other', ' 65641)']",[' Yes'],"[' 9023     (Eliminated', '    0 Frozen', ' 9023)']","[' 2199     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.07594'],[' 0'], ,[' 433.726'],[' 0'],[' 14.5213'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 6.6261e+08'],[' 5.62522e+08'],[' 0'],[' 3.39708e+10'],[' 0'],[' 0'],[' 3479 '],[' 3984 '],[' 4851 '],[' 3 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 4041+'],[' 2024'],"[' 1002.499s (Solving', ' 991.21s 1st Model', ' 558.48s Unsat', ' 0.00s)']",[' 1000.516s'], ,[' 349372590'],"[' 9909789  (Analyzed', ' 9574573)']","[' 20387    (Average', ' 469.64 Last', ' 637517)']",[' 3769.4  '],"[' 2024     (Average Length', ' 961.39 Splits', ' 0)']","[' 9574573  (Deleted', ' 9476921)']","[' 583      (Ratio', '   0.01%)']","[' 42299    (Ratio', '   0.44%)']","[' 9574573  (Average Length', '   16.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9574573  (Average', ' 35.84 Max', ' 3826 Sum', ' 343164730)']","[' 9574034  (Average', ' 35.78 Max', ' 3826 Sum', ' 342621053 Ratio', '  99.84%)']","[' 539      (Average', ' 1008.68 Max', ' 1818 Sum', ' 543677 Ratio', '   0.16%)']", ,[' 75458   '],[' 7563    '],[' 76537   '],[' 43133   '],"[' 129395   (Atom=Atom', ' 36318 Body=Body', ' 26638 Other', ' 66439)']",[' Yes'],"[' 9392     (Eliminated', '    0 Frozen', ' 9392)']","[' 5572     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.24997'],[' 0'], ,[' 548.979'],[' 0'],[' 23.5842'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.31198e+09'],[' 1.10812e+09'],[' 0'],[' 3.69445e+10'],[' 0'],[' 0'],[' 1135 '],[' 2129 '],[' 2986 '],[' 3 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 3547+'],[' 1777'],"[' 1002.562s (Solving', ' 992.02s 1st Model', ' 256.97s Unsat', ' 0.00s)']",[' 1000.328s'], ,[' 295511915'],"[' 15390372 (Analyzed', ' 14999043)']","[' 27892    (Average', ' 537.75 Last', ' 143981)']",[' 3818.1  '],"[' 1777     (Average Length', ' 847.99 Splits', ' 0)']","[' 14999043 (Deleted', ' 14844633)']","[' 523      (Ratio', '   0.00%)']","[' 39630    (Ratio', '   0.26%)']","[' 14999043 (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 14999043 (Average', ' 19.29 Max', ' 3801 Sum', ' 289354808)']","[' 14998479 (Average', ' 19.26 Max', ' 3801 Sum', ' 288882213 Ratio', '  99.84%)']","[' 564      (Average', ' 837.93 Max', ' 3037 Sum', ' 472595 Ratio', '   0.16%)']", ,[' 75196   '],[' 7546    '],[' 76058   '],[' 42816   '],"[' 128444   (Atom=Atom', ' 36018 Body=Body', ' 26621 Other', ' 65805)']",[' Yes'],"[' 9158     (Eliminated', '    0 Frozen', ' 9158)']","[' 5088     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.06915'],[' 0'], ,[' 631.712'],[' 0'],[' 22.4455'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.64014e+08'],[' 8.03094e+08'],[' 0'],[' 4.50559e+10'],[' 0'],[' 0'],[' 1294 '],[' 2281 '],[' 3159 '],[' 3 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 3731+'],[' 1869'],"[' 1002.738s (Solving', ' 991.62s 1st Model', ' 134.41s Unsat', ' 0.00s)']",[' 999.953s'], ,[' 304511140'],"[' 13562910 (Analyzed', ' 13328143)']","[' 25137    (Average', ' 530.22 Last', ' 183988)']",[' 3795.6  '],"[' 1869     (Average Length', ' 896.41 Splits', ' 0)']","[' 13328143 (Deleted', ' 13183908)']","[' 455      (Ratio', '   0.00%)']","[' 40908    (Ratio', '   0.31%)']","[' 13328143 (Average Length', '   16.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13328143 (Average', ' 22.40 Max', ' 3746 Sum', ' 298552128)']","[' 13327587 (Average', ' 22.36 Max', ' 3746 Sum', ' 298063973 Ratio', '  99.84%)']","[' 556      (Average', ' 877.98 Max', ' 1707 Sum', ' 488155 Ratio', '   0.16%)']", ,[' 75333   '],[' 7552    '],[' 76294   '],[' 42947   '],"[' 128837   (Atom=Atom', ' 36143 Body=Body', ' 26627 Other', ' 66067)']",[' Yes'],"[' 9263     (Eliminated', '    0 Frozen', ' 9263)']","[' 5438     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.15887'],[' 0'], ,[' 618.853'],[' 0'],[' 22.05'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.03165e+09'],[' 8.63461e+08'],[' 0'],[' 4.28812e+10'],[' 0'],[' 0'],[' 1241 '],[' 2381 '],[' 3221 '],[' 3 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 3945+'],[' 1976'],"[' 1002.665s (Solving', ' 991.10s 1st Model', ' 389.61s Unsat', ' 0.00s)']",[' 1000.234s'], ,[' 340476881'],"[' 12859766 (Analyzed', ' 12674678)']","[' 24925    (Average', ' 508.51 Last', ' 245163)']",[' 3802.7  '],"[' 1976     (Average Length', ' 932.44 Splits', ' 0)']","[' 12674678 (Deleted', ' 12541874)']","[' 493      (Ratio', '   0.00%)']","[' 42603    (Ratio', '   0.34%)']","[' 12674678 (Average Length', '   17.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12674678 (Average', ' 26.37 Max', ' 3739 Sum', ' 334268730)']","[' 12674171 (Average', ' 26.34 Max', ' 3739 Sum', ' 333803182 Ratio', '  99.86%)']","[' 507      (Average', ' 918.24 Max', ' 1762 Sum', ' 465548 Ratio', '   0.14%)']", ,[' 75490   '],[' 7581    '],[' 76524   '],[' 43172   '],"[' 129512   (Atom=Atom', ' 36339 Body=Body', ' 26656 Other', ' 66517)']",[' Yes'],"[' 9365     (Eliminated', '    0 Frozen', ' 9365)']","[' 5360     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.29639'],[' 0'], ,[' 570.774'],[' 0'],[' 23.6494'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.20195e+09'],[' 1.00913e+09'],[' 0'],[' 3.76567e+10'],[' 0'],[' 0'],[' 1141 '],[' 2245 '],[' 3163 '],[' 3 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4351+'],[' 2179'],"[' 1002.755s (Solving', ' 990.25s 1st Model', ' 652.18s Unsat', ' 0.00s)']",[' 1000.516s'], ,[' 359190131'],"[' 8557485  (Analyzed', ' 8356339)']","[' 20091    (Average', ' 415.92 Last', ' 569301)']",[' 3830.1  '],"[' 2179     (Average Length', ' 1050.20 Splits', ' 0)']","[' 8356339  (Deleted', ' 8271826)']","[' 494      (Ratio', '   0.01%)']","[' 43370    (Ratio', '   0.52%)']","[' 8356339  (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8356339  (Average', ' 42.21 Max', ' 3674 Sum', ' 352717668)']","[' 8355813  (Average', ' 42.15 Max', ' 3477 Sum', ' 352229257 Ratio', '  99.86%)']","[' 526      (Average', ' 928.54 Max', ' 3387 Sum', ' 488411 Ratio', '   0.14%)']", ,[' 75532   '],[' 7519    '],[' 76794   '],[' 43165   '],"[' 129491   (Atom=Atom', ' 36394 Body=Body', ' 26594 Other', ' 66503)']",[' Yes'],"[' 9531     (Eliminated', '    0 Frozen', ' 9531)']","[' 5434     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.51805'],[' 0'], ,[' 526.565'],[' 0'],[' 24.0299'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.43764e+09'],[' 1.22748e+09'],[' 0'],[' 3.29624e+10'],[' 0'],[' 0'],[' 958 '],[' 1949 '],[' 2859 '],[' 3 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 4153+'],[' 2080'],"[' 1002.881s (Solving', ' 990.54s 1st Model', ' 472.42s Unsat', ' 0.00s)']",[' 1001.047s'], ,[' 364885164'],"[' 8045145  (Analyzed', ' 7735524)']","[' 18172    (Average', ' 425.68 Last', ' 326383)']",[' 3776.6  '],"[' 2080     (Average Length', ' 992.98 Splits', ' 0)']","[' 7735524  (Deleted', ' 7656009)']","[' 504      (Ratio', '   0.01%)']","[' 45814    (Ratio', '   0.59%)']","[' 7735524  (Average Length', '   15.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7735524  (Average', ' 46.37 Max', ' 3617 Sum', ' 358700241)']","[' 7734911  (Average', ' 46.29 Max', ' 3617 Sum', ' 358106885 Ratio', '  99.83%)']","[' 613      (Average', ' 967.95 Max', ' 1865 Sum', ' 593356 Ratio', '   0.17%)']", ,[' 75565   '],[' 7572    '],[' 76732   '],[' 43196   '],"[' 129584   (Atom=Atom', ' 36372 Body=Body', ' 26647 Other', ' 66565)']",[' Yes'],"[' 9489     (Eliminated', '    0 Frozen', ' 9489)']","[' 6117     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.3817'],[' 0'], ,[' 518.266'],[' 0'],[' 24.4346'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.46426e+09'],[' 1.25354e+09'],[' 0'],[' 3.36559e+10'],[' 0'],[' 0'],[' 1038 '],[' 2145 '],[' 2995 '],[' 3 '],[' 0 ']
