Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA61, ,[' 1'],[' 4057+'],[' 2032'],"[' 1003.087s (Solving', ' 986.62s 1st Model', ' 27.11s Unsat', ' 0.00s)']",[' 1000.109s'], ,[' 289608134'],"[' 10560588 (Analyzed', ' 9948964)']","[' 18860    (Average', ' 527.52 Last', ' 11634)']",[' 4713.4  '],"[' 2032     (Average Length', ' 976.26 Splits', ' 0)']","[' 9948964  (Deleted', ' 9828259)']","[' 324      (Ratio', '   0.00%)']","[' 37020    (Ratio', '   0.37%)']","[' 9948964  (Average Length', '   17.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9948964  (Average', ' 28.29 Max', ' 4791 Sum', ' 281414996)']","[' 9948307  (Average', ' 28.22 Max', ' 4791 Sum', ' 280759992 Ratio', '  99.77%)']","[' 657      (Average', ' 996.96 Max', ' 1282 Sum', ' 655004 Ratio', '   0.23%)']", ,[' 115863  '],[' 9084    '],[' 116730  '],[' 67773   '],"[' 203315   (Atom=Atom', ' 59687 Body=Body', ' 34534 Other', ' 109094)']",[' Yes'],"[' 10951    (Eliminated', '    0 Frozen', ' 10951)']","[' 5969     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.92234'],[' 0'], ,[' 656.842'],[' 0'],[' 22.1514'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.91388e+08'],[' 7.60139e+08'],[' 0'],[' 5.10273e+10'],[' 0'],[' 0'],[' 1360 '],[' 2597 '],[' 3766 '],[' 3 '],[' 0 ']
Solving...,TA62, ,[' 1'],[' 5265+'],[' 2636'],"[' 1004.813s (Solving', ' 984.55s 1st Model', ' 42.84s Unsat', ' 0.00s)']",[' 1002.281s'], ,[' 297481170'],"[' 11604969 (Analyzed', ' 10757764)']","[' 20475    (Average', ' 525.41 Last', ' 22751)']",[' 4976.0  '],"[' 2636     (Average Length', ' 1260.84 Splits', ' 0)']","[' 10757764 (Deleted', ' 10609489)']","[' 366      (Ratio', '   0.00%)']","[' 43760    (Ratio', '   0.41%)']","[' 10757764 (Average Length', '   20.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10757764 (Average', ' 26.69 Max', ' 4825 Sum', ' 287079926)']","[' 10757062 (Average', ' 26.60 Max', ' 4825 Sum', ' 286155026 Ratio', '  99.68%)']","[' 702      (Average', ' 1317.52 Max', ' 1695 Sum', ' 924900 Ratio', '   0.32%)']", ,[' 117117  '],[' 9198    '],[' 118499  '],[' 68719   '],"[' 206153   (Atom=Atom', ' 60519 Body=Body', ' 34648 Other', ' 110986)']",[' Yes'],"[' 11580    (Eliminated', '    0 Frozen', ' 11580)']","[' 5970     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.55647'],[' 0'], ,[' 629.425'],[' 0'],[' 22.7095'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.3067e+08'],[' 8.03636e+08'],[' 0'],[' 4.91895e+10'],[' 0'],[' 0'],[' 1508 '],[' 2848 '],[' 4025 '],[' 3 '],[' 0 ']
Solving...,TA63, ,[' 1'],[' 4881+'],[' 2444'],"[' 1004.618s (Solving', ' 985.99s 1st Model', ' 211.30s Unsat', ' 0.00s)']",[' 1000.609s'], ,[' 330287673'],"[' 6686325  (Analyzed', ' 5960876)']","[' 13887    (Average', ' 429.24 Last', ' 322408)']",[' 4801.5  '],"[' 2444     (Average Length', ' 1170.53 Splits', ' 0)']","[' 5960876  (Deleted', ' 5883576)']","[' 334      (Ratio', '   0.01%)']","[' 39693    (Ratio', '   0.67%)']","[' 5960876  (Average Length', '   15.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5960876  (Average', ' 53.84 Max', ' 4907 Sum', ' 320962593)']","[' 5960255  (Average', ' 53.72 Max', ' 4907 Sum', ' 320228864 Ratio', '  99.77%)']","[' 621      (Average', ' 1181.53 Max', ' 1577 Sum', ' 733729 Ratio', '   0.23%)']", ,[' 116342  '],[' 9157    '],[' 117564  '],[' 68468   '],"[' 205400   (Atom=Atom', ' 60309 Body=Body', ' 34607 Other', ' 110484)']",[' Yes'],"[' 11379    (Eliminated', '    0 Frozen', ' 11379)']","[' 5577     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.18738'],[' 0'], ,[' 609.499'],[' 0'],[' 23.2712'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.14736e+09'],[' 9.96581e+08'],[' 0'],[' 5.00248e+10'],[' 0'],[' 0'],[' 1171 '],[' 2331 '],[' 3389 '],[' 3 '],[' 0 ']
Solving...,TA64, ,[' 1'],[' 4697+'],[' 2352'],"[' 1004.404s (Solving', ' 987.66s 1st Model', ' 47.56s Unsat', ' 0.00s)']",[' 1002.703s'], ,[' 315452307'],"[' 10277322 (Analyzed', ' 9502818)']","[' 18257    (Average', ' 520.50 Last', ' 27668)']",[' 4828.2  '],"[' 2352     (Average Length', ' 1115.22 Splits', ' 0)']","[' 9502818  (Deleted', ' 9388937)']","[' 338      (Ratio', '   0.00%)']","[' 38069    (Ratio', '   0.40%)']","[' 9502818  (Average Length', '   17.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9502818  (Average', ' 32.21 Max', ' 4935 Sum', ' 306103192)']","[' 9502206  (Average', ' 32.14 Max', ' 4935 Sum', ' 305384189 Ratio', '  99.77%)']","[' 612      (Average', ' 1174.84 Max', ' 1479 Sum', ' 719003 Ratio', '   0.23%)']", ,[' 116156  '],[' 9074    '],[' 117251  '],[' 68139   '],"[' 204413   (Atom=Atom', ' 60063 Body=Body', ' 34524 Other', ' 109826)']",[' Yes'],"[' 11169    (Eliminated', '    0 Frozen', ' 11169)']","[' 5418     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.90009'],[' 0'], ,[' 659.147'],[' 0'],[' 22.9996'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.61681e+08'],[' 8.21231e+08'],[' 0'],[' 5.58503e+10'],[' 0'],[' 0'],[' 1335 '],[' 2546 '],[' 3547 '],[' 3 '],[' 0 ']
Solving...,TA65, ,[' 1'],[' 5081+'],[' 2544'],"[' 1004.718s (Solving', ' 986.57s 1st Model', ' 330.27s Unsat', ' 0.00s)']",[' 1003.000s'], ,[' 342230462'],"[' 9153879  (Analyzed', ' 8277174)']","[' 16712    (Average', ' 495.28 Last', ' 266849)']",[' 4724.5  '],"[' 2544     (Average Length', ' 1203.84 Splits', ' 0)']","[' 8277174  (Deleted', ' 8169849)']","[' 360      (Ratio', '   0.00%)']","[' 44056    (Ratio', '   0.53%)']","[' 8277174  (Average Length', '   18.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8277174  (Average', ' 40.20 Max', ' 4665 Sum', ' 332762629)']","[' 8276484  (Average', ' 40.09 Max', ' 4665 Sum', ' 331833509 Ratio', '  99.72%)']","[' 690      (Average', ' 1346.55 Max', ' 1744 Sum', ' 929120 Ratio', '   0.28%)']", ,[' 116981  '],[' 9239    '],[' 118249  '],[' 69262   '],"[' 207782   (Atom=Atom', ' 61021 Body=Body', ' 34689 Other', ' 112072)']",[' Yes'],"[' 11507    (Eliminated', '    0 Frozen', ' 11507)']","[' 6785     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.00484'],[' 0'], ,[' 595.785'],[' 0'],[' 23.9624'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.16476e+09'],[' 1.00736e+09'],[' 0'],[' 4.70931e+10'],[' 0'],[' 0'],[' 1257 '],[' 2364 '],[' 3589 '],[' 3 '],[' 0 ']
Solving...,TA66, ,[' 1'],[' 4879+'],[' 2443'],"[' 1002.584s (Solving', ' 976.64s 1st Model', ' 134.35s Unsat', ' 0.00s)']",[' 950.469s'], ,[' 314671417'],"[' 6382311  (Analyzed', ' 5631936)']","[' 12072    (Average', ' 466.53 Last', ' 76924)']",[' 4775.4  '],"[' 2443     (Average Length', ' 1165.23 Splits', ' 0)']","[' 5631936  (Deleted', ' 5547984)']","[' 349      (Ratio', '   0.01%)']","[' 41049    (Ratio', '   0.73%)']","[' 5631936  (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5631936  (Average', ' 54.24 Max', ' 4763 Sum', ' 305487512)']","[' 5631267  (Average', ' 54.10 Max', ' 4763 Sum', ' 304672943 Ratio', '  99.73%)']","[' 669      (Average', ' 1217.59 Max', ' 1607 Sum', ' 814569 Ratio', '   0.27%)']", ,[' 116542  '],[' 9162    '],[' 117754  '],[' 68484   '],"[' 205448   (Atom=Atom', ' 60320 Body=Body', ' 34612 Other', ' 110516)']",[' Yes'],"[' 11374    (Eliminated', '    0 Frozen', ' 11374)']","[' 5761     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 6.24263'],[' 0'], ,[' 565.027'],[' 0'],[' 24.5221'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.05626e+09'],[' 9.14684e+08'],[' 0'],[' 3.82602e+10'],[' 0'],[' 0'],[' 1280 '],[' 2463 '],[' 3600 '],[' 3 '],[' 0 ']
Solving...,TA67, ,[' 1'],[' 5127+'],[' 2567'],"[' 1004.639s (Solving', ' 985.41s 1st Model', ' 53.02s Unsat', ' 0.00s)']",[' 1002.813s'], ,[' 344871139'],"[' 8196885  (Analyzed', ' 7294905)']","[' 15460    (Average', ' 471.86 Last', ' 57910)']",[' 4927.9  '],"[' 2567     (Average Length', ' 1226.13 Splits', ' 0)']","[' 7294905  (Deleted', ' 7198117)']","[' 415      (Ratio', '   0.01%)']","[' 41217    (Ratio', '   0.57%)']","[' 7294905  (Average Length', '   18.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 7294905  (Average', ' 45.89 Max', ' 4668 Sum', ' 334727083)']","[' 7294244  (Average', ' 45.77 Max', ' 4668 Sum', ' 333908733 Ratio', '  99.76%)']","[' 661      (Average', ' 1238.05 Max', ' 1611 Sum', ' 818350 Ratio', '   0.24%)']", ,[' 116384  '],[' 9144    '],[' 117730  '],[' 68690   '],"[' 206066   (Atom=Atom', ' 60544 Body=Body', ' 34594 Other', ' 110928)']",[' Yes'],"[' 11490    (Eliminated', '    0 Frozen', ' 11490)']","[' 6749     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.29044'],[' 0'], ,[' 612.891'],[' 0'],[' 23.3176'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.18333e+09'],[' 1.03221e+09'],[' 0'],[' 5.12646e+10'],[' 0'],[' 0'],[' 1342 '],[' 2710 '],[' 3789 '],[' 3 '],[' 0 ']
Solving...,TA68, ,[' 1'],[' 4857+'],[' 2432'],"[' 1004.340s (Solving', ' 985.31s 1st Model', ' 114.54s Unsat', ' 0.00s)']",[' 1002.625s'], ,[' 339992713'],"[' 11131794 (Analyzed', ' 10376042)']","[' 20134    (Average', ' 515.35 Last', ' 91415)']",[' 4851.2  '],"[' 2432     (Average Length', ' 1156.48 Splits', ' 0)']","[' 10376042 (Deleted', ' 10253100)']","[' 354      (Ratio', '   0.00%)']","[' 39541    (Ratio', '   0.38%)']","[' 10376042 (Average Length', '   15.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10376042 (Average', ' 31.83 Max', ' 4572 Sum', ' 330317988)']","[' 10375370 (Average', ' 31.77 Max', ' 4572 Sum', ' 329606128 Ratio', '  99.78%)']","[' 672      (Average', ' 1059.32 Max', ' 1429 Sum', ' 711860 Ratio', '   0.22%)']", ,[' 116052  '],[' 9063    '],[' 117262  '],[' 67948   '],"[' 203840   (Atom=Atom', ' 59883 Body=Body', ' 34513 Other', ' 109444)']",[' Yes'],"[' 11273    (Eliminated', '    0 Frozen', ' 11273)']","[' 6004     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.23957'],[' 0'], ,[' 614.438'],[' 0'],[' 23.5822'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.11525e+09'],[' 9.54823e+08'],[' 0'],[' 5.20248e+10'],[' 0'],[' 0'],[' 1209 '],[' 2251 '],[' 3390 '],[' 3 '],[' 0 ']
Solving...,TA69, ,[' 1'],[' 4445+'],[' 2226'],"[' 1003.446s (Solving', ' 988.04s 1st Model', ' 53.58s Unsat', ' 0.00s)']",[' 1001.219s'], ,[' 324835750'],"[' 8655379  (Analyzed', ' 8113240)']","[' 15494    (Average', ' 523.64 Last', ' 108158)']",[' 4809.7  '],"[' 2226     (Average Length', ' 1065.87 Splits', ' 0)']","[' 8113240  (Deleted', ' 8013776)']","[' 365      (Ratio', '   0.00%)']","[' 42693    (Ratio', '   0.53%)']","[' 8113240  (Average Length', '   19.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8113240  (Average', ' 38.96 Max', ' 4986 Sum', ' 316055345)']","[' 8112657  (Average', ' 38.87 Max', ' 4986 Sum', ' 315386036 Ratio', '  99.79%)']","[' 583      (Average', ' 1148.04 Max', ' 3399 Sum', ' 669309 Ratio', '   0.21%)']", ,[' 116792  '],[' 9236    '],[' 117840  '],[' 68893   '],"[' 206675   (Atom=Atom', ' 60655 Body=Body', ' 34686 Other', ' 111334)']",[' Yes'],"[' 11284    (Eliminated', '    0 Frozen', ' 11284)']","[' 5945     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.57897'],[' 0'], ,[' 644.258'],[' 0'],[' 22.404'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.06471e+09'],[' 9.252e+08'],[' 0'],[' 5.21405e+10'],[' 0'],[' 0'],[' 1442 '],[' 2763 '],[' 4030 '],[' 3 '],[' 0 ']
Solving...,TA70, ,[' 1'],[' 4813+'],[' 2410'],"[' 1003.864s (Solving', ' 986.71s 1st Model', ' 66.96s Unsat', ' 0.00s)']",[' 1001.297s'], ,[' 311998689'],"[' 7435551  (Analyzed', ' 6791666)']","[' 14351    (Average', ' 473.25 Last', ' 52044)']",[' 4767.2  '],"[' 2410     (Average Length', ' 1158.78 Splits', ' 0)']","[' 6791666  (Deleted', ' 6705824)']","[' 311      (Ratio', '   0.00%)']","[' 38232    (Ratio', '   0.56%)']","[' 6791666  (Average Length', '   17.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 6791666  (Average', ' 44.60 Max', ' 4732 Sum', ' 302935461)']","[' 6791008  (Average', ' 44.49 Max', ' 4732 Sum', ' 302164061 Ratio', '  99.75%)']","[' 658      (Average', ' 1172.34 Max', ' 1516 Sum', ' 771400 Ratio', '   0.25%)']", ,[' 116784  '],[' 9208    '],[' 118003  '],[' 68639   '],"[' 205913   (Atom=Atom', ' 60429 Body=Body', ' 34658 Other', ' 110826)']",[' Yes'],"[' 11427    (Eliminated', '    0 Frozen', ' 11427)']","[' 6240     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.94461'],[' 0'], ,[' 639.707'],[' 0'],[' 21.8352'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.10788e+09'],[' 9.60537e+08'],[' 0'],[' 5.62181e+10'],[' 0'],[' 0'],[' 1196 '],[' 2475 '],[' 3832 '],[' 3 '],[' 0 ']
