Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Completion Time for Window 4 ,Completion Time for Window 5 ,Completion Time for Window 6 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 10487+'],[' 5250'],"[' 1024.543s (Solving', ' 920.04s 1st Model', ' 354.96s Unsat', ' 0.00s)']",[' 1013.406s'], ,[' 323527613'],"[' 5517885  (Analyzed', ' 5023820)']","[' 12211    (Average', ' 411.42 Last', ' 82428)']",[' 11610.0 '],"[' 5250     (Average Length', ' 2427.87 Splits', ' 0)']","[' 5023820  (Deleted', ' 4923103)']","[' 1634     (Ratio', '   0.03%)']","[' 45195    (Ratio', '   0.90%)']","[' 5023820  (Average Length', '   24.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 5023820  (Average', ' 55.19 Max', ' 17271 Sum', ' 277258118)']","[' 5022490  (Average', ' 54.62 Max', ' 17271 Sum', ' 274417539 Ratio', '  98.98%)']","[' 1330     (Average', ' 2135.77 Max', ' 4757 Sum', ' 2840579 Ratio', '   1.02%)']", ,[' 300977  '],[' 26430   '],[' 303733  '],[' 191514  '],"[' 574538   (Atom=Atom', ' 167082 Body=Body', ' 127330 Other', ' 280126)']",[' Yes'],"[' 31186    (Eliminated', '    0 Frozen', ' 31186)']","[' 7288     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 17.9485'],[' 0'], ,[' 546.923'],[' 0'],[' 25.1734'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.07294e+08'],[' 7.21931e+08'],[' 0'],[' 2.8718e+10'],[' 0'],[' 0'],[' 1358 '],[' 2431 '],[' 4817 '],[' 5584 '],[' 12017 '],[' 12301 '],[' 6 '],[' 0 ']
Solving...,TA72, ,[' 1'],[' 13511+'],[' 6762'],"[' 1029.124s (Solving', ' 897.38s 1st Model', ' 542.14s Unsat', ' 0.00s)']",[' 1022.906s'], ,[' 447021629'],"[' 3838355  (Analyzed', ' 3375174)']","[' 10128    (Average', ' 333.25 Last', ' 179377)']",[' 10656.4 '],"[' 6762     (Average Length', ' 2923.19 Splits', ' 0)']","[' 3375174  (Deleted', ' 3254727)']","[' 3269     (Ratio', '   0.10%)']","[' 70020    (Ratio', '   2.07%)']","[' 3375174  (Average Length', '   17.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3375174  (Average', ' 118.95 Max', ' 12638 Sum', ' 401471818)']","[' 3372671  (Average', ' 116.72 Max', ' 12638 Sum', ' 393966803 Ratio', '  98.13%)']","[' 2503     (Average', ' 2998.41 Max', ' 7618 Sum', ' 7505015 Ratio', '   1.87%)']", ,[' 301448  '],[' 26259   '],[' 304864  '],[' 192458  '],"[' 577370   (Atom=Atom', ' 168197 Body=Body', ' 127159 Other', ' 282014)']",[' Yes'],"[' 31675    (Eliminated', '    0 Frozen', ' 31675)']","[' 11956    (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.9939'],[' 0'], ,[' 413.534'],[' 0'],[' 29.5006'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.2721e+09'],[' 1.14916e+09'],[' 0'],[' 1.62934e+10'],[' 0'],[' 0'],[' 1122 '],[' 2057 '],[' 2922 '],[' 3887 '],[' 4808 '],[' 5693 '],[' 6 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 12169+'],[' 6091'],"[' 1029.374s (Solving', ' 891.63s 1st Model', ' 442.66s Unsat', ' 0.00s)']",[' 1019.938s'], ,[' 384953557'],"[' 5014263  (Analyzed', ' 4529554)']","[' 11347    (Average', ' 399.19 Last', ' 31411)']",[' 11262.0 '],"[' 6091     (Average Length', ' 2664.15 Splits', ' 0)']","[' 4529554  (Deleted', ' 4417819)']","[' 3775     (Ratio', '   0.08%)']","[' 55804    (Ratio', '   1.23%)']","[' 4529554  (Average Length', '   19.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4529554  (Average', ' 74.64 Max', ' 14082 Sum', ' 338070482)']","[' 4527215  (Average', ' 73.24 Max', ' 14082 Sum', ' 331754003 Ratio', '  98.13%)']","[' 2339     (Average', ' 2700.50 Max', ' 4825 Sum', ' 6316479 Ratio', '   1.87%)']", ,[' 301474  '],[' 26363   '],[' 304306  '],[' 192222  '],"[' 576662   (Atom=Atom', ' 167857 Body=Body', ' 127263 Other', ' 281542)']",[' Yes'],"[' 31195    (Eliminated', '    0 Frozen', ' 31195)']","[' 8435     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.713'],[' 0'], ,[' 426.702'],[' 0'],[' 30.268'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.03461e+09'],[' 9.34257e+08'],[' 0'],[' 1.51467e+10'],[' 0'],[' 0'],[' 1399 '],[' 2384 '],[' 3333 '],[' 4351 '],[' 5329 '],[' 6180 '],[' 6 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 11511+'],[' 5762'],"[' 1030.355s (Solving', ' 892.53s 1st Model', ' 471.48s Unsat', ' 0.00s)']",[' 1017.031s'], ,[' 344196046'],"[' 3901251  (Analyzed', ' 3336169)']","[' 9964     (Average', ' 334.82 Last', ' 88715)']",[' 11631.5 '],"[' 5762     (Average Length', ' 2604.92 Splits', ' 0)']","[' 3336169  (Deleted', ' 3225402)']","[' 1942     (Ratio', '   0.06%)']","[' 49826    (Ratio', '   1.49%)']","[' 3336169  (Average Length', '   29.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3336169  (Average', ' 88.61 Max', ' 15474 Sum', ' 295611494)']","[' 3334287  (Average', ' 87.30 Max', ' 15474 Sum', ' 291242780 Ratio', '  98.52%)']","[' 1882     (Average', ' 2321.31 Max', ' 4955 Sum', ' 4368714 Ratio', '   1.48%)']", ,[' 300787  '],[' 26299   '],[' 303741  '],[' 191707  '],"[' 575117   (Atom=Atom', ' 167406 Body=Body', ' 127199 Other', ' 280512)']",[' Yes'],"[' 31253    (Eliminated', '    0 Frozen', ' 31253)']","[' 8704     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.1546'],[' 0'], ,[' 426.094'],[' 0'],[' 29.2449'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.21296e+08'],[' 8.32034e+08'],[' 0'],[' 1.34087e+10'],[' 0'],[' 0'],[' 1224 '],[' 2122 '],[' 3012 '],[' 6420 '],[' 6989 '],[' 8071 '],[' 6 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 11007+'],[' 5510'],"[' 1029.902s (Solving', ' 900.85s 1st Model', ' 502.03s Unsat', ' 0.00s)']",[' 1017.094s'], ,[' 346740080'],"[' 2108213  (Analyzed', ' 1734826)']","[' 6222     (Average', ' 278.82 Last', ' 93054)']",[' 11021.0 '],"[' 5510     (Average Length', ' 2440.75 Splits', ' 0)']","[' 1734826  (Deleted', ' 1649463)']","[' 2440     (Ratio', '   0.14%)']","[' 53347    (Ratio', '   3.08%)']","[' 1734826  (Average Length', '   22.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1734826  (Average', ' 174.41 Max', ' 15671 Sum', ' 302562887)']","[' 1733106  (Average', ' 172.27 Max', ' 15671 Sum', ' 298859540 Ratio', '  98.78%)']","[' 1720     (Average', ' 2153.11 Max', ' 4611 Sum', ' 3703347 Ratio', '   1.22%)']", ,[' 301166  '],[' 26423   '],[' 303795  '],[' 191928  '],"[' 575780   (Atom=Atom', ' 167503 Body=Body', ' 127323 Other', ' 280954)']",[' Yes'],"[' 31052    (Eliminated', '    0 Frozen', ' 31052)']","[' 8741     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.1003'],[' 0'], ,[' 432.481'],[' 0'],[' 29.2349'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.4659e+08'],[' 8.60106e+08'],[' 0'],[' 1.42551e+10'],[' 0'],[' 0'],[' 1246 '],[' 2208 '],[' 3168 '],[' 4208 '],[' 7105 '],[' 7747 '],[' 6 '],[' 0 ']
Solving...,TA76, ,[' 1'],[' 10281+'],[' 5147'],"[' 1027.184s (Solving', ' 901.18s 1st Model', ' 422.66s Unsat', ' 0.00s)']",[' 1017.297s'], ,[' 318045601'],"[' 4346468  (Analyzed', ' 3832292)']","[' 10423    (Average', ' 367.68 Last', ' 43443)']",[' 12634.8 '],"[' 5147     (Average Length', ' 2416.85 Splits', ' 0)']","[' 3832292  (Deleted', ' 3735949)']","[' 2087     (Ratio', '   0.05%)']","[' 41642    (Ratio', '   1.09%)']","[' 3832292  (Average Length', '   23.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3832292  (Average', ' 70.17 Max', ' 16271 Sum', ' 268904699)']","[' 3830507  (Average', ' 69.05 Max', ' 16271 Sum', ' 264635065 Ratio', '  98.41%)']","[' 1785     (Average', ' 2391.95 Max', ' 4577 Sum', ' 4269634 Ratio', '   1.59%)']", ,[' 299781  '],[' 26175   '],[' 302357  '],[' 190558  '],"[' 571670   (Atom=Atom', ' 166381 Body=Body', ' 127075 Other', ' 278214)']",[' Yes'],"[' 30751    (Eliminated', '    0 Frozen', ' 30751)']","[' 6719     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 22.7129'],[' 0'], ,[' 483.802'],[' 0'],[' 28.3898'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.9625e+08'],[' 7.19823e+08'],[' 0'],[' 1.80518e+10'],[' 0'],[' 0'],[' 1144 '],[' 2168 '],[' 8645 '],[' 9027 '],[' 9924 '],[' 10864 '],[' 6 '],[' 0 ']
Solving...,TA77, ,[' 1'],[' 11195+'],[' 5604'],"[' 1030.161s (Solving', ' 889.56s 1st Model', ' 445.72s Unsat', ' 0.00s)']",[' 1014.172s'], ,[' 291198860'],"[' 4813863  (Analyzed', ' 4184912)']","[' 10899    (Average', ' 383.97 Last', ' 41137)']",[' 11805.3 '],"[' 5604     (Average Length', ' 2543.06 Splits', ' 0)']","[' 4184912  (Deleted', ' 4092085)']","[' 1888     (Ratio', '   0.05%)']","[' 36478    (Ratio', '   0.87%)']","[' 4184912  (Average Length', '   22.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4184912  (Average', ' 57.98 Max', ' 16192 Sum', ' 242622239)']","[' 4183115  (Average', ' 56.96 Max', ' 16192 Sum', ' 238353242 Ratio', '  98.24%)']","[' 1797     (Average', ' 2375.62 Max', ' 4022 Sum', ' 4268997 Ratio', '   1.76%)']", ,[' 300389  '],[' 26196   '],[' 303332  '],[' 191228  '],"[' 573680   (Atom=Atom', ' 167030 Body=Body', ' 127096 Other', ' 279554)']",[' Yes'],"[' 31139    (Eliminated', '    0 Frozen', ' 31139)']","[' 5487     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.726'],[' 0'], ,[' 480.653'],[' 0'],[' 27.677'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.09843e+08'],[' 6.42744e+08'],[' 0'],[' 1.60197e+10'],[' 0'],[' 0'],[' 1374 '],[' 2153 '],[' 3166 '],[' 8294 '],[' 9093 '],[' 10357 '],[' 6 '],[' 0 ']
Solving...,TA78, ,[' 1'],[' 10991+'],[' 5502'],"[' 1032.202s (Solving', ' 891.70s 1st Model', ' 504.70s Unsat', ' 0.00s)']",[' 1018.828s'], ,[' 345608734'],"[' 3417110  (Analyzed', ' 3077604)']","[' 8073     (Average', ' 381.22 Last', ' 25264)']",[' 10821.3 '],"[' 5502     (Average Length', ' 2422.61 Splits', ' 0)']","[' 3077604  (Deleted', ' 2972137)']","[' 3674     (Ratio', '   0.12%)']","[' 51702    (Ratio', '   1.68%)']","[' 3077604  (Average Length', '   21.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3077604  (Average', ' 98.93 Max', ' 15969 Sum', ' 304480234)']","[' 3075373  (Average', ' 97.10 Max', ' 15969 Sum', ' 298839787 Ratio', '  98.15%)']","[' 2231     (Average', ' 2528.21 Max', ' 4476 Sum', ' 5640447 Ratio', '   1.85%)']", ,[' 300973  '],[' 26366   '],[' 303448  '],[' 191826  '],"[' 575474   (Atom=Atom', ' 167458 Body=Body', ' 127266 Other', ' 280750)']",[' Yes'],"[' 30841    (Eliminated', '    0 Frozen', ' 30841)']","[' 7804     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 24.2027'],[' 0'], ,[' 410.894'],[' 0'],[' 32.191'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.71198e+08'],[' 7.93626e+08'],[' 0'],[' 1.10581e+10'],[' 0'],[' 0'],[' 1306 '],[' 2232 '],[' 3213 '],[' 4257 '],[' 5152 '],[' 6071 '],[' 6 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 8941+'],[' 4477'],"[' 1023.370s (Solving', ' 927.49s 1st Model', ' 411.11s Unsat', ' 0.00s)']",[' 1011.219s'], ,[' 302106352'],"[' 3371856  (Analyzed', ' 2830363)']","[' 8419     (Average', ' 336.19 Last', ' 61097)']",[' 10429.6 '],"[' 4477     (Average Length', ' 2067.31 Splits', ' 0)']","[' 2830363  (Deleted', ' 2738119)']","[' 1897     (Ratio', '   0.07%)']","[' 46854    (Ratio', '   1.66%)']","[' 2830363  (Average Length', '   25.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2830363  (Average', ' 94.79 Max', ' 15072 Sum', ' 268277741)']","[' 2828472  (Average', ' 93.20 Max', ' 15072 Sum', ' 263798101 Ratio', '  98.33%)']","[' 1891     (Average', ' 2368.93 Max', ' 3723 Sum', ' 4479640 Ratio', '   1.67%)']", ,[' 300337  '],[' 26458   '],[' 302277  '],[' 191089  '],"[' 573263   (Atom=Atom', ' 166629 Body=Body', ' 127358 Other', ' 279276)']",[' Yes'],"[' 30398    (Eliminated', '    0 Frozen', ' 30398)']","[' 7763     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 16.3884'],[' 0'], ,[' 534.735'],[' 0'],[' 26.6379'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 7.39024e+08'],[' 6.66833e+08'],[' 0'],[' 2.33408e+10'],[' 0'],[' 0'],[' 1217 '],[' 2098 '],[' 4762 '],[' 5353 '],[' 6331 '],[' 12700 '],[' 6 '],[' 0 ']
Solving...,TA80, , ,[' 10223+'],[' 5118'],"[' 888.937s (Solving', ' 761.14s 1st Model', ' 363.26s Unsat', ' 0.00s)']",[' 879.484s'], ,[' 310666522'],"[' 2288577  (Analyzed', ' 1991997)']","[' 6475     (Average', ' 307.64 Last', ' 30424)']",[' 10029.3 '],"[' 5118     (Average Length', ' 2295.33 Splits', ' 0)']","[' 1991997  (Deleted', ' 1910335)']","[' 2082     (Ratio', '   0.10%)']","[' 52802    (Ratio', '   2.65%)']","[' 1991997  (Average Length', '   21.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1991997  (Average', ' 137.26 Max', ' 14958 Sum', ' 273424284)']","[' 1990534  (Average', ' 135.84 Max', ' 14958 Sum', ' 270588354 Ratio', '  98.96%)']","[' 1463     (Average', ' 1938.43 Max', ' 3628 Sum', ' 2835930 Ratio', '   1.04%)']", ,[' 300638  '],[' 26361   '],[' 303107  '],[' 191218  '],"[' 573650   (Atom=Atom', ' 166855 Body=Body', ' 127261 Other', ' 279534)']",[' Yes'],"[' 30830    (Eliminated', '    0 Frozen', ' 30830)']","[' 7345     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 23.1783'],[' 0'], ,[' 334.925'],[' 0'],[' 25.2021'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.36867e+08'],[' 7.54453e+08'],[' 0'],[' 9.99109e+09'],[' 0'],[' 0'],[' 1214 '],[' 2264 '],[' 3145 '],[' 4062 '],[' 11954 '],[' 13252 '],[' 6 '],[' 0 ']
