Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA51, ,[' 1'],[' 5499+'],[' 2752'],"[' 1006.137s (Solving', ' 982.73s 1st Model', ' 638.86s Unsat', ' 0.00s)']",[' 997.625s'], ,[' 450103573'],"[' 2377995  (Analyzed', ' 2005357)']","[' 6905     (Average', ' 290.42 Last', ' 103049)']",[' 7916.2  '],"[' 2752     (Average Length', ' 1352.02 Splits', ' 0)']","[' 2005357  (Deleted', ' 1918327)']","[' 893      (Ratio', '   0.04%)']","[' 73160    (Ratio', '   3.65%)']","[' 2005357  (Average Length', '   24.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2005357  (Average', ' 215.39 Max', ' 8843 Sum', ' 431933476)']","[' 2004882  (Average', ' 215.09 Max', ' 8739 Sum', ' 431336992 Ratio', '  99.86%)']","[' 475      (Average', ' 1255.76 Max', ' 2583 Sum', ' 596484 Ratio', '   0.14%)']", ,[' 101648  '],[' 12795   '],[' 103543  '],[' 68022   '],"[' 204062   (Atom=Atom', ' 55975 Body=Body', ' 31870 Other', ' 116217)']",[' Yes'],"[' 15440    (Eliminated', '    0 Frozen', ' 15440)']","[' 7239     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.79373'],[' 0'], ,[' 343.592'],[' 0'],[' 31.7257'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.7823e+09'],[' 1.64387e+09'],[' 0'],[' 1.04339e+10'],[' 0'],[' 0'],[' 1687 '],[' 3373 '],[' 2 '],[' 0 ']
Solving...,TA52, ,[' 1'],[' 4699+'],[' 2352'],"[' 1005.228s (Solving', ' 985.05s 1st Model', ' 440.95s Unsat', ' 0.00s)']",[' 999.422s'], ,[' 443811407'],"[' 3359814  (Analyzed', ' 2907670)']","[' 7981     (Average', ' 364.32 Last', ' 120213)']",[' 8082.6  '],"[' 2352     (Average Length', ' 1156.27 Splits', ' 0)']","[' 2907670  (Deleted', ' 2819577)']","[' 695      (Ratio', '   0.02%)']","[' 73205    (Ratio', '   2.52%)']","[' 2907670  (Average Length', '   27.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2907670  (Average', ' 146.90 Max', ' 9377 Sum', ' 427125446)']","[' 2907220  (Average', ' 146.74 Max', ' 8870 Sum', ' 426684946 Ratio', '  99.90%)']","[' 450      (Average', ' 978.89 Max', ' 9293 Sum', ' 440500 Ratio', '   0.10%)']", ,[' 101392  '],[' 12836   '],[' 102909  '],[' 67807   '],"[' 203417   (Atom=Atom', ' 55719 Body=Body', ' 31911 Other', ' 115787)']",[' Yes'],"[' 15103    (Eliminated', '    0 Frozen', ' 15103)']","[' 6130     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.30793'],[' 0'], ,[' 367.371'],[' 0'],[' 31.2141'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.61863e+09'],[' 1.47356e+09'],[' 0'],[' 1.25425e+10'],[' 0'],[' 0'],[' 1867 '],[' 3485 '],[' 2 '],[' 0 ']
Solving...,TA53, ,[' 1'],[' 5393+'],[' 2699'],"[' 1005.489s (Solving', ' 982.35s 1st Model', ' 838.18s Unsat', ' 0.00s)']",[' 999.781s'], ,[' 443453319'],"[' 2570013  (Analyzed', ' 2064944)']","[' 7504     (Average', ' 275.18 Last', ' 194190)']",[' 7838.5  '],"[' 2699     (Average Length', ' 1328.44 Splits', ' 0)']","[' 2064944  (Deleted', ' 1984101)']","[' 615      (Ratio', '   0.03%)']","[' 66737    (Ratio', '   3.23%)']","[' 2064944  (Average Length', '   22.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2064944  (Average', ' 206.08 Max', ' 9573 Sum', ' 425537396)']","[' 2064522  (Average', ' 205.82 Max', ' 9573 Sum', ' 425006155 Ratio', '  99.88%)']","[' 422      (Average', ' 1258.86 Max', ' 2532 Sum', ' 531241 Ratio', '   0.12%)']", ,[' 101021  '],[' 12599   '],[' 102856  '],[' 67199   '],"[' 201593   (Atom=Atom', ' 55348 Body=Body', ' 31674 Other', ' 114571)']",[' Yes'],"[' 15184    (Eliminated', '    0 Frozen', ' 15184)']","[' 6483     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.82269'],[' 0'], ,[' 341.529'],[' 0'],[' 30.7778'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.73068e+09'],[' 1.58584e+09'],[' 0'],[' 1.00211e+10'],[' 0'],[' 0'],[' 1498 '],[' 3227 '],[' 2 '],[' 0 ']
Solving...,TA54, ,[' 1'],[' 5309+'],[' 2657'],"[' 1005.620s (Solving', ' 977.50s 1st Model', ' 813.04s Unsat', ' 0.00s)']",[' 992.563s'], ,[' 406259850'],"[' 2053410  (Analyzed', ' 1643487)']","[' 6314     (Average', ' 260.29 Last', ' 209401)']",[' 7863.6  '],"[' 2657     (Average Length', ' 1310.51 Splits', ' 0)']","[' 1643487  (Deleted', ' 1563969)']","[' 514      (Ratio', '   0.03%)']","[' 69222    (Ratio', '   4.21%)']","[' 1643487  (Average Length', '   24.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 1643487  (Average', ' 236.49 Max', ' 9260 Sum', ' 388670853)']","[' 1643067  (Average', ' 236.17 Max', ' 9260 Sum', ' 388139799 Ratio', '  99.86%)']","[' 420      (Average', ' 1264.41 Max', ' 2565 Sum', ' 531054 Ratio', '   0.14%)']", ,[' 101441  '],[' 12764   '],[' 103255  '],[' 67784   '],"[' 203348   (Atom=Atom', ' 55768 Body=Body', ' 31839 Other', ' 115741)']",[' Yes'],"[' 15328    (Eliminated', '    0 Frozen', ' 15328)']","[' 6697     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.85131'],[' 0'], ,[' 338.317'],[' 0'],[' 31.8273'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.49717e+09'],[' 1.37818e+09'],[' 0'],[' 8.58986e+09'],[' 0'],[' 0'],[' 1610 '],[' 3309 '],[' 2 '],[' 0 ']
Solving...,TA55, ,[' 1'],[' 5049+'],[' 2527'],"[' 1003.333s (Solving', ' 979.84s 1st Model', ' 380.21s Unsat', ' 0.00s)']",[' 997.859s'], ,[' 460017514'],"[' 2808208  (Analyzed', ' 2524935)']","[' 6774     (Average', ' 372.74 Last', ' 88776)']",[' 7948.0  '],"[' 2527     (Average Length', ' 1243.44 Splits', ' 0)']","[' 2524935  (Deleted', ' 2433557)']","[' 753      (Ratio', '   0.03%)']","[' 76829    (Ratio', '   3.04%)']","[' 2524935  (Average Length', '   25.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2524935  (Average', ' 175.44 Max', ' 9331 Sum', ' 442971995)']","[' 2524531  (Average', ' 175.25 Max', ' 8589 Sum', ' 442484743 Ratio', '  99.89%)']","[' 404      (Average', ' 1206.07 Max', ' 2402 Sum', ' 487252 Ratio', '   0.11%)']", ,[' 101375  '],[' 12789   '],[' 103026  '],[' 67743   '],"[' 203225   (Atom=Atom', ' 55702 Body=Body', ' 31864 Other', ' 115659)']",[' Yes'],"[' 15190    (Eliminated', '    0 Frozen', ' 15190)']","[' 6598     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 5.05547'],[' 0'], ,[' 348.662'],[' 0'],[' 30.3297'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.81406e+09'],[' 1.66297e+09'],[' 0'],[' 1.23197e+10'],[' 0'],[' 0'],[' 1762 '],[' 3335 '],[' 2 '],[' 0 ']
Solving...,TA56, ,[' 1'],[' 5727+'],[' 2866'],"[' 1006.407s (Solving', ' 982.60s 1st Model', ' 475.45s Unsat', ' 0.00s)']",[' 1003.906s'], ,[' 486446833'],"[' 5022936  (Analyzed', ' 4556687)']","[' 10556    (Average', ' 431.67 Last', ' 85981)']",[' 8139.9  '],"[' 2866     (Average Length', ' 1406.47 Splits', ' 0)']","[' 4556687  (Deleted', ' 4452494)']","[' 814      (Ratio', '   0.02%)']","[' 73155    (Ratio', '   1.61%)']","[' 4556687  (Average Length', '   25.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 4556687  (Average', ' 102.42 Max', ' 10369 Sum', ' 466714898)']","[' 4556269  (Average', ' 102.31 Max', ' 10369 Sum', ' 466182178 Ratio', '  99.89%)']","[' 418      (Average', ' 1274.45 Max', ' 2640 Sum', ' 532720 Ratio', '   0.11%)']", ,[' 101348  '],[' 12668   '],[' 103301  '],[' 67595   '],"[' 202781   (Atom=Atom', ' 55675 Body=Body', ' 31743 Other', ' 115363)']",[' Yes'],"[' 15371    (Eliminated', '    0 Frozen', ' 15371)']","[' 5769     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.7855'],[' 0'], ,[' 393.302'],[' 0'],[' 29.9856'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.74746e+09'],[' 1.58413e+09'],[' 0'],[' 1.57667e+10'],[' 0'],[' 0'],[' 1903 '],[' 3334 '],[' 2 '],[' 0 ']
Solving...,TA57, ,[' 1'],[' 4753+'],[' 2379'],"[' 1005.119s (Solving', ' 985.30s 1st Model', ' 472.24s Unsat', ' 0.00s)']",[' 1001.984s'], ,[' 481270765'],"[' 3596574  (Analyzed', ' 3017959)']","[' 8012     (Average', ' 376.68 Last', ' 149540)']",[' 7987.1  '],"[' 2379     (Average Length', ' 1168.77 Splits', ' 0)']","[' 3017959  (Deleted', ' 2922106)']","[' 889      (Ratio', '   0.03%)']","[' 77121    (Ratio', '   2.56%)']","[' 3017959  (Average Length', '   27.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 3017959  (Average', ' 153.91 Max', ' 8467 Sum', ' 464484697)']","[' 3017500  (Average', ' 153.76 Max', ' 8467 Sum', ' 464030595 Ratio', '  99.90%)']","[' 459      (Average', ' 989.33 Max', ' 2276 Sum', ' 454102 Ratio', '   0.10%)']", ,[' 101025  '],[' 12702   '],[' 102551  '],[' 67306   '],"[' 201914   (Atom=Atom', ' 55352 Body=Body', ' 31777 Other', ' 114785)']",[' Yes'],"[' 14978    (Eliminated', '    0 Frozen', ' 14978)']","[' 6872     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.00409'],[' 0'], ,[' 360.41'],[' 0'],[' 29.8474'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.92753e+09'],[' 1.77406e+09'],[' 0'],[' 1.35369e+10'],[' 0'],[' 0'],[' 1981 '],[' 3576 '],[' 2 '],[' 0 ']
Solving...,TA58, ,[' 1'],[' 5647+'],[' 2826'],"[' 1006.333s (Solving', ' 983.05s 1st Model', ' 501.27s Unsat', ' 0.00s)']",[' 1004.078s'], ,[' 485449788'],"[' 3013443  (Analyzed', ' 2757583)']","[' 6988     (Average', ' 394.62 Last', ' 211914)']",[' 8026.5  '],"[' 2826     (Average Length', ' 1387.59 Splits', ' 0)']","[' 2757583  (Deleted', ' 2658951)']","[' 799      (Ratio', '   0.03%)']","[' 77697    (Ratio', '   2.82%)']","[' 2757583  (Average Length', '   26.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2757583  (Average', ' 169.26 Max', ' 9065 Sum', ' 466744202)']","[' 2757096  (Average', ' 169.03 Max', ' 8744 Sum', ' 466109169 Ratio', '  99.86%)']","[' 487      (Average', ' 1303.97 Max', ' 2681 Sum', ' 635033 Ratio', '   0.14%)']", ,[' 101734  '],[' 12789   '],[' 103664  '],[' 68102   '],"[' 204302   (Atom=Atom', ' 56061 Body=Body', ' 31864 Other', ' 116377)']",[' Yes'],"[' 15469    (Eliminated', '    0 Frozen', ' 15469)']","[' 7622     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.70128'],[' 0'], ,[' 351.661'],[' 0'],[' 29.8338'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.95083e+09'],[' 1.79501e+09'],[' 0'],[' 1.29163e+10'],[' 0'],[' 0'],[' 1830 '],[' 3536 '],[' 2 '],[' 0 ']
Solving...,TA59, ,[' 1'],[' 4777+'],[' 2391'],"[' 1004.151s (Solving', ' 985.79s 1st Model', ' 582.94s Unsat', ' 0.00s)']",[' 1012.797s'], ,[' 482963502'],"[' 3191132  (Analyzed', ' 2682945)']","[' 7457     (Average', ' 359.79 Last', ' 104712)']",[' 7728.6  '],"[' 2391     (Average Length', ' 1171.45 Splits', ' 0)']","[' 2682945  (Deleted', ' 2586227)']","[' 847      (Ratio', '   0.03%)']","[' 79309    (Ratio', '   2.96%)']","[' 2682945  (Average Length', '   25.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2682945  (Average', ' 174.01 Max', ' 9078 Sum', ' 466865830)']","[' 2682525  (Average', ' 173.84 Max', ' 9078 Sum', ' 466393658 Ratio', '  99.90%)']","[' 420      (Average', ' 1124.22 Max', ' 2229 Sum', ' 472172 Ratio', '   0.10%)']", ,[' 101067  '],[' 12747   '],[' 102566  '],[' 67393   '],"[' 202175   (Atom=Atom', ' 55394 Body=Body', ' 31822 Other', ' 114959)']",[' Yes'],"[' 14996    (Eliminated', '    0 Frozen', ' 14996)']","[' 6959     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 3.86965'],[' 0'], ,[' 356.725'],[' 0'],[' 30.2656'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.96318e+09'],[' 1.80704e+09'],[' 0'],[' 1.32795e+10'],[' 0'],[' 0'],[' 1642 '],[' 3309 '],[' 2 '],[' 0 ']
Solving...,TA60, ,[' 1'],[' 5343+'],[' 2674'],"[' 1005.589s (Solving', ' 984.66s 1st Model', ' 791.92s Unsat', ' 0.00s)']",[' 1005.094s'], ,[' 484943928'],"[' 2599471  (Analyzed', ' 2336474)']","[' 6948     (Average', ' 336.28 Last', ' 723915)']",[' 7870.7  '],"[' 2674     (Average Length', ' 1317.48 Splits', ' 0)']","[' 2336474  (Deleted', ' 2247153)']","[' 710      (Ratio', '   0.03%)']","[' 74960    (Ratio', '   3.21%)']","[' 2336474  (Average Length', '   23.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 2336474  (Average', ' 200.08 Max', ' 9464 Sum', ' 467492441)']","[' 2335971  (Average', ' 199.80 Max', ' 9464 Sum', ' 466818033 Ratio', '  99.86%)']","[' 503      (Average', ' 1340.77 Max', ' 2558 Sum', ' 674408 Ratio', '   0.14%)']", ,[' 101220  '],[' 12690   '],[' 103028  '],[' 67489   '],"[' 202463   (Atom=Atom', ' 55547 Body=Body', ' 31765 Other', ' 115151)']",[' Yes'],"[' 15248    (Eliminated', '    0 Frozen', ' 15248)']","[' 6343     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 4.21321'],[' 0'], ,[' 347.465'],[' 0'],[' 30.2237'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.00726e+09'],[' 1.84555e+09'],[' 0'],[' 1.2387e+10'],[' 0'],[' 0'],[' 1618 '],[' 3211 '],[' 2 '],[' 0 ']
