Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solving...,TA51, ,[' 1'],[' 3417+'],[' 1712'],"[' 1002.408s (Solving', ' 992.43s 1st Model', ' 329.51s Unsat', ' 0.00s)']", 998.828s, ,[' 270464187'],"[' 12051540 (Analyzed', ' 11748716)']","[' 24238    (Average', ' 484.72 Last', ' 474886)']",[' 3311.4  '],"[' 1712     (Average Length', ' 821.42 Splits', ' 0)']","[' 11748716 (Deleted', ' 11624047)']","[' 349      (Ratio', '   0.00%)']","[' 33151    (Ratio', '   0.28%)']","[' 11748716 (Average Length', '   15.0 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11748716 (Average', ' 22.61 Max', ' 3186 Sum', ' 265623151)']","[' 11748208 (Average', ' 22.57 Max', ' 3186 Sum', ' 265199779 Ratio', '  99.84%)']","[' 508      (Average', ' 833.41 Max', ' 1092 Sum', ' 423372 Ratio', '   0.16%)']", ,[' 86480   '],[' 6665    '],[' 87307   '],[' 50375   '],"[' 151121   (Atom=Atom', ' 44458 Body=Body', ' 25740 Other', ' 80923)']",[' Yes'],"[' 8242     (Eliminated', '    0 Frozen', ' 8242)']","[' 4599     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.15691'],[' 0'], ,[' 648.338'],[' 0'],[' 21.4087'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.7197e+08'],[' 8.11452e+08'],[' 0'],[' 5.39799e+10'],[' 0'],[' 0'],1119,2197,3045,3,0
Solving...,TA52, ,[' 1'],[' 3497+'],[' 1752'],"[' 1002.643s (Solving', ' 991.00s 1st Model', ' 633.91s Unsat', ' 0.00s)']", 999.234s, ,[' 274447510'],"[' 10662099 (Analyzed', ' 10445997)']","[' 22548    (Average', ' 463.28 Last', ' 685456)']",[' 3414.4  '],"[' 1752     (Average Length', ' 837.42 Splits', ' 0)']","[' 10445997 (Deleted', ' 10340517)']","[' 318      (Ratio', '   0.00%)']","[' 38091    (Ratio', '   0.36%)']","[' 10445997 (Average Length', '   16.8 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 10445997 (Average', ' 25.78 Max', ' 3200 Sum', ' 269348506)']","[' 10445473 (Average', ' 25.75 Max', ' 3200 Sum', ' 268961055 Ratio', '  99.86%)']","[' 524      (Average', ' 739.41 Max', ' 974 Sum', ' 387451 Ratio', '   0.14%)']", ,[' 86753   '],[' 6753    '],[' 87605   '],[' 50601   '],"[' 151799   (Atom=Atom', ' 44596 Body=Body', ' 25828 Other', ' 81375)']",[' Yes'],"[' 8355     (Eliminated', '    0 Frozen', ' 8355)']","[' 5149     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.52741'],[' 0'], ,[' 587.694'],[' 0'],[' 22.4679'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.00855e+09'],[' 8.46996e+08'],[' 0'],[' 4.46909e+10'],[' 0'],[' 0'],1211,2245,3113,3,0
Solving...,TA53, ,[' 1'],[' 3243+'],[' 1625'],"[' 1002.338s (Solving', ' 992.83s 1st Model', ' 238.36s Unsat', ' 0.00s)']", 999.594s, ,[' 294081413'],"[' 10092127 (Analyzed', ' 9879971)']","[' 19644    (Average', ' 502.95 Last', ' 472174)']",[' 3296.8  '],"[' 1625     (Average Length', ' 777.41 Splits', ' 0)']","[' 9879971  (Deleted', ' 9777084)']","[' 305      (Ratio', '   0.00%)']","[' 35664    (Ratio', '   0.36%)']","[' 9879971  (Average Length', '   15.3 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9879971  (Average', ' 29.30 Max', ' 3259 Sum', ' 289517859)']","[' 9879500  (Average', ' 29.27 Max', ' 3259 Sum', ' 289140750 Ratio', '  99.87%)']","[' 471      (Average', ' 800.66 Max', ' 1029 Sum', ' 377109 Ratio', '   0.13%)']", ,[' 86870   '],[' 6771    '],[' 87612   '],[' 50786   '],"[' 152354   (Atom=Atom', ' 44763 Body=Body', ' 25846 Other', ' 81745)']",[' Yes'],"[' 8263     (Eliminated', '    0 Frozen', ' 8263)']","[' 4770     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 1.94352'],[' 0'], ,[' 617.434'],[' 0'],[' 21.667'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.14701e+09'],[' 9.69337e+08'],[' 0'],[' 5.54367e+10'],[' 0'],[' 0'],1054,2070,2925,3,0
Solving...,TA54, ,[' 1'],[' 3301+'],[' 1654'],"[' 1002.206s (Solving', ' 991.55s 1st Model', ' 510.89s Unsat', ' 0.00s)']", 998.531s, ,[' 275233743'],"[' 10257358 (Analyzed', ' 9976250)']","[' 20613    (Average', ' 483.98 Last', ' 474008)']",[' 3372.7  '],"[' 1654     (Average Length', ' 788.27 Splits', ' 0)']","[' 9976250  (Deleted', ' 9877100)']","[' 330      (Ratio', '   0.00%)']","[' 37360    (Ratio', '   0.37%)']","[' 9976250  (Average Length', '   16.6 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 9976250  (Average', ' 27.10 Max', ' 3302 Sum', ' 270362273)']","[' 9975715  (Average', ' 27.06 Max', ' 3302 Sum', ' 269962703 Ratio', '  99.85%)']","[' 535      (Average', ' 746.86 Max', ' 988 Sum', ' 399570 Ratio', '   0.15%)']", ,[' 86799   '],[' 6767    '],[' 87571   '],[' 50655   '],"[' 151961   (Atom=Atom', ' 44636 Body=Body', ' 25842 Other', ' 81483)']",[' Yes'],"[' 8289     (Eliminated', '    0 Frozen', ' 8289)']","[' 5202     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.22807'],[' 0'], ,[' 593.174'],[' 0'],[' 21.695'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.0148e+09'],[' 8.50411e+08'],[' 0'],[' 4.53021e+10'],[' 0'],[' 0'],1162,2112,2963,3,0
Solving...,TA55, ,[' 1'],[' 3567+'],[' 1787'],"[' 1002.109s (Solving', ' 991.78s 1st Model', ' 553.79s Unsat', ' 0.00s)']", 998.422s, ,[' 291906701'],"[' 9202276  (Analyzed', ' 8888802)']","[' 18733    (Average', ' 474.50 Last', ' 467399)']",[' 3280.7  '],"[' 1787     (Average Length', ' 850.45 Splits', ' 0)']","[' 8888802  (Deleted', ' 8795633)']","[' 407      (Ratio', '   0.00%)']","[' 37387    (Ratio', '   0.42%)']","[' 8888802  (Average Length', '   15.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8888802  (Average', ' 32.30 Max', ' 3247 Sum', ' 287097311)']","[' 8888257  (Average', ' 32.24 Max', ' 3097 Sum', ' 286579466 Ratio', '  99.82%)']","[' 545      (Average', ' 950.17 Max', ' 1186 Sum', ' 517845 Ratio', '   0.18%)']", ,[' 86641   '],[' 6734    '],[' 87495   '],[' 50541   '],"[' 151619   (Atom=Atom', ' 44555 Body=Body', ' 25809 Other', ' 81255)']",[' Yes'],"[' 8338     (Eliminated', '    0 Frozen', ' 8338)']","[' 5132     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.13615'],[' 0'], ,[' 584.06'],[' 0'],[' 22.7619'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.13003e+09'],[' 9.50542e+08'],[' 0'],[' 4.66539e+10'],[' 0'],[' 0'],1135,2136,3005,3,0
Solving...,TA56, ,[' 1'],[' 3309+'],[' 1658'],"[' 1002.357s (Solving', ' 992.64s 1st Model', ' 260.91s Unsat', ' 0.00s)']", 999.453s, ,[' 241663384'],"[' 14291943 (Analyzed', ' 13931584)']","[' 27160    (Average', ' 512.94 Last', ' 299801)']",[' 3450.3  '],"[' 1658     (Average Length', ' 793.56 Splits', ' 0)']","[' 13931584 (Deleted', ' 13778212)']","[' 340      (Ratio', '   0.00%)']","[' 33283    (Ratio', '   0.24%)']","[' 13931584 (Average Length', '   16.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 13931584 (Average', ' 16.97 Max', ' 3273 Sum', ' 236392118)']","[' 13931072 (Average', ' 16.94 Max', ' 3273 Sum', ' 236000640 Ratio', '  99.83%)']","[' 512      (Average', ' 764.61 Max', ' 1022 Sum', ' 391478 Ratio', '   0.17%)']", ,[' 86470   '],[' 6698    '],[' 87232   '],[' 50304   '],"[' 150908   (Atom=Atom', ' 44354 Body=Body', ' 25773 Other', ' 80781)']",[' Yes'],"[' 8210     (Eliminated', '    0 Frozen', ' 8210)']","[' 4422     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.20907'],[' 0'], ,[' 661.755'],[' 0'],[' 20.8864'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.28673e+08'],[' 6.89952e+08'],[' 0'],[' 5.29108e+10'],[' 0'],[' 0'],1294,2281,3180,3,0
Solving...,TA57, ,[' 1'],[' 3027+'],[' 1517'],"[' 1001.936s (Solving', ' 992.56s 1st Model', ' 320.19s Unsat', ' 0.00s)']", 997.891s, ,[' 234921972'],"[' 12551170 (Analyzed', ' 12312268)']","[' 24427    (Average', ' 504.04 Last', ' 369001)']",[' 3346.0  '],"[' 1517     (Average Length', ' 729.83 Splits', ' 0)']","[' 12312268 (Deleted', ' 12177306)']","[' 307      (Ratio', '   0.00%)']","[' 33966    (Ratio', '   0.28%)']","[' 12312268 (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 12312268 (Average', ' 18.71 Max', ' 3279 Sum', ' 230325297)']","[' 12311738 (Average', ' 18.68 Max', ' 3279 Sum', ' 229940859 Ratio', '  99.83%)']","[' 530      (Average', ' 725.35 Max', ' 885 Sum', ' 384438 Ratio', '   0.17%)']", ,[' 86466   '],[' 6735    '],[' 87120   '],[' 50358   '],"[' 151070   (Atom=Atom', ' 44371 Body=Body', ' 25810 Other', ' 80889)']",[' Yes'],"[' 8139     (Eliminated', '    0 Frozen', ' 8139)']","[' 4899     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.04187'],[' 0'], ,[' 667.659'],[' 0'],[' 20.4905'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.08699e+08'],[' 6.76877e+08'],[' 0'],[' 5.29233e+10'],[' 0'],[' 0'],1241,2491,3338,3,0
Solving...,TA58, ,[' 1'],[' 3415+'],[' 1711'],"[' 1002.472s (Solving', ' 991.41s 1st Model', ' 369.23s Unsat', ' 0.00s)']", 998.688s, ,[' 263883423'],"[' 12250020 (Analyzed', ' 11986047)']","[' 23585    (Average', ' 508.21 Last', ' 591716)']",[' 3341.6  '],"[' 1711     (Average Length', ' 810.21 Splits', ' 0)']","[' 11986047 (Deleted', ' 11857001)']","[' 358      (Ratio', '   0.00%)']","[' 34781    (Ratio', '   0.29%)']","[' 11986047 (Average Length', '   16.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 11986047 (Average', ' 21.61 Max', ' 3267 Sum', ' 258995358)']","[' 11985512 (Average', ' 21.57 Max', ' 3267 Sum', ' 258545524 Ratio', '  99.83%)']","[' 535      (Average', ' 840.81 Max', ' 1070 Sum', ' 449834 Ratio', '   0.17%)']", ,[' 86783   '],[' 6771    '],[' 87579   '],[' 50696   '],"[' 152084   (Atom=Atom', ' 44673 Body=Body', ' 25846 Other', ' 81565)']",[' Yes'],"[' 8317     (Eliminated', '    0 Frozen', ' 8317)']","[' 5162     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.38529'],[' 0'], ,[' 627.273'],[' 0'],[' 22.1886'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.09285e+08'],[' 7.53279e+08'],[' 0'],[' 4.72229e+10'],[' 0'],[' 0'],1141,2245,3163,3,0
Solving...,TA59, ,[' 1'],[' 3455+'],[' 1731'],"[' 1002.543s (Solving', ' 991.85s 1st Model', ' 509.17s Unsat', ' 0.00s)']", 998.625s, ,[' 264248808'],"[' 8496388  (Analyzed', ' 8247895)']","[' 19462    (Average', ' 423.79 Last', ' 569301)']",[' 3266.2  '],"[' 1731     (Average Length', ' 827.34 Splits', ' 0)']","[' 8247895  (Deleted', ' 8163605)']","[' 356      (Ratio', '   0.00%)']","[' 34807    (Ratio', '   0.42%)']","[' 8247895  (Average Length', '   14.5 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8247895  (Average', ' 31.47 Max', ' 3176 Sum', ' 259552277)']","[' 8247417  (Average', ' 31.42 Max', ' 3176 Sum', ' 259158957 Ratio', '  99.85%)']","[' 478      (Average', ' 822.85 Max', ' 1120 Sum', ' 393320 Ratio', '   0.15%)']", ,[' 86508   '],[' 6710    '],[' 87354   '],[' 50389   '],"[' 151163   (Atom=Atom', ' 44427 Body=Body', ' 25785 Other', ' 80951)']",[' Yes'],"[' 8306     (Eliminated', '    0 Frozen', ' 8306)']","[' 5034     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 2.27134'],[' 0'], ,[' 602.73'],[' 0'],[' 21.6425'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.05041e+09'],[' 8.89987e+08'],[' 0'],[' 4.67808e+10'],[' 0'],[' 0'],958,1942,2882,3,0
