Optimal Found Or Timeout,Instances,,INTERRUPTED  ,Models       ,Calls        ,Time         ,CPU Time     ,,Choices      ,Conflicts    ,Restarts     ,Model-Level  ,Problems     ,Lemmas       ,  Binary     ,  Ternary    ,  Conflict   ,  Loop       ,  Other      ,Backjumps    ,  Executed   ,  Bounded    ,,Rules        ,  Choice     ,Atoms        ,Bodies       ,Equivalences ,Tight        ,Variables    ,Constraints  ,,DifferenceLogic,  Time init(s),  Mutexes    ,  [Thread 0],    Propagation(s),    Dijkstra(s),    Undo(s)  ,    True edges,    False edges,    False edges (inverse),    False edges (partial),    False edges (partial+),    Edges added,    Edges skipped,    Edges propagated,    Cost consistency,    Cost forward,    Cost backward,Completion Time for Window 1 ,Completion Time for Window 2 ,Completion Time for Window 3 ,Number of Interrupted Calls ,Number of UnInterrupted Calls 
Solving...,TA71, ,[' 1'],[' 10525+'],[' 5265'],"[' 1052.121s (Solving', ' 863.26s 1st Model', ' 526.17s Unsat', ' 0.00s)']",[' 1044.047s'], ,[' 375900414'],"[' 7673815  (Analyzed', ' 169449)']","[' 3428     (Average', ' 49.43 Last', ' 30189)']",[' 20382.5 '],"[' 5265     (Average Length', ' 2533.31 Splits', ' 0)']","[' 169449   (Deleted', ' 136288)']","[' 38       (Ratio', '   0.02%)']","[' 21493    (Ratio', '  12.68%)']","[' 169449   (Average Length', '   34.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 169449   (Average', ' 1637.58 Max', ' 27761 Sum', ' 277485807)']","[' 167836   (Average', ' 1616.64 Max', ' 27761 Sum', ' 273938514 Ratio', '  98.72%)']","[' 1613     (Average', ' 2199.19 Max', ' 13789 Sum', ' 3547293 Ratio', '   1.28%)']", ,[' 437922  '],[' 34843   '],[' 440786  '],[' 268742  '],"[' 806222   (Atom=Atom', ' 235897 Body=Body', ' 135743 Other', ' 434582)']",[' Yes'],"[' 39707    (Eliminated', '    0 Frozen', ' 39707)']","[' 3868     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 34.8933'],[' 0'], ,[' 420.9'],[' 0'],[' 33.8956'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.44305e+08'],[' 7.96981e+08'],[' 0'],[' 1.54188e+10'],[' 0'],[' 0'],[' 2404 '],[' 6966 '],[' 11270 '],[' 3 '],[' 0 ']
Solving...,TA72, , ,[' 9969+'],[' 4987'],"[' 1056.364s (Solving', ' 859.12s 1st Model', ' 495.58s Unsat', ' 0.00s)']",[' 1019.969s'], ,[' 368167182'],"[' 5890635  (Analyzed', ' 175048)']","[' 3234     (Average', ' 54.13 Last', ' 41560)']",[' 20180.6 '],"[' 4988     (Average Length', ' 2414.73 Splits', ' 0)']","[' 175048   (Deleted', ' 133350)']","[' 49       (Ratio', '   0.03%)']","[' 22710    (Ratio', '  12.97%)']","[' 175048   (Average Length', '   32.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 175048   (Average', ' 1582.19 Max', ' 26864 Sum', ' 276959874)']","[' 173144   (Average', ' 1561.93 Max', ' 26864 Sum', ' 273412722 Ratio', '  98.72%)']","[' 1904     (Average', ' 1863.00 Max', ' 1863 Sum', ' 3547152 Ratio', '   1.28%)']", ,[' 435460  '],[' 34490   '],[' 438151  '],[' 265838  '],"[' 797510   (Atom=Atom', ' 233346 Body=Body', ' 135390 Other', ' 428774)']",[' Yes'],"[' 39181    (Eliminated', '    0 Frozen', ' 39181)']","[' 4323     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 33.9691'],[' 0'], ,[' 400.037'],[' 0'],[' 34.3989'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.3148e+08'],[' 7.84447e+08'],[' 0'],[' 1.2475e+10'],[' 0'],[' 0'],[' 2171 '],[' 6311 '],[' 10961 '],[' 3 '],[' 0 ']
Solving...,TA73, ,[' 1'],[' 10141+'],[' 5073'],"[' 1052.539s (Solving', ' 862.26s 1st Model', ' 472.19s Unsat', ' 0.00s)']",[' 1042.719s'], ,[' 357765144'],"[' 7118046  (Analyzed', ' 157471)']","[' 3164     (Average', ' 49.77 Last', ' 40131)']",[' 20239.2 '],"[' 5073     (Average Length', ' 2451.16 Splits', ' 0)']","[' 157471   (Deleted', ' 124951)']","[' 40       (Ratio', '   0.03%)']","[' 20991    (Ratio', '  13.33%)']","[' 157471   (Average Length', '   33.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 157471   (Average', ' 1679.75 Max', ' 27390 Sum', ' 264511893)']","[' 155461   (Average', ' 1652.29 Max', ' 27390 Sum', ' 260188383 Ratio', '  98.37%)']","[' 2010     (Average', ' 2151.00 Max', ' 2151 Sum', ' 4323510 Ratio', '   1.63%)']", ,[' 436466  '],[' 34687   '],[' 439162  '],[' 266464  '],"[' 799388   (Atom=Atom', ' 233775 Body=Body', ' 135587 Other', ' 430026)']",[' Yes'],"[' 39383    (Eliminated', '    0 Frozen', ' 39383)']","[' 4157     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 34.4351'],[' 0'], ,[' 429.423'],[' 0'],[' 33.8113'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.09193e+08'],[' 7.63314e+08'],[' 0'],[' 1.45973e+10'],[' 0'],[' 0'],[' 2443 '],[' 7427 '],[' 10428 '],[' 3 '],[' 0 ']
Solving...,TA74, ,[' 1'],[' 9377+'],[' 4691'],"[' 1052.805s (Solving', ' 872.26s 1st Model', ' 529.74s Unsat', ' 0.00s)']",[' 1043.313s'], ,[' 360789839'],"[' 8390254  (Analyzed', ' 162602)']","[' 3332     (Average', ' 48.80 Last', ' 25167)']",[' 20911.9 '],"[' 4691     (Average Length', ' 2267.64 Splits', ' 0)']","[' 162602   (Deleted', ' 129986)']","[' 30       (Ratio', '   0.02%)']","[' 21241    (Ratio', '  13.06%)']","[' 162602   (Average Length', '   31.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 162602   (Average', ' 1635.74 Max', ' 28447 Sum', ' 265975302)']","[' 161796   (Average', ' 1627.22 Max', ' 28447 Sum', ' 264589788 Ratio', '  99.48%)']","[' 806      (Average', ' 1719.00 Max', ' 1719 Sum', ' 1385514 Ratio', '   0.52%)']", ,[' 436878  '],[' 34515   '],[' 439254  '],[' 268474  '],"[' 805418   (Atom=Atom', ' 235957 Body=Body', ' 135415 Other', ' 434046)']",[' Yes'],"[' 38891    (Eliminated', '    0 Frozen', ' 38891)']","[' 2397     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 33.7606'],[' 0'], ,[' 432.959'],[' 0'],[' 34.0704'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 8.24642e+08'],[' 7.77826e+08'],[' 0'],[' 1.69009e+10'],[' 0'],[' 0'],[' 2169 '],[' 5774 '],[' 9084 '],[' 3 '],[' 0 ']
Solving...,TA75, ,[' 1'],[' 11315+'],[' 5661'],"[' 1043.789s (Solving', ' 861.58s 1st Model', ' 475.99s Unsat', ' 0.00s)']",[' 1036.141s'], ,[' 399478301'],"[' 7970748  (Analyzed', ' 157770)']","[' 3689     (Average', ' 42.77 Last', ' 36844)']",[' 20660.8 '],"[' 5661     (Average Length', ' 2702.10 Splits', ' 0)']","[' 157770   (Deleted', ' 127682)']","[' 54       (Ratio', '   0.03%)']","[' 20265    (Ratio', '  12.84%)']","[' 157770   (Average Length', '   33.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 157770   (Average', ' 1868.10 Max', ' 27267 Sum', ' 294730408)']","[' 155479   (Average', ' 1834.88 Max', ' 27267 Sum', ' 289488392 Ratio', '  98.22%)']","[' 2291     (Average', ' 2288.09 Max', ' 3526 Sum', ' 5242016 Ratio', '   1.78%)']", ,[' 437346  '],[' 34770   '],[' 440492  '],[' 267226  '],"[' 801674   (Atom=Atom', ' 234454 Body=Body', ' 135670 Other', ' 431550)']",[' Yes'],"[' 39916    (Eliminated', '    0 Frozen', ' 39916)']","[' 3848     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 34.0318'],[' 0'], ,[' 415.019'],[' 0'],[' 34.9522'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.14961e+08'],[' 8.66856e+08'],[' 0'],[' 1.57154e+10'],[' 0'],[' 0'],[' 2360 '],[' 5821 '],[' 8145 '],[' 3 '],[' 0 ']
Solving...,TA76, , ,[' 6789+'],[' 3397'],"[' 791.218s (Solving', ' 701.94s 1st Model', ' 101.06s Unsat', ' 0.00s)']",[' 785.063s'], ,[' 121169354'],"[' 18219393 (Analyzed', ' 26942)']","[' 2219     (Average', ' 12.14 Last', ' 466)']",[' 17881.3 '],"[' 3397     (Average Length', ' 1682.47 Splits', ' 0)']","[' 26942    (Deleted', ' 24239)']","[' 14       (Ratio', '   0.05%)']","[' 2648     (Ratio', '   9.83%)']","[' 26942    (Average Length', '   44.4 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 26942    (Average', ' 1778.66 Max', ' 11752 Sum', ' 47920552)']","[' 26942    (Average', ' 1778.66 Max', ' 11752 Sum', ' 47920552 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 436637  '],[' 34585   '],[' 437957  '],[' 269247  '],"[' 807737   (Atom=Atom', ' 236660 Body=Body', ' 135485 Other', ' 435592)']",[' Yes'],"[' 37905    (Eliminated', '    0 Frozen', ' 37905)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 15.0913'],[' 0'], ,[' 564.571'],[' 0'],[' 9.50617'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.55524e+08'],[' 2.2611e+08'],[' 0'],[' 4.71887e+10'],[' 0'],[' 0'],[' 3316 '],[' 9206 '],[' 19679 '],[' 3 '],[' 0 ']
Solving...,TA77, , ,[' 12161+'],[' 6084'],"[' 1043.376s (Solving', ' 865.56s 1st Model', ' 523.21s Unsat', ' 0.00s)']",[' 1035.813s'], ,[' 428160707'],"[' 8976495  (Analyzed', ' 190922)']","[' 3938     (Average', ' 48.48 Last', ' 41050)']",[' 20338.5 '],"[' 6085     (Average Length', ' 2938.48 Splits', ' 0)']","[' 190922   (Deleted', ' 150935)']","[' 43       (Ratio', '   0.02%)']","[' 23995    (Ratio', '  12.57%)']","[' 190922   (Average Length', '   33.1 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 190922   (Average', ' 1656.82 Max', ' 27438 Sum', ' 316324112)']","[' 189603   (Average', ' 1638.70 Max', ' 27438 Sum', ' 312864662 Ratio', '  98.91%)']","[' 1319     (Average', ' 2622.78 Max', ' 3972 Sum', ' 3459450 Ratio', '   1.09%)']", ,[' 437569  '],[' 34506   '],[' 441147  '],[' 268668  '],"[' 806000   (Atom=Atom', ' 236160 Body=Body', ' 135406 Other', ' 434434)']",[' Yes'],"[' 40084    (Eliminated', '    0 Frozen', ' 40084)']","[' 3716     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 34.4502'],[' 0'], ,[' 414.331'],[' 0'],[' 32.0388'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 9.85848e+08'],[' 9.31358e+08'],[' 0'],[' 1.82614e+10'],[' 0'],[' 0'],[' 2205 '],[' 6575 '],[' 9606 '],[' 3 '],[' 0 ']
Solving...,TA78, , ,[' 4397+'],[' 2201'],"[' 722.511s (Solving', ' 651.46s 1st Model', ' 59.45s Unsat', ' 0.00s)']",[' 718.969s'], ,[' 82900333'],"[' 18930680 (Analyzed', ' 8257)']","[' 1633     (Average', ' 5.06 Last', ' 85)']",[' 21075.3 '],"[' 2201     (Average Length', ' 1099.80 Splits', ' 0)']","[' 8257     (Deleted', ' 7641)']","[' 7        (Ratio', '   0.08%)']","[' 600      (Ratio', '   7.27%)']","[' 8257     (Average Length', '   57.2 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 8257     (Average', ' 2424.68 Max', ' 12220 Sum', ' 20020571)']","[' 8257     (Average', ' 2424.68 Max', ' 12220 Sum', ' 20020571 Ratio', ' 100.00%)']","[' 0        (Average', '  0.00 Max', '   0 Sum', '      0 Ratio', '   0.00%)']", ,[' 436105  '],[' 34723   '],[' 436301  '],[' 268743  '],"[' 806225   (Atom=Atom', ' 236018 Body=Body', ' 135623 Other', ' 434584)']",[' Yes'],"[' 36919    (Eliminated', '    0 Frozen', ' 36919)']","[' 0        (Binary', '   0.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 12.3544'],[' 0'], ,[' 556.311'],[' 0'],[' 6.62872'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 2.149e+08'],[' 1.87936e+08'],[' 0'],[' 4.99244e+10'],[' 0'],[' 0'],[' 10241 '],[' 15981 '],[' 28085 '],[' 3 '],[' 0 ']
Solving...,TA79, ,[' 1'],[' 9447+'],[' 4727'],"[' 850.888s (Solving', ' 736.55s 1st Model', ' 434.92s Unsat', ' 0.00s)']",[' 848.781s'], ,[' 497568238'],"[' 6723449  (Analyzed', ' 323178)']","[' 3676     (Average', ' 87.92 Last', ' 40344)']",[' 17655.3 '],"[' 4726     (Average Length', ' 2269.01 Splits', ' 0)']","[' 323178   (Deleted', ' 268072)']","[' 79       (Ratio', '   0.02%)']","[' 41060    (Ratio', '  12.71%)']","[' 323178   (Average Length', '   30.9 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 323178   (Average', ' 1328.76 Max', ' 22584 Sum', ' 429426979)']","[' 318979   (Average', ' 1293.40 Max', ' 22584 Sum', ' 418000037 Ratio', '  97.34%)']","[' 4199     (Average', ' 2721.35 Max', ' 3244 Sum', ' 11426942 Ratio', '   2.66%)']", ,[' 436755  '],[' 34761   '],[' 439176  '],[' 266801  '],"[' 800399   (Atom=Atom', ' 234038 Body=Body', ' 135661 Other', ' 430700)']",[' Yes'],"[' 39182    (Eliminated', '    0 Frozen', ' 39182)']","[' 8894     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 21.6457'],[' 0'], ,[' 322.54'],[' 0'],[' 29.0219'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.07345e+09'],[' 1.00615e+09'],[' 0'],[' 1.51746e+10'],[' 0'],[' 0'],[' 2166 '],[' 4502 '],[' 11100 '],[' 3 '],[' 0 ']
Solving...,TA80, ,[' 1'],[' 12573+'],[' 6290'],"[' 1038.656s (Solving', ' 881.55s 1st Model', ' 606.74s Unsat', ' 0.00s)']",[' 1034.906s'], ,[' 574522755'],"[' 7834109  (Analyzed', ' 338273)']","[' 4680     (Average', ' 72.28 Last', ' 103291)']",[' 19953.9 '],"[' 6290     (Average Length', ' 2924.68 Splits', ' 0)']","[' 338273   (Deleted', ' 269639)']","[' 65       (Ratio', '   0.02%)']","[' 42450    (Ratio', '  12.55%)']","[' 338273   (Average Length', '   32.7 Ratio', ' 100.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 0        (Average Length', '    0.0 Ratio', '   0.00%) ']","[' 338273   (Average', ' 1382.69 Max', ' 24514 Sum', ' 467727233)']","[' 335640   (Average', ' 1357.04 Max', ' 24514 Sum', ' 459049183 Ratio', '  98.14%)']","[' 2633     (Average', ' 3295.88 Max', ' 3930 Sum', ' 8678050 Ratio', '   1.86%)']", ,[' 439473  '],[' 34733   '],[' 442891  '],[' 271010  '],"[' 813026   (Atom=Atom', ' 238275 Body=Body', ' 135633 Other', ' 439118)']",[' Yes'],"[' 40151    (Eliminated', '    0 Frozen', ' 40151)']","[' 5408     (Binary', ' 100.0% Ternary', '   0.0% Other', '   0.0%)']", , ,[' 30.4706'],[' 0'], ,[' 383.093'],[' 0'],[' 34.7415'],[' 0'],[' 0'],[' 0'],[' 0'],[' 0'],[' 1.40055e+09'],[' 1.32354e+09'],[' 0'],[' 1.80821e+10'],[' 0'],[' 0'],[' 2266 '],[' 4357 '],[' 6711 '],[' 3 '],[' 0 ']
